id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
436	chr15	74929194	74933702	16	234.7	436	473.9	211.0	578.0	106.0	546.4	136.0	440.2	108.0			48.5	6017.0	61.0	7144.0	25.9	14773.0	51.1	10778.0	29.0	15209.0
438	chr10	111165852	111171918	9	234.1	438	49.2	15131.0	266.0	798.0	293.3	674.0	27.1	19005.0			17.2	21069.0								
443	chr5	105647422	105652464	6	233.6	443	313.7	576.0	276.5	727.0	281.6	732.0	230.5	617.0	19.9	2978.0	30.7	10956.0			32.8	11124.0	49.5	11414.0	26.1	17599.0
444	chr8	126852273	126858983	10	233.6	444	116.8	5106.0	10.0	29873.0	215.5	1375.0	201.6	880.0	9.48	8274.0	70.9	3304.0	52.6	8477.0	27.3	13863.0	75.6	4808.0	60.2	4215.0
445	chr14	121364270	121368414	11	233.6	445	275.3	771.0	245.0	982.0	240.2	1047.0	224.7	664.0	26.2	1563.0	21.7	16692.0	19.2	17461.0			26.6	27817.0	11.1	40975.0
447	chr3	31097521	31103719	4	233.0	447	8.34	32224.0	237.7	1040.0	315.5	573.0	253.0	482.0												
451	chr1	132008885	132014261	1	232.4	451	20.9	24026.0	350.4	424.0	355.7	428.0	295.2	319.0			36.4	8789.0	131.2	2019.0			55.4	9206.0	15.2	31799.0
456	chr15	59649817	59654967	16	231.9	456	330.4	513.0	255.9	878.0	271.7	796.0	226.4	648.0			98.4	1790.0	59.3	7374.0			64.3	6886.0	69.4	3075.0
459	chr7	16043319	16048077	8	231.3	459	347.1	458.0	312.5	540.0	288.3	697.0	125.9	2461.0	19.4	3147.0	16.0	22407.0			14.3	22145.0	45.5	13313.0	31.1	13741.0
460	chr11	11714338	11720988	13	231.3	460	364.6	416.0	287.9	674.0	319.2	549.0	296.9	315.0			24.3	14638.0	16.7	18220.0			30.7	23625.0	18.0	27198.0
461	chr2	11191475	11197687	2	230.7	461	394.6	351.0	388.7	329.0	35.2	18895.0	212.6	768.0	33.4	760.0	43.4	6918.0	17.5	17803.0	43.7	7079.0	77.0	4579.0	19.6	24606.0
464	chr10	75318342	75321954	9	230.7	464	272.0	791.0	256.8	868.0	281.6	734.0	220.1	700.0			11.5	28537.0					49.8	11316.0	20.1	24148.0
467	chr6	31123231	31128329	7	229.6	467	284.5	718.0	286.9	677.0	287.1	704.0	229.3	630.0	22.1	2358.0	56.2	4801.0	265.6	371.0	53.9	4730.0	50.9	10833.0	46.8	6928.0
474	chr6	94681282	94686514	7	228.5	474	136.0	3716.0	119.5	4881.0	126.6	4511.0	94.7	4592.0	27.1	1399.0	98.4	1774.0	40.9	10860.0	69.6	2703.0	110.6	1673.0	57.4	4646.0
476	chr8	124271456	124276606	10	228.5	476	338.7	483.0	243.6	995.0	278.5	748.0	118.4	2846.0	14.0	5555.0			66.8	6299.0			35.5	19554.0		
478	chr12	107922953	107928889	15	227.9	478	379.6	378.0	542.4	127.0	541.5	141.0	388.8	156.0	18.5	3489.0	37.7	8518.0	40.1	11125.0	21.2	17700.0	32.3	22207.0	19.1	25445.0
480	chr12	108761754	108767744	15	226.8	480	313.7	579.0	326.6	503.0	314.3	584.0	240.3	553.0	49.2	274.0	14.1	25120.0	42.6	10552.0	45.7	6631.0	51.7	10549.0	44.5	7657.0
481	chr13	51787421	51792401	14	226.8	481	264.5	847.0	233.6	1084.0	289.0	691.0	203.3	864.0			13.4	26012.0			28.0	13613.0	36.1	19212.0	32.5	12969.0
482	chr1	164066498	164072968	1	226.2	482	911.9	28.0	703.9	61.0	695.2	70.0	109.8	3373.0	26.6	1446.0							34.7	20087.0	22.8	20660.0
483	chr2	93189007	93195215	2	226.2	483	190.2	1721.0	357.2	402.0	329.7	497.0	79.7	6266.0			53.7	5079.0	157.0	1408.0	42.3	7482.0	48.2	11998.0	137.4	497.0
486	chr9	32515640	32522214	12	226.2	486	302.0	632.0	272.3	749.0	271.7	794.0	79.1	6384.0	17.6	3831.0	33.9	9769.0					24.5	30308.0	17.5	27912.0
487	chr10	93164077	93169145	9	226.2	487	383.0	373.0	431.6	260.0	373.6	378.0	435.5	114.0			24.3	14620.0					23.1	32065.0	57.6	4613.0
488	chr11	6469801	6474607	13	226.2	488	227.8	1150.0	288.8	668.0	356.9	427.0	288.2	343.0												
489	chr2	103567347	103571851	2	225.7	489	352.1	447.0	325.3	507.0	313.7	585.0	253.0	481.0			76.6	2877.0							17.3	28158.0
491	chr6	41551027	41554763	7	225.7	491	326.2	525.0	441.1	241.0	392.7	328.0	242.6	538.0	35.2	651.0	240.8	155.0	107.8	2885.0	49.8	5528.0	144.0	693.0	178.4	225.0
499	chr1	88696989	88700809	1	224.5	499	314.5	572.0	324.8	508.0	304.4	620.0	232.2	601.0	25.3	1654.0	16.6	21391.0								
503	chr1	131185672	131190304	1	224.0	503	142.7	3312.0	126.4	4338.0	375.4	373.0	214.3	752.0			35.1	9224.0	79.4	4875.0	103.0	911.0	74.8	4912.0	84.8	1894.0
504	chr10	14042272	14048090	9	224.0	504	275.3	768.0	219.9	1242.0	247.6	980.0	212.6	773.0	14.4	5333.0	38.3	8286.0	19.2	17379.0	66.2	3057.0	23.7	31337.0	53.7	5323.0
507	chr2	11656892	11663428	2	223.4	507	18.4	25272.0	247.3	952.0	579.2	113.0	461.0	91.0			24.3	14411.0			32.8	11054.0			16.1	30167.0
508	chr8	81769548	81774470	10	223.4	508	734.2	57.0	609.0	93.0	568.7	123.0	241.5	545.0												
509	chr8	126585151	126589739	10	223.4	509	529.0	151.0	573.4	108.0	534.7	148.0	378.4	169.0			62.0	4134.0	40.9	10885.0	88.7	1442.0	93.7	2775.0	35.3	11393.0
515	chr17	84179217	84183827	18	222.8	515	356.3	436.0	358.6	397.0	305.6	617.0	224.7	665.0			27.5	12795.0	70.2	5916.0	42.3	7644.0	123.8	1182.0	39.9	9346.0
516	chr19	47446265	47452173	21	222.8	516	268.7	817.0	246.3	966.0	230.3	1175.0	203.3	865.0	10.4	7824.0							13.7	48491.0	5.07	55382.0
524	chr1	138134437	138140347	1	220.0	524	436.4	262.0	484.0	178.0	759.5	56.0	276.1	386.0	41.5	406.0	81.1	2572.0	57.6	7539.0	56.0	4372.0	71.0	5541.0	94.5	1418.0
525	chr11	94992623	94996203	13	220.0	525	585.7	115.0	489.0	171.0	458.8	212.0	214.9	749.0					51.8	8657.0			43.3	14478.0	34.1	11988.0
530	chr12	102671200	102677442	15	219.4	530	163.5	2458.0	250.0	931.0	219.8	1317.0	39.9	14551.0			31.3	10791.0	252.3	426.0			17.8	40393.0	24.0	19631.0
532	chr6	87845038	87850074	7	218.9	532	201.1	1534.0	267.3	791.0	305.6	614.0	232.2	602.0									51.7	10521.0		
534	chr9	63131979	63136173	12	218.9	534	320.4	550.0	293.8	637.0	326.6	511.0	256.5	462.0	12.6	6321.0	13.4	25814.0			118.7	596.0	40.1	16428.0	33.2	12496.0
536	chr12	86948384	86952504	15	218.9	536	403.0	330.0	360.8	392.0	376.0	371.0	317.7	266.0			92.0	2033.0	61.0	7128.0	43.0	7411.0	72.9	5251.0	72.9	2775.0
537	chr1	38662261	38666157	1	218.3	537	315.4	569.0	283.8	691.0	328.5	502.0	257.1	459.0	16.7	4115.0	44.7	6642.0	35.9	12054.0	10.9	24052.0	60.6	7748.0	20.1	23987.0
543	chr17	51804264	51809736	18	217.7	543	398.0	343.0	468.5	200.0	449.5	225.0	377.8	170.0					44.3	10224.0	38.9	8817.0				
547	chr19	46616288	46622388	21	217.2	547	209.4	1408.0	228.1	1150.0	255.0	919.0	251.3	489.0	21.2	2687.0	119.4	1180.0	35.1	12501.0	48.4	5985.0	68.1	6106.0	20.1	24253.0
550	chr2	167947704	167952480	2	216.0	550	170.2	2215.0	198.4	1590.0	211.2	1441.0	34.7	16105.0			63.9	3903.0	49.3	9063.0	51.2	5217.0	138.9	784.0	31.6	13423.0
558	chr2	75682493	75687869	2	215.5	558	267.0	824.0	293.3	640.0	314.9	579.0	35.2	15884.0	34.3	703.0	74.1	3057.0	91.1	3880.0	72.3	2437.0	107.9	1829.0	131.2	576.0
559	chr3	89186042	89190520	4	215.5	559	432.2	273.0	348.1	429.0	294.5	666.0	244.3	521.0	20.3	2847.0			13.4	19094.0			23.1	31929.0	7.61	49265.0
561	chr9	111273134	111277362	12	214.9	561	267.8	822.0	311.1	547.0	311.2	595.0	253.6	480.0											22.4	21261.0
564	chr11	52336514	52342770	13	214.3	564	247.0	968.0	240.0	1027.0	264.9	841.0	185.4	1055.0	19.9	3034.0	67.7	3582.0	31.7	13356.0	88.7	1445.0	30.4	23889.0	43.6	7960.0
566	chr3	87907418	87911954	4	213.8	566	126.0	4337.0	236.3	1053.0	288.3	695.0	224.7	660.0									44.1	14012.0	20.5	23435.0
571	chr15	27667678	27672446	16	213.8	571	410.5	314.0	344.9	439.0	263.0	853.0	187.7	1026.0	16.7	4256.0	28.1	12380.0					22.3	33233.0	15.9	30855.0
574	chr14	54121310	54127766	11	213.2	574	82.6	8999.0	401.0	308.0	396.4	318.0	57.2	10171.0												
575	chr10	78295352	78300202	9	212.6	575	281.2	734.0	296.1	621.0	354.4	431.0	250.7	493.0	46.0	324.0	104.1	1579.0	116.1	2563.0	111.2	723.0			65.9	3481.0
577	chr2	3728604	3733394	2	212.1	577	433.0	270.0	396.4	318.0	390.8	331.0	330.4	236.0	21.7	2442.0			45.9	9721.0	47.1	6152.0	32.8	21615.0	65.0	3568.0
578	chr2	153347242	153352672	2	212.1	578	119.3	4860.0	294.2	631.0	262.4	856.0	202.2	874.0			88.8	2161.0					45.5	13268.0	44.7	7531.0
580	chr17	6475352	6477682	18	212.1	580	327.9	521.0	318.0	522.0	283.4	723.0	216.0	733.0												
586	chr17	56018809	56024951	18	210.4	586	106.0	6214.0	197.1	1626.0	202.5	1567.0	8.66	32817.0	9.93	8111.0	10.2	30825.0	12.5	19479.0			39.3	16989.0	20.3	23952.0
591	chr6	91108417	91112639	7	209.8	591	580.7	120.0	221.3	1229.0	226.6	1226.0	206.8	831.0			79.8	2659.0	77.7	5050.0			28.8	25406.0	28.6	15465.0
595	chr15	59595496	59601262	16	209.3	595	71.8	10712.0	182.9	1915.0	230.9	1164.0	198.1	913.0			47.9	6135.0	144.5	1670.0	80.5	1912.0	129.4	1023.0	54.2	5243.0
598	chr9	62344956	62350580	12	208.7	598	309.5	599.0	295.2	627.0	263.7	848.0	261.1	444.0					47.6	9471.0	42.3	7555.0	66.7	6328.0	34.6	11735.0
601	chr5	115712475	115718359	6	208.1	601	113.5	5418.0	179.3	1996.0	140.8	3641.0	215.5	736.0	15.8	4593.0	63.2	3986.0	74.3	5371.0	35.5	9993.0	32.3	22112.0	34.1	11949.0
605	chr18	80607299	80612247	20	208.1	605	203.6	1498.0	190.2	1757.0	237.1	1087.0			27.1	1437.0			22.6	16372.0	15.0	21964.0	17.8	40502.0	46.1	7183.0
606	chr19	11445162	11450436	21	208.1	606	403.0	331.0	437.0	245.0	388.4	337.0	242.6	540.0			7.03	34563.0							10.6	42237.0
613	chr6	125480137	125484849	7	207.0	613	297.9	645.0	320.7	515.0	306.3	612.0	259.4	451.0	9.03	8526.0	133.5	891.0	248.9	448.0			138.9	785.0	36.4	10796.0
616	chr10	19184298	19189576	9	207.0	616	264.5	844.0	287.9	673.0	302.6	631.0	172.1	1245.0	40.2	443.0	43.4	7004.0	69.3	5967.0	34.1	10621.0	131.3	978.0	36.7	10700.0
621	chr19	44279969	44284821	21	205.9	621	221.9	1228.0	233.1	1087.0	258.1	899.0	205.6	844.0	8.58	8983.0	51.1	5571.0	14.2	19049.0	68.9	2804.0	105.2	1992.0	16.6	29722.0
623	chr4	43969463	43975365	5	205.3	623	123.5	4535.0	405.1	302.0	235.2	1106.0	138.6	1988.0	12.2	6506.0	121.4	1135.0	139.5	1799.0	54.6	4611.0	131.3	976.0	79.3	2242.0
625	chr9	63736903	63740513	12	205.3	625	421.3	295.0	244.1	986.0	366.8	400.0	268.0	421.0	15.8	4641.0	67.7	3575.0	97.7	3453.0	19.8	18476.0	50.1	11186.0	33.0	12676.0
630	chr8	13599169	13602959	10	204.7	630	251.1	935.0	219.4	1247.0	241.4	1035.0	180.2	1114.0	18.5	3439.0	19.2	18818.0			13.6	22605.0	27.2	27140.0	13.1	36192.0
631	chr8	105621726	105625812	10	204.7	631	279.5	743.0	271.4	753.0	272.3	790.0	202.8	868.0	22.1	2371.0	31.9	10459.0	20.9	16780.0	30.7	12130.0	71.9	5416.0	33.2	12488.0
635	chr19	47907226	47912008	21	204.7	635	186.1	1830.0	186.6	1825.0	176.6	2173.0	187.2	1037.0	28.4	1277.0	15.3	23639.0	23.4	16127.0			12.9	50388.0	9.68	44585.0
637	chr3	20106565	20113023	4	203.6	637	24.2	22582.0	249.5	932.0	327.9	505.0	210.3	797.0												
640	chr12	55463588	55467932	15	203.6	640	199.4	1563.0	239.0	1033.0	266.1	837.0	235.7	582.0	10.8	7465.0	70.3	3368.0	176.3	1093.0	50.5	5429.0	43.6	14373.0	50.7	5974.0
641	chr12	110501991	110506641	15	203.6	641	292.8	679.0	219.9	1244.0	246.4	990.0	467.9	88.0	23.9	1971.0	33.9	9824.0	85.2	4391.0			45.7	13209.0	34.8	11633.0
642	chr13	51751521	51756891	14	203.6	642	298.7	643.0	222.2	1220.0	226.0	1238.0	116.1	2999.0	9.48	8341.0	47.3	6248.0	27.6	14678.0	30.0	12547.0	31.2	23160.0	37.1	10503.0
643	chr15	97360144	97363998	16	203.6	643	222.8	1216.0	245.0	983.0	256.2	912.0	216.6	728.0	10.8	7505.0	24.9	14321.0	19.2	17472.0	20.5	18169.0	80.7	4107.0	110.7	935.0
646	chr9	21133274	21138196	12	203.0	646	13.3	28676.0	345.8	433.0	211.8	1436.0	210.8	791.0			35.8	9088.0			26.6	14225.0	26.1	28363.0	13.6	35229.0
649	chr16	10780257	10784443	17	203.0	649	296.2	658.0	295.6	624.0	307.5	604.0	227.6	640.0			44.7	6751.0	127.8	2150.0			111.7	1632.0	117.6	790.0
651	chr11	32551543	32556137	13	202.5	651	218.6	1271.0	360.4	393.0	245.7	993.0	203.3	863.0			50.5	5640.0							20.3	23862.0
653	chr5	34194091	34199093	6	200.8	653	215.3	1309.0	212.1	1358.0	222.3	1285.0	195.2	935.0	25.3	1671.0	34.5	9498.0	39.3	11243.0	36.2	9724.0	81.3	4022.0	19.4	24981.0
656	chr5	103760065	103764221	6	200.2	656	101.8	6587.0	224.9	1179.0	249.4	959.0	432.7	116.0			15.3	23068.0			17.7	19771.0	12.4	51222.0	15.2	31901.0
663	chr2	32164508	32168546	2	198.5	663	259.5	874.0	215.8	1296.0	214.3	1389.0	183.7	1073.0			11.5	28102.0	23.4	15861.0	14.3	22019.0	77.5	4509.0	11.1	40578.0
665	chr16	52034430	52038294	17	198.5	665	330.4	514.0	407.8	298.0	367.4	398.0	304.4	297.0			14.7	24385.0	67.7	6234.0						
669	chr4	123561148	123566138	5	197.9	669	212.8	1336.0	243.2	997.0	242.0	1025.0	206.8	830.0	18.1	3581.0	21.7	16384.0	21.7	16451.0			35.8	19295.0	33.4	12318.0
670	chr6	128834986	128839702	7	197.9	670	267.8	820.0	296.1	618.0	316.8	563.0	203.3	861.0	38.8	478.0					17.1	20281.0	40.9	15868.0	76.1	2481.0
672	chr9	32741570	32746174	12	197.9	672	332.9	505.0	12.8	27572.0	111.1	5811.0	19.6	22608.0			51.1	5518.0	32.6	13093.0	47.1	6226.0	48.7	11766.0	39.4	9477.0
681	chr19	57130116	57134340	21	197.4	681	223.6	1205.0	175.6	2105.0	176.6	2174.0	151.9	1618.0	29.8	1103.0	80.5	2643.0	65.2	6574.0	61.4	3654.0	131.9	960.0	96.1	1370.0
683	chr7	83658856	83663272	8	196.8	683	317.9	559.0	76.2	9933.0	242.0	1027.0	105.1	3670.0	22.6	2254.0	38.3	8270.0	40.1	11055.0			27.7	26566.0	38.5	9855.0
684	chr9	63718781	63723281	12	196.8	684	290.3	692.0	209.8	1391.0	400.1	310.0	238.6	563.0	21.2	2622.0	44.1	6833.0	39.3	11288.0	41.6	7757.0	54.9	9421.0	40.8	8940.0
685	chr11	54950593	54955147	13	196.8	685	243.6	996.0	734.5	55.0	768.7	51.0	264.0	434.0			29.4	11633.0	52.6	8493.0	31.4	11850.0	130.3	1004.0	30.2	14359.0
688	chr6	97221052	97225542	7	196.2	688	259.5	876.0	233.6	1083.0	15.4	27120.0	179.1	1135.0			8.94	32088.0	92.7	3763.0	13.0	23005.0	70.0	5753.0	42.9	8169.0
691	chr13	58111175	58115785	14	196.2	691	10.0	31559.0	207.6	1441.0	235.2	1111.0	194.1	945.0			25.5	13835.0	77.7	5079.0			26.9	27507.0	41.7	8598.0
693	chr1	52797156	52801934	1	195.7	693	226.9	1154.0	200.3	1559.0	14.2	27933.0	195.8	924.0	32.5	821.0	28.1	12100.0	30.1	13714.0	9.55	24807.0	55.7	9116.0	28.8	15238.0
694	chr1	54909205	54914665	1	195.7	694	21.7	23669.0	229.9	1118.0	112.4	5657.0	62.4	9016.0	19.0	3244.0	32.6	10108.0			23.2	16103.0	95.0	2674.0		
695	chr3	58416976	58421600	4	195.7	695	231.1	1115.0	272.3	747.0	284.0	718.0	234.5	588.0					26.7	14789.0			22.9	32293.0		
702	chr19	45573544	45577740	21	195.1	702	230.3	1126.0	217.6	1278.0	179.1	2093.0	199.9	895.0									26.9	27565.0	17.3	28512.0
709	chr6	120485542	120490342	7	194.0	709	107.6	6005.0	90.8	7949.0	113.6	5549.0	191.8	970.0			16.6	21642.0					22.1	33443.0	10.6	41868.0
710	chr7	127141878	127145928	8	194.0	710	289.5	694.0	304.3	578.0	292.1	679.0	191.2	980.0	18.5	3435.0	28.1	12239.0			21.8	17157.0	55.7	9157.0	19.4	25025.0
713	chr9	115607598	115613544	12	194.0	713	170.2	2222.0	203.5	1512.0	202.5	1561.0	191.8	972.0	25.7	1609.0	12.8	26710.0					17.2	41254.0	15.2	32003.0
714	chr11	34769206	34772292	13	194.0	714	316.2	566.0	277.8	718.0	277.9	754.0	173.3	1226.0	16.7	4223.0	53.7	5126.0	47.6	9490.0	25.2	15099.0	50.9	10866.0	36.2	10928.0
715	chr12	3832533	3837841	15	194.0	715	100.1	6801.0	214.4	1331.0	273.5	782.0	230.5	620.0			95.8	1900.0	74.3	5414.0	49.1	5750.0	25.8	28735.0	188.8	175.0
716	chr2	71812444	71816756	2	193.4	716	282.0	726.0	234.5	1076.0	241.4	1029.0	189.5	1007.0	31.1	926.0	21.7	16307.0	50.1	8895.0	22.5	16555.0	57.1	8713.0	44.5	7614.0
717	chr5	111057186	111060992	6	193.4	717	192.7	1679.0	192.1	1712.0	227.2	1217.0	187.2	1029.0	17.6	3788.0	33.2	9947.0	10.9	19740.0			14.0	47519.0	26.1	17600.0
719	chr12	73629240	73634812	15	192.9	719	166.9	2322.0	178.8	2018.0	201.9	1577.0	38.1	15083.0			24.3	14677.0					22.3	33188.0	10.6	42070.0
720	chr3	105892426	105896254	4	192.3	720	251.1	933.0	242.2	1006.0	274.8	776.0	180.8	1108.0			49.2	5811.0	31.7	13248.0	48.4	5837.0	151.0	562.0	86.7	1799.0
721	chr6	41543435	41547177	7	192.3	721	1248.2	5.0	1133.6	8.0	1105.9	8.0	340.8	215.0											21.2	22590.0
722	chr1	138161845	138166103	1	191.7	722	352.1	446.0	616.3	90.0	522.4	158.0	178.5	1142.0			83.0	2465.0					28.5	25592.0	25.8	17731.0
728	chr17	34114869	34118599	18	191.2	728	216.9	1294.0	245.9	971.0	251.3	947.0	176.8	1177.0												
730	chr4	134118750	134122894	5	190.6	730	461.4	225.0	341.7	450.0	376.6	368.0	243.2	533.0					24.2	15647.0	25.2	14941.0			33.7	12182.0
732	chr14	54145502	54151808	11	190.6	732	159.4	2607.0	185.2	1857.0	217.3	1357.0	214.9	751.0	11.3	7205.0										
736	chr7	104443894	104448348	8	190.0	736	270.3	804.0	266.9	795.0	312.4	589.0	177.9	1154.0	18.1	3617.0	26.2	13339.0			18.4	19363.0	21.3	34629.0	21.9	21811.0
738	chr13	109820454	109824564	14	190.0	738	216.9	1293.0	225.4	1177.0	220.4	1307.0	205.6	842.0	27.1	1424.0	88.8	2188.0	35.1	12442.0	25.9	14754.0	160.9	443.0	109.5	967.0
743	chr8	94362699	94366079	10	189.5	743	98.5	6964.0	208.5	1418.0	215.5	1374.0	42.7	13632.0	17.2	4001.0	21.1	17053.0	43.4	10331.0	9.55	24950.0	60.3	7848.0	19.8	24419.0
745	chr1	60748038	60752852	1	188.9	745	441.4	252.0	413.8	287.0	370.5	385.0	312.5	274.0			85.6	2318.0					26.1	28214.0		
747	chr6	99092676	99096942	7	188.9	747	269.5	809.0	245.9	968.0	322.9	536.0	205.1	848.0	28.0	1299.0			23.4	15942.0	34.8	10281.0	30.7	23564.0		
749	chr7	63933685	63937315	8	188.9	749	365.4	413.0	250.5	926.0	300.7	640.0	160.6	1436.0											62.5	3887.0
751	chr18	34853343	34857295	20	188.9	751	172.7	2154.0	200.3	1566.0	234.6	1122.0	229.3	631.0	24.4	1902.0	37.0	8772.0	24.2	15814.0	74.4	2324.0	126.2	1111.0	55.3	5025.0
757	chr8	119422768	119427116	10	187.8	757	300.4	638.0	234.9	1075.0	239.0	1066.0	199.9	892.0	24.4	1854.0	47.3	6212.0	170.4	1167.0	62.8	3444.0	131.6	965.0	45.0	7485.0
758	chr11	99147126	99151614	13	187.8	758	966.2	17.0	702.1	63.0	590.3	106.0	236.3	580.0			167.3	474.0	123.6	2273.0	33.4	10925.0	114.6	1513.0	155.2	344.0
760	chr16	94597223	94602515	17	187.8	760	136.8	3694.0	157.8	2698.0	169.8	2371.0	135.7	2096.0			31.9	10572.0	89.4	4040.0	43.0	7439.0	60.0	7954.0	20.5	23654.0
769	chr11	21092747	21096917	13	186.6	769	364.6	417.0	249.1	936.0	533.5	149.0	217.8	718.0			27.5	12667.0					11.0	54964.0	10.4	42598.0
772	chr13	21158581	21161201	14	186.6	772	241.1	1023.0	283.3	694.0	256.9	906.0	215.5	743.0	63.2	149.0							38.5	17514.0	13.4	35842.0
774	chr5	23415700	23420304	6	186.1	774	239.5	1033.0	276.5	726.0	235.2	1107.0	205.1	847.0	51.0	249.0			45.1	9922.0			26.6	27644.0	39.7	9375.0
777	chr10	77518653	77523827	9	186.1	777	140.2	3486.0	231.3	1101.0	219.2	1324.0	156.0	1532.0	25.7	1616.0	28.7	11944.0	161.2	1326.0	23.9	15909.0	96.3	2594.0	10.6	42000.0
780	chr9	21447529	21452615	12	185.5	780	65.1	11844.0	53.4	14036.0	26.6	21724.0	57.8	10001.0	10.4	7680.0	10.9	29389.0					11.8	52691.0	8.07	48359.0
783	chr14	103651408	103655122	11	185.5	783	302.9	628.0	260.0	851.0	278.5	750.0	190.0	1004.0			22.4	16163.0								
787	chr2	158673399	158679089	2	184.9	787	14.2	27900.0	446.2	235.0	544.0	139.0	383.6	161.0			29.4	11493.0					78.0	4439.0	21.7	21987.0
790	chr10	60378656	60382864	9	184.9	790	196.1	1616.0	181.1	1948.0	211.2	1447.0	223.5	671.0	30.2	1035.0	39.6	7963.0	30.9	13595.0	33.4	10897.0	53.6	9869.0	32.0	13203.0
791	chr14	25461374	25467354	11	184.9	791	139.3	3539.0	81.7	9194.0	72.2	10749.0	190.6	994.0			63.9	3949.0	179.6	1053.0	15.0	21877.0	96.6	2578.0	124.5	679.0
792	chr17	51876402	51881464	18	184.9	792	55.9	13687.0	221.7	1228.0	220.4	1309.0	20.2	22397.0	12.2	6700.0	18.5	19830.0	43.4	10410.0	47.1	6312.0	53.6	9909.0	60.9	4136.0
796	chr4	126197363	126201573	5	184.4	796	293.7	673.0	338.0	462.0	297.0	654.0	178.5	1143.0									15.1	45194.0		
797	chr10	94826945	94829689	9	184.4	797	213.6	1332.0	224.4	1187.0	218.0	1344.0	157.7	1503.0	14.0	5587.0	21.7	16564.0	56.8	7758.0			32.0	22413.0		
799	chr19	53184504	53188786	21	184.4	799	251.1	938.0	273.7	740.0	272.9	787.0	161.2	1430.0	23.0	2200.0	20.4	17964.0			43.7	7256.0	14.5	46779.0	9.68	44586.0
800	chr1	53771441	53775529	1	183.8	800	942.8	19.0	948.9	19.0	862.6	32.0	584.6	40.0	50.6	251.0	76.0	2904.0					92.3	2871.0	29.7	14557.0
802	chr3	84678195	84682471	4	183.8	802	29.2	20679.0	164.2	2440.0	203.8	1540.0	194.1	944.0	19.9	2958.0	29.4	11502.0	132.8	1971.0	21.8	17031.0	29.3	24809.0	20.7	23104.0
803	chr5	142928766	142933208	6	183.8	803	65.9	11654.0	245.4	972.0	273.5	780.0	324.6	249.0	9.93	7919.0	26.2	13306.0	25.9	15136.0	43.0	7322.0	53.0	10053.0	16.6	29449.0
804	chr9	58110768	58116588	12	183.8	804	14.2	28087.0	183.8	1883.0	15.4	27187.0	229.9	623.0	9.93	7971.0	28.7	11924.0	9.19	20068.0	23.2	16309.0	52.5	10263.0	17.8	27522.0
805	chr10	115310187	115314395	9	183.8	805	229.4	1132.0	237.7	1042.0	246.4	989.0	174.4	1205.0												
808	chr11	115172015	115176425	13	183.8	808	182.7	1891.0	200.3	1564.0	222.3	1287.0	172.7	1238.0			36.4	8920.0			11.6	23924.0	86.1	3444.0	22.6	21044.0
811	chr4	150565447	150569149	5	183.2	811	261.1	863.0	217.1	1280.0	227.8	1203.0	63.5	8836.0	28.0	1293.0	64.5	3848.0	64.3	6614.0	15.0	21649.0	24.0	30892.0	27.7	16175.0
812	chr19	53193910	53197444	21	183.2	812	431.3	277.0	411.5	292.0	387.8	340.0	205.6	845.0	27.1	1440.0	40.2	7863.0			36.2	9910.0	31.2	23225.0	25.6	18106.0
813	chr4	63385037	63390519	5	182.7	813	225.3	1177.0	236.3	1055.0	238.3	1072.0	113.8	3109.0	24.4	1828.0	78.6	2748.0	209.7	699.0	89.4	1409.0	164.4	397.0	38.0	10032.0
816	chr4	149853438	149857480	5	182.1	816	231.9	1108.0	198.9	1582.0	239.0	1060.0	89.5	5103.0	39.3	460.0	44.1	6810.0	159.6	1351.0	40.3	8153.0	87.7	3280.0	96.8	1325.0
825	chr5	142439137	142442771	6	181.5	825	264.5	842.0	352.2	418.0	260.6	871.0	197.0	917.0	12.2	6538.0	62.0	4121.0	70.2	5855.0	23.2	16218.0	67.3	6215.0	116.2	813.0
828	chr9	57650633	57654333	12	181.5	828	206.9	1436.0	230.8	1107.0	210.6	1454.0	168.7	1295.0			26.2	13368.0			34.1	10609.0	22.9	32411.0	9.91	43751.0
830	chr11	107413366	107418628	13	181.5	830	186.1	1823.0	231.3	1103.0	153.7	2998.0	124.2	2565.0	39.3	467.0	41.5	7478.0			49.1	5747.0	71.6	5476.0	24.2	19377.0
831	chr12	102643059	102648991	15	181.5	831	83.4	8858.0	91.2	7910.0	179.1	2090.0	66.4	8359.0			11.5	28644.0					33.1	21542.0	18.7	26093.0
833	chr2	32551865	32556189	2	181.0	833	269.5	807.0	205.3	1482.0	215.5	1373.0	148.5	1707.0			18.5	19263.0					24.5	30164.0	29.0	15073.0
836	chr10	80157936	80161658	9	181.0	836	277.8	750.0	293.8	638.0	280.3	738.0	205.6	840.0	17.2	4027.0	19.8	18293.0	24.2	15726.0	123.5	521.0	38.5	17472.0	30.9	13892.0
837	chr11	57683182	57689056	13	181.0	837	80.9	9247.0	90.3	8024.0	188.9	1829.0	164.1	1376.0	14.0	5604.0	8.94	32325.0								
