id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
177	chr17	57277955	57287541	18	373.7	177	252.8	926.0	234.5	1079.0	292.4	236.0	263.7	851.0	12.6	6413.0	41.5	7511.0	35.9	12259.0	37.5	9345.0	59.7	8018.0	80.0	2194.0
178	chr5	37045560	37054602	6	372.0	178	550.7	139.0	296.1	617.0	252.2	368.0	262.4	857.0	16.3	4362.0	24.3	14487.0			22.5	16626.0	46.8	12657.0	21.7	22034.0
179	chr8	88287867	88295175	10	371.4	179	596.5	107.0	475.8	186.0	363.6	123.0	458.1	213.0	17.2	4000.0	42.8	7147.0	115.3	2590.0	66.9	2977.0	117.1	1421.0	35.0	11491.0
180	chr1	87619864	87627160	1	369.7	180	443.9	247.0	335.3	471.0	371.0	113.0	455.7	216.0	27.1	1383.0	41.5	7371.0	66.0	6354.0	39.6	8349.0	91.8	2913.0	81.6	2087.0
182	chr11	68429892	68437136	13	369.1	182	519.0	162.0	467.6	202.0	364.8	122.0	494.0	176.0	13.5	5852.0	17.9	20389.0			141.9	325.0	39.0	17120.0	24.0	19611.0
183	chr15	67171595	67179479	16	369.1	183	554.8	136.0	506.4	153.0	212.6	576.0	526.1	156.0	21.7	2534.0	100.9	1692.0	84.4	4474.0	40.9	8053.0	79.9	4216.0	178.4	227.0
184	chr17	47593197	47601747	18	367.4	184	230.3	1125.0	443.4	238.0	256.8	353.0	280.9	736.0	20.8	2813.0	33.9	9870.0			47.8	6131.0	35.8	19438.0	36.7	10741.0
185	chr11	96461790	96470808	13	366.8	185	508.1	174.0	472.2	194.0	370.4	115.0	412.5	289.0	25.7	1626.0	42.2	7329.0			23.2	16376.0	68.4	6043.0	36.4	10820.0
186	chr11	83013067	83021501	13	366.2	186	272.0	792.0	273.3	741.0	337.1	161.0	522.4	159.0	14.9	5100.0	16.6	21837.0	12.5	19427.0	23.9	15947.0	21.3	34727.0	30.4	14209.0
188	chr2	167656186	167663152	2	365.1	188	498.9	182.0	381.8	341.0	328.6	172.0	473.0	198.0	22.6	2221.0	34.5	9467.0	42.6	10451.0	62.8	3405.0	75.1	4879.0	51.6	5747.0
189	chr10	80015670	80024280	9	363.9	189	667.5	75.0	606.3	97.0	368.7	117.0	550.8	132.0	21.7	2504.0	23.6	15103.0	51.0	8806.0			85.0	3563.0	83.9	1948.0
190	chr16	92818996	92826126	17	362.8	190	411.3	311.0	575.7	107.0	466.6	52.0	581.0	110.0			76.0	2937.0	168.7	1198.0	70.3	2670.0	146.4	645.0	95.9	1380.0
191	chr18	62174549	62181157	20	362.8	191	539.0	145.0	457.1	221.0	300.9	216.0	440.2	237.0							15.7	21501.0	28.0	26408.0	11.8	39485.0
193	chr2	29620181	29625221	2	357.0	193	435.5	266.0	373.2	359.0	325.8	175.0	407.5	295.0	12.6	6217.0	35.8	9003.0								
194	chr5	105135387	105144563	6	355.8	194	498.1	183.0	407.8	296.0	269.8	311.0	586.6	108.0	34.3	711.0	35.8	9046.0	36.8	11888.0	34.8	10254.0	46.8	12659.0	35.0	11473.0
196	chr5	115150847	115158037	6	355.3	196	503.9	180.0	512.8	147.0	354.0	142.0	465.6	204.0	14.0	5505.0							15.1	45221.0		
197	chr10	60277124	60286586	9	354.7	197	317.0	561.0	387.8	330.0	114.8	2313.0	393.9	323.0			18.5	19601.0	67.7	6204.0	43.7	7180.0	66.7	6331.0	58.3	4503.0
198	chr3	115708436	115715184	4	351.8	198	403.8	329.0	455.3	223.0	341.6	160.0	451.4	222.0					83.5	4504.0	32.8	11088.0	58.7	8276.0	66.2	3434.0
199	chr7	118110097	118115759	8	351.8	199	340.4	478.0	386.9	336.0	252.2	370.0	383.4	351.0			29.4	11563.0					17.5	40723.0		
201	chr3	107036608	107044354	4	347.2	201	445.5	246.0	469.9	197.0	155.0	1166.0	447.0	226.0	24.8	1736.0	55.6	4869.0	205.5	749.0	30.7	12034.0	18.8	38299.0	27.7	16169.0
203	chr1	184034457	184042751	1	346.0	203	576.5	122.0	540.1	130.0	364.8	121.0	505.7	169.0	36.1	582.0									8.53	46951.0
204	chr17	35864454	35870992	18	346.0	204	493.9	190.0	499.1	159.0	317.3	190.0	537.8	146.0	23.5	2093.0	23.6	15263.0	26.7	15021.0	141.3	333.0	42.8	14807.0	27.9	16105.0
205	chr1	171914883	171922139	1	343.7	205	426.3	286.0	445.2	237.0	155.0	1165.0	405.0	300.0	23.9	1912.0	123.9	1081.0	20.0	16955.0			16.7	41997.0	13.8	34572.0
206	chr10	75833001	75839559	9	343.1	206	356.3	434.0	401.9	304.0	255.1	359.0	432.8	248.0			35.1	9345.0	61.0	7116.0	124.2	507.0	67.3	6230.0	50.3	6069.0
207	chr13	24412936	24420838	14	343.1	207	515.6	165.0	509.6	151.0	342.2	158.0	434.7	247.0			39.6	7991.0	96.9	3516.0	16.4	20923.0	58.9	8240.0	32.5	12968.0
208	chr19	57114352	57120850	21	343.1	208	472.2	215.0	425.2	271.0	155.0	1169.0	423.0	264.0	44.7	342.0	34.5	9652.0	23.4	16131.0	72.3	2493.0	77.2	4576.0	18.7	26195.0
209	chr1	138167073	138175045	1	342.5	209	403.8	328.0	472.2	193.0	209.8	588.0	473.6	197.0									28.0	26136.0	22.6	20878.0
210	chr5	112276964	112285554	6	342.5	210	879.4	33.0	396.9	316.0	362.0	130.0	421.1	268.0							21.2	17508.0			28.6	15456.0
211	chr6	99260382	99266796	7	342.5	211	485.6	196.0	467.1	203.0	351.2	146.0	421.7	267.0			113.1	1316.0	74.3	5376.0	31.4	11751.0	37.7	17958.0	89.0	1666.0
213	chr10	127321137	127326517	9	342.0	213	524.0	156.0	482.7	179.0	311.1	199.0	479.8	190.0			26.2	13409.0	51.8	8645.0	24.6	15514.0	49.5	11467.0	52.3	5624.0
216	chr4	134091971	134098277	5	340.2	216	372.9	389.0	565.2	111.0	315.0	194.0	569.9	121.0							83.9	1661.0	58.1	8425.0	60.4	4178.0
217	chr6	48674176	48681176	7	340.2	217	1233.1	6.0	1084.4	9.0	312.2	196.0	1035.5	12.0					62.7	6840.0	17.1	20262.0	36.1	19127.0	17.5	27858.0
218	chr7	127087245	127095487	8	340.2	218	493.9	189.0	492.2	165.0	312.2	197.0	439.0	239.0	23.9	1949.0	40.2	7766.0			85.3	1601.0	27.2	27135.0	21.2	22622.0
219	chr12	15808228	15815952	15	339.7	219	649.9	83.0	461.7	215.0	306.5	203.0	490.3	181.0			18.5	19675.0					55.4	9264.0	36.2	10940.0
220	chr11	60932425	60938515	13	339.1	220	171.9	2175.0	328.0	498.0	267.5	318.0	370.5	389.0			76.0	2923.0	262.3	387.0	55.3	4542.0	237.6	60.0	86.9	1785.0
222	chr6	48765383	48771891	7	336.8	222	557.3	133.0	485.4	177.0	380.0	100.0	486.6	184.0	36.1	586.0	35.1	9286.0			23.9	15801.0	27.7	26537.0	29.5	14775.0
223	chr6	86847193	86854397	7	336.8	223	442.2	251.0	350.8	423.0	195.1	700.0	361.2	412.0	26.6	1465.0	56.8	4738.0	23.4	15940.0	44.4	6925.0	41.2	15717.0	25.4	18181.0
226	chr13	24613714	24621040	14	335.0	226	564.0	130.0	435.7	248.0	356.9	139.0	373.6	379.0	54.2	218.0	37.7	8522.0			29.3	12882.0	36.6	18809.0	11.5	39865.0
227	chr19	4215310	4222830	21	334.5	227	419.7	299.0	455.3	224.0	360.8	133.0	414.9	283.0			49.2	5907.0	18.4	17767.0	65.5	3150.0	51.4	10683.0	21.4	22499.0
228	chr3	89905324	89913792	4	333.9	228	505.6	178.0	422.9	273.0	363.1	124.0	480.4	188.0			69.0	3453.0	119.5	2416.0	46.4	6366.0	74.3	4985.0	24.2	19269.0
229	chr7	126700514	126705530	8	333.9	229	478.9	202.0	420.2	277.0	303.7	206.0	453.8	220.0	21.2	2613.0	37.7	8455.0			109.9	750.0	78.9	4339.0	42.6	8256.0
230	chr19	11044275	11054353	21	333.9	230	303.7	623.0	471.2	195.0	181.0	839.0	482.2	186.0	14.4	5432.0	47.3	6286.0			86.0	1588.0	64.3	6895.0	26.1	17709.0
231	chr2	73449032	73455184	2	333.3	231	418.8	300.0	463.9	212.0	286.7	254.0	434.7	246.0			49.2	5806.0	54.3	8105.0	41.6	7675.0	60.3	7824.0	19.8	24294.0
232	chr3	131113647	131120447	4	332.7	232	520.6	159.0	539.2	131.0	327.5	173.0	458.8	211.0	33.4	768.0	26.8	12895.0					27.2	27076.0		
234	chr7	132804661	132812779	8	332.7	234	438.0	259.0	434.8	251.0	269.2	314.0	419.9	272.0	16.3	4402.0	23.6	15014.0	25.1	15439.0	32.8	11161.0	47.4	12424.0	33.0	12663.0
238	chr11	53770577	53775953	13	329.3	238	526.5	153.0	474.4	188.0	289.6	244.0	532.9	150.0							40.9	8008.0			17.3	28362.0
239	chr11	34779047	34784939	13	328.7	239	426.3	287.0	381.4	343.0	336.5	163.0	359.4	417.0	26.6	1485.0	94.5	1942.0	35.9	12178.0	44.4	6993.0	86.7	3391.0	71.7	2861.0
240	chr11	54956550	54963984	13	328.7	240	479.7	201.0	734.5	55.0	353.5	143.0	768.7	51.0					20.0	17118.0	52.5	5030.0	72.1	5387.0	51.9	5720.0
242	chr15	97836282	97845510	16	328.1	242	108.5	5954.0	79.4	9509.0	231.9	457.0	169.2	2393.0	31.1	952.0	28.7	12043.0	34.3	12710.0	13.0	23200.0	33.9	20928.0	37.6	10287.0
243	chr1	160042750	160049036	1	327.5	243	429.7	280.0	418.3	278.0	222.8	510.0	459.4	210.0	34.8	669.0	111.1	1364.0	71.8	5634.0	45.0	6681.0	31.8	22502.0	71.5	2868.0
244	chr9	116166494	116174372	12	327.5	244	476.4	206.0	464.9	209.0	322.9	179.0	423.0	262.0			28.7	11934.0					15.6	44300.0	12.7	37202.0
248	chr17	28205532	28212926	18	325.8	248	381.3	375.0	427.5	268.0	300.9	215.0	364.3	406.0	25.3	1713.0	35.1	9417.0	85.2	4403.0	80.5	1918.0	84.5	3650.0	84.8	1906.0
251	chr15	89307891	89315109	16	324.1	251	413.0	308.0	387.3	334.0	247.7	396.0	372.3	380.0	16.3	4507.0	130.3	944.0	245.6	470.0	58.7	4049.0	135.1	873.0	193.9	161.0
252	chr4	59189713	59197575	5	323.5	252	932.8	22.0	511.4	148.0	334.2	165.0	765.6	53.0	20.8	2723.0	21.1	16939.0	66.8	6270.0	34.8	10237.0	33.9	20778.0	9.68	44173.0
253	chr11	117329067	117335407	13	323.5	253	729.2	61.0	677.4	71.0	791.8	9.0	898.4	26.0	18.1	3665.0			104.4	3075.0	76.4	2155.0	85.3	3537.0		
254	chr3	87845360	87851270	4	322.9	254	420.5	297.0	406.5	300.0	298.6	220.0	468.6	201.0	33.4	765.0	53.0	5182.0	139.5	1796.0	16.4	20645.0	102.3	2159.0	73.1	2737.0
255	chr4	136173293	136182263	5	322.9	255	424.7	290.0	445.7	236.0	315.6	192.0	395.2	320.0	11.7	6781.0	88.1	2205.0	40.1	11013.0	60.7	3680.0	72.9	5228.0	79.8	2202.0
256	chr4	139193937	139201539	5	321.2	256	404.6	326.0	360.8	389.0	336.5	162.0	443.3	231.0							26.6	14132.0	31.8	22547.0	39.4	9452.0
258	chr11	83115679	83120831	13	320.6	258	648.3	85.0	539.2	133.0	318.4	186.0	527.9	155.0			42.8	7181.0			23.9	15948.0	25.8	28717.0	28.6	15527.0
259	chr15	100664680	100670488	16	320.6	259	541.5	143.0	477.2	184.0	372.1	112.0	435.9	245.0	19.4	3214.0	23.6	15242.0	60.1	7269.0	90.1	1392.0	59.2	8171.0	92.4	1522.0
260	chr11	109363621	109370897	13	319.4	260	292.0	687.0	360.8	391.0	288.4	251.0	427.9	255.0			57.5	4688.0	99.4	3353.0	47.1	6261.0	108.5	1809.0	86.9	1787.0
261	chr2	129178441	129186751	2	318.9	261	241.1	1018.0	208.9	1406.0	303.7	205.0	370.5	387.0	27.1	1387.0	21.1	16880.0			44.4	6878.0	63.2	7105.0	54.9	5075.0
262	chr3	60501613	60508507	4	318.9	262	649.9	82.0	417.9	279.0	343.3	155.0	431.0	252.0	48.8	276.0										
264	chr16	23981079	23987655	17	318.9	264	463.9	223.0	458.5	219.0	257.3	348.0	420.5	271.0							66.9	3010.0	54.1	9710.0	42.9	8212.0
265	chr18	80701755	80707637	20	318.3	265	520.6	160.0	411.5	291.0	318.4	187.0	470.5	200.0	41.1	426.0										
266	chr12	86946441	86952211	15	317.7	266	403.0	330.0	360.8	392.0	218.9	536.0	376.0	371.0			92.0	2033.0	144.5	1667.0	81.2	1868.0	97.7	2492.0	73.8	2687.0
268	chr1	52006891	52014043	1	316.5	268	322.9	539.0	358.1	398.0	256.8	349.0	366.1	402.0	22.1	2325.0	39.6	7868.0	90.2	3930.0	40.9	7853.0	50.1	11137.0	57.9	4553.0
270	chr9	101074812	101081602	12	316.5	270	616.6	98.0	453.5	226.0	321.8	181.0	442.7	232.0			18.5	19570.0					9.42	59551.0		
272	chr10	77528789	77534913	9	314.2	272	346.2	461.0	438.4	243.0	333.1	167.0	449.5	224.0	13.1	6082.0	37.7	8483.0			10.2	24637.0	89.1	3177.0	40.6	9046.0
273	chr15	5239286	5245422	16	314.2	273	511.4	172.0	482.2	180.0	248.8	391.0	597.1	103.0	10.8	7495.0			51.8	8687.0	43.7	7219.0	41.7	15452.0	53.7	5334.0
274	chr1	60744964	60752548	1	312.5	274	441.4	252.0	413.8	287.0	188.9	745.0	370.5	385.0	58.2	178.0	98.4	1765.0	26.7	14753.0	77.8	2045.0	82.3	3872.0	36.0	10981.0
275	chr2	173213867	173220143	2	312.5	275	446.4	244.0	326.2	504.0	293.0	231.0	423.0	261.0	17.6	3758.0	84.3	2394.0	234.7	531.0	49.1	5661.0	68.4	6022.0	78.4	2302.0
276	chr14	27232244	27239560	11	312.5	276	408.0	317.0	346.7	431.0	307.7	200.0	251.9	941.0	13.5	5890.0	79.8	2687.0	82.7	4621.0	10.2	24714.0	44.9	13658.0	19.1	25469.0
277	chr6	117898440	117906336	7	311.9	277	367.9	404.0	229.0	1131.0	229.6	468.0	230.9	1159.0	38.4	496.0	20.4	17555.0	49.3	9100.0			18.6	38810.0		
278	chr7	16840825	16846497	8	311.9	278	372.1	392.0	401.0	307.0	297.5	223.0	412.5	288.0	21.7	2481.0	33.9	9746.0	70.2	5862.0			77.2	4559.0	107.7	1013.0
280	chr7	143622730	143630040	8	310.8	280	440.5	254.0	431.1	261.0	272.0	301.0	395.2	321.0	11.7	6832.0	88.1	2213.0	30.9	13558.0	36.8	9488.0	109.5	1733.0		
281	chr5	142401976	142408010	6	309.6	281	304.5	617.0	333.0	481.0	281.1	268.0	342.7	462.0			45.3	6556.0	65.2	6499.0	15.7	21199.0	34.2	20571.0	53.7	5310.0
282	chr10	117837766	117845100	9	309.6	282	343.7	466.0	344.9	438.0	251.7	374.0	318.6	554.0			28.1	12294.0					19.1	38040.0	35.0	11505.0
283	chr19	10825083	10830397	21	309.6	283	369.6	400.0	374.1	358.0	266.9	321.0	360.6	414.0	24.4	1906.0					28.0	13698.0	32.3	22259.0	15.7	31330.0
284	chr8	94431859	94437427	10	309.0	284	534.0	150.0	458.5	218.0	243.8	404.0	502.6	172.0			33.9	9762.0	50.1	8951.0	28.7	13130.0	82.1	3921.0	42.4	8334.0
285	chr7	19265200	19272274	8	308.5	285	355.4	439.0	435.2	250.0	290.7	240.0	413.7	285.0			53.0	5202.0	84.4	4444.0	49.1	5695.0	100.1	2309.0	99.8	1219.0
288	chr19	11487863	11495059	21	307.3	288	932.8	24.0	792.4	40.0	281.1	271.0	838.5	35.0			34.5	9647.0	30.9	13699.0	54.6	4690.0	33.6	21176.0	39.9	9350.0
289	chr10	80755694	80760096	9	306.7	289	119.3	4889.0	256.4	871.0	270.9	306.0	321.7	540.0			42.2	7317.0	264.0	381.0	117.4	616.0	172.5	326.0	47.0	6883.0
291	chr2	164074806	164080880	2	306.2	291	440.5	253.0	365.0	381.0	286.7	255.0	403.8	301.0	29.8	1066.0					28.0	13384.0	35.5	19482.0		
293	chr3	105795968	105802462	4	305.6	293	280.3	737.0	272.8	744.0	160.1	1094.0	61.7	12562.0	22.6	2227.0	22.4	15870.0			21.8	17043.0	16.7	42059.0	15.7	31015.0
294	chr17	33947774	33955150	18	305.6	294	337.9	487.0	464.4	210.0	301.4	213.0	385.9	345.0	20.3	2929.0	19.2	19135.0	53.5	8384.0	49.1	5784.0	36.6	18845.0	19.4	25166.0
298	chr11	88998304	89003966	13	303.8	298	431.3	275.0	413.3	289.0	264.1	329.0	415.5	281.0	16.3	4461.0							37.4	18192.0	78.2	2330.0
299	chr10	7831152	7836518	9	303.3	299	399.6	341.0	374.5	357.0	291.8	237.0	442.7	233.0					24.2	15718.0	67.6	2911.0	49.2	11577.0	40.6	9045.0
300	chr19	57354294	57360414	21	303.3	300	403.0	332.0	369.1	371.0	279.4	278.0	366.8	401.0	29.8	1104.0			14.2	19051.0	28.0	13708.0	68.1	6108.0	37.8	10206.0
304	chr5	123015482	123020502	6	299.8	304	270.3	802.0	316.6	527.0	233.0	448.0	371.7	382.0			19.2	18721.0			28.0	13441.0	25.6	28955.0	35.7	11130.0
305	chr17	25219118	25225318	18	299.8	305	357.9	431.0	367.7	374.0	294.7	228.0	379.1	361.0	17.2	4092.0	59.4	4461.0	118.6	2475.0	36.2	9882.0	86.7	3395.0	42.0	8531.0
307	chr3	89959791	89965333	4	299.2	307	339.6	480.0	359.0	394.0	229.0	472.0	359.4	416.0			34.5	9474.0			42.3	7496.0	30.1	24032.0	17.5	27797.0
308	chr7	127133923	127138979	8	299.2	308	452.2	239.0	420.6	276.0	299.2	219.0	415.5	280.0									26.4	28008.0	22.6	20970.0
309	chr16	84705851	84713309	17	299.2	309			280.1	707.0	77.5	5236.0	268.6	825.0			107.9	1460.0	276.5	333.0	19.8	18640.0	21.5	34412.0	86.0	1843.0
314	chr17	7925264	7931590	18	297.5	314	255.3	906.0	354.9	410.0	233.0	450.0	362.4	410.0	28.9	1214.0	46.0	6518.0	43.4	10404.0	40.9	8068.0	64.0	6950.0	44.0	7827.0
317	chr17	47503674	47509700	18	296.3	317	434.7	269.0	639.6	78.0	280.5	275.0	611.3	97.0	27.1	1435.0	39.6	8024.0			73.7	2365.0	59.2	8176.0	24.0	19676.0
318	chr1	131275492	131280718	1	295.2	318	386.3	367.0	453.0	228.0	359.7	135.0	421.7	266.0			23.0	15322.0			11.6	23679.0	20.2	36055.0	15.9	30539.0
320	chr2	144262909	144269775	2	292.9	320	339.6	479.0	377.3	348.0	256.2	354.0	418.6	273.0			21.7	16325.0			21.8	17012.0	51.7	10504.0	57.6	4592.0
321	chr6	136937014	136941552	7	292.9	321	542.3	141.0	401.0	306.0	285.0	260.0	410.0	292.0					40.1	11047.0	14.3	22136.0	41.7	15361.0	7.15	50577.0
322	chr2	43749084	43753764	2	292.3	322	414.7	304.0	410.6	293.0	275.4	289.0	399.5	311.0			38.3	8219.0					10.8	55309.0	15.9	30563.0
323	chr8	83736219	83742347	10	292.3	323	513.1	169.0	442.5	240.0	298.6	221.0	402.0	306.0			17.9	20251.0	38.4	11493.0			64.3	6862.0	33.7	12214.0
324	chr10	99260646	99266586	9	292.3	324	453.9	236.0	416.0	283.0	179.8	850.0	399.5	313.0	28.0	1312.0	23.6	15108.0			44.4	6984.0	41.2	15764.0	65.5	3529.0
325	chr11	70432844	70438124	13	292.3	325	450.5	242.0	401.5	305.0	256.2	355.0	423.6	260.0			19.2	18958.0					35.5	19586.0	21.2	22670.0
327	chr5	144218987	144225217	6	291.7	327	399.6	340.0	414.7	285.0	217.7	541.0	368.6	396.0	33.4	772.0	76.6	2880.0	12.5	19354.0	36.8	9450.0	90.2	3072.0	19.6	24677.0
328	chr5	120773499	120779187	6	291.1	328	375.4	386.0	346.3	432.0	297.5	222.0	405.7	298.0	23.9	1939.0	77.3	2845.0					131.6	963.0	13.4	35638.0
330	chr10	75588633	75593217	9	291.1	330	431.3	274.0	366.3	380.0	291.8	238.0	370.5	388.0	35.2	659.0	18.5	19606.0	62.7	6867.0	46.4	6427.0	38.5	17470.0	50.9	5926.0
331	chr10	79855665	79859993	9	291.1	331	347.9	457.0	353.1	416.0	290.1	241.0	345.2	453.0							30.0	12493.0				
332	chr11	48868339	48872859	13	291.1	332	554.8	134.0	430.6	263.0	272.6	300.0	468.0	202.0	14.0	5602.0	30.0	11331.0	42.6	10533.0	36.2	9809.0	44.1	14070.0	38.5	9880.0
333	chr2	160732169	160736899	2	290.6	333	355.4	437.0	334.8	475.0	254.5	362.0	358.1	422.0	12.2	6482.0	66.4	3660.0	90.2	3940.0	24.6	15308.0	52.7	10136.0	62.5	3882.0
334	chr6	48681712	48687392	7	290.6	334	1233.1	6.0	1084.4	9.0	289.0	248.0	1035.5	12.0			178.8	384.0	55.1	7995.0	44.4	6921.0	69.2	5899.0	41.5	8653.0
336	chr1	9743304	9748460	1	290.0	336	378.8	380.0	395.1	320.0	269.2	312.0	416.8	275.0	23.5	2001.0	14.1	24501.0			68.9	2739.0	50.1	11132.0	16.4	29740.0
337	chr2	25193046	25197666	2	290.0	337	370.4	398.0	344.4	440.0	246.0	400.0	339.0	470.0			30.7	10897.0	59.3	7293.0	71.6	2499.0	110.1	1695.0	25.4	18126.0
338	chr15	98866569	98870849	16	289.4	338	385.5	371.0	329.8	492.0	251.1	380.0	377.9	365.0	10.4	7784.0									18.0	27285.0
339	chr3	93552490	93559632	4	288.8	339	288.7	698.0	309.3	555.0	237.5	423.0	350.7	442.0					37.6	11638.0			57.9	8490.0	23.3	20197.0
340	chr7	25679688	25687850	8	288.8	340	217.8	1279.0	329.4	493.0	226.8	479.0	293.3	673.0	14.9	5033.0			66.0	6393.0	75.7	2184.0	48.7	11757.0	24.2	19320.0
342	chr19	44292971	44298425	21	288.8	342	379.6	379.0	343.1	445.0	297.5	224.0	389.6	332.0			29.4	11750.0	66.0	6462.0	71.6	2561.0	85.3	3551.0	30.4	14263.0
344	chr11	78981991	78985577	13	288.2	344	392.1	356.0	350.4	427.0	265.2	326.0	349.5	443.0	11.7	6890.0					25.2	15109.0	17.0	41804.0	11.5	39824.0
345	chr16	45222193	45228785	17	287.7	345	361.3	422.0	417.4	280.0	117.1	2218.0	359.4	419.0	21.7	2541.0	22.4	16188.0					14.3	47282.0	18.4	26499.0
346	chr4	122882341	122887457	5	287.1	346	314.5	573.0	410.1	294.0	230.2	465.0	386.5	341.0	37.0	542.0			48.5	9243.0	20.5	17928.0	63.0	7173.0	42.0	8488.0
347	chr7	45704095	45709277	8	287.1	347	405.5	322.0	376.8	350.0	276.0	288.0	410.0	293.0			33.9	9751.0	65.2	6508.0			44.7	13762.0	30.0	14458.0
349	chr6	129181467	129187193	7	286.5	349	392.1	355.0	386.9	335.0	259.6	339.0	377.3	366.0	51.0	250.0	38.3	8262.0	16.7	18150.0			19.6	37067.0	26.3	17385.0
350	chr7	16401462	16406610	8	286.5	350	374.6	387.0	387.3	333.0	251.1	377.0	334.7	481.0			65.8	3732.0	37.6	11685.0			87.7	3287.0	33.0	12656.0
351	chr3	131105513	131112233	4	285.9	351	194.4	1643.0	196.6	1629.0	231.3	458.0	458.8	211.0	33.0	795.0	21.7	16355.0			43.7	7114.0			30.0	14430.0
353	chr1	106708299	106714233	1	285.4	353	397.1	344.0	434.3	253.0	218.3	539.0	413.7	284.0	10.8	7273.0	23.6	14833.0			24.6	15270.0	72.1	5362.0	27.9	15929.0
354	chr2	32151502	32156416	2	285.4	354	427.2	284.0	381.4	342.0	273.7	292.0	442.1	234.0			90.7	2068.0	304.9	241.0	31.4	11674.0	89.6	3121.0	153.3	351.0
355	chr6	140624514	140631208	7	284.8	355	229.4	1130.0	268.2	780.0	203.0	645.0	253.8	925.0					35.9	12136.0			29.6	24601.0	25.4	18187.0
357	chr19	7338380	7342046	21	284.8	357	297.0	652.0	328.0	499.0	221.1	521.0	325.4	522.0	15.8	4724.0					101.0	999.0	31.2	23220.0	27.0	16913.0
358	chr1	95664590	95669208	1	284.2	358	385.5	369.0	446.6	234.0	289.6	242.0	379.7	357.0	21.7	2435.0	35.8	8996.0	86.0	4259.0	56.0	4369.0	52.7	10125.0	77.9	2336.0
359	chr11	103342671	103346721	13	284.2	359	413.8	307.0	332.6	482.0	251.1	378.0	385.3	346.0	11.7	6897.0	10.9	29537.0	71.0	5785.0	43.7	7196.0	54.9	9431.0	45.9	7234.0
360	chr19	59337747	59345061	21	283.6	360	250.3	944.0	260.9	843.0	158.9	1119.0	230.9	1166.0									22.6	32962.0	13.4	35954.0
361	chr4	101258186	101264770	5	283.0	361	413.8	306.0	334.8	476.0	300.3	217.0	373.6	376.0			18.5	19377.0			21.8	17057.0				
362	chr15	79891628	79896798	16	283.0	362	427.2	285.0	469.9	198.0	204.7	633.0	458.1	214.0	10.4	7779.0	39.6	8014.0			64.8	3227.0	52.2	10395.0	35.7	11192.0
363	chr8	25098010	25102256	10	282.5	363	417.2	302.0	431.6	259.0	263.5	330.0	422.3	265.0			51.1	5510.0	51.0	8784.0			73.2	5191.0	36.7	10691.0
365	chr7	31146042	31150474	8	281.3	365	934.4	21.0	787.8	41.0	306.5	201.0	760.1	55.0							29.3	12777.0	38.2	17618.0		
366	chr7	100491671	100497003	8	281.3	366	477.2	204.0	427.5	267.0	232.4	452.0	420.5	269.0	29.8	1078.0			39.3	11265.0	156.3	231.0	90.7	3024.0	71.2	2897.0
367	chr17	35993562	36003002	18	281.3	367	133.5	3901.0	125.0	4492.0	143.1	1393.0	213.6	1408.0	40.6	435.0	68.3	3544.0	270.7	354.0	79.2	2013.0	101.2	2240.0	103.5	1125.0
369	chr11	120627576	120632860	13	280.7	369	265.3	841.0	316.6	529.0	231.9	455.0	316.1	571.0	23.0	2167.0	36.4	8923.0	16.7	18236.0	43.0	7406.0	43.6	14370.0		
372	chr8	34141167	34146331	10	280.2	372	464.7	222.0	397.8	313.0	234.1	437.0	342.1	463.0	28.4	1243.0	54.9	4957.0	27.6	14586.0			27.4	26833.0	40.3	9128.0
373	chr6	83435745	83442743	7	279.6	373	316.2	565.0	315.2	534.0	266.4	322.0	282.2	730.0			42.2	7277.0	280.7	311.0	68.9	2759.0	177.1	294.0	30.7	13997.0
374	chr17	34588076	34592094	18	279.6	374	412.2	310.0	362.2	388.0	273.7	293.0	409.4	294.0			21.1	17295.0			22.5	16908.0	25.6	29161.0		
377	chr11	118207182	118213580	13	279.0	377	341.2	475.0	274.6	736.0	266.9	319.0	313.0	588.0			42.2	7333.0	88.5	4097.0	33.4	10930.0	70.2	5722.0	17.5	27976.0
378	chr5	139792377	139796953	6	278.4	378	339.6	481.0	285.6	683.0	221.7	519.0	332.2	492.0			19.2	18731.0	164.6	1275.0	30.0	12400.0	93.1	2806.0	84.4	1923.0
380	chr19	53888114	53894674	21	278.4	380	324.6	537.0	304.7	577.0	204.2	636.0	267.4	833.0			43.4	7081.0	35.1	12504.0	30.7	12292.0	45.7	13248.0	28.4	15762.0
381	chr3	103858878	103864186	4	277.8	381	399.6	338.0	428.8	265.0	322.9	177.0	424.2	258.0	37.9	507.0	80.5	2608.0	100.2	3279.0	32.8	11084.0	146.4	642.0	68.2	3197.0
382	chr4	126256894	126262366	5	277.8	382	122.6	4608.0	129.6	4128.0	135.2	1580.0	138.9	3733.0	21.7	2463.0	32.6	10152.0	73.5	5462.0	166.5	171.0	119.2	1342.0	101.7	1173.0
