Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name	pc1	pc2
NM_133947	0.966	34.478	49.215	59.635	Numa1	0.006659734790635804	0.0004921774576239013
NM_019584	0.18	27.480999999999998	57.667	52.591	Becn1	0.006649209316590706	0.0016544405272219211
NM_027404	0.0	0.629	32.773	22.564	Bag5	0.0032700799850914177	0.0038914696140181807
NR_028549	0.0	0.0	0.0	17.932000000000002	Snord37	0.0013409570267254693	0.0022596032741646404
NM_012053	0.424	365.52	963.3539999999999	1286.187	Rpl8	0.14203977059730594	0.10299956294672405
NR_002885	0.0	20.854	25.535	14.679	Gm10052	0.002294840271233972	-0.0026104112299165393
NM_011965	0.0	31.401	54.662	73.28699999999999	Psma1	0.008066534904190787	0.003118200872025437
NM_010689	421.973	43.647	107.96600000000001	179.85299999999998	Lat	-0.03261143175378352	0.05591965629845994
NM_001159963	0.0	0.0	17.092	9.822000000000001	Fbxl5	0.0015605131510422476	0.0018693285837768038
NM_026934	0.0	41.769	73.532	43.393	Zc3h15	0.006724655917930465	-0.002637965143203336
NM_027470	0.0	20.229	8.173	9.287	Pak4	0.0010536607687464318	-0.0037695426580851422
NM_134013	0.0	4.988	12.414000000000001	11.373	Psme4	0.0014415893098176458	0.000599370695480499
NM_172054	0.0	4.114	12.254000000000001	9.475	Txndc9	0.0012934712268585988	0.0005807667686610305
NM_013642	3.3680000000000003	95.40100000000001	69.564	48.165	Dusp1	0.006386140692052392	-0.015756821331673478
NM_027905	0.0	0.8140000000000001	23.714000000000002	16.601	Selo	0.0023860349764270317	0.0027573463937122927
NM_019718	0.0	0.0	8.392000000000001	19.004	Arl3	0.0018266902216343933	0.002704825577080372
NM_023054	0.0	0.042	61.211000000000006	63.41	Utp3	0.007699940418359391	0.010241534859102975
NM_172765	0.0	5.822	11.083	12.944	Zbtb44	0.0014932679912675263	0.0005320321598460559
NM_026277	0.0	59.111999999999995	61.343999999999994	71.488	Nob1	0.008205882364090398	-0.0040421593716974645
NM_026573	0.0	24.474	13.231	10.76	Upf3b	0.0014007410554649762	-0.004496989626837351
NM_001110218	0.0	10.694	4.959	7.327000000000001	Ppm1h	0.0007686432690295458	-0.0016645429818428015
NM_133937	0.0	98.536	78.361	119.74600000000001	Brk1	0.012567235234813252	-0.007548044000732169
NM_001161730	3.557	54.343	67.983	132.732	Tap1	0.012683407694808496	0.005498328830198032
NM_198607	0.0	21.489	6.888999999999999	15.628	Them6	0.0014635579577750423	-0.003344465928465
NM_021473	0.0	66.563	69.26100000000001	117.853	Akr1a1	0.01204248652954464	0.0001621186536748386
NM_010911	0.0	0.0	11.732000000000001	21.785999999999998	Nfs1	0.0021961441557411063	0.0031788193029650886
NM_008135	0.0	26.19	42.778	35.71	Slc6a9	0.004691416046420099	-0.0007057522123357412
NM_144535	0.0	19.131	3.182	6.127000000000001	Ap5m1	0.0005780939203469859	-0.00406766412926074
NM_001076676	0.0	15.828	10.759	7.864	Usp33	0.001080015159925863	-0.0027128752070301565
NM_001017983	0.076	9.291	10.905999999999999	8.11	Foxred2	0.0011078647022045366	-0.0009752359401353174
NM_001081436	81.153	18.055	24.836	22.250999999999998	Ino80d	-0.007014699181803017	0.006846768887096516
NM_027883	0.0	0.0	23.269000000000002	12.65	Dhx34	0.002070513619821492	0.002453964716765556
NM_025729	0.0	16.315	2.7239999999999998	4.093	Tab3	0.00040884150841938804	-0.0036111976531317358
NR_028419	0.0	72.574	53.023999999999994	41.726000000000006	Tmem179b	0.005554358275547558	-0.011588275772171653
NM_023292	1.084	0.0	16.364	13.796	Pus3	0.0016909760576476137	0.0024474222840659894
NM_021525	0.0	31.68	39.605	48.333	Rcl1	0.005472302754218996	-0.0006549933732391386
NM_010219	2.858	49.746	105.619	142.56	Fkbp4	0.015330173206552705	0.009251633209202585
NM_021419	0.0	25.247	8.713	10.729000000000001	Rnf8	0.0011787085046574555	-0.004868169627064158
NM_145959	0.0	3.722	16.794	9.957	D15Ertd621e	0.0015496184206975554	0.0009108634918540895
NM_009048	0.0	20.06	19.497	26.203000000000003	Reps1	0.0028662070687905513	-0.0011756760487878473
NM_026302	0.0	0.0	19.676	17.918	Dctn4	0.0022908126193950536	0.0029849978508173364
NM_026044	0.0	0.0	11.06	4.723	Dph7	0.0008876946063167641	0.0010038834715347484
NM_175112	0.0	20.414	35.525999999999996	40.071	Rae1	0.004677281246381169	0.001072472023551023
NM_029116	0.0	12.984000000000002	16.229	16.375999999999998	Kbtbd11	0.0019859320269864323	-0.0007011775820686152
NM_027557	0.0	7.956	12.277000000000001	8.396	Pwwp2a	0.001207094326139723	-0.0005499058411371234
NR_034049	0.0	0.0	30.506999999999998	15.370999999999999	Snora52	0.0026237886666678006	0.0030643288153477458
NM_011956	0.0	0.0	81.176	55.063	Nubp2	0.008040694458120017	0.009938455562201822
NM_026929	0.0	45.746	36.81	32.045	Chac1	0.004094309222592397	-0.006455583191013317
NM_009288	0.0	17.822	20.768	23.195	Stk10	0.002706654891347771	-0.0009278191157272516
NM_016748	51.022	1.5619999999999998	31.259	24.555999999999997	Ctps	-0.0028466887331258474	0.0087509805046872
NM_026329	0.0	0.0	29.549	31.726	Polr2g	0.0038005191893553773	0.005089810572702173
NM_001291200	0.0	0.009000000000000001	24.06	28.988000000000003	Tpd52l2	0.003330482691596173	0.004539609337684593
NM_145543	0.0	0.0	13.874	12.102	Clcc1	0.0015754921812239757	0.002037703915866788
NM_138743	0.0	0.0	2.042	16.868	Smim11	0.001360076841697214	0.0022009945560967055
NM_027423	0.075	0.006999999999999999	20.717	18.236	Polr3b	0.0023557894403988195	0.003068938780238105
NM_019711	0.0	10.489	8.769	10.051	Rbms2	0.0011568370045104935	-0.00112736756442303
NM_027871	132.644	107.8	65.82300000000001	50.431000000000004	Arhgef3	-0.009333249357418066	-0.006391400548777419
NM_029278	0.0	52.187	52.411	49.215	Nop14	0.00612084837726017	-0.005384462983644216
NM_011958	0.0	0.0	10.276	8.291	Orc4	0.0011166208742113516	0.00142451155037289
NM_178930	0.0	14.992	14.164000000000001	17.849	Gbf1	0.001992731385413529	-0.0011122039895950341
NM_153103	0.0	19.445999999999998	12.875	12.547	Kif1c	0.0015260683720007156	-0.0029820865460510617
NM_194444	0.0	30.15	8.92	10.839	Cdk10	0.0011882594505575838	-0.006117148500482648
NM_010721	3.2	19.93	24.576	22.11	Lmnb1	0.0024175384884685762	-0.0011623358942052253
NM_001281464	29.272	0.017	10.764000000000001	13.52	Ctc1	-0.002020607638109762	0.00491180648977494
NM_007645	0.0	47.265	34.498000000000005	38.903	Cd37	0.0044927280517717385	-0.006070464320867784
NM_177806	0.0	26.035	13.050999999999998	13.892999999999999	Prpf39	0.001623564992573643	-0.00451334804445658
NR_015591	0.0	0.0	11.873	6.859	5430405H02Rik	0.0010867156289869318	0.001303085615748505
NM_007444	0.0	0.011000000000000001	13.544	7.468999999999999	Amd2	0.0012130681830329032	0.0014388556005857835
NM_011767	1.03	31.949	29.679000000000002	32.114000000000004	Zfr	0.0036542855819531395	-0.0030362348585163614
NM_001025594	0.0	6.825	12.564	11.777999999999999	Zbtb43	0.00147587279974867	0.0001799354066993656
NM_145400	0.06	13.620999999999999	13.965	14.612	Ube4a	0.0017361973876357283	-0.0011664213521777188
NM_001166671	0.0	0.249	22.491999999999997	17.587	Gemin5	0.002401711408363308	0.0029828364391224983
NM_146193	200.46200000000002	4.686	8.783	9.269	Btbd1	-0.02321436301780217	0.019554504282502497
NM_001111049	0.0	29.756	1.136	2.551	Cd151	0.00019299380932561821	-0.0073470908370406466
NM_025595	0.0	0.0	11.917	12.477	Mrpl51	0.0015089567502393107	0.0020126333668819807
NM_001244903	0.047	43.739	47.674	42.847	Celf1	0.005424969543553815	-0.0041683477875644305
NM_148928	181.078	1.6580000000000001	9.437000000000001	15.039000000000001	Gtf3c5	-0.020393898391990573	0.019226436807283986
NM_172877	166.417	8.091000000000001	13.837	13.862	Pramef8	-0.0185017209117637	0.01616399691815304
NM_030692	1.806	0.0	6.479	14.527000000000001	Sacm1l	0.0011803115667056176	0.0022436456247017585
NM_153793	0.0	13.015999999999998	10.699000000000002	5.525	Rell2	0.0009071822923745062	-0.002281169404187627
NM_025599	0.0	0.0	6.982	14.173	Cmss1	0.0013972849484990512	0.002043964582190376
NM_024499	0.0	0.017	43.178999999999995	57.56	Sgta	0.006391069779890995	0.008844455103519043
NM_172407	0.0	0.0	11.439	9.892000000000001	Cdkn2aip	0.0012925493492074425	0.001669233406174047
NM_175121	0.157	187.142	160.226	96.12100000000001	Slc38a2	0.014581038975798948	-0.030444499008608107
NM_008569	0.081	16.749000000000002	24.458000000000002	22.078000000000003	Anapc1	0.0027935268980107653	-0.000646371802835873
NM_138601	0.0	0.0	4.368	13.288	D10Jhu81e	0.0012047750500402694	0.001835841490686717
NM_020586	0.0	0.0	25.631999999999998	26.302	Herpud2	0.003205610911691155	0.004261575635020319
NM_053119	0.0	0.77	26.669	31.603	Echs1	0.003650773507683631	0.004768350033607882
NM_008143	7.8629999999999995	521.8290000000001	1364.7079999999999	1583.639	Gnb2l1	0.18250060212488728	0.11552580209060646
NM_007841	1.7530000000000001	141.662	89.506	84.67200000000001	Ddx6	0.010193970781214047	-0.02256228028340094
NM_001195083	0.0	47.685	32.95	45.32	Phc2	0.004897036805998517	-0.005427902404102116
NM_001178013	0.0	1.706	13.96	18.581	Sfxn3	0.0020611289789656045	0.002415230794183393
NM_001099314	0.0	0.0	23.421	27.749000000000002	Msmp	0.0032069644421079957	0.004362200340269172
NM_027764	0.0	23.805999999999997	5.187	9.044	Rcbtb1	0.0008848500470542828	-0.004837405662703317
NM_177611	0.155	54.468999999999994	50.364	47.122	Psd4	0.00584255934416425	-0.00630026986707735
NM_133747	0.0	0.012	18.881	16.861	Fam98a	0.0021733280046742917	0.0028193157316885797
NM_032460	0.0	0.10300000000000001	14.548	12.911	Gpank1	0.0016683800737125924	0.0021378645369891113
NM_024196	0.0	0.0	30.589000000000002	32.109	Tbc1d20	0.0038794211350574566	0.0051765071291471
NM_001282947	0.0	0.489	6.648	12.083	Apaf1	0.0012239873662893833	0.0016415489723412727
NM_011275	0.0	0.0	6.733	15.317	Rnaseh1	0.0014707997183986147	0.0021789173072835136
NM_025431	0.0	12.636	10.144	8.359	Llph	0.001092959712557232	-0.0018461017614761844
NM_008847	0.0	15.51	28.31	37.47	Pip5k1a	0.004142723571388258	0.0017487911891550228
NM_134052	0.0	0.0	15.177	17.076	Adi1	0.0020104199105646816	0.0027126299168666206
NM_001128601	0.0	0.0	12.287	4.41	Mthfsl	0.0009235869352752254	0.0010097882706309503
NM_025682	0.0	21.944000000000003	28.994	27.794	Pspc1	0.0034408187705130527	-0.001112409237005538
NM_001306222	0.267	34.742	204.28799999999998	153.725	Nfkbib	0.02127451797573131	0.01794376805940366
NM_026201	0.0	12.159	24.52	24.863000000000003	Ccar1	0.003022738972042057	0.0008884510610409123
NM_013558	0.0	10.389000000000001	1.8730000000000002	1.25	Hspa1l	0.00016560405599327064	-0.002465318065048057
NM_027353	149.36700000000002	17.256	37.839	39.135	Cd2bp2	-0.013399242412496773	0.016221280594779043
NR_027965	0.0	0.0	23.331	15.172	Zbtb11os1	0.002262105408968393	0.0027740521164240526
NM_001037725	0.0	15.273	12.482999999999999	13.385	Fam117b	0.001577176119323024	-0.001809648855819875
NM_021535	0.0	0.12300000000000001	21.081	26.995	Smu1	0.003037274900130671	0.004148838240613725
NM_028070	0.0	0.43200000000000005	16.374000000000002	15.917	Alkbh4	0.0019808337401970655	0.0024988799302102433
NR_106047	0.0	0.0	0.0	10.021	Mir7079	0.00074937153495516	0.0012627417137187073
NM_146116	0.0	108.10799999999999	91.65100000000001	106.072	Tubb4b	0.012170028249830319	-0.011260289593930278
NM_023343	0.0	39.451	31.287	30.717	Ilkap	0.0037392282067736505	-0.005195843391511897
NM_008945	0.385	0.0	131.908	184.00400000000002	Psmb4	0.02008798026879337	0.028098158171876476
NM_152234	71.24600000000001	30.814	48.401	45.711999999999996	Ubqln1	-0.0029419210938120073	0.006415140430952136
NM_175507	0.105	19.03	11.912	10.855	Slc35g1	0.0013409963772031174	-0.0031129912611171586
NM_011613	0.0	58.125	239.463	126.42200000000001	Tnfsf11	0.02092374244814544	0.009718484218170297
NM_007690	0.368	23.303	40.483000000000004	25.328000000000003	Chd1	0.0037645938931089805	-0.0013153184797107796
NM_009945	0.0	0.0	29.053	48.138999999999996	Cox7a2	0.005003914513189885	0.0071396748484662135
NM_010828	0.0	0.0	7.303	10.829	Cited2	0.001162733543919054	0.0016344517217802296
NM_021537	0.0	0.021	23.666	21.625999999999998	Stk25	0.002760888994226771	0.0035942566073424234
NM_021500	0.0	56.912	50.449	58.876999999999995	Maea	0.006740190542123099	-0.005463833307211012
NM_025846	52.577	17.572	16.927	24.015	Rras2	-0.0037968021348307166	0.004154082369564701
NR_045614	0.0	0.0	43.916000000000004	31.427	4930413G21Rik	0.004472488885021938	0.005583089662778218
NM_010957	0.0	0.0	10.819	8.011000000000001	Ogg1	0.001121924567639489	0.001409296327709122
NM_019673	0.0	0.017	27.384	26.983	Actl6a	0.0033411768045928025	0.004407731035183473
NM_028479	0.0	0.0	21.413	19.538	Mrgbp	0.0024959022115188813	0.0032533269954197986
NR_105982	0.0	0.0	43.663999999999994	44.593999999999994	Mir7015	0.005444939996494249	0.007232944353421994
NM_019780	0.0	0.0	28.695999999999998	32.077	Vps29	0.0037855431917221617	0.0051025159172877034
NR_030689	0.0	2.569	23.709	12.365	4930539J05Rik	0.0020659182529834067	0.0017686207503772385
NM_174852	399.135	39.649	40.356	39.961	Phf12	-0.04356183494142731	0.03463319663048076
NM_001013405	0.0	12.356	0.5	1.77	Tcaim	0.00013465354209258126	-0.002960233459356887
NM_001161369	0.0	21.509	25.364	22.685	Ss18	0.0028841063675275245	-0.00177762523096451
NM_008448	0.0	18.213	27.713	26.929000000000002	Kif5b	0.0033208299724697484	-0.00030195351587371147
NM_181322	0.0	36.631	39.876999999999995	46.294	Ctcf	0.005324207590523245	-0.002184802591994167
NM_001304454	0.131	17.352999999999998	4.977	6.626	Rnf13	0.00068940997076759	-0.0034651271240426886
NM_172536	0.0	1.568	10.987	12.524000000000001	Zfp609	0.0014647508310463378	0.0015778781240749504
NM_146217	0.0	156.645	166.94099999999997	169.88400000000001	Aars	0.020494600038950424	-0.013014054047594084
NM_013880	0.0	7.398	20.327	22.224	Plcl2	0.0026311821940263364	0.0016346468880689684
NM_031869	0.0	21.906	31.938000000000002	29.741	Prkab1	0.00372876066813164	-0.0007484215625665855
NM_001080132	2.912	108.765	36.437	33.389	Tmpo	0.003711901348486293	-0.02234979596553733
NM_029788	149.075	0.023	4.426	3.6189999999999998	Rnft1	-0.01760398304071767	0.014948516392683664
NM_172768	0.13	49.23	182.43599999999998	86.04799999999999	Gramd1b	0.015148537978495821	0.0048408663386160095
NM_026550	0.0	0.0	51.483000000000004	48.086999999999996	Pak1ip1	0.0060840238835339	0.007962059629375826
NM_011055	0.069	27.683000000000003	27.601	30.986	Pde3b	0.003593665042851879	-0.0022421508390232043
NM_008683	0.0	0.113	108.272	125.84700000000001	Nedd8	0.01464322668639445	0.01983001144278705
NM_008207	0.0	21.316	1.9509999999999998	2.59	H2-T24	0.0002502371800379903	-0.005125041684574031
NM_008879	223.842	72.002	190.87	196.12599999999998	Lcp1	-0.0033973067298209165	0.03463452740589246
NM_001164793	0.16699999999999998	51.924	100.902	89.772	Polr2m	0.011477382575884237	0.001602378882028351
NM_024287	0.0	43.276	47.17100000000001	36.883	Rab6a	0.00496119437449473	-0.004823002521209171
NM_028762	0.0	0.0	35.436	30.463	Rbm19	0.003990579075043775	0.005148224207702811
NM_173374	0.0	74.531	63.547	61.513000000000005	Srsf1	0.007539124306558484	-0.009213137785321087
NM_001310483	1.459	0.057999999999999996	14.915999999999999	8.54	Lmbrd1	0.00118234833161422	0.0017526331883677988
NM_146078	0.0	25.458000000000002	31.309	36.14	Ubr2	0.00417059291449332	-0.0008857442180721808
NM_134097	2.077	24.758000000000003	21.579	20.202	Topors	0.0022577355215090207	-0.0028725630846747146
NM_013632	0.0	10.484000000000002	8.363	10.072000000000001	Pnp	0.001138795053176605	-0.0011384301317588406
NM_007393	488.858	1169.024	1625.6070000000002	1823.227	Actb	0.15351716093002818	0.03390562980213424
NM_008507	0.0	81.11	58.836000000000006	34.18	Sh2b3	0.005255840571425082	-0.014536243021054615
NM_001294259	0.0	14.790999999999999	47.916000000000004	46.391000000000005	Dda1	0.005758629228661018	0.003783805028062609
NR_108026	0.0	54.736999999999995	11.895	7.622000000000001	Gm16740	0.001047946436653264	-0.012783681980466899
NR_045916	0.0	32.714	17.465999999999998	18.694000000000003	9530027J09Rik	0.002184130164281218	-0.005475908627223776
NM_001164226	0.0	17.015	22.666999999999998	20.233	Nrf1	0.002578359603739522	-0.001021764873839215
NM_145393	1.4240000000000002	17.372	17.54	24.38	Ythdf2	0.002467277558121267	-0.000644257377527121
NM_013711	0.0	0.0	11.005999999999998	12.735	Txnrd2	0.0014842231755697523	0.0020114763384828796
NM_019428	0.0	0.0	6.257000000000001	11.599	Rpp30	0.0011697631028644725	0.0016928224382026377
NR_002862	0.0	0.7490000000000001	35.946999999999996	26.228	Gm5088	0.003697255114933983	0.0044393739613241235
NM_080849	0.13	9.591000000000001	9.168	11.030999999999999	Nek8	0.0012352200018927878	-0.0007439375964217794
NM_001159626	0.0	0.0	13.102	13.161	Hagh	0.0016173750764271108	0.0021426175100534967
NM_133933	172.16	15.63	31.765	45.099	Rpn1	-0.01600957857544556	0.019361412465721053
NM_027352	0.0	72.38600000000001	51.742	55.576	Gorasp2	0.006528439102256055	-0.009841706387178085
NM_176976	72.339	10.527000000000001	7.643	6.933	Cep295	-0.007908286039177374	0.005384308368763227
NM_080288	0.0	33.599000000000004	24.27	25.594	Elmo1	0.003027370410208242	-0.004584315430422153
NM_020625	0.0	9.623	24.06	23.878	Zbtb22	0.0029313386186058583	0.0014044726391156579
NM_001037913	0.0	0.0	9.243	16.271	Ccdc107	0.0016634433286538874	0.0023918915679986847
NM_010719	0.0	17.262999999999998	3.9	6.46	Lipe	0.0006410017670747046	-0.0035151225587336877
NM_009974	0.0	0.20600000000000002	11.731	16.291	Csnk2a2	0.0017848144550122024	0.002432980108832275
NM_001159384	0.0	29.933000000000003	18.965	21.901	Mlx	0.0025013163573106506	-0.00429577133744452
NM_198652	0.0	10.693	13.149000000000001	10.236	Hjurp	0.0013819870416809234	-0.0009950472480088324
NM_028299	0.0	21.44	10.963	16.266	2700029M09Rik	0.0017082428407177292	-0.003100813386275323
NM_022657	0.134	18.55	0.51	0.0	Fgf23	-2.444724415266953e-05	-0.004775035856647238
NM_001168526	0.0	10.199	3.747	4.271	Sgms1	0.0004824178489284609	-0.00196615272754371
NR_105875	0.0	0.0	4.937	61.43	Mir6910	0.004832338013311594	0.007923221634212125
NM_011671	0.0	155.136	138.69799999999998	162.95600000000002	Ucp2	0.018614265639738344	-0.014539794756959866
NM_177608	0.0	24.834	14.616	14.589	Secisbp2l	0.0017533712182649691	-0.004056599123481461
NM_001080932	0.14400000000000002	47.99100000000001	22.691	21.141	Foxk2	0.0025751167077346553	-0.008919270825912243
NM_001081080	0.14400000000000002	19.104	21.234	21.671999999999997	Phf3	0.0025955437010768824	-0.0014208612686825795
NM_026141	3.2689999999999997	49.385	25.565	22.436999999999998	Ppil4	0.002429277571678927	-0.008710473009691156
NM_024243	0.0	0.0	7.287999999999999	11.917	Fuca1	0.0012433693887154212	0.0017709957641153914
NM_008098	0.0	26.57	35.504	43.836000000000006	Mtpn	0.004946868464556709	-4.9088652187893184e-05
NM_008133	0.0	24.730999999999998	36.023	54.068999999999996	Glud1	0.005740430839614578	0.0017360784809609044
NM_133771	0.0	0.045	16.715	20.664	Memo1	0.0023529798353234795	0.0032099308628320525
NM_175093	0.0	70.13	91.63799999999999	92.32	Trib3	0.011208248471576606	-0.0031526035714432663
NM_025652	0.0	0.41700000000000004	18.916	18.309	Gtf3a	0.00228258420487613	0.0028981254131907773
NM_026850	0.0	14.001	9.882	18.594	Pdcl3	0.0018432560673500025	-0.0009197822866845876
NM_011851	166.678	0.0	0.655	0.78	Nt5e	-0.020134402005419997	0.01615005558071543
NM_029852	0.122	18.676	18.444000000000003	11.015999999999998	Cep83	0.0016672785990357066	-0.0027579380414559213
NM_027213	0.0	56.336999999999996	20.779	18.053	Med6	0.00225449197542586	-0.011555553646904491
NM_015747	72.127	10.162	27.439	21.275	Slc20a1	-0.005852717993840573	0.00799732581835638
NM_007861	0.0	21.756999999999998	14.397	21.779	Dld	0.0022859029855292427	-0.0023613562819131562
NM_029091	0.0	0.0	12.258	11.675	Klc4	0.0014654629594328997	0.0019241759185717586
NM_001083880	0.0	41.352	11.140999999999998	8.44	1600012H06Rik	0.0010963699374476833	-0.009240083146954861
NM_024211	0.0	18.967	20.000999999999998	32.416	Slc25a11	0.0033571079697804628	-9.092892238474231e-05
NM_011313	0.0	0.047	13.549000000000001	1.7409999999999999	S100a6	0.0007849055996755243	0.0007079291732941145
NM_026718	0.0	17.124000000000002	34.353	49.12	Ankrd13a	0.0053031013278076545	0.003021903621288013
NM_021345	0.0	45.91	38.532	28.401999999999997	Hacd3	0.003904815852116104	-0.006893493166882891
NM_019586	80.359	9.634	30.084	37.686	Ube2j1	-0.005495594166707629	0.011091416358933489
NR_027953	0.0	0.0	11.86	0.9620000000000001	Trmt61b	0.0006451090248176388	0.0005595268554205468
NM_007414	0.0	0.0	30.41	45.583	Adprh	0.004878357688829781	0.006867744586251318
NM_001252443	0.0	0.0	18.868	27.619	Tfg	0.00297720546118018	0.0041775555486735765
