	Chr	Start	End	Strand
973	chr1	43460190	43467398	+
974	chr16	57493310	57498416	+
977	chr9	21433548	21439794	+
978	chr14	75832415	75836343	+
979	chr7	28787362	28794468	+
980	chr15	53111533	53116219	+
981	chr2	153260030	153265218	+
982	chr2	132279266	132285048	+
984	chr18	4349088	4354372	+
985	chr17	29003333	29009553	+
986	chr18	20960258	20965930	+
987	chr17	84853938	84857420	+
988	chr14	70282043	70288119	+
989	chr1	87852421	87858553	+
990	chr3	89909152	89914820	+
991	chr8	72317369	72322883	+
992	chr19	34596421	34600187	+
993	chr7	114314200	114318900	+
994	chr5	115153680	115160150	+
996	chr11	21236226	21243250	+
997	chr12	16167895	16172931	+
998	chr5	105610986	105618400	+
999	chr17	35185233	35191085	+
1000	chr13	55016628	55021234	+
1001	chr11	108177196	108180686	+
1002	chr2	25464392	25467454	+
1004	chr6	146498440	146502558	+
1005	chr17	46159279	46164055	+
1006	chr15	67287989	67293101	+
1007	chr15	36392624	36398910	+
1008	chr8	4677203	4679659	+
1009	chr11	76733142	76738658	+
1010	chr16	49797705	49802427	+
1011	chr4	152444251	152448543	+
1012	chr2	157199670	157204886	+
1013	chr4	101354978	101359954	+
1014	chr13	49240532	49245840	+
1015	chr9	116186502	116191652	+
1016	chr9	44021362	44027550	+
1019	chr11	68440867	68446905	+
1021	chr10	117855519	117861519	+
1022	chr6	136963507	136967995	+
1023	chr13	73701391	73704411	+
1024	chr2	173059410	173063904	+
1025	chr9	90242292	90246166	+
1027	chr1	173672131	173679023	+
1028	chr1	160244151	160249009	+
1029	chr7	127477438	127480952	+
1032	chr15	58888037	58892335	+
1033	chr6	99023007	99029551	+
1034	chr13	112000559	112004535	+
1035	chr16	32161862	32165838	+
1037	chr3	126691691	126695627	+
1038	chr12	55462990	55467276	+
1039	chr9	14922485	14928333	+
1040	chr10	18138177	18143353	+
1042	chr7	24454177	24460659	+
1043	chr17	51803375	51811553	+
1044	chr15	81299510	81303386	+
1045	chr15	78562782	78567572	+
1047	chr18	62177034	62180956	+
1048	chr17	83705715	83709863	+
1049	chr11	68450736	68455486	+
1050	chr19	61198928	61200178	+
1052	chr10	13964207	13969625	+
1054	chr4	43963696	43968882	+
1055	chr10	88201162	88205248	+
1056	chr4	48041317	48046965	+
1058	chr10	96354004	96360272	+
1059	chr1	177791661	177796867	+
1060	chr1	64530838	64536158	+
1062	chrX	159708213	159714917	+
1063	chr5	86071463	86075201	+
1064	chr5	139379874	139384978	+
1065	chr9	46149027	46153373	+
1066	chr10	19994949	20003089	+
1067	chr15	89074886	89079140	+
1068	chr9	116365190	116369792	+
1069	chr1	155037558	155043044	+
1070	chr11	117347251	117352021	+
1071	chr10	28667130	28672386	+
1072	chr19	32261435	32267351	+
1073	chr10	78574073	78575933	+
1074	chr18	65429048	65435026	+
1075	chr10	96179651	96183483	+
1076	chr2	156188421	156192147	+
1077	chr18	60374377	60379051	+
1078	chr2	152785994	152790792	+
1079	chr13	54208301	54210883	+
1080	chr2	92201354	92207586	+
1082	chr1	127239509	127244467	+
1083	chr5	8672774	8680286	+
1084	chr11	55074619	55079543	+
1085	chr8	34154007	34159719	+
1086	chr3	135717177	135722079	+
1087	chr15	61983197	61987935	+
1089	chr13	23582231	23587995	+
1090	chr10	79982648	79988430	+
1092	chr4	123570701	123573719	+
1093	chr6	17064544	17069416	+
1094	chr12	8659399	8663149	+
1095	chr7	101904047	101908249	+
1096	chr10	122790976	122797984	+
1097	chr11	88998021	89002759	+
1098	chr11	77382719	77389513	+
1099	chr10	117950995	117955027	+
1100	chr17	29491179	29497315	+
1101	chr19	12538977	12544633	+
1102	chr13	20182690	20186584	+
1104	chr2	31058623	31064683	+
1105	chr9	122127597	122132529	+
1106	chr16	91372137	91376147	+
1107	chr4	63840355	63844283	+
1109	chr1	136682293	136689007	+
1110	chr8	22710863	22717331	+
1111	chr10	7816195	7821255	+
1113	chr11	83018126	83022232	+
1114	chr15	25826267	25831509	+
1115	chr7	132763622	132768540	+
1116	chr15	66510945	66515079	+
1117	chr10	21230637	21236645	+
1118	chr9	108338295	108342927	+
1119	chr14	70773324	70775738	+
1120	chr5	23384875	23389115	+
1121	chr5	105290602	105295186	+
1122	chr10	19573597	19579177	+
1123	chr15	64074788	64079770	+
1124	chr15	97360254	97364742	+
1126	chr12	107918596	107923906	+
1127	chr12	99645271	99649977	+
1128	chr9	13893225	13896271	+
1129	chr10	17986422	17989498	+
1131	chr1	52017537	52023197	+
1132	chr1	181837492	181843822	+
1133	chr2	122651172	122653936	+
1135	chr10	54072223	54076715	+
1136	chr1	21332632	21336830	+
1138	chr3	19307392	19313790	+
1139	chr6	86568190	86572272	+
1140	chr14	57906550	57910638	+
1141	chr17	71471598	71477352	+
1142	chr6	65646079	65649755	+
1144	chr1	160022994	160028204	+
1145	chr6	134918360	134923002	+
1146	chr1	87826708	87831098	+
1148	chr14	73141288	73144926	+
1149	chr17	84160638	84165676	+
1150	chr7	125471788	125476456	+
1151	chr1	180361458	180367210	+
1152	chr12	86889588	86895018	+
1153	chr11	21219292	21225164	+
1154	chr8	88294398	88299366	+
1156	chr11	23695727	23701293	+
1157	chr2	44923419	44928647	+
1159	chr15	79737429	79741639	+
1160	chr14	66194618	66201164	+
1161	chr14	70174219	70176659	+
1162	chr2	158701486	158708074	+
1163	chr6	143166160	143171494	+
1164	chr11	33936981	33941017	+
1165	chr11	70593003	70598679	+
1166	chr3	135687099	135692685	+
1167	chr14	70276678	70282300	+
1168	chr14	52098846	52105000	+
1169	chr17	7877043	7881985	+
1170	chr19	45574523	45578383	+
1171	chr8	119810763	119815485	+
1172	chr4	63845009	63850949	+
1173	chr4	155197776	155203220	+
1174	chr7	101091379	101095427	+
1175	chr17	84271357	84275799	+
1176	chr7	73617230	73621144	+
1177	chr10	21904127	21909705	+
1178	chr10	96389141	96397003	+
1180	chr17	84179749	84184181	+
1185	chr2	102871262	102876164	+
1186	chr4	40779336	40784642	+
1187	chr4	154934928	154939622	+
1191	chr2	59469492	59472496	+
1192	chr7	25266809	25271013	+
1193	chr12	84768253	84773879	+
1194	chr5	107948345	107954021	+
1195	chr2	91081439	91084695	+
1196	chr9	15016295	15020223	+
1197	chr19	12469962	12476906	+
1198	chr13	55021070	55024618	+
1199	chr7	106525649	106531049	+
1200	chr10	24752813	24756163	+
1201	chr3	93553513	93558411	+
1202	chr10	122798536	122801994	+
1203	chr17	73160505	73165061	+
1204	chr3	142529152	142534950	+
1205	chr3	52570159	52575049	+
1207	chr15	103239313	103243057	+
1208	chr1	161761310	161768234	+
1209	chr11	98473731	98480627	+
1210	chr5	142793663	142795933	+
1212	chr14	77903656	77906818	+
1213	chrX	57211254	57218932	+
1214	chr18	75366544	75372934	+
1215	chr3	84664939	84669257	+
1216	chr4	59275954	59282116	+
1217	chr2	11635520	11638596	+
1220	chr6	22422532	22425622	+
1221	chr5	123138193	123142437	+
1222	chr2	13405796	13411066	+
1223	chrX	107087101	107093913	+
1224	chr9	96436746	96439656	+
1225	chr8	126880389	126886117	+
1226	chr18	3278765	3282791	+
1227	chr15	64209068	64213448	+
1228	chr15	6598291	6603615	+
1229	chr8	126823500	126828334	+
1230	chr14	73237460	73240564	+
1231	chr12	69446004	69450178	+
1232	chr2	165980350	165984942	+
1233	chr17	53565775	53570997	+
1234	chr5	134267226	134272662	+
1235	chr10	60370068	60375410	+
1236	chr16	49789899	49794773	+
1237	chr18	65315864	65320358	+
1239	chr2	26490977	26495209	+
1240	chr3	52827709	52834157	+
1241	chr18	46522365	46527317	+
1242	chr1	136125664	136132064	+
1244	chr3	52839620	52844104	+
1245	chr4	118178257	118181231	+
1246	chr15	76754414	76760054	+
1248	chr12	78979439	78982321	+
1249	chr18	50030974	50034900	+
1250	chr13	117220615	117224361	+
1251	chr1	173487165	173491889	+
1252	chr2	9873902	9879198	+
1253	chr18	14655880	14659834	+
1254	chr16	92816985	92821955	+
1255	chr11	70432054	70436666	+
1256	chr17	35230375	35236461	+
1257	chr11	57950756	57954938	+
1258	chr18	65412716	65417172	+
1259	chr4	133703550	133709060	+
1260	chr5	124048818	124054544	+
1261	chr7	98692316	98696188	+
1263	chr4	102505109	102508519	+
1264	chr16	58496853	58503091	+
1265	chr15	57770872	57775034	+
1266	chr16	31064800	31069118	+
1267	chr8	36180205	36184595	+
1269	chr12	108764591	108767261	+
1270	chr11	54773110	54778440	+
1271	chr3	103787598	103792874	+
1272	chr3	135604333	135611583	+
1273	chr3	95817253	95820351	+
1274	chr1	180766430	180769282	+
1276	chr11	32547211	32551521	+
1278	chr17	21471286	21477078	+
1279	chr15	86342705	86346849	+
1280	chr10	128523249	128526807	+
1281	chr6	97209752	97213944	+
1282	chr1	193188263	193192577	+
1285	chr4	135100533	135105421	+
1286	chr2	75702002	75706158	+
1287	chr12	82243997	82248829	+
1288	chr11	62574001	62577591	+
1289	chr1	43472594	43478516	+
1291	chr11	88429091	88431901	+
1292	chr3	152928384	152931558	+
1294	chr12	25187980	25190710	+
1295	chrX	18161338	18165434	+
1296	chr15	27722963	27726831	+
1297	chr2	62393235	62396391	+
1298	chr7	34387274	34391170	+
1299	chr5	147055232	147061622	+
1300	chr9	40421507	40425919	+
1301	chr11	60112638	60116282	+
1302	chr3	21934903	21940005	+
1304	chr17	27824806	27828786	+
1305	chr11	46368385	46373577	+
1306	chr19	8995294	9000172	+
1307	chr1	132340378	132343792	+
1308	chr4	123574222	123581036	+
1309	chr1	34478502	34483532	+
1310	chr18	65311912	65315202	+
1311	chr8	126611986	126617348	+
1312	chr11	113170610	113174578	+
1313	chr6	86523226	86528776	+
1318	chr11	117241710	117246776	+
1319	chr16	35917374	35921288	+
1320	chr5	113838743	113844609	+
1321	chr15	60185171	60188725	+
1322	chr6	86470822	86473616	+
1323	chr1	51584085	51587637	+
1325	chr7	101968330	101972768	+
1327	chr1	131637066	131640858	+
1328	chr19	53533614	53540346	+
1330	chr15	6522988	6527024	+
1332	chr5	21410158	21414602	+
1334	chr14	69773476	69777608	+
1335	chr3	60411377	60416099	+
1336	chr4	32239689	32244509	+
1338	chr14	121998238	122003426	+
1339	chr13	48513114	48519084	+
1340	chr12	80128775	80132835	+
1341	chr7	75699372	75704460	+
1342	chr7	90058284	90061122	+
1344	chr3	89860213	89866011	+
1345	chr9	37655155	37657877	+
1346	chr17	51818361	51825121	+
1347	chr2	155552482	155557124	+
1348	chr9	31278890	31282152	+
1349	chr12	85684929	85689185	+
1353	chr8	114879308	114882944	+
1354	chr12	59215940	59221030	+
1355	chr16	91457359	91462043	+
1356	chr6	72992563	72996321	+
1357	chr5	140943764	140949050	+
1358	chr3	60407194	60410520	+
1360	chr11	108272395	108275405	+
1361	chr1	128765457	128768681	+
1362	chr3	30600138	30604524	+
1363	chr12	16131385	16136159	+
1364	chr12	55301674	55303808	+
1365	chr6	8484256	8486380	+
1366	chr12	80789881	80796245	+
1367	chr5	98015190	98018686	+
1368	chr9	42095059	42099249	+
1370	chr11	79639212	79642832	+
1372	chr1	52798128	52802284	+
1373	chr7	125489245	125492841	+
1374	chr2	170203637	170207729	+
1376	chr10	99240468	99244108	+
1377	chrX	36979562	36985964	+
1378	chr19	53901784	53907168	+
1379	chr16	45997166	46002772	+
1380	chr10	128491377	128495157	+
1381	chr11	83222634	83227476	+
1382	chr12	110484419	110488105	+
1383	chr6	122809745	122813167	+
1384	chr13	49298365	49303419	+
1385	chr8	105622811	105626861	+
1386	chr11	3288523	3293543	+
1387	chr2	9687437	9692061	+
1388	chr3	51551858	51555924	+
1389	chr5	107958584	107963204	+
1390	chr19	9936794	9940366	+
1391	chr16	97459989	97463359	+
1392	chr2	102898213	102902137	+
1393	chr6	149306995	149312427	+
1394	chr14	44987122	44990400	+
1396	chr17	6772212	6777660	+
1397	chr10	19502990	19507548	+
1398	chr16	78562040	78565208	+
1400	chr11	58207177	58212983	+
1401	chr19	32290891	32294653	+
1402	chr17	51877876	51882384	+
1403	chr2	43767981	43773395	+
1404	chr13	91482830	91486090	+
1405	chr15	36437849	36442479	+
1406	chr9	5296737	5300631	+
1407	chr4	126107990	126114026	+
1408	chr2	172399118	172402618	+
1411	chr12	69255927	69260987	+
1412	chr3	87524920	87530446	+
1413	chr9	57641527	57646067	+
1415	chr17	84858550	84861738	+
1416	chr1	39901342	39906180	+
1417	chr4	136177476	136182794	+
1418	chr18	34928989	34933723	+
1419	chr3	100501435	100504099	+
1421	chr13	46724239	46729769	+
1422	chr10	40475804	40480112	+
1424	chr2	101990545	101993755	+
1425	chr17	34197080	34201948	+
1430	chr2	3751650	3756304	+
1431	chr4	149663756	149669154	+
1432	chr16	42906713	42910171	+
1433	chr18	67723400	67729542	+
1434	chr5	122157733	122163593	+
1435	chr11	75334424	75340458	+
1436	chr19	45046585	45049061	+
1437	chr1	131202986	131206380	+
1441	chr3	93546797	93550905	+
1442	chr12	103440852	103445006	+
1443	chr9	45266329	45270249	+
1444	chr6	114892053	114895829	+
1445	chr9	44531420	44535244	+
1446	chr12	100879822	100883866	+
1447	chr19	45056761	45060039	+
1448	chr10	98741673	98747067	+
1453	chr2	103637893	103643457	+
1454	chr14	55588325	55593213	+
1455	chr11	44538046	44542834	+
1456	chr6	37462111	37466255	+
1457	chr15	36713940	36718550	+
1458	chr2	35494732	35497462	+
1459	chr12	73583766	73588526	+
1460	chr18	49978541	49982757	+
1461	chr8	94361665	94365813	+
1462	chr15	60134728	60141624	+
1463	chr9	107311118	107314760	+
1465	chr13	73735021	73738165	+
1466	chr11	52263715	52267993	+
1467	chr7	25778109	25783729	+
1468	chr2	71813885	71817485	+
1470	chr12	12262208	12266378	+
1472	chr12	26066782	26070268	+
1474	chr5	8421685	8426739	+
1475	chr15	55850523	55855513	+
1476	chr11	70578075	70583303	+
1477	chr10	128636188	128639824	+
1478	chr17	34999640	35004480	+
1479	chr9	38717684	38720416	+
1480	chr7	114290778	114294188	+
1481	chr7	19931418	19935898	+
1482	chr7	141095490	141098274	+
1483	chr1	120054175	120057243	+
1484	chr10	117945614	117950466	+
1486	chr19	40266246	40271648	+
1487	chr1	144246514	144250778	+
1488	chr12	85255593	85260557	+
1491	chr12	101024311	101029623	+
1492	chr5	92374180	92376850	+
1494	chr3	106001519	106005763	+
1495	chr8	114800626	114805546	+
1496	chr7	104444441	104447955	+
1497	chr7	16841642	16845898	+
1498	chr17	36023320	36028006	+
1500	chr8	22783511	22788373	+
1501	chr14	21030025	21035253	+
1502	chr3	68973179	68978057	+
1504	chr16	11454837	11458255	+
1505	chr7	114477789	114484279	+
1506	chr4	155703521	155706583	+
1508	chr19	53804557	53809357	+
1509	chr12	51885309	51889801	+
1511	chr16	43695282	43700142	+
1512	chr11	94384842	94388294	+
1513	chr9	65549540	65552900	+
1514	chr7	45119821	45125107	+
1515	chr8	35629441	35635421	+
1516	chr1	60977416	60981880	+
1517	chr5	124495191	124498967	+
1518	chr15	80740863	80745903	+
1519	chr1	156671588	156675552	+
1520	chr11	107390830	107397060	+
1521	chr19	42128214	42131824	+
1522	chr11	118208622	118213494	+
1523	chr15	62037643	62040737	+
1524	chr14	55721815	55727367	+
1525	chr7	80862800	80866270	+
1526	chr9	44042174	44046630	+
1527	chr14	31431585	31437199	+
1528	chr12	75725226	75729860	+
1529	chr1	51594109	51598209	+
1530	chr5	96915605	96919757	+
1531	chr2	180724832	180728872	+
1532	chr1	160005337	160008937	+
1534	chr13	42101184	42104922	+
1535	chr1	39279534	39282770	+
1538	chr10	14013504	14019580	+
1542	chr15	77814224	77818386	+
1543	chr16	75905006	75908880	+
1544	chr10	117907809	117913721	+
1546	chr2	59485094	59489780	+
1547	chr9	57970162	57974892	+
1548	chr12	73590932	73595334	+
1549	chr14	14631144	14634690	+
1551	chr8	34214468	34218222	+
1553	chr18	56455197	56459903	+
1554	chr19	21712541	21715021	+
1555	chr8	81556596	81562454	+
1556	chr17	29522486	29525188	+
1557	chr4	32373453	32378723	+
1558	chr6	129279747	129285871	+
1559	chr10	66951379	66956717	+
1560	chr8	123030640	123035914	+
1562	chr11	106386216	106389490	+
1563	chr9	66502140	66506148	+
1564	chr11	48797961	48804023	+
1565	chr14	31413487	31418671	+
1566	chr19	37557478	37562218	+
1567	chr11	98457083	98461085	+
1568	chr2	32552963	32556641	+
1571	chr5	100642025	100646053	+
1573	chr18	35744123	35747857	+
1575	chr9	78174974	78177792	+
1576	chr11	109418440	109421648	+
1577	chr13	5712943	5715823	+
1578	chr10	26361143	26367797	+
1579	chr6	56795024	56799426	+
1580	chr9	110655308	110658322	+
1581	chr2	32076633	32080837	+
1582	chr14	54059683	54065601	+
1584	chr12	85453217	85457243	+
1585	chr15	73166964	73173074	+
1588	chr16	49768071	49772941	+
1589	chr2	128426221	128430437	+
1590	chr12	76085660	76088716	+
1591	chr13	30164604	30168632	+
1592	chr11	96467863	96473665	+
1593	chr9	44030486	44034534	+
1594	chr8	25576489	25580431	+
1595	chr5	34972507	34974957	+
1597	chr11	118257517	118262923	+
1600	chr5	139164181	139168961	+
1601	chr11	46343638	46348452	+
1603	chr17	51406557	51409813	+
1604	chr11	52311260	52316570	+
1605	chr1	125439019	125442773	+
1606	chr10	96325099	96330703	+
1607	chr19	7557032	7560748	+
1608	chr7	80645393	80648833	+
1610	chr6	136489450	136494188	+
1611	chr2	61489390	61494554	+
1612	chr17	25270635	25275251	+
1614	chr7	142350965	142355191	+
1616	chr15	67128198	67132508	+
1618	chr17	29031294	29035854	+
1619	chr9	45297894	45301754	+
1620	chr17	29497579	29503679	+
1621	chr4	83313991	83317509	+
1622	chr3	60483317	60489481	+
1623	chr3	106720944	106723324	+
1625	chr15	89308745	89312811	+
1627	chr10	40369169	40375133	+
1628	chr17	88401656	88405356	+
1629	chr17	45555310	45559494	+
1631	chr10	96595752	96600852	+
1632	chr8	117278777	117283321	+
1634	chr17	48425406	48429062	+
1635	chr2	165953548	165956560	+
1636	chr1	53849290	53853312	+
1640	chr15	62455259	62461053	+
1641	chr16	55836642	55840310	+
1642	chr13	55430826	55434204	+
1643	chr1	75140036	75143246	+
1644	chr19	8709922	8714222	+
1645	chr15	81521563	81524447	+
1646	chr19	11369843	11376449	+
1648	chr6	72960509	72965175	+
1649	chr6	87152347	87154451	+
1650	chr18	60499749	60502615	+
1651	chr3	142559395	142562311	+
1652	chr9	124422729	124426349	+
1653	chr18	68226315	68230869	+
1654	chr10	62597274	62604062	+
1655	chr16	64872869	64875043	+
1656	chr6	136462825	136466461	+
1657	chr6	41117571	41121241	+
1658	chr14	120275643	120278397	+
1659	chr6	117889839	117893323	+
1660	chr13	75823703	75826447	+
1661	chr12	36038730	36042442	+
1662	chr16	94236961	94241695	+
1663	chr3	107073363	107078153	+
1664	chr3	100479367	100484125	+
1665	chr7	82772633	82775255	+
1666	chrX	159673189	159679493	+
1667	chr15	78492535	78494907	+
1668	chr7	127185891	127191495	+
1669	chrX	42501182	42506970	+
1671	chr4	145220314	145222904	+
1672	chr4	137387361	137389525	+
1674	chr18	32943671	32948085	+
1675	chr14	75514751	75518047	+
