	Chr	Start	End	Strand
990	chr1	128588743	128593595	+
991	chr17	35184261	35191155	+
992	chrX	48423043	48430209	+
993	chr7	104460064	104466102	+
996	chr11	117324762	117328808	+
998	chr7	90131292	90135958	+
999	chr13	43299430	43302732	+
1000	chr8	122283305	122288565	+
1002	chr8	71535357	71539111	+
1003	chr17	29493883	29499107	+
1004	chr8	111592502	111597304	+
1005	chr9	44477365	44480365	+
1006	chr12	3305220	3309204	+
1007	chr16	36933415	36936975	+
1008	chr5	137745102	137750124	+
1010	chr4	40836831	40842163	+
1011	chr1	137897547	137901185	+
1012	chr8	13598647	13602573	+
1013	chr4	63383819	63389475	+
1015	chr17	29260828	29265644	+
1017	chr7	16310548	16314770	+
1018	chr15	89146163	89150419	+
1023	chr2	127331588	127336070	+
1024	chr15	78490682	78494148	+
1025	chr9	59937449	59942577	+
1026	chr19	40265888	40272020	+
1028	chr17	24527455	24531277	+
1029	chr4	129030737	129035751	+
1030	chr1	192088962	192093120	+
1031	chr6	91113267	91116721	+
1033	chr12	110502115	110506521	+
1034	chr13	58111103	58115837	+
1035	chr7	73529437	73535093	+
1036	chr10	115310139	115314629	+
1039	chr7	25203779	25207199	+
1040	chr4	15266256	15270730	+
1041	chr7	80993527	80998521	+
1042	chr11	70017753	70022547	+
1043	chr6	117908184	117912352	+
1044	chr18	80607734	80612826	+
1045	chr18	12127044	12132102	+
1046	chr7	25234742	25240106	+
1047	chr17	71616168	71620742	+
1048	chr9	40452795	40456911	+
1050	chr8	126845837	126850837	+
1051	chr3	59098042	59102006	+
1052	chr5	140645028	140650148	+
1053	chr11	97804801	97811753	+
1054	chr1	138161867	138166077	+
1055	chr3	108440249	108445551	+
1057	chr2	29669463	29674551	+
1058	chr11	3333965	3340315	+
1059	chr6	127446051	127450181	+
1060	chr3	53462036	53467256	+
1061	chr9	96436884	96439428	+
1062	chr1	55237511	55240607	+
1063	chr1	80335513	80340017	+
1065	chr11	107413105	107418367	+
1066	chr7	110625148	110630668	+
1068	chr9	106201445	106205721	+
1069	chr11	87732025	87735915	+
1072	chr14	25471311	25477529	+
1073	chr5	3339902	3346140	+
1074	chr12	3832539	3837823	+
1076	chr8	81340492	81344918	+
1077	chr18	65430707	65436023	+
1078	chrX	107088645	107097891	+
1079	chr11	5787363	5791087	+
1080	chr1	64117813	64121935	+
1081	chr11	54724606	54729182	+
1083	chr2	165285974	165288970	+
1084	chr13	21166541	21169763	+
1085	chr12	86831950	86837426	+
1087	chr15	100039479	100043403	+
1088	chr1	138155752	138160554	+
1089	chr1	136576981	136581637	+
1090	chr11	98203693	98207295	+
1091	chr17	53568192	53571646	+
1092	chr11	79128681	79134261	+
1093	chr12	100897661	100904665	+
1094	chr6	97220638	97224986	+
1095	chr18	12232803	12237567	+
1096	chr18	39515996	39520618	+
1098	chr19	5509842	5513414	+
1099	chr5	143524276	143527334	+
1100	chr12	85703642	85707252	+
1101	chr5	122649783	122654425	+
1102	chr3	65952756	65957316	+
1103	chr7	31032068	31037906	+
1104	chr2	27514540	27517884	+
1105	chr2	62643890	62647562	+
1106	chr8	122986383	122991743	+
1107	chr6	120528328	120532740	+
1108	chr2	32164237	32168353	+
1109	chr5	99973334	99978076	+
1110	chr6	82772012	82776286	+
1111	chr11	11554911	11559721	+
1112	chr5	125404371	125407883	+
1113	chr1	161070024	161074366	+
1115	chr18	6237824	6241870	+
1116	chr4	129621951	129625311	+
1118	chr6	31112280	31117430	+
1119	chr3	51659653	51664015	+
1120	chr7	3703054	3706996	+
1121	chr5	64810346	64813800	+
1123	chr14	44987661	44990745	+
1124	chr5	86070542	86076076	+
1125	chr11	78162233	78166681	+
1126	chr19	57362144	57368562	+
1127	chr11	77348463	77352415	+
1128	chr8	3515470	3518192	+
1129	chr8	120487868	120491476	+
1130	chr5	114895278	114898998	+
1131	chr17	83275501	83279567	+
1133	chr10	126980241	126985271	+
1134	chr14	121879426	121883472	+
1135	chr19	12572380	12576218	+
1137	chr6	83450519	83456381	+
1138	chrX	73714241	73721201	+
1139	chr8	33599985	33604055	+
1140	chr17	45431126	45435014	+
1141	chr7	44816839	44820413	+
1142	chr3	52101113	52104975	+
1143	chrX	159708336	159714296	+
1144	chr7	25276311	25282157	+
1145	chr12	73601893	73605991	+
1146	chr1	85893836	85897556	+
1147	chr1	131185765	131190203	+
1149	chr15	41830306	41834844	+
1150	chr8	105823872	105827694	+
1151	chr2	163641105	163645759	+
1152	chr2	127316242	127321654	+
1153	chr5	136144015	136150277	+
1155	chr3	31097437	31102437	+
1156	chr2	18025687	18029393	+
1157	chr6	115804959	115809071	+
1158	chr13	23462985	23465727	+
1159	chr17	23803817	23808035	+
1161	chr2	18606176	18609862	+
1163	chr6	35131499	35135257	+
1165	chr16	3742768	3746284	+
1166	chr4	86574683	86578027	+
1168	chr4	44011014	44015372	+
1169	chr18	34853300	34857362	+
1170	chr5	34194005	34199123	+
1171	chr11	117305801	117310423	+
1172	chr1	87212839	87218183	+
1173	chr11	6390236	6393178	+
1174	chr2	58159851	58164385	+
1175	chr2	164081491	164086255	+
1176	chr2	30061176	30064776	+
1178	chr15	66966661	66970997	+
1180	chr15	3269423	3273891	+
1181	chr18	78139780	78143730	+
1182	chr7	28957353	28963015	+
1184	chr5	96997460	97002194	+
1185	chr19	47907787	47912559	+
1186	chr15	82165905	82169413	+
1187	chr8	121903432	121907518	+
1188	chr8	70671680	70675632	+
1189	chr4	98434912	98439408	+
1190	chr13	54684194	54687168	+
1192	chr1	55021322	55026942	+
1193	chr6	114891644	114895604	+
1195	chr7	126974642	126979220	+
1198	chr13	33003046	33007420	+
1199	chr12	80115311	80118987	+
1200	chr4	48045313	48049665	+
1201	chr10	128035916	128039784	+
1202	chr9	25147056	25151206	+
1203	chr17	51876765	51882095	+
1204	chr10	121471381	121475903	+
1205	chr17	23672820	23678012	+
1206	chr10	21156652	21161530	+
1207	chr4	150565425	150569185	+
1208	chr11	100702703	100704839	+
1209	chr5	150597361	150601297	+
1210	chr18	50031470	50034396	+
1213	chr17	57274086	57277012	+
1214	chr6	85451773	85456973	+
1215	chr19	5405238	5409458	+
1216	chr7	101968583	101973997	+
1218	chr3	104779966	104785286	+
1219	chr4	124701127	124705485	+
1221	chr9	32537773	32541305	+
1222	chr19	53310079	53314615	+
1223	chr19	7293416	7296910	+
1224	chr5	140613830	140619726	+
1225	chr4	109115450	109120258	+
1226	chr15	66558965	66562509	+
1228	chr17	27055561	27059449	+
1229	chr19	32758006	32761342	+
1230	chr8	35375008	35378038	+
1231	chr5	111057214	111060964	+
1232	chr17	56018665	56024261	+
1233	chr12	69373027	69376935	+
1234	chr19	12538043	12542579	+
1235	chr2	168587009	168591529	+
1236	chr1	10037224	10041428	+
1237	chr2	39002618	39007278	+
1238	chr4	83314197	83318401	+
1239	chr9	57649328	57653316	+
1240	chr8	25602540	25607044	+
1241	chr10	94826765	94829889	+
1243	chr5	115507201	115510539	+
1244	chr12	59131890	59135634	+
1245	chr9	21133256	21138228	+
1246	chr1	133798003	133802643	+
1247	chr2	181691646	181695116	+
1248	chr9	44606300	44610488	+
1249	chr1	160305053	160308921	+
1250	chr1	87873480	87879046	+
1251	chr19	12470573	12476271	+
1252	chr7	28168281	28172137	+
1254	chr8	122546063	122550365	+
1255	chr9	107549573	107554033	+
1256	chr8	70538185	70541571	+
1259	chr11	119082162	119085466	+
1260	chr19	7557037	7560773	+
1261	chr5	118080804	118086430	+
1262	chr12	84996545	85000181	+
1263	chr11	6657255	6662759	+
1264	chr11	58010172	58014846	+
1265	chr10	77518813	77523687	+
1266	chr2	167504093	167506761	+
1267	chr15	59595397	59601347	+
1268	chr10	42630966	42635432	+
1269	chr8	94362455	94366319	+
1270	chr7	15919618	15923452	+
1272	chr2	3750603	3756143	+
1274	chr1	105992308	105995418	+
1275	chr19	45573740	45577520	+
1276	chr19	9981372	9984738	+
1277	chr2	167947223	167951705	+
1278	chr12	84204664	84209816	+
1279	chr11	6622927	6628195	+
1280	chr12	91764456	91766952	+
1281	chr8	122472666	122476018	+
1282	chr12	33300699	33304783	+
1283	chr7	25129781	25134435	+
1284	chr5	140607489	140611809	+
1286	chr1	165809885	165814491	+
1288	chr5	120747508	120751202	+
1289	chr4	149854671	149858593	+
1290	chr1	177790609	177795393	+
1291	chr2	6703883	6707483	+
1292	chr17	5801221	5805651	+
1293	chr5	91959362	91963848	+
1294	chr17	36188948	36190830	+
1295	chr17	5087712	5092958	+
1296	chr15	66443148	66447786	+
1297	chr4	59544385	59548625	+
1299	chr11	69061101	69065053	+
1300	chr5	123143208	123146688	+
1301	chr9	121674614	121678238	+
1302	chr11	82950850	82954620	+
1303	chr11	115461003	115466441	+
1304	chr11	103101264	103104446	+
1305	chr3	146778940	146782350	+
1308	chr11	95833164	95838576	+
1309	chr19	45779769	45783207	+
1310	chr5	117132520	117135780	+
1311	chr14	26528912	26533774	+
1314	chr19	34549509	34553549	+
1316	chr1	165815923	165822489	+
1317	chr1	180940838	180945118	+
1318	chr5	105519778	105524076	+
1319	chr11	60113454	60116888	+
1320	chr9	21434119	21438999	+
1321	chr11	5093178	5098218	+
1322	chr6	54818345	54821919	+
1323	chr11	83013154	83017768	+
1324	chr1	173629800	173635462	+
1325	chr9	110878699	110883533	+
1326	chr16	76369006	76372654	+
1327	chr9	75404243	75409411	+
1328	chr6	97309131	97313123	+
1329	chr14	40947271	40950981	+
1330	chr11	69364943	69368309	+
1331	chr2	18956855	18960603	+
1332	chr9	107336323	107340087	+
1333	chr14	118939112	118943854	+
1334	chr4	95048357	95053783	+
1335	chr19	5910085	5914701	+
1337	chr9	15043153	15046975	+
1339	chr19	6950209	6952899	+
1340	chr11	119052995	119058969	+
1341	chr10	80676830	80679884	+
1342	chr11	75279801	75284197	+
1343	chr2	151542346	151546262	+
1344	chr11	106269181	106274617	+
1346	chr6	72436666	72441318	+
1347	chr8	70862771	70867407	+
1348	chr12	78857426	78861316	+
1350	chr4	126258625	126263319	+
1351	chr8	70507358	70512128	+
1353	chr3	96725845	96731121	+
1354	chr5	123149214	123151958	+
1355	chr14	54146535	54152447	+
1356	chr6	125163338	125166894	+
1357	chr11	117870096	117873746	+
1358	chr1	172548601	172552123	+
1359	chr10	59949096	59953616	+
1360	chr5	142902220	142905180	+
1361	chr9	96360481	96363561	+
1363	chr8	116944414	116949098	+
1364	chr19	4331002	4334836	+
1365	chr12	73585975	73589413	+
1366	chr7	73593075	73597715	+
1367	chr5	137304627	137308717	+
1369	chr6	88901159	88904353	+
1370	chr9	58110648	58116726	+
1371	chr14	56774265	56779559	+
1372	chr7	19307925	19311521	+
1373	chr8	14887506	14890320	+
1374	chr15	73729879	73734787	+
1375	chr11	115171263	115175549	+
1376	chr17	34996980	35001748	+
1377	chr11	98542323	98546885	+
1378	chrX	57210091	57217489	+
1379	chr7	63983716	63988406	+
1380	chr8	126660921	126664783	+
1381	chr10	42895420	42899872	+
1382	chr4	136142533	136147275	+
1383	chr19	29252280	29255674	+
1384	chr4	133727870	133732264	+
1385	chr2	31115111	31120591	+
1386	chr4	120972908	120976906	+
1389	chr4	127023167	127026575	+
1392	chr4	40237065	40241135	+
1393	chr11	54567476	54573646	+
1394	chr14	67066508	67071034	+
1395	chr9	115608661	115613735	+
1396	chr4	137860153	137864867	+
1398	chr9	32741691	32746039	+
1400	chr7	141264107	141266885	+
1401	chr15	62037313	62041025	+
1403	chr15	76509286	76513838	+
1404	chr11	75459614	75464702	+
1406	chr17	83706446	83709364	+
1407	chr4	135894798	135899736	+
1408	chr18	61555683	61559391	+
1410	chr11	107464734	107470052	+
1411	chr10	60379726	60383698	+
1412	chr12	21285480	21289380	+
1413	chr8	105603880	105607376	+
1414	chr9	108306398	108309982	+
1415	chr1	172512390	172515678	+
1416	chr7	80196773	80201167	+
1418	chr17	28522229	28525647	+
1419	chr12	102641206	102648800	+
1420	chr11	72960153	72964467	+
1421	chr9	32724574	32728580	+
1422	chr11	118012974	118016614	+
1423	chr11	118229969	118233783	+
1424	chr5	121382822	121386894	+
1425	chr1	75216976	75220268	+
1429	chr13	21778076	21780864	+
1430	chr3	88148574	88153474	+
1431	chr13	109228957	109232359	+
1432	chr5	140504016	140507634	+
1434	chr19	57130383	57134667	+
1435	chr12	111159280	111163242	+
1436	chr2	154889577	154893639	+
1437	chr4	123570894	123573588	+
1438	chr17	37269119	37272807	+
1439	chr13	54691984	54694478	+
1440	chr14	54250398	54255216	+
1441	chr7	127479192	127481922	+
1442	chrX	48430949	48436429	+
1443	chrX	140539188	140545692	+
1445	chr12	84173973	84177703	+
1446	chr3	88591195	88593645	+
1447	chr17	47519373	47524469	+
1448	chr9	57833363	57837567	+
1449	chr13	80882809	80885955	+
1450	chr1	59683746	59688102	+
1451	chr9	75410448	75415546	+
1452	chr7	125635014	125639272	+
1453	chr3	159839307	159842485	+
1454	chr7	128379350	128384442	+
1455	chr7	101092655	101096475	+
1456	chr10	79994361	79998463	+
1457	chr3	83787436	83792124	+
1458	chr18	37931572	37934254	+
1459	chr11	29172274	29175772	+
1460	chr17	23548806	23551882	+
1462	chr19	3905095	3908653	+
1463	chr6	122740899	122743625	+
1464	chr5	92503164	92506892	+
1465	chr16	34093679	34096555	+
1466	chr8	84234762	84238810	+
1467	chr6	136519743	136523437	+
1468	chr1	181839098	181842270	+
1470	chr10	81174857	81179211	+
1472	chr1	138616551	138619747	+
1473	chr2	23154922	23159616	+
1474	chr18	3277568	3282752	+
1475	chr14	19984405	19987163	+
1476	chr7	142385537	142388487	+
1477	chr16	4557394	4561348	+
1478	chr2	32061574	32065122	+
1479	chr7	101582053	101586877	+
1480	chr19	53904663	53907807	+
1481	chr12	85485640	85488354	+
1482	chr7	74551163	74554533	+
1483	chr2	132027130	132031360	+
1485	chr15	78170916	78175876	+
1486	chr10	34282419	34285365	+
1487	chrX	101263838	101269182	+
1488	chr2	92183653	92188689	+
1489	chr10	77032092	77035590	+
1490	chr10	122736424	122742362	+
1491	chr1	127773232	127778170	+
1492	chr19	16778259	16782505	+
1494	chr11	57682921	57689133	+
1495	chr11	99159883	99164673	+
1496	chr17	46701909	46706739	+
1497	chr4	122932331	122935999	+
1498	chr11	104606487	104610193	+
1500	chr11	63917143	63921795	+
1502	chr6	134915156	134919410	+
1503	chr16	76362860	76368584	+
1504	chr8	84040209	84044317	+
1505	chr7	102267936	102270582	+
1506	chr4	106907748	106911294	+
1507	chr10	14055209	14059513	+
1510	chr8	106061029	106064655	+
1511	chr7	122157942	122161296	+
1512	chr14	31660471	31665047	+
1513	chr2	91947746	91951922	+
1514	chr6	86522251	86525757	+
1515	chr2	156108224	156112828	+
1516	chr14	54136827	54143047	+
1517	chr18	54989783	54993341	+
1518	chr17	86752750	86755988	+
1519	chr12	59215600	59219008	+
1520	chr11	79251195	79255355	+
1521	chr11	116614855	116619263	+
1525	chr10	19060379	19065091	+
1526	chr7	24461380	24468070	+
1527	chr17	87283653	87287345	+
1528	chr10	77620421	77625817	+
1529	chr10	116913991	116918133	+
1530	chr7	24884948	24888012	+
1531	chr6	121223595	121228397	+
1532	chr2	34770394	34774556	+
1533	chr17	84144700	84149746	+
1534	chr9	32541099	32543859	+
1535	chr13	30752297	30757015	+
1536	chr2	93190502	93195032	+
1538	chr12	73630050	73634962	+
1540	chr9	44877938	44880798	+
1541	chr10	7470147	7474757	+
1542	chr13	24630864	24635506	+
1543	chr6	70790060	70793678	+
1544	chr15	102408577	102414665	+
1545	chr11	84865500	84869956	+
1546	chr9	80067743	80072709	+
1547	chr3	95134087	95137753	+
1548	chr12	102700696	102704650	+
1550	chr7	19662890	19666490	+
1551	chr4	133754928	133758292	+
1552	chr4	134923676	134926792	+
1553	chr10	111993677	111997689	+
1554	chr10	81138369	81141675	+
1555	chr17	25271427	25273935	+
1556	chr7	101299580	101303232	+
1557	chr1	134092615	134096431	+
1559	chr5	24839649	24842875	+
1561	chr2	152329229	152333721	+
1564	chr14	25456678	25459148	+
1565	chr14	61683087	61685575	+
1566	chr13	24801236	24804610	+
1567	chr3	89393281	89396421	+
1568	chr6	142950131	142954041	+
1569	chr19	36373628	36378668	+
1570	chr2	132575220	132579062	+
1571	chr7	88276938	88280608	+
1572	chr2	32552095	32555907	+
1573	chr19	12009717	12013555	+
1574	chr18	84849708	84853666	+
1576	chr2	155132126	155135938	+
1579	chr19	6400457	6402809	+
1580	chr1	131078778	131082946	+
1581	chr5	124627166	124631632	+
1582	chr15	73180846	73183716	+
1583	chr15	86181501	86186527	+
1584	chr14	73380771	73384491	+
1585	chr9	56935672	56940126	+
1587	chr10	42268377	42272249	+
1589	chr17	33996516	33999802	+
1591	chr8	84201700	84205432	+
1592	chr12	36039683	36043971	+
1593	chr2	51932090	51936740	+
1594	chr19	32273789	32277907	+
1595	chr3	103019221	103024501	+
1596	chr17	51832624	51836846	+
1598	chr12	84967626	84971194	+
1599	chr8	4212829	4215455	+
1600	chr7	126797246	126800554	+
1601	chr15	5115019	5119649	+
1603	chr9	61373800	61378200	+
1605	chr17	32279191	32284079	+
1607	chr2	166671155	166677039	+
1608	chr11	119086900	119091900	+
1609	chr8	94033831	94038039	+
1610	chr10	60369383	60374241	+
1613	chr1	65177071	65179761	+
1614	chr2	60210454	60214480	+
1615	chr17	31072809	31078559	+
1617	chr1	193261500	193265006	+
1618	chr2	173270960	173275932	+
1619	chr7	81343060	81346516	+
1620	chr16	32076345	32079623	+
1621	chr4	119125272	119129500	+
1622	chr6	125264890	125268184	+
1624	chr7	28807703	28810705	+
1625	chr11	55030937	55034279	+
1626	chr4	126102519	126106133	+
1627	chr6	117879057	117883959	+
1630	chr17	27341317	27343507	+
1631	chr12	108644503	108648291	+
1632	chr12	75731956	75735482	+
1634	chr11	97993954	97997312	+
1635	chr15	78596679	78600397	+
1636	chr5	124183293	124187533	+
1637	chr17	33918344	33922360	+
1638	chr9	121297708	121301046	+
1639	chr13	56132916	56135688	+
1640	chr14	31203992	31207282	+
1642	chr15	79685453	79688335	+
1643	chr2	166618811	166623517	+
1644	chr9	57761251	57764513	+
1645	chr7	73605790	73609260	+
1646	chr11	77489652	77492872	+
1647	chr14	78304454	78309282	+
1648	chr8	105344695	105349571	+
1649	chr6	48722837	48726649	+
1650	chr9	57073585	57075967	+
1651	chr8	11475195	11478601	+
1652	chr17	29301775	29307371	+
1653	chr5	72159148	72163406	+
1654	chr6	3395209	3399837	+
1655	chr6	57580443	57584649	+
1656	chr10	13966665	13970829	+
1658	chr7	28810655	28812919	+
1659	chr3	116657514	116662016	+
1660	chr5	44222629	44226241	+
1661	chr15	80598793	80603525	+
1662	chr4	32240504	32243754	+
1663	chr11	45852803	45856749	+
1664	chr15	81586259	81590009	+
1666	chr17	47509904	47513650	+
1667	chr11	88617660	88622870	+
1668	chr18	70528139	70532019	+
1669	chr6	120033481	120037459	+
1671	chr3	100558025	100563935	+
1672	chr7	24890027	24894505	+
1675	chr9	61679416	61683326	+
1676	chr1	153483271	153487575	+
1677	chr3	79176570	79179964	+
