	Chr	Start	End	Strand
16814	chr9	45253268	45253768	+
16815	chr13	107094264	107094764	+
16818	chr5	140502678	140503308	+
16821	chr9	46168216	46168982	+
16822	chr12	51810437	51811447	+
16824	chr4	102607677	102608177	+
16827	chr5	32138849	32139749	+
16828	chr4	32126748	32127248	+
16829	chr13	32981307	32982049	+
16831	chr10	108201018	108202150	+
16839	chr5	9059267	9059767	+
16840	chr10	95707786	95708286	+
16850	chr5	92489676	92490572	+
16857	chr9	57636627	57637349	+
16867	chr5	63942915	63943415	+
16868	chr10	41474412	41474912	+
16875	chr9	75429544	75430440	+
16877	chr14	21537904	21538534	+
16880	chr15	100080888	100081532	+
16885	chr5	96964432	96965356	+
16892	chr3	28705418	28705918	+
16894	chr14	10430321	10430821	+
16896	chr5	76243739	76244499	+
16897	chr17	32364227	32364855	+
16914	chr2	28547759	28548259	+
16915	chr7	141021551	141022435	+
16917	chr11	117776944	117777674	+
16920	chr2	65199677	65200451	+
16923	chr16	57317668	57318168	+
16933	chr2	118747322	118748132	+
16939	chr5	96857100	96857600	+
16943	chr19	32148833	32149671	+
16949	chr17	44566973	44567601	+
16957	chr16	4756685	4757399	+
16960	chr13	30912721	30913823	+
16966	chr16	84680312	84680976	+
16968	chr12	107931223	107932215	+
16969	chr10	18923498	18924260	+
16972	chr1	40053256	40054176	+
16975	chr7	66652366	66653254	+
16980	chr12	25242076	25242702	+
16986	chr13	43260326	43261186	+
16988	chr4	141790129	141790765	+
16990	chrX	50841288	50842048	+
16992	chr10	30749145	30750111	+
16996	chr10	67656875	67657375	+
17011	chr11	104638678	104639178	+
17012	chr13	52979389	52980265	+
17021	chr6	88106267	88106767	+
17025	chr12	55494783	55495717	+
17027	chr15	59573602	59574236	+
17032	chr2	57122799	57123689	+
17044	chr5	115730472	115731230	+
17049	chr12	55392385	55393019	+
17050	chr10	70097776	70098400	+
17051	chr8	81695300	81695924	+
17056	chr3	138424242	138424742	+
17057	chr6	129262044	129262904	+
17066	chr3	105769968	105771416	+
17067	chrX	48152111	48152907	+
17070	chr10	39793289	39793917	+
17072	chr11	116370065	116370565	+
17074	chr7	101612912	101613790	+
17077	chr7	132728805	132729305	+
17080	chr17	78246676	78247176	+
17083	chr6	134042076	134042576	+
17084	chr7	110108488	110109160	+
17087	chr5	115018219	115019173	+
17088	chr9	53435727	53436475	+
17091	chr17	48039284	48040038	+
17093	chr15	102526398	102527202	+
17097	chr4	136095803	136096303	+
17104	chr11	72953302	72953802	+
17107	chr5	124181786	124182286	+
17111	chr11	30175986	30176486	+
17114	chr15	61981314	61981814	+
17120	chr1	170861949	170862583	+
17126	chr2	71364476	71365354	+
17134	chr10	79682679	79683307	+
17143	chr10	80115208	80115834	+
17144	chr2	75767741	75768507	+
17147	chr2	93468712	93469212	+
17148	chr19	11416562	11417652	+
17151	chr12	16810693	16811603	+
17164	chr1	64508299	64509051	+
17166	chr15	9556267	9556899	+
17170	chr2	101781054	101781740	+
17174	chr11	115747198	115748040	+
17178	chr1	144300953	144301453	+
17184	chr11	83534551	83535051	+
17191	chr13	13889811	13890311	+
17213	chr8	106683260	106683904	+
17214	chr14	25443024	25443524	+
17217	chr14	122997769	122998645	+
17224	chr6	142925377	142926279	+
17230	chr3	60574608	60575280	+
17236	chr12	25311146	25311646	+
17249	chr10	60748922	60749422	+
17256	chr5	28401788	28402444	+
17257	chr16	49863542	49864302	+
17258	chr13	73469939	73470439	+
17262	chr5	147070516	147071016	+
17263	chr19	34213159	34213923	+
17269	chr4	47321893	47322519	+
17273	chr9	77954079	77954703	+
17279	chr12	3282611	3283527	+
17280	chr5	117159635	117160395	+
17281	chr6	121057347	121057995	+
17282	chr17	26886037	26886537	+
17288	chr4	121001865	121002789	+
17292	chr15	58749138	58749638	+
17295	chr12	21459656	21460156	+
17296	chr13	13968709	13969209	+
17300	chr19	26822069	26822569	+
17302	chr10	54026845	54027871	+
17308	chr16	58702818	58703502	+
17311	chr2	180445096	180445974	+
17312	chr1	53761041	53761691	+
17314	chr15	58731819	58732463	+
17315	chr8	94422165	94422863	+
17325	chr13	37622370	37622870	+
17334	chr10	81173167	81173941	+
17347	chr3	60576171	60576671	+
17352	chr10	93342919	93343735	+
17354	chr17	12768615	12769115	+
17362	chr6	115989197	115989697	+
17366	chr3	22092984	22093620	+
17374	chr1	191574444	191574944	+
17383	chr13	15850229	15850729	+
17387	chr14	18330785	18331285	+
17388	chr17	6768140	6768640	+
17396	chr10	111473776	111474276	+
17401	chr16	10752292	10752792	+
17403	chr10	93742841	93743627	+
17404	chr12	111040201	111041019	+
17405	chr2	91101352	91101852	+
17406	chr8	105639613	105640259	+
17409	chr15	81209934	81210600	+
17413	chr12	91774428	91775306	+
17417	chr3	136700430	136701184	+
17422	chr18	82825986	82826486	+
17439	chr19	11454694	11456054	+
17440	chr10	96466261	96466761	+
17445	chr6	34955459	34955959	+
17446	chr6	94634245	94635169	+
17448	chr17	35225157	35226059	+
17449	chr7	76176153	76176653	+
17452	chr5	139301016	139301516	+
17455	chr1	38647377	38647877	+
17465	chr15	57885760	57886842	+
17473	chr15	50667917	50668417	+
17478	chrX	12088542	12089514	+
17482	chr10	117650656	117651772	+
17489	chr13	108337573	108338207	+
17492	chr6	50545226	50546004	+
17497	chr16	95984817	95985581	+
17499	chr7	82235720	82236480	+
17500	chr5	62749416	62750316	+
17503	chr14	99041731	99042231	+
17509	chr2	71812635	71813135	+
17515	chr15	7978576	7979478	+
17517	chr17	12162920	12163544	+
17518	chr2	18989176	18989676	+
17521	chr12	85711744	85712622	+
17527	chr11	20981459	20982157	+
17528	chr9	13561702	13562202	+
17537	chr2	128392994	128393622	+
17545	chr2	102909729	102910229	+
17554	chr11	64015037	64015537	+
17561	chr6	146480865	146481491	+
17565	chr3	38484177	38484929	+
17569	chr5	62892612	62893314	+
17570	chrX	113866417	113867325	+
17572	chr16	24603609	24604109	+
17575	chr9	13973567	13974067	+
17581	chr2	37702205	37702967	+
17582	chr8	122283237	122283737	+
17586	chr16	10725011	10725767	+
17587	chr12	108804659	108805417	+
17589	chr10	98779519	98780405	+
17592	chr1	36325321	36325821	+
17598	chr6	99251527	99252167	+
17605	chr5	77460224	77460856	+
17606	chr16	58703472	58704136	+
17608	chr5	114964948	114965710	+
17609	chr6	15789075	15789575	+
17612	chr16	95385662	95386162	+
17621	chr11	68464419	68465175	+
17628	chr8	107294532	107295162	+
17636	chr4	116056199	116056699	+
17640	chr17	80789685	80790437	+
17641	chr16	8727725	8728353	+
17642	chr12	36019003	36019631	+
17651	chr8	81811588	81812428	+
17654	chr4	87976225	87976855	+
17656	chr6	39462816	39463316	+
17661	chr2	119872618	119873394	+
17675	chr1	180406956	180407588	+
17682	chr17	31071461	31072315	+
17683	chr7	132748358	132749124	+
17684	chr17	19445095	19445729	+
17685	chr9	53806905	53807541	+
17703	chr9	63724967	63725467	+
17713	chr8	81826859	81827683	+
17716	chr1	184235481	184236105	+
17719	chr6	82773114	82773746	+
17725	chr15	99470929	99471567	+
17734	chr4	129825838	129826768	+
17735	chr12	3264763	3265641	+
17737	chr5	118677779	118678535	+
17741	chr8	68159901	68160813	+
17745	chr17	12364097	12364597	+
17746	chr13	93096026	93096526	+
17752	chr4	134042398	134043194	+
17759	chr11	116361644	116362436	+
17762	chr10	68039573	68040073	+
17763	chr7	24364728	24365228	+
17769	chr8	33384017	33384983	+
17771	chr6	144781344	144781844	+
17773	chr13	9764653	9765341	+
17776	chr10	127590606	127591106	+
17783	chr9	124142084	124143122	+
17784	chrX	12087128	12088000	+
17785	chr5	73253486	73253986	+
17814	chr11	55066698	55067198	+
17816	chr19	36473836	36474668	+
17821	chr13	36886971	36887975	+
17823	chr10	115243106	115243938	+
17828	chr17	31210287	31210787	+
17835	chr6	112852285	112852785	+
17836	chr4	136106936	136108586	+
17838	chr11	69046095	69046595	+
17840	chr8	3367427	3367927	+
17841	chr1	180569351	180569851	+
17843	chr10	119050249	119050749	+
17852	chr2	62643330	62643830	+
17858	chr6	37636316	37636816	+
17865	chr6	121129901	121130625	+
17867	chr16	30024630	30025130	+
17873	chr11	21332824	21333324	+
17874	chr9	96417298	96418178	+
17875	chr5	73226057	73226557	+
17884	chr10	96080381	96080881	+
17887	chr17	8593060	8593560	+
17888	chr13	12519776	12520412	+
17893	chr6	15722675	15723699	+
17898	chr1	87637334	87637834	+
17900	chr13	43246948	43247574	+
17901	chr12	15754872	15755524	+
17906	chr12	79720102	79721006	+
17907	chr9	21455108	21455608	+
17922	chr10	96452033	96452659	+
17929	chr6	99349671	99350579	+
17931	chrX	107249494	107250194	+
17937	chr3	60509801	60510429	+
17940	chr12	59056826	59057326	+
17942	chr5	38598337	38599121	+
17949	chr3	68980226	68980856	+
17950	chr6	134184686	134185186	+
17955	chr11	83058081	83058581	+
17957	chr4	46151841	46152341	+
17959	chr12	82170313	82170813	+
17968	chr14	70370287	70370959	+
17969	chr13	104616734	104617486	+
17974	chr15	97245252	97245752	+
17977	chr3	69213240	69213930	+
17984	chr10	21469965	21470841	+
17985	chr6	30693178	30693804	+
17995	chr7	100943214	100943714	+
18001	chr17	28615704	28616542	+
18005	chr13	45932231	45933009	+
18012	chr3	52446859	52447359	+
18014	chr15	39118225	39119105	+
18015	chr10	81648901	81649719	+
18018	chr5	72851734	72852234	+
18023	chr15	101984283	101984783	+
18029	chr6	142814572	142815072	+
18033	chr14	37136444	37137632	+
18034	chr17	47942540	47943040	+
18035	chr4	143198175	143198675	+
18039	chr6	142823008	142823508	+
18047	chr6	99059678	99060320	+
18049	chr13	37291375	37292091	+
18054	chr13	30633248	30633748	+
18057	chr17	5885277	5885777	+
18058	chr5	77354441	77354941	+
18063	chr14	77835937	77836437	+
18066	chr9	69349007	69349879	+
18069	chr10	118418722	118419528	+
18073	chr14	53901848	53902798	+
18074	chr15	62268620	62269834	+
18075	chr4	129784788	129785886	+
18077	chr8	81800555	81801567	+
18078	chr11	67048748	67049532	+
18079	chr4	135085397	135085897	+
18081	chr1	144330671	144331299	+
18091	chr15	97841999	97842751	+
18105	chr2	172382097	172382733	+
18107	chr10	98954448	98954948	+
18126	chr10	30660450	30660950	+
18145	chr19	7498288	7499172	+
18147	chr13	59704458	59704958	+
18155	chr9	67813208	67813834	+
18157	chr1	21325727	21326505	+
18160	chr14	34769783	34770407	+
18162	chr8	81579019	81579791	+
18163	chr18	4930994	4931808	+
18166	chr17	57344127	57344887	+
18179	chr14	61438488	61439442	+
18180	chr14	75747523	75748169	+
18185	chr9	13286786	13287896	+
18189	chr8	105907233	105908031	+
18202	chr11	32455486	32456274	+
18206	chr11	102316455	102317079	+
18215	chr12	3832879	3833379	+
18223	chr4	42950018	42950646	+
18225	chr11	88536846	88537346	+
18229	chr2	43761033	43761811	+
18230	chr17	32425084	32426128	+
18238	chr12	111913308	111914074	+
18246	chr2	163102981	163103615	+
18247	chrX	42343237	42344015	+
18248	chr6	87069731	87070231	+
18249	chr2	158673703	158674333	+
18250	chr12	109437582	109438208	+
18251	chr10	80578789	80579417	+
18257	chr4	101298277	101298933	+
18262	chr13	30154367	30154867	+
18267	chr2	6692680	6693180	+
18269	chr14	16255986	16256486	+
18272	chr11	116405097	116406127	+
18281	chr3	20026962	20027462	+
18285	chr18	56737997	56738763	+
18286	chr15	80620000	80620628	+
18290	chr3	84021909	84022409	+
18291	chr11	119258533	119259307	+
18294	chr3	138419767	138420267	+
18305	chr3	136743116	136743616	+
18308	chr8	116555863	116556615	+
18309	chr18	32941356	32942120	+
18321	chr7	58626408	58626908	+
18323	chr17	52249164	52249664	+
18325	chr11	97129216	97129986	+
18326	chr3	142282636	142283136	+
18332	chr15	74966496	74967258	+
18338	chr9	80342040	80342778	+
18352	chr15	76639427	76639927	+
18360	chr1	43362351	43362851	+
18364	chr3	126654457	126655229	+
18365	chr5	23443887	23444669	+
18369	chr1	160812551	160813051	+
18371	chr2	52418962	52419646	+
18377	chr5	62816788	62817672	+
18378	chr3	127845065	127845831	+
18385	chr2	158682341	158682841	+
18387	chr6	99220615	99221115	+
18390	chr5	124552732	124553380	+
18393	chrX	96122989	96123999	+
18394	chr8	95799789	95800415	+
18399	chr2	27416376	27417032	+
18404	chr8	81479893	81480843	+
18407	chr14	115041989	115042489	+
18409	chr3	135631963	135632915	+
18421	chr9	14115423	14115923	+
18442	chr14	121895643	121896143	+
18443	chr16	84709683	84710315	+
18445	chr3	131150984	131151832	+
18447	chr4	141734798	141735298	+
18448	chr7	135714766	135715266	+
18451	chr1	60985213	60986131	+
18455	chr1	170853789	170854615	+
18461	chr16	92786146	92786874	+
18463	chr19	7487439	7488193	+
18468	chr6	108425851	108426705	+
18470	chr13	41787728	41788546	+
18483	chr19	53325514	53326014	+
18486	chr10	5448098	5448726	+
18487	chr1	54578318	54579094	+
18496	chr5	141045618	141046400	+
18498	chr12	73700819	73701577	+
18501	chr7	110185677	110186177	+
18503	chr15	50869710	50870336	+
18517	chr9	32692384	32693304	+
18521	chr10	127156378	127156878	+
18527	chr2	131426527	131427315	+
18528	chr6	94672330	94672956	+
18534	chr6	103339846	103340346	+
18541	chr1	87466859	87467359	+
18544	chr14	74834632	74835412	+
18545	chrX	19166311	19167009	+
18546	chr14	67712610	67713110	+
18547	chr12	25366875	25367517	+
18561	chr10	118468696	118469196	+
18562	chr8	125568750	125569250	+
18569	chr6	99178155	99178655	+
18573	chr6	134060103	134060603	+
18575	chr6	41217609	41218109	+
18576	chr1	152008497	152008997	+
18585	chr10	93304409	93305187	+
18586	chr3	41408552	41409178	+
18596	chr4	128811309	128811809	+
18602	chr18	68765322	68766078	+
18610	chr2	118976205	118976705	+
18611	chr16	4674046	4674546	+
18614	chr7	84150442	84150942	+
18615	chr2	30590800	30591300	+
18617	chr3	37259728	37260518	+
18628	chr6	22406356	22406856	+
18633	chr3	22203763	22204521	+
18643	chr6	99038494	99039250	+
18644	chr9	69072892	69073392	+
18655	chr19	29186710	29187210	+
18659	chr4	32325830	32326330	+
18669	chr19	18713205	18713961	+
18676	chr17	84113761	84114453	+
18679	chr11	54155830	54156330	+
18680	chr17	50292490	50293464	+
18681	chr6	128200517	128201017	+
18687	chr9	118272926	118273790	+
18688	chr7	140207080	140207580	+
18689	chr7	114576628	114577128	+
18691	chr1	136677390	136677890	+
18693	chr13	36954882	36955382	+
18699	chr10	59912802	59913302	+
18702	chr9	115942832	115943484	+
18705	chr15	62808653	62809497	+
18706	chr14	79552358	79552858	+
18710	chr10	80578325	80578825	+
18720	chr15	27625239	27625739	+
18728	chr18	70639808	70640308	+
18729	chr12	15809364	15809864	+
18734	chr12	24975351	24975851	+
18737	chr1	138348387	138348887	+
18741	chr8	79645754	79646864	+
18761	chr2	11537442	11538200	+
18763	chr16	18416369	18416869	+
18764	chr12	108657263	108657889	+
18766	chr2	119993412	119993912	+
18768	chrX	157489980	157490996	+
18769	chr2	72857291	72857791	+
18771	chr13	44502057	44502709	+
18773	chr3	84570822	84571446	+
18775	chr6	115823653	115824325	+
18779	chr5	107678489	107678989	+
18782	chr13	63189881	63190633	+
18783	chr10	117127566	117128344	+
18786	chr8	111645780	111646594	+
18789	chr4	11130267	11131171	+
18790	chr7	80828373	80828873	+
18794	chr5	111055759	111056395	+
18796	chr11	34043417	34044043	+
18810	chr17	83315318	83315818	+
18811	chr13	52848318	52848818	+
18815	chr2	11147005	11148005	+
18819	chr16	35792547	35793183	+
18820	chr14	56293473	56293973	+
18821	chr1	38651014	38651680	+
18823	chr19	60811589	60812089	+
18834	chr18	73762091	73762721	+
18845	chr6	99205722	99206222	+
18852	chr13	24537114	24537614	+
18853	chr11	74655577	74656361	+
18854	chr10	98796832	98797332	+
18863	chr3	22122815	22123315	+
18865	chr18	39282444	39282944	+
18873	chr12	99643628	99644682	+
18880	chr14	24494507	24495431	+
18884	chr4	132592933	132593433	+
18890	chr2	102959043	102959543	+
18894	chr18	39068474	39068974	+
18896	chr8	84103809	84104309	+
18898	chr10	87107471	87108127	+
18905	chr4	26338596	26339096	+
18909	chr17	27202859	27203625	+
18911	chr6	99031589	99032215	+
18914	chr7	81154842	81155474	+
18916	chrX	52930354	52931110	+
18921	chr7	47110464	47110964	+
18923	chr11	103326817	103327449	+
18932	chr3	37227590	37228258	+
18933	chr17	65817813	65818313	+
18943	chr17	34347478	34347978	+
18948	chr9	41426588	41427222	+
18950	chr13	52068904	52069404	+
18951	chr12	32012255	32012881	+
18959	chr10	98884581	98885081	+
18961	chr15	80607069	80607569	+
18974	chr11	97186748	97187546	+
18975	chr3	37267563	37268199	+
18978	chrX	42540567	42541193	+
18981	chr8	22863532	22864166	+
18983	chr1	87378667	87379167	+
18985	chr16	16865608	16866236	+
18986	chrX	13311412	13311912	+
18987	chr3	68870149	68870649	+
18990	chr16	23315219	23315719	+
18991	chr5	100607712	100608212	+
18993	chr8	116627685	116628185	+
18996	chr5	146819009	146819509	+
19006	chr7	58771083	58772039	+
19007	chrX	159210642	159211410	+
19009	chr14	56884944	56885772	+
19015	chr1	119713030	119714074	+
19018	chr7	25209238	25209738	+
19020	chr6	146114280	146114780	+
19022	chr16	36708939	36709439	+
19024	chr19	18590966	18591466	+
19028	chr14	30716635	30717135	+
19034	chr9	66611623	66612249	+
19037	chr17	84937087	84937849	+
19038	chr3	106032341	106032965	+
19042	chr13	41451365	41451865	+
19046	chr1	13170631	13171565	+
19052	chr3	59117965	59118465	+
19060	chr3	69182250	69183310	+
19063	chr9	96747465	96748207	+
19067	chr16	49982481	49983113	+
19071	chr7	68291146	68291786	+
19073	chr17	21453339	21453995	+
19077	chr6	43265931	43266431	+
19080	chr1	95644309	95645063	+
19081	chr1	156471716	156472216	+
19092	chr4	106323125	106324051	+
19097	chr12	106045770	106046270	+
19102	chr9	42469261	42469761	+
19104	chr1	13311654	13312154	+
19106	chr7	74459074	74459574	+
19117	chr6	108843233	108843979	+
19119	chr16	51316220	51316976	+
19121	chr17	26529510	26530134	+
19122	chr17	50573735	50574509	+
19127	chr5	148547931	148548559	+
19129	chr5	88565990	88566490	+
19137	chr7	63897745	63898245	+
19139	chr15	31476458	31476958	+
19140	chr2	60376994	60377796	+
19143	chr7	126725608	126726576	+
19145	chr10	30636825	30637325	+
19146	chr11	53835566	53836066	+
19148	chr9	72989540	72990168	+
19152	chr10	8132589	8133343	+
19155	chr11	3346942	3347598	+
19156	chrX	94032707	94033589	+
19162	chr13	21852353	21853177	+
19177	chr17	51815196	51815822	+
19180	chr11	88559569	88560215	+
19198	chr3	135669203	135670027	+
19203	chr4	32371237	32371737	+
19209	chr10	85915629	85916621	+
19223	chr7	99407533	99408033	+
19225	chr19	47915940	47916564	+
19231	chr9	118488954	118489756	+
19236	chr10	39293004	39293504	+
19246	chr10	123195252	123195752	+
19251	chr6	122587449	122588205	+
19252	chr12	16895573	16896073	+
19257	chr12	69455515	69456369	+
19258	chr4	63867183	63867683	+
19260	chr13	48995352	48996104	+
19268	chr7	89307887	89308387	+
19271	chr2	126331540	126332168	+
19274	chr17	51945613	51946113	+
19283	chr17	28617793	28618293	+
19284	chr12	116283214	116283714	+
19291	chr5	67419624	67420124	+
19293	chr19	36919211	36919711	+
19294	chr10	128105098	128106024	+
19300	chr3	131137167	131137667	+
19305	chr10	75838898	75839398	+
19311	chr2	166031386	166032136	+
19321	chr19	56588787	56589287	+
19322	chr18	65811017	65811517	+
19323	chr6	15711181	15711835	+
19327	chr9	33002355	33003295	+
19328	chr1	88562284	88562784	+
19333	chr14	73446318	73446818	+
19343	chr15	89210021	89210651	+
19358	chr7	123354334	123354960	+
19359	chr15	100077091	100077591	+
19364	chr5	150674302	150674932	+
19374	chr3	52557113	52557613	+
19375	chr8	79209762	79210262	+
19377	chr11	53735513	53736013	+
19380	chr10	40152971	40153471	+
19386	chr2	128943336	128944228	+
19396	chr13	44538530	44539030	+
19408	chr2	18050210	18050924	+
19410	chr2	131994284	131994784	+
19411	chrX	11998393	11999359	+
19413	chr11	19965470	19965970	+
19418	chr9	122281661	122282161	+
19419	chr11	109480702	109481202	+
19421	chr13	12339912	12340558	+
19423	chr5	24746931	24747431	+
19427	chr9	48526292	48527142	+
19436	chr10	13998689	13999315	+
19448	chr5	8989062	8989726	+
19451	chr2	59438355	59438855	+
19453	chr15	62785973	62786601	+
19454	chr18	67252415	67253111	+
19455	chr9	14974817	14975317	+
19456	chr11	103032449	103032949	+
19457	chr17	78201488	78201988	+
19462	chr11	117808002	117808666	+
19466	chr11	83533155	83533655	+
19468	chr2	18025661	18026285	+
19470	chr7	127139811	127140311	+
19473	chr10	93082797	93083429	+
19477	chr4	106318192	106318994	+
19478	chr9	13903689	13904189	+
19480	chr3	35760381	35761017	+
19481	chr11	4804752	4805534	+
19482	chr9	106230232	106230732	+
19484	chr9	13518350	13518850	+
19496	chr4	87979191	87979691	+
19502	chr14	40920922	40921422	+
19503	chr14	53046849	53047611	+
19505	chr8	116689891	116690391	+
19512	chr7	104219019	104219519	+
19515	chr2	78981224	78981932	+
19520	chr11	35326312	35327136	+
19522	chr7	141024430	141025138	+
19523	chr9	115299190	115299954	+
19527	chr7	89997854	89998480	+
19528	chr5	149017628	149018128	+
19530	chr1	170868730	170869356	+
19532	chr1	171102990	171103744	+
19533	chr4	129508198	129508698	+
19549	chr6	15726684	15727184	+
19556	chr1	165675429	165675929	+
19562	chr10	21475722	21476222	+
19567	chr13	47104834	47105334	+
19573	chr1	88474540	88475040	+
19574	chr19	32386958	32387458	+
19583	chr2	157445714	157446214	+
19592	chr10	115332302	115332802	+
19599	chr5	65489508	65490194	+
19604	chr7	103762384	103762884	+
19607	chr12	33045003	33045627	+
19610	chr11	4222357	4223285	+
19614	chr2	73856280	73857180	+
19624	chr5	114667298	114667938	+
19629	chr14	78473935	78474435	+
19631	chr10	96523435	96523935	+
19635	chr3	127891274	127891774	+
19641	chrX	167318482	167318982	+
19645	chr16	27349244	27349744	+
19646	chr2	3648634	3649134	+
19648	chr10	122734524	122735154	+
19652	chr5	103359304	103360070	+
19664	chr13	89401143	89401643	+
19667	chr18	7608602	7609356	+
19669	chr13	30797351	30797851	+
19671	chr2	102399635	102400439	+
19675	chr3	86839520	86840276	+
19677	chr5	23782787	23783287	+
19679	chr16	84990722	84991222	+
19689	chr3	142550508	142551386	+
19693	chr15	50700676	50701606	+
19703	chr16	20537500	20538000	+
19709	chr19	29494211	29494959	+
19714	chr1	131820756	131821256	+
19716	chr2	132605279	132605779	+
19718	chr15	6574477	6574977	+
19719	chr7	80057040	80057540	+
19721	chr10	93264311	93264811	+
19724	chr6	146749605	146750105	+
19725	chr19	34612131	34612901	+
19726	chr13	43302151	43302921	+
19736	chr9	69026398	69027174	+
19738	chr19	5448484	5449110	+
19740	chr17	34300919	34301767	+
19743	chr8	70159417	70159917	+
19745	chr5	32191918	32192626	+
19752	chr7	80840955	80841455	+
19755	chr16	49883315	49884069	+
19757	chr16	55536021	55536521	+
19768	chr3	51881601	51882101	+
19772	chr7	114419714	114420496	+
19773	chr7	73478278	73479032	+
19775	chr16	84644763	84645263	+
19782	chr7	114356342	114356842	+
19787	chr10	93345764	93346522	+
19793	chr4	83319244	83319744	+
19803	chr11	46349493	46349993	+
19804	chr7	110223822	110224322	+
19811	chr1	39935676	39936176	+
19813	chr9	66991124	66991790	+
19827	chr8	35613325	35613955	+
19832	chr3	116656322	116656950	+
19835	chr10	127125294	127126144	+
19837	chr6	58836028	58836528	+
19839	chr8	86711562	86712188	+
19842	chr14	45035151	45035887	+
19843	chr17	78270752	78271252	+
19845	chr12	15912875	15913375	+
19846	chr19	9053022	9053522	+
19848	chr16	94568262	94569032	+
19850	chr7	84681264	84681890	+
19852	chr3	131171332	131171958	+
19855	chr13	38501877	38502377	+
19856	chr14	24779298	24779798	+
19859	chr12	111088086	111088858	+
19866	chr14	31440704	31441512	+
19876	chr19	10744132	10744866	+
19878	chr17	64590601	64591101	+
19912	chr5	62758739	62759239	+
19923	chr7	67619392	67620320	+
19928	chr6	114778296	114778922	+
19938	chr2	151568473	151568973	+
19943	chr9	13310797	13311297	+
19945	chr11	117687439	117687939	+
19947	chr11	118220458	118221082	+
19954	chr15	12037324	12037824	+
19955	chr5	65951752	65952542	+
19957	chr5	107359376	107360246	+
19961	chr1	85845209	85845709	+
19968	chr15	100702985	100703611	+
19972	chr2	72158976	72159476	+
19975	chr6	108214225	108214725	+
19981	chr10	59643324	59643824	+
19982	chr11	117092682	117093182	+
19983	chr9	88480848	88481476	+
19986	chrX	50602264	50602894	+
19989	chr6	65569531	65570293	+
19995	chr12	25315897	25316397	+
20015	chr14	40964532	40965032	+
20016	chr9	121720241	121720741	+
20022	chr1	88695021	88696023	+
20023	chr9	107301529	107302283	+
20024	chr12	73663354	73664160	+
20034	chr6	146733714	146734214	+
20043	chr6	87519415	87520043	+
20044	chr7	58824542	58825272	+
20046	chr4	101349807	101350437	+
20051	chr9	114495063	114495695	+
20059	chr14	70062258	70062758	+
20060	chr14	70061274	70061774	+
20077	chr10	8136496	8136996	+
20096	chr8	81859661	81860161	+
20104	chr11	86738499	86739271	+
20117	chr11	77241358	77241858	+
20119	chr7	126754815	126755315	+
20128	chr5	51853490	51854114	+
20134	chr10	123131112	123131866	+
20135	chr10	93042193	93042817	+
20137	chr10	6887162	6887804	+
20141	chr6	99207309	99207809	+
20153	chr15	97420556	97421056	+
20156	chr13	48974043	48974543	+
20161	chr2	29110264	29110902	+
20167	chr9	58241867	58242523	+
20170	chr9	13565806	13566306	+
20185	chr5	96976367	96976991	+
20186	chr10	7949793	7950735	+
20190	chr9	116116155	116116655	+
20199	chr1	74303960	74304460	+
20204	chr2	120561379	120561879	+
20210	chr6	29842536	29843192	+
20211	chr11	21110672	21111570	+
20212	chr17	44734458	44735094	+
20218	chr18	67258703	67259203	+
20219	chr17	72914094	72914594	+
20223	chr4	32179922	32180704	+
20233	chr4	101509289	101509789	+
20242	chr11	97136143	97137057	+
20249	chr2	61583334	61583964	+
20253	chr9	42077994	42078494	+
20255	chr11	31807209	31807709	+
20261	chr1	193285149	193285649	+
20262	chr6	99276781	99277435	+
20268	chr6	30546613	30547267	+
20270	chr11	62004966	62005466	+
20285	chr9	69156505	69157005	+
20287	chr7	30332880	30333556	+
20293	chr14	73195338	73196364	+
20294	chr2	10373922	10374422	+
20296	chr8	86808410	86808910	+
20305	chr16	13786061	13786561	+
20307	chrX	159059982	159060612	+
20311	chr14	53081826	53082724	+
20312	chr12	55366462	55366962	+
20317	chr1	144296541	144297041	+
20318	chr11	108199709	108200375	+
20326	chr19	3345642	3346142	+
20328	chr15	95803224	95803724	+
20340	chr2	166018907	166019407	+
20341	chr11	43410256	43410756	+
20343	chr11	120356255	120356755	+
20348	chr13	28957838	28958600	+
20349	chr19	53408332	53408960	+
20353	chr15	62270035	62270661	+
20354	chr1	106511450	106512076	+
20360	chr8	34397075	34397575	+
20362	chr3	37124051	37124551	+
20369	chr12	54352894	54353394	+
20371	chr2	70939048	70939548	+
20377	chr8	46761131	46761631	+
20378	chr9	97103830	97104468	+
20380	chr12	114611975	114612475	+
20381	chrX	142469568	142470068	+
20389	chr6	31157355	31157855	+
20394	chr16	45282870	45283370	+
20401	chr9	41434696	41435196	+
20402	chr7	84115117	84115617	+
20404	chr16	38755783	38756409	+
20410	chr11	61659376	61659876	+
20411	chr11	97278637	97279395	+
20413	chr9	37237575	37238075	+
20416	chr12	107927896	107928396	+
20418	chr3	90623006	90623506	+
20421	chr3	131144329	131144829	+
20424	chr1	80623425	80624175	+
20448	chr11	4438169	4438669	+
20451	chr17	16951192	16951692	+
20452	chr13	38950066	38950712	+
20453	chr8	117362037	117362681	+
20458	chr11	49994208	49994970	+
20464	chr12	71047778	71048814	+
20469	chr15	62145908	62146408	+
20473	chr4	63922769	63923567	+
20477	chr4	141536411	141537163	+
