	Chr	Start	End	Strand
32690	chr3	126599512	126600012	+
32723	chr17	21568089	21568589	+
32732	chr13	32997571	32998071	+
32742	chr11	97508867	97509367	+
32746	chr1	135726326	135726826	+
32747	chr2	117399270	117399770	+
32788	chr11	51766192	51766692	+
32798	chr18	73751953	73752453	+
32804	chr17	34218880	34219380	+
32805	chr17	83902426	83902926	+
32817	chr1	172286172	172286672	+
32818	chr1	162564974	162565474	+
32841	chr9	121380443	121380943	+
32843	chr16	24186613	24187113	+
32866	chr18	79234820	79235320	+
32867	chr14	66147504	66148004	+
32870	chr2	3712183	3712683	+
32873	chr7	79139374	79139874	+
32891	chr12	25319952	25320452	+
32894	chr2	166910946	166911446	+
32896	chr8	117344941	117345441	+
32901	chr13	40868866	40869366	+
32904	chr19	55767868	55768368	+
32907	chr14	26580482	26580982	+
32909	chr6	83478129	83478629	+
32914	chr5	115693566	115694066	+
32934	chr11	22882645	22883145	+
32936	chr1	131797523	131798023	+
32943	chr9	106417773	106418273	+
32945	chr15	96828139	96828639	+
32949	chr6	39522558	39523058	+
32962	chr2	73465663	73466163	+
32985	chr13	44074345	44074845	+
32995	chr4	134353598	134354098	+
32996	chr8	84233282	84233782	+
32998	chr8	83750859	83751359	+
33000	chr1	177489789	177490289	+
33001	chr1	38902279	38902779	+
33003	chr7	24899870	24900370	+
33023	chr8	25096125	25096753	+
33027	chr4	32369988	32370488	+
33028	chr5	146287359	146287859	+
33033	chr9	123835953	123836583	+
33045	chr12	73616529	73617029	+
33058	chr9	20876597	20877097	+
33059	chr12	105006295	105006795	+
33130	chr9	105689053	105689553	+
33140	chr1	180192214	180192714	+
33150	chr1	69752701	69753201	+
33163	chr8	88604028	88604528	+
33171	chr2	128379192	128379692	+
33183	chr6	38805289	38805789	+
33185	chr2	27025145	27025645	+
33193	chr3	130054856	130055356	+
33201	chr6	70773534	70774034	+
33220	chr4	84020284	84020784	+
33225	chr12	85571351	85571851	+
33257	chr4	19950722	19951222	+
33289	chr3	94383577	94384077	+
33300	chr1	136116968	136117468	+
33305	chr11	4462825	4463325	+
33306	chr4	46582905	46583405	+
33359	chr6	31121881	31122381	+
33368	chr11	9531661	9532161	+
33372	chr7	63943794	63944294	+
33381	chr10	75942380	75942880	+
33394	chr7	90019405	90019905	+
33430	chr2	130276691	130277191	+
33438	chr9	13716286	13716786	+
33442	chr2	16365892	16366392	+
33458	chr11	104661150	104661650	+
33460	chr3	137820601	137821101	+
33475	chr7	90039433	90039933	+
33487	chr13	112397454	112397954	+
33498	chr7	29511496	29511996	+
33513	chr17	35706237	35706863	+
33517	chr14	79498911	79499411	+
33550	chr15	59062494	59062994	+
33558	chr11	5802113	5802613	+
33566	chr6	85295865	85296365	+
33574	chr10	93587085	93587585	+
33586	chr14	61427235	61427735	+
33591	chr4	129750133	129750633	+
33612	chr6	142824455	142824955	+
33618	chr8	116621391	116621891	+
33622	chr10	68135783	68136283	+
33627	chr17	5035917	5036417	+
33628	chr14	79392925	79393425	+
33641	chr2	18096011	18096511	+
33649	chr7	75641969	75642469	+
33653	chr11	11878054	11878554	+
33673	chr16	92864569	92865069	+
33701	chr1	135811202	135811702	+
33718	chr10	62331863	62332499	+
33723	chr1	64299619	64300119	+
33751	chr17	73871160	73871660	+
33756	chr16	36587923	36588423	+
33784	chr16	93553702	93554202	+
33801	chr2	144173465	144173965	+
33894	chr17	12170819	12171319	+
33905	chr12	73879958	73880458	+
33908	chr2	156324427	156324927	+
33914	chr10	5822161	5822661	+
33947	chr16	17716929	17717429	+
33985	chr8	94006936	94007436	+
34116	chr9	14171893	14172393	+
34127	chr9	70682578	70683078	+
34158	chr5	130225211	130225711	+
34159	chr2	72453695	72454195	+
34172	chr4	139599790	139600290	+
34204	chr11	119606930	119607430	+
34208	chr14	76781848	76782348	+
34259	chr8	110945347	110945847	+
34275	chr7	135588964	135589464	+
34285	chr6	120181231	120181731	+
34316	chr11	34100975	34101475	+
34321	chrX	167340334	167340834	+
34410	chr1	136686706	136687206	+
34464	chr11	32651331	32651831	+
34540	chr4	122939212	122939712	+
34566	chr6	119176320	119176820	+
34580	chr19	53413843	53414343	+
34588	chr5	145085930	145086430	+
34720	chr8	72157435	72157935	+
34733	chrX	73919302	73919802	+
34775	chr5	114560579	114561277	+
34790	chr18	33084815	33085315	+
34804	chr1	82824234	82824734	+
