chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide	label
chr6	7	142879618	19876	0.0	19876.0	0.0	0.0	0.0	142879118	0.0	21.5	0.0	0.0	0.0	0
chr8	10	88604869	19898	0.0	19898.0	23737.0	0.0	0.0	88603801	0.0	21.5	19.6	0.0	0.0	0
chr10	9	34414650	19920	0.0	19920.0	0.0	30100.0	0.0	34413466	0.0	21.5	0.0	10.4	0.0	0
chr11	13	23823729	19931	0.0	19931.0	0.0	0.0	0.0	23823229	0.0	21.5	0.0	0.0	0.0	0
chr12	15	79636147	19954	0.0	19954.0	0.0	0.0	0.0	79635357	0.0	21.5	0.0	0.0	0.0	0
chr12	15	80253022	19956	0.0	19956.0	0.0	0.0	0.0	80252324	0.0	21.5	0.0	0.0	0.0	0
chr14	11	8256024	19972	31602.0	19972.0	30770.0	27918.0	0.0	8255144	10.5	21.5	9.12	12.7	0.0	0
chr14	11	61779815	19982	34356.0	19982.0	25643.0	26380.0	0.0	61778701	8.03	21.5	16.0	14.4	0.0	0
chr15	16	36397271	19991	0.0	19991.0	0.0	0.0	0.0	36396645	0.0	21.5	0.0	0.0	0.0	0
chr16	17	33073523	20007	29236.0	20007.0	0.0	0.0	0.0	33072765	13.0	21.5	0.0	0.0	0.0	0
chr19	21	12834334	20042	0.0	20042.0	25696.0	26081.0	0.0	12833336	0.0	21.5	16.0	15.0	0.0	0
chrX	3	142383805	20057	0.0	20057.0	0.0	29021.0	0.0	142382833	0.0	21.5	0.0	11.6	0.0	0
chr2	2	157808881	20093	34549.0	20093.0	0.0	0.0	0.0	157808051	7.41	20.9	0.0	0.0	0.0	0
chr3	4	115902008	20110	0.0	20110.0	0.0	0.0	0.0	115901332	0.0	20.9	0.0	0.0	0.0	0
chr5	6	125016764	20137	0.0	20137.0	27905.0	0.0	0.0	125016130	0.0	20.9	12.3	0.0	0.0	0
chr7	8	25767083	20162	0.0	20162.0	0.0	0.0	0.0	25766453	0.0	20.9	0.0	0.0	0.0	0
chr9	12	57433377	20199	0.0	20199.0	0.0	0.0	0.0	57432877	0.0	20.9	0.0	0.0	0.0	0
chr10	9	19193884	20211	0.0	20211.0	0.0	0.0	0.0	19193384	0.0	20.9	0.0	0.0	0.0	0
chr11	13	54103205	20238	0.0	20238.0	0.0	0.0	0.0	54102083	0.0	20.9	0.0	0.0	0.0	0
chr11	13	97336839	20255	31529.0	20255.0	28715.0	31131.0	0.0	97335993	10.5	20.9	11.4	9.82	0.0	0
chr12	15	21172520	20262	0.0	20262.0	0.0	0.0	0.0	21171890	0.0	20.9	0.0	0.0	0.0	0
chr15	16	9714563	20302	0.0	20302.0	0.0	0.0	0.0	9714063	0.0	20.9	0.0	0.0	0.0	0
chr15	16	77864417	20308	32490.0	20308.0	30081.0	26840.0	0.0	77863793	9.88	20.9	10.0	13.9	0.0	0
chr1	1	69692295	20381	0.0	20381.0	0.0	0.0	0.0	69691795	0.0	20.4	0.0	0.0	0.0	0
chr1	1	131746989	20384	0.0	20384.0	0.0	0.0	0.0	131746489	0.0	20.4	0.0	0.0	0.0	0
chr2	2	46371164	20400	0.0	20400.0	24289.0	28544.0	0.0	46370414	0.0	20.4	18.2	11.6	0.0	0
chr2	2	121594887	20411	0.0	20411.0	0.0	0.0	0.0	121594257	0.0	20.4	0.0	0.0	0.0	0
chr3	4	130937036	20430	33365.0	20430.0	0.0	0.0	0.0	130936074	8.64	20.4	0.0	0.0	0.0	0
chr4	5	59530594	20433	30598.0	20433.0	28907.0	0.0	0.0	59529692	11.1	20.4	10.9	0.0	0.0	0
chr4	5	108388509	20438	31955.0	20438.0	25522.0	0.0	0.0	108387875	9.88	20.4	16.0	0.0	0.0	0
chr5	6	64682007	20456	0.0	20456.0	0.0	0.0	0.0	64681381	0.0	20.4	0.0	0.0	0.0	0
chr5	6	118646078	20466	0.0	20466.0	0.0	0.0	0.0	118645578	0.0	20.4	0.0	0.0	0.0	0
chr5	6	143485894	20471	0.0	20471.0	29790.0	0.0	0.0	143485258	0.0	20.4	10.0	0.0	0.0	0
chr6	7	47350348	20479	0.0	20479.0	24860.0	22934.0	0.0	47349720	0.0	20.4	17.3	19.1	0.0	0
chr9	12	40390963	20518	0.0	20518.0	0.0	0.0	0.0	40390181	0.0	20.4	0.0	0.0	0.0	0
chr9	12	110541397	20536	0.0	20536.0	31666.0	32525.0	0.0	110540771	0.0	20.4	8.21	8.66	0.0	0
chr11	13	54288252	20569	0.0	20569.0	24399.0	0.0	0.0	54287752	0.0	20.4	18.2	0.0	0.0	0
chr11	13	121695377	20590	0.0	20590.0	0.0	0.0	0.0	121694877	0.0	20.4	0.0	0.0	0.0	0
chr14	11	15099773	20619	0.0	20619.0	0.0	0.0	0.0	15099273	0.0	20.4	0.0	0.0	0.0	0
chr14	11	122041261	20629	0.0	20629.0	0.0	0.0	0.0	122040761	0.0	20.4	0.0	0.0	0.0	0
chr17	18	48326103	20660	0.0	20660.0	25019.0	23440.0	0.0	48325465	0.0	20.4	17.3	18.5	0.0	0
chr2	2	59468663	20726	0.0	20726.0	0.0	29092.0	0.0	59468163	0.0	19.8	0.0	11.0	0.0	0
chr2	2	79005536	20729	0.0	20729.0	0.0	0.0	0.0	79005036	0.0	19.8	0.0	0.0	0.0	0
chr2	2	79137903	20730	0.0	20730.0	0.0	0.0	0.0	79137227	0.0	19.8	0.0	0.0	0.0	0
chr2	2	129193752	20735	0.0	20735.0	0.0	0.0	0.0	129192952	0.0	19.8	0.0	0.0	0.0	0
chr2	2	165950554	20741	0.0	20741.0	0.0	0.0	0.0	165950054	0.0	19.8	0.0	0.0	0.0	0
chr3	4	135515705	20754	0.0	20754.0	0.0	29153.0	0.0	135514887	0.0	19.8	0.0	11.0	0.0	0
chr4	5	155204197	20776	0.0	20776.0	0.0	0.0	0.0	155202919	0.0	19.8	0.0	0.0	0.0	0
chr5	6	107235156	20782	0.0	20782.0	0.0	0.0	0.0	107234502	0.0	19.8	0.0	0.0	0.0	0
chr5	6	120440631	20788	0.0	20788.0	0.0	0.0	0.0	120440131	0.0	19.8	0.0	0.0	0.0	0
chr5	6	121341949	20789	0.0	20789.0	0.0	0.0	0.0	121341449	0.0	19.8	0.0	0.0	0.0	0
chr6	7	65648897	20797	0.0	20797.0	0.0	0.0	0.0	65648397	0.0	19.8	0.0	0.0	0.0	0
chr7	8	58449567	20818	0.0	20818.0	0.0	0.0	0.0	58448881	0.0	19.8	0.0	0.0	0.0	0
chr7	8	64196883	20820	0.0	20820.0	0.0	0.0	0.0	64196255	0.0	19.8	0.0	0.0	0.0	0
chr8	10	110951092	20842	0.0	20842.0	0.0	0.0	0.0	110950592	0.0	19.8	0.0	0.0	0.0	0
chr9	12	77497487	20864	0.0	20864.0	0.0	0.0	0.0	77496987	0.0	19.8	0.0	0.0	0.0	0
chr9	12	122296897	20872	0.0	20872.0	0.0	0.0	0.0	122296139	0.0	19.8	0.0	0.0	0.0	0
chr11	13	97830493	20905	0.0	20905.0	0.0	0.0	0.0	97829855	0.0	19.8	0.0	0.0	0.0	0
chr13	14	32833322	20934	0.0	20934.0	0.0	0.0	0.0	32832822	0.0	19.8	0.0	0.0	0.0	0
chr13	14	93593259	20940	0.0	20940.0	0.0	0.0	0.0	93592759	0.0	19.8	0.0	0.0	0.0	0
chr14	11	74925587	20951	0.0	20951.0	0.0	0.0	0.0	74924599	0.0	19.8	0.0	0.0	0.0	0
chr15	16	9600824	20958	0.0	20958.0	25216.0	27941.0	0.0	9600154	0.0	19.8	16.9	12.7	0.0	0
chr15	16	77895605	20966	33098.0	20966.0	25220.0	0.0	0.0	77894943	9.26	19.8	16.9	0.0	0.0	0
chr15	16	99449970	20970	0.0	20970.0	0.0	0.0	0.0	99449342	0.0	19.8	0.0	0.0	0.0	0
chr17	18	27131192	20992	34956.0	20992.0	0.0	0.0	0.0	27130692	7.41	19.8	0.0	0.0	0.0	0
chr1	1	39123753	21034	0.0	21034.0	26011.0	0.0	0.0	39123253	0.0	19.2	15.1	0.0	0.0	0
chr1	1	79684636	21040	31085.0	21040.0	30521.0	30494.0	0.0	79683826	10.5	19.2	9.12	9.82	0.0	0
chr1	1	127214717	21042	0.0	21042.0	0.0	0.0	0.0	127214087	0.0	19.2	0.0	0.0	0.0	0
chr2	2	76219968	21055	0.0	21055.0	30550.0	0.0	0.0	76219468	0.0	19.2	9.12	0.0	0.0	0
chr3	4	21950101	21067	0.0	21067.0	0.0	0.0	0.0	21949223	0.0	19.2	0.0	0.0	0.0	0
chr6	7	125339403	21129	0.0	21129.0	25120.0	24012.0	0.0	125338757	0.0	19.2	16.9	17.3	0.0	0
chr9	12	41149788	21177	29633.0	21177.0	27230.0	0.0	0.0	41149074	12.3	19.2	13.2	0.0	0.0	0
chr10	9	13866312	21186	0.0	21186.0	0.0	0.0	0.0	13865496	0.0	19.2	0.0	0.0	0.0	0
chr10	9	120377967	21202	0.0	21202.0	24930.0	32573.0	0.0	120377069	0.0	19.2	17.3	8.66	0.0	0
chr12	15	114612642	21233	0.0	21233.0	30012.0	27891.0	0.0	114612142	0.0	19.2	10.0	12.7	0.0	0
chr13	14	95974531	21244	0.0	21244.0	0.0	29518.0	0.0	95974031	0.0	19.2	0.0	11.0	0.0	0
chr14	11	54522978	21250	0.0	21250.0	0.0	0.0	0.0	54522348	0.0	19.2	0.0	0.0	0.0	0
chr14	11	120352786	21256	0.0	21256.0	24710.0	0.0	0.0	120352286	0.0	19.2	17.8	0.0	0.0	0
chr15	16	60101372	21262	0.0	21262.0	0.0	0.0	0.0	60100872	0.0	19.2	0.0	0.0	0.0	0
chr16	17	24093183	21268	0.0	21268.0	26756.0	0.0	0.0	24092683	0.0	19.2	14.1	0.0	0.0	0
chr1	1	21289039	21316	31068.0	21316.0	27075.0	29027.0	0.0	21288393	10.5	18.7	13.2	11.0	0.0	0
chr1	1	51502112	21318	0.0	21318.0	0.0	0.0	0.0	51501486	0.0	18.7	0.0	0.0	0.0	0
chr1	1	60858399	21322	0.0	21322.0	0.0	0.0	0.0	60857899	0.0	18.7	0.0	0.0	0.0	0
chr1	1	92236462	21329	0.0	21329.0	0.0	34417.0	0.0	92235962	0.0	18.7	0.0	6.93	0.0	0
chr1	1	128548367	21333	0.0	21333.0	0.0	0.0	0.0	128547735	0.0	18.7	0.0	0.0	0.0	0
chr1	1	138304505	21336	0.0	21336.0	0.0	0.0	0.0	138304005	0.0	18.7	0.0	0.0	0.0	0
chr1	1	184007440	21340	0.0	21340.0	0.0	0.0	0.0	184006812	0.0	18.7	0.0	0.0	0.0	0
chr2	2	53088933	21350	0.0	21350.0	25068.0	0.0	0.0	53088309	0.0	18.7	16.9	0.0	0.0	0
chr2	2	75689933	21358	0.0	21358.0	0.0	30576.0	0.0	75689433	0.0	18.7	0.0	9.82	0.0	0
chr2	2	117433712	21362	0.0	21362.0	0.0	0.0	0.0	117433212	0.0	18.7	0.0	0.0	0.0	0
chr2	2	144246361	21363	0.0	21363.0	0.0	0.0	0.0	144245861	0.0	18.7	0.0	0.0	0.0	0
chr3	4	51511620	21369	0.0	21369.0	0.0	0.0	0.0	51511120	0.0	18.7	0.0	0.0	0.0	0
chr3	4	69224768	21371	0.0	21371.0	32059.0	30636.0	0.0	69224140	0.0	18.7	7.76	9.82	0.0	0
chr3	4	90621822	21374	30567.0	21374.0	0.0	0.0	0.0	90621178	11.1	18.7	0.0	0.0	0.0	0
chr3	4	131169504	21381	0.0	21381.0	0.0	0.0	0.0	131169004	0.0	18.7	0.0	0.0	0.0	0
chr3	4	157575696	21384	0.0	21384.0	27868.0	0.0	0.0	157575050	0.0	18.7	12.3	0.0	0.0	0
chr6	7	15730508	21417	0.0	21417.0	0.0	0.0	0.0	15729782	0.0	18.7	0.0	0.0	0.0	0
chr6	7	87654660	21424	0.0	21424.0	0.0	0.0	0.0	87654160	0.0	18.7	0.0	0.0	0.0	0
chr6	7	142887798	21431	0.0	21431.0	0.0	0.0	0.0	142887298	0.0	18.7	0.0	0.0	0.0	0
chr6	7	145379301	21432	0.0	21432.0	25829.0	33244.0	0.0	145378801	0.0	18.7	15.5	8.09	0.0	0
chr7	8	28677930	21435	30697.0	21435.0	26911.0	0.0	0.0	28677302	11.1	18.7	13.7	0.0	0.0	0
chr7	8	125511490	21449	0.0	21449.0	0.0	0.0	0.0	125510842	0.0	18.7	0.0	0.0	0.0	0
chr8	10	119490905	21466	0.0	21466.0	0.0	31803.0	0.0	119490063	0.0	18.7	0.0	9.24	0.0	0
chr9	12	20949208	21470	0.0	21470.0	0.0	0.0	0.0	20948374	0.0	18.7	0.0	0.0	0.0	0
chr9	12	122246497	21481	0.0	21481.0	26663.0	28781.0	0.0	122245709	0.0	18.7	14.1	11.6	0.0	0
chr12	15	80061641	21526	0.0	21526.0	0.0	33583.0	0.0	80060751	0.0	18.7	0.0	8.09	0.0	0
chr13	14	24682795	21535	0.0	21535.0	0.0	0.0	0.0	24682295	0.0	18.7	0.0	0.0	0.0	0
chr13	14	55432398	21542	0.0	21542.0	26719.0	0.0	0.0	55431748	0.0	18.7	14.1	0.0	0.0	0
chr15	16	81127290	21566	0.0	21566.0	0.0	0.0	0.0	81126790	0.0	18.7	0.0	0.0	0.0	0
chr16	17	24221885	21574	0.0	21574.0	25004.0	0.0	0.0	24221135	0.0	18.7	17.3	0.0	0.0	0
chr16	17	27351139	21575	0.0	21575.0	0.0	0.0	0.0	27350079	0.0	18.7	0.0	0.0	0.0	0
chr17	18	27612145	21582	0.0	21582.0	0.0	0.0	0.0	27611645	0.0	18.7	0.0	0.0	0.0	0
chr17	18	47178322	21588	0.0	21588.0	29572.0	0.0	0.0	47177564	0.0	18.7	10.5	0.0	0.0	0
chr19	21	34198364	21615	0.0	21615.0	0.0	0.0	0.0	34197864	0.0	18.7	0.0	0.0	0.0	0
chr1	1	80326873	21643	0.0	21643.0	0.0	0.0	0.0	80326373	0.0	18.1	0.0	0.0	0.0	0
chr2	2	76203700	21682	0.0	21682.0	0.0	0.0	0.0	76203074	0.0	18.1	0.0	0.0	0.0	0
chr3	4	52171097	21705	0.0	21705.0	0.0	0.0	0.0	52170469	0.0	18.1	0.0	0.0	0.0	0
chr3	4	107853380	21714	0.0	21714.0	25516.0	27021.0	0.0	107852538	0.0	18.1	16.0	13.3	0.0	0
chr4	5	102698575	21732	28919.0	21732.0	32094.0	33122.0	0.0	102697747	13.0	18.1	7.76	8.09	0.0	0
chr5	6	136501082	21754	0.0	21754.0	0.0	34079.0	0.0	136500302	0.0	18.1	0.0	7.51	0.0	0
chr5	6	149599732	21756	0.0	21756.0	0.0	0.0	0.0	149599100	0.0	18.1	0.0	0.0	0.0	0
chr7	8	25385681	21779	0.0	21779.0	26126.0	0.0	0.0	25385053	0.0	18.1	15.1	0.0	0.0	0
chr7	8	140195141	21795	0.0	21795.0	29375.0	0.0	0.0	140194337	0.0	18.1	10.5	0.0	0.0	0
chr8	10	64764856	21798	0.0	21798.0	0.0	0.0	0.0	64764356	0.0	18.1	0.0	0.0	0.0	0
chr9	12	33060671	21813	0.0	21813.0	0.0	0.0	0.0	33060171	0.0	18.1	0.0	0.0	0.0	0
chr9	12	69350484	21815	0.0	21815.0	0.0	0.0	0.0	69349818	0.0	18.1	0.0	0.0	0.0	0
chr11	13	52332833	21845	0.0	21845.0	0.0	0.0	0.0	52332333	0.0	18.1	0.0	0.0	0.0	0
chr11	13	74559101	21851	0.0	21851.0	25901.0	26329.0	0.0	74558129	0.0	18.1	15.5	14.4	0.0	0
chr11	13	86626029	21853	0.0	21853.0	0.0	0.0	0.0	86625529	0.0	18.1	0.0	0.0	0.0	0
chr11	13	114876789	21862	0.0	21862.0	0.0	0.0	0.0	114876289	0.0	18.1	0.0	0.0	0.0	0
chr12	15	36135443	21868	0.0	21868.0	0.0	0.0	0.0	36134943	0.0	18.1	0.0	0.0	0.0	0
chr12	15	75564404	21870	0.0	21870.0	0.0	0.0	0.0	75563610	0.0	18.1	0.0	0.0	0.0	0
chr12	15	78300069	21872	33760.0	21872.0	0.0	0.0	0.0	78299285	8.64	18.1	0.0	0.0	0.0	0
chr13	14	24443103	21883	0.0	21883.0	0.0	0.0	0.0	24442467	0.0	18.1	0.0	0.0	0.0	0
chr13	14	44485198	21885	0.0	21885.0	0.0	0.0	0.0	44484698	0.0	18.1	0.0	0.0	0.0	0
chr13	14	112062182	21892	0.0	21892.0	0.0	0.0	0.0	112061682	0.0	18.1	0.0	0.0	0.0	0
chr15	16	80902457	21912	0.0	21912.0	27709.0	0.0	0.0	80901683	0.0	18.1	12.8	0.0	0.0	0
chr16	17	34248840	21924	0.0	21924.0	30820.0	28414.0	0.0	34248202	0.0	18.1	9.12	12.1	0.0	0
chr16	17	45007684	21925	0.0	21925.0	0.0	0.0	0.0	45007184	0.0	18.1	0.0	0.0	0.0	0
chr18	20	64930111	21954	0.0	21954.0	0.0	0.0	0.0	64929479	0.0	18.1	0.0	0.0	0.0	0
chr18	20	82685033	21959	0.0	21959.0	0.0	0.0	0.0	82684295	0.0	18.1	0.0	0.0	0.0	0
chr19	21	8519070	21961	0.0	21961.0	0.0	0.0	0.0	8518570	0.0	18.1	0.0	0.0	0.0	0
chr1	1	182152641	22017	0.0	22017.0	0.0	0.0	0.0	182151873	0.0	17.5	0.0	0.0	0.0	0
chr1	1	184005290	22018	0.0	22018.0	0.0	0.0	0.0	184004790	0.0	17.5	0.0	0.0	0.0	0
chr2	2	122633155	22039	0.0	22039.0	0.0	0.0	0.0	122632655	0.0	17.5	0.0	0.0	0.0	0
chr2	2	125777040	22040	0.0	22040.0	0.0	0.0	0.0	125776540	0.0	17.5	0.0	0.0	0.0	0
chr2	2	127137720	22041	0.0	22041.0	0.0	0.0	0.0	127137220	0.0	17.5	0.0	0.0	0.0	0
chr3	4	37281229	22055	0.0	22055.0	0.0	0.0	0.0	37280729	0.0	17.5	0.0	0.0	0.0	0
chr3	4	135637345	22062	0.0	22062.0	0.0	0.0	0.0	135636713	0.0	17.5	0.0	0.0	0.0	0
chr3	4	146063244	22063	0.0	22063.0	0.0	0.0	0.0	146062744	0.0	17.5	0.0	0.0	0.0	0
chr4	5	95200443	22075	0.0	22075.0	0.0	0.0	0.0	95199943	0.0	17.5	0.0	0.0	0.0	0
chr4	5	150746524	22088	0.0	22088.0	0.0	0.0	0.0	150745898	0.0	17.5	0.0	0.0	0.0	0
chr5	6	142787014	22108	0.0	22108.0	32156.0	31686.0	0.0	142786040	0.0	17.5	7.76	9.24	0.0	0
chr6	7	100270340	22120	0.0	22120.0	34069.0	0.0	0.0	100269584	0.0	17.5	5.93	0.0	0.0	0
chr7	8	44826677	22132	31351.0	22132.0	0.0	0.0	0.0	44826177	10.5	17.5	0.0	0.0	0.0	0
chr8	10	3249199	22145	0.0	22145.0	25136.0	0.0	0.0	3248699	0.0	17.5	16.9	0.0	0.0	0
chr8	10	22712410	22149	0.0	22149.0	0.0	0.0	0.0	22711910	0.0	17.5	0.0	0.0	0.0	0
chr9	12	109041785	22185	31443.0	22185.0	0.0	0.0	0.0	109041023	10.5	17.5	0.0	0.0	0.0	0
chr9	12	110542855	22186	0.0	22186.0	0.0	0.0	0.0	110542355	0.0	17.5	0.0	0.0	0.0	0
chr10	9	19192902	22196	0.0	22196.0	0.0	0.0	0.0	19192402	0.0	17.5	0.0	0.0	0.0	0
chr10	9	21239492	22199	30244.0	22199.0	32344.0	0.0	0.0	21238740	11.7	17.5	7.76	0.0	0.0	0
chr10	9	75105987	22205	0.0	22205.0	0.0	0.0	0.0	75105487	0.0	17.5	0.0	0.0	0.0	0
chr11	13	45874274	22225	0.0	22225.0	0.0	0.0	0.0	45873592	0.0	17.5	0.0	0.0	0.0	0
chr11	13	54155461	22228	0.0	22228.0	29465.0	0.0	0.0	54154593	0.0	17.5	10.5	0.0	0.0	0
chr11	13	74569157	22229	0.0	22229.0	28369.0	0.0	0.0	74568529	0.0	17.5	11.9	0.0	0.0	0
chr11	13	103382428	22238	0.0	22238.0	0.0	0.0	0.0	103381928	0.0	17.5	0.0	0.0	0.0	0
chr11	13	113332440	22240	0.0	22240.0	0.0	0.0	0.0	113331802	0.0	17.5	0.0	0.0	0.0	0
chr13	14	74769352	22271	0.0	22271.0	0.0	0.0	0.0	74768710	0.0	17.5	0.0	0.0	0.0	0
chr14	11	56241804	22278	0.0	22278.0	29524.0	0.0	0.0	56241126	0.0	17.5	10.5	0.0	0.0	0
chr15	16	36565249	22288	0.0	22288.0	0.0	0.0	0.0	36564749	0.0	17.5	0.0	0.0	0.0	0
chr15	16	73619100	22295	30940.0	22295.0	0.0	32748.0	0.0	73618274	11.1	17.5	0.0	8.66	0.0	0
chr15	16	78490485	22298	29848.0	22298.0	30450.0	0.0	0.0	78489609	12.3	17.5	9.58	0.0	0.0	0
chr16	17	48801635	22320	0.0	22320.0	0.0	0.0	0.0	48801135	0.0	17.5	0.0	0.0	0.0	0
chr18	20	81367381	22354	0.0	22354.0	28808.0	0.0	0.0	81366757	0.0	17.5	11.4	0.0	0.0	0
chr19	21	37178692	22361	0.0	22361.0	0.0	0.0	0.0	37178192	0.0	17.5	0.0	0.0	0.0	0
chr19	21	41342427	22362	33184.0	22362.0	29190.0	33899.0	0.0	41341263	9.26	17.5	10.9	8.09	0.0	0
chr19	21	56758291	22365	33989.0	22365.0	26312.0	0.0	0.0	56757375	8.64	17.5	15.1	0.0	0.0	0
chr2	2	27379164	22408	0.0	22408.0	0.0	0.0	0.0	27378248	0.0	17.0	0.0	0.0	0.0	0
chr2	2	58147192	22416	0.0	22416.0	29242.0	32194.0	0.0	58146556	0.0	17.0	10.5	8.66	0.0	0
chr3	4	107097509	22442	0.0	22442.0	0.0	0.0	0.0	107097009	0.0	17.0	0.0	0.0	0.0	0
chr3	4	131151704	22445	0.0	22445.0	30965.0	0.0	0.0	131150926	0.0	17.0	8.67	0.0	0.0	0
chr4	5	32278597	22448	0.0	22448.0	33603.0	0.0	0.0	32277817	0.0	17.0	6.39	0.0	0.0	0
chr4	5	45452674	22450	0.0	22450.0	25308.0	26183.0	0.0	45451744	0.0	17.0	16.4	14.4	0.0	0
chr4	5	137348002	22462	0.0	22462.0	0.0	0.0	0.0	137347360	0.0	17.0	0.0	0.0	0.0	0
chr4	5	149762607	22463	0.0	22463.0	32780.0	0.0	0.0	149761759	0.0	17.0	7.3	0.0	0.0	0
chr5	6	28242754	22467	0.0	22467.0	0.0	0.0	0.0	28242254	0.0	17.0	0.0	0.0	0.0	0
chr5	6	34207735	22469	0.0	22469.0	0.0	0.0	0.0	34207235	0.0	17.0	0.0	0.0	0.0	0
chr5	6	77131101	22474	32000.0	22474.0	28585.0	0.0	0.0	77130241	9.88	17.0	11.4	0.0	0.0	0
chr5	6	125173725	22480	0.0	22480.0	0.0	0.0	0.0	125172751	0.0	17.0	0.0	0.0	0.0	0
chr6	7	120030186	22495	31323.0	22495.0	31050.0	0.0	0.0	120029394	10.5	17.0	8.67	0.0	0.0	0
chr7	8	122924796	22523	0.0	22523.0	26631.0	29294.0	0.0	122924148	0.0	17.0	14.1	11.0	0.0	0
chr7	8	132889206	22526	0.0	22526.0	0.0	0.0	0.0	132888550	0.0	17.0	0.0	0.0	0.0	0
chr8	10	81517628	22537	0.0	22537.0	0.0	0.0	0.0	81517128	0.0	17.0	0.0	0.0	0.0	0
chr8	10	81807012	22538	0.0	22538.0	27967.0	0.0	0.0	81806382	0.0	17.0	12.3	0.0	0.0	0
chr10	9	123194407	22578	0.0	22578.0	0.0	0.0	0.0	123193639	0.0	17.0	0.0	0.0	0.0	0
chr11	13	44504904	22586	0.0	22586.0	0.0	0.0	0.0	44504404	0.0	17.0	0.0	0.0	0.0	0
chr11	13	118134431	22603	34837.0	22603.0	0.0	0.0	0.0	118133227	7.41	17.0	0.0	0.0	0.0	0
chr12	15	11229682	22605	0.0	22605.0	0.0	0.0	0.0	11228900	0.0	17.0	0.0	0.0	0.0	0
chr12	15	21481135	22606	0.0	22606.0	0.0	0.0	0.0	21480507	0.0	17.0	0.0	0.0	0.0	0
chr12	15	77035566	22611	30874.0	22611.0	0.0	34235.0	0.0	77034768	11.1	17.0	0.0	7.51	0.0	0
chr14	11	30029153	22633	0.0	22633.0	28397.0	31230.0	0.0	30028475	0.0	17.0	11.9	9.82	0.0	0
chr14	11	53135957	22634	0.0	22634.0	0.0	0.0	0.0	53135315	0.0	17.0	0.0	0.0	0.0	0
chr15	16	63658129	22642	0.0	22642.0	0.0	0.0	0.0	63657629	0.0	17.0	0.0	0.0	0.0	0
chr15	16	86361703	22646	0.0	22646.0	0.0	0.0	0.0	86361203	0.0	17.0	0.0	0.0	0.0	0
chr17	18	5898310	22665	0.0	22665.0	0.0	0.0	0.0	5897810	0.0	17.0	0.0	0.0	0.0	0
chr19	21	7037582	22689	0.0	22689.0	0.0	0.0	0.0	7037082	0.0	17.0	0.0	0.0	0.0	0
chrX	3	50572933	22697	32638.0	22697.0	27371.0	33928.0	0.0	50572305	9.88	17.0	13.2	8.09	0.0	0
chr1	1	40269626	22706	32666.0	22706.0	29211.0	29695.0	0.0	40268812	9.26	16.4	10.5	10.4	0.0	0
chr1	1	85744340	22714	0.0	22714.0	0.0	0.0	0.0	85743840	0.0	16.4	0.0	0.0	0.0	0
chr1	1	171762108	22720	0.0	22720.0	0.0	0.0	0.0	171761608	0.0	16.4	0.0	0.0	0.0	0
chr2	2	93955668	22737	32708.0	22737.0	30227.0	0.0	0.0	93955032	9.26	16.4	9.58	0.0	0.0	0
chr2	2	129202627	22743	0.0	22743.0	0.0	0.0	0.0	129202127	0.0	16.4	0.0	0.0	0.0	0
chr3	4	126758595	22761	0.0	22761.0	0.0	0.0	0.0	126758095	0.0	16.4	0.0	0.0	0.0	0
chr3	4	148844860	22765	0.0	22765.0	0.0	0.0	0.0	148844360	0.0	16.4	0.0	0.0	0.0	0
chr3	4	152792572	22767	33374.0	22767.0	0.0	0.0	0.0	152791946	8.64	16.4	0.0	0.0	0.0	0
chr4	5	45679392	22771	0.0	22771.0	0.0	0.0	0.0	45678760	0.0	16.4	0.0	0.0	0.0	0
chr4	5	139206544	22784	0.0	22784.0	0.0	0.0	0.0	139205754	0.0	16.4	0.0	0.0	0.0	0
chr4	5	150932174	22791	0.0	22791.0	0.0	0.0	0.0	150931674	0.0	16.4	0.0	0.0	0.0	0
chr5	6	21368393	22795	33431.0	22795.0	0.0	32313.0	0.0	21367893	8.64	16.4	0.0	8.66	0.0	0
chr5	6	120669658	22805	0.0	22805.0	0.0	0.0	0.0	120669158	0.0	16.4	0.0	0.0	0.0	0
chr5	6	141063008	22810	0.0	22810.0	0.0	0.0	0.0	141062508	0.0	16.4	0.0	0.0	0.0	0
chr6	7	101360443	22822	0.0	22822.0	32824.0	0.0	0.0	101359527	0.0	16.4	7.3	0.0	0.0	0
chr7	8	27602326	22831	34683.0	22831.0	0.0	0.0	0.0	27601358	7.41	16.4	0.0	0.0	0.0	0
chr7	8	83671380	22834	0.0	22834.0	0.0	0.0	0.0	83670748	0.0	16.4	0.0	0.0	0.0	0
chr10	9	41813682	22881	0.0	22881.0	0.0	0.0	0.0	41813182	0.0	16.4	0.0	0.0	0.0	0
chr10	9	78345886	22883	0.0	22883.0	27257.0	0.0	0.0	78345092	0.0	16.4	13.2	0.0	0.0	0
chr11	13	109479749	22906	0.0	22906.0	0.0	0.0	0.0	109478969	0.0	16.4	0.0	0.0	0.0	0
chr12	15	73765625	22916	0.0	22916.0	0.0	0.0	0.0	73764755	0.0	16.4	0.0	0.0	0.0	0
