Annotation Cluster 1	Enrichment Score: 9.315815480902241
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0031981~nuclear lumen	38	13.058419243986256	0.0015565925753621296	EIF6, POLR2F, GAR1, PPAN, MAK16, DKC1, PRPF8, EIF3L, DDX21, NSUN2, FTSJ3, GNL3, MARS, TRP53, SATB1, GTPBP4, EMG1, PNO1, TRIM28, HNRNPA2B1, RRP9, CDK4, NCL, NOP10, NOC2L, RSL1D1, TAF10, PA2G4, PSMC5, HIF1A, RCC2, NOLC1, NOP58, RUVBL2, NOP56, NHP2, MYBBP1A, WDR43	214	703	6634	1.6756756756756757	0.2631197209075977	0.018902185308828923	1.927273041808475
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	52	17.869415807560138	0.08136535218169633	EIF6, RPL14, GAR1, RPS2, RPS3, DKC1, MAK16, TUBB5, RANBP1, DDX21, FTSJ3, GNL3, MRPL52, SATB1, GTPBP4, EMG1, MRPS6, RRP9, NCL, NOC2L, RSL1D1, PA2G4, RCC2, RPL41, NME1, WDR43, MYBBP1A, NHP2, BANF1, PPAN, EIF3A, RPL30, MRPL12, RPL7, RPL34, EIF3L, RPL7A, RPS20, NSUN2, MARS, TRP53, SSRP1, PNO1, TRIM28, RPL26, NOP10, RPS8, NUP62, NOLC1, NOP58, NOP56, IRF4	214	1321	6634	1.2202876608629825	0.9999999402974311	0.3545025170572339	65.36126777185287
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	52	17.869415807560138	0.08136535218169633	EIF6, RPL14, GAR1, RPS2, RPS3, DKC1, MAK16, TUBB5, RANBP1, DDX21, FTSJ3, GNL3, MRPL52, SATB1, GTPBP4, EMG1, MRPS6, RRP9, NCL, NOC2L, RSL1D1, PA2G4, RCC2, RPL41, NME1, WDR43, MYBBP1A, NHP2, BANF1, PPAN, EIF3A, RPL30, MRPL12, RPL7, RPL34, EIF3L, RPL7A, RPS20, NSUN2, MARS, TRP53, SSRP1, PNO1, TRIM28, RPL26, NOP10, RPS8, NUP62, NOLC1, NOP58, NOP56, IRF4	214	1321	6634	1.2202876608629825	0.9999999402974311	0.3545025170572339	65.36126777185287

Annotation Cluster 9	Enrichment Score: 2.903452331452309
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	atp-binding	48	16.49484536082474	5.576907750356162E-6	HSP90AB1, NARS, ATP5B, CCT2, CCT3, CDC34, KARS, IARS, HSPH1, LONP1, TAP1, DHX15, LARS, HSPA4, DDX21, HSPA5, UCK2, HSPA8, HSPA9, MARS, ABCE1, HSP90AA1, G3BP1, AARS, GARS, PIM1, EPRS, ATP1A1, CCT6A, CDK4, HNRNPU, CCT7, DDX39, CCT5, HSP90B1, NME2, PSMC5, CCT4, PSMC4, UBA1, PSMC3, NME1, PSMC2, CCT8, RUVBL2, HSPD1, ATP5A1, PRPS1	269	920	10236	1.9853240665912395	0.0014823618129100602	9.271205185767961E-5	0.007315360845716601
SP_PIR_KEYWORDS	nucleotide-binding	57	19.587628865979383	6.565353285326595E-6	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, TUBB5, DDX21, GNL3, ABCE1, GTPBP4, HSP90AA1, GBP5, RAN, AARS, G3BP1, PIM1, CCT6A, CDK4, HNRNPU, DDX39, NME2, NME1, RUVBL2, GBP2, PRPS1, HDGF, CDC34, KARS, IARS, TAP1, DHX15, LARS, HSPA4, HSPA5, UCK2, HSPA8, HSPA9, MARS, EEF1A1, RAB8B, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, UBA1, PSMC3, PSMC2, CCT8, HSPD1, ATP5A1	269	1185	10236	1.8303515128699825	0.0017448656555655306	1.0272352985596367E-4	0.008611876488495707
GOTERM_MF_FAT	GO:0000166~nucleotide binding	70	24.054982817869416	7.563985075241025E-4	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, TUBB5, DDX21, GNL3, ABCE1, GTPBP4, HSP90AA1, GBP5, RAN, G3BP1, AARS, PTBP1, HNRNPA2B1, PIM1, IFI47, CCT6A, CDK4, NCL, DDX39, NME2, NME1, RUVBL2, GBP2, PRPS1, FKBP4, HDGF, CDC34, KARS, IARS, HNRNPM, EIF3B, IGTP, EIF3G, TAP1, DHX15, LARS, HSPA4, HNRNPC, UCK2, HSPA5, HSPA8, HSPA9, HNRNPAB, MARS, TRP53, EEF1A1, RAB8B, GARS, EPRS, SSB, ATP1A1, CCT7, CCT5, HSP90B1, CCT4, PSMC5, PSMC4, UBA1, PSMC3, PSMC2, EIF4H, CCT8, HSPD1, ATP5A1	224	1575	7236	1.4357142857142857	0.24533905969487313	0.030792257776880216	1.0388434147353798
GOTERM_MF_FAT	GO:0005524~ATP binding	49	16.83848797250859	0.0014591519484752334	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, DDX21, ABCE1, HSP90AA1, AARS, G3BP1, PIM1, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, PRPS1, FKBP4, CDC34, KARS, IARS, TAP1, LARS, DHX15, HSPA4, UCK2, HSPA5, HSPA8, MARS, HSPA9, TRP53, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, PSMC3, UBA1, PSMC2, CCT8, ATP5A1, HSPD1	224	1021	7236	1.5503183153770814	0.41911410038868113	0.04818244123768611	1.9950313765582317
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	59	20.274914089347078	0.0014900484726343686	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, TUBB5, DDX21, GNL3, ABCE1, GTPBP4, HSP90AA1, GBP5, RAN, AARS, G3BP1, PIM1, IFI47, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, GBP2, PRPS1, FKBP4, CDC34, KARS, IARS, IGTP, TAP1, DHX15, LARS, HSPA4, UCK2, HSPA5, HSPA8, HSPA9, MARS, TRP53, EEF1A1, RAB8B, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, UBA1, PSMC3, PSMC2, CCT8, HSPD1, ATP5A1	224	1299	7236	1.4672137908281098	0.4257620422175802	0.04517380579777208	2.036872819174873
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	59	20.274914089347078	0.0014900484726343686	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, TUBB5, DDX21, GNL3, ABCE1, GTPBP4, HSP90AA1, GBP5, RAN, AARS, G3BP1, PIM1, IFI47, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, GBP2, PRPS1, FKBP4, CDC34, KARS, IARS, IGTP, TAP1, DHX15, LARS, HSPA4, UCK2, HSPA5, HSPA8, HSPA9, MARS, TRP53, EEF1A1, RAB8B, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, UBA1, PSMC3, PSMC2, CCT8, HSPD1, ATP5A1	224	1299	7236	1.4672137908281098	0.4257620422175802	0.04517380579777208	2.036872819174873
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	49	16.83848797250859	0.0016534533823068	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, DDX21, ABCE1, HSP90AA1, AARS, G3BP1, PIM1, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, PRPS1, FKBP4, CDC34, KARS, IARS, TAP1, LARS, DHX15, HSPA4, UCK2, HSPA5, HSPA8, MARS, HSPA9, TRP53, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, PSMC3, UBA1, PSMC2, CCT8, ATP5A1, HSPD1	224	1027	7236	1.541260954235638	0.45968000216228533	0.04624968257445883	2.257887583453133
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	59	20.274914089347078	0.0035699834936175337	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, TUBB5, DDX21, GNL3, ABCE1, GTPBP4, HSP90AA1, GBP5, RAN, AARS, G3BP1, PIM1, IFI47, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, GBP2, PRPS1, FKBP4, CDC34, KARS, IARS, IGTP, TAP1, DHX15, LARS, HSPA4, UCK2, HSPA5, HSPA8, HSPA9, MARS, TRP53, EEF1A1, RAB8B, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, UBA1, PSMC3, PSMC2, CCT8, HSPD1, ATP5A1	224	1348	7236	1.4138803518440017	0.7356311643352382	0.07124627224722468	4.815815336663376
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	49	16.83848797250859	0.004297071993908563	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, DDX21, ABCE1, HSP90AA1, AARS, G3BP1, PIM1, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, PRPS1, FKBP4, CDC34, KARS, IARS, TAP1, LARS, DHX15, HSPA4, UCK2, HSPA5, HSPA8, MARS, HSPA9, TRP53, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, PSMC3, UBA1, PSMC2, CCT8, ATP5A1, HSPD1	224	1076	7236	1.4710734200743496	0.7984978263381526	0.0808568731960102	5.769882272618087
GOTERM_MF_FAT	GO:0001883~purine nucleoside binding	49	16.83848797250859	0.0048801090889609815	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, DDX21, ABCE1, HSP90AA1, AARS, G3BP1, PIM1, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, PRPS1, FKBP4, CDC34, KARS, IARS, TAP1, LARS, DHX15, HSPA4, UCK2, HSPA5, HSPA8, MARS, HSPA9, TRP53, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, PSMC3, UBA1, PSMC2, CCT8, ATP5A1, HSPD1	224	1083	7236	1.4615650969529084	0.8379490880816698	0.08697520049600471	6.528512221870175
GOTERM_MF_FAT	GO:0001882~nucleoside binding	49	16.83848797250859	0.005530017577877019	HSP90AB1, NARS, ATP5B, CCT2, CCT3, HSPH1, LONP1, DDX21, ABCE1, HSP90AA1, AARS, G3BP1, PIM1, CCT6A, CDK4, DDX39, NME2, NME1, RUVBL2, PRPS1, FKBP4, CDC34, KARS, IARS, TAP1, LARS, DHX15, HSPA4, UCK2, HSPA5, HSPA8, MARS, HSPA9, TRP53, GARS, EPRS, ATP1A1, CCT7, HSP90B1, CCT5, PSMC5, CCT4, PSMC4, PSMC3, UBA1, PSMC2, CCT8, ATP5A1, HSPD1	224	1090	7236	1.4521788990825688	0.8729120204528568	0.09356157323757996	7.367474110347927
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	21	7.216494845360824	0.234574959637053	ATP5B, GARS, PIM1, EPRS, CDK4, HNRNPU, KARS, DDX39, LONP1, PSMC5, PSMC4, UBA1, PSMC3, PSMC2, TAP1, DHX15, DDX21, RUVBL2, ATP5A1, UCK2, PRPS1	265	636	10040	1.2509789960840156	1.0	0.9979972972026185	98.31046996756287

Annotation Cluster 10	Enrichment Score: 2.654884329384179
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	Aminoacyl-tRNA synthetase	8	2.7491408934707904	3.396047711033677E-5	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	269	36	10236	8.456009913258983	0.008992959567550085	4.7534174222585435E-4	0.04453909533269629
GOTERM_BP_FAT	GO:0034660~ncRNA metabolic process	18	6.185567010309279	6.347191970374977E-5	NARS, GAR1, EMG1, AARS, GARS, EPRS, RRP9, NOP10, KARS, IARS, PA2G4, DKC1, METTL1, LARS, NHP2, NSUN2, FTSJ3, MARS	235	186	7517	3.0955387783115995	0.0895483415608459	0.018587967572512465	0.10522036753568553
GOTERM_BP_FAT	GO:0043038~amino acid activation	8	2.7491408934707904	2.3569739739497507E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	235	41	7517	6.2414115204981835	0.29418478696793604	0.04261553338660917	0.39020268983340767
GOTERM_BP_FAT	GO:0043039~tRNA aminoacylation	8	2.7491408934707904	2.3569739739497507E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	235	41	7517	6.2414115204981835	0.29418478696793604	0.04261553338660917	0.39020268983340767
GOTERM_BP_FAT	GO:0006418~tRNA aminoacylation for protein translation	8	2.7491408934707904	2.3569739739497507E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	235	41	7517	6.2414115204981835	0.29418478696793604	0.04261553338660917	0.39020268983340767
GOTERM_MF_FAT	GO:0016875~ligase activity, forming carbon-oxygen bonds	8	2.7491408934707904	3.0061241347419365E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	224	43	7236	6.009966777408637	0.10581682369124046	0.015850836236797505	0.41406857691959065
GOTERM_MF_FAT	GO:0004812~aminoacyl-tRNA ligase activity	8	2.7491408934707904	3.0061241347419365E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	224	43	7236	6.009966777408637	0.10581682369124046	0.015850836236797505	0.41406857691959065
GOTERM_MF_FAT	GO:0016876~ligase activity, forming aminoacyl-tRNA and related compounds	8	2.7491408934707904	3.0061241347419365E-4	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	224	43	7236	6.009966777408637	0.10581682369124046	0.015850836236797505	0.41406857691959065
KEGG_PATHWAY	mmu00970:Aminoacyl-tRNA biosynthesis	8	2.7491408934707904	0.001587804418401976	IARS, NARS, AARS, LARS, GARS, EPRS, KARS, MARS	144	39	3138	4.470085470085469	0.1536751106709422	0.027425559119157117	1.7642040997456365
GOTERM_BP_FAT	GO:0006399~tRNA metabolic process	10	3.436426116838488	0.0052746254600322656	IARS, NARS, METTL1, AARS, LARS, GARS, EPRS, NSUN2, KARS, MARS	235	105	7517	3.046403242147923	0.9995969819598349	0.20014867044327822	8.397784180738343
UP_SEQ_FEATURE	short sequence motif:"KMSKS" region	4	1.3745704467353952	0.005277182303204728	IARS, LARS, EPRS, MARS	265	14	10040	10.824797843665767	0.9827219178376486	0.39787460827892196	7.759406033908989
UP_SEQ_FEATURE	short sequence motif:"HIGH" region	4	1.3745704467353952	0.0078097247883866	IARS, LARS, EPRS, MARS	265	16	10040	9.471698113207546	0.9975546616172282	0.4519326931060105	11.279922178894108
INTERPRO	IPR006195:Aminoacyl-tRNA synthetase, class II, conserved region	4	1.3745704467353952	0.008897254334117794	NARS, GARS, EPRS, KARS	272	16	9828	9.033088235294118	0.9950068247661666	0.3151454532148956	12.346775603543081
INTERPRO	IPR000738:WHEP-TRS	3	1.0309278350515463	0.010559648384943568	GARS, EPRS, MARS	272	6	9828	18.066176470588236	0.9981548001316706	0.34274147528325716	14.489882042485158
INTERPRO	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site	4	1.3745704467353952	0.04087481470572271	IARS, LARS, EPRS, MARS	272	28	9828	5.161764705882352	0.9999999999821331	0.7098634116134737	45.956713654966045
SP_PIR_KEYWORDS	ligase	12	4.123711340206185	0.04844461929085875	IARS, CBLB, NARS, UBA1, AARS, LARS, GARS, EPRS, CDC34, RNF19B, KARS, MARS	269	238	10236	1.9185904845209458	0.9999981657334102	0.2698438076426377	47.86791849735962
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	4	1.3745704467353952	0.06627387635997614	IARS, LARS, EPRS, MARS	272	34	9828	4.250865051903114	1.0	0.8425000508866423	63.61929597662361
UP_SEQ_FEATURE	binding site:ATP	11	3.7800687285223367	0.4994199906022039	IARS, NME2, HSP90B1, NME1, PIM1, LARS, EPRS, UCK2, CDK4, PRPS1, MARS	265	367	10040	1.135571435915891	1.0	0.9999875358312028	99.99741511286936

Annotation Cluster 11	Enrichment Score: 2.4866841197445213
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006396~RNA processing	27	9.278350515463918	1.675719780725109E-4	GAR1, STRAP, SNRPD3, SF3B5, YBX1, SF3B3, HNRNPM, DKC1, METTL1, PRPF8, PCBP1, DHX15, HNRNPC, NSUN2, FTSJ3, EMG1, HNRNPA2B1, PTBP1, AARS, SSB, RRP9, NOP10, RSL1D1, DDX39, PA2G4, SNRPB, NHP2	235	388	7517	2.2259157710024127	0.21939977601918825	0.03476587553434152	0.2775666864664572
SP_PIR_KEYWORDS	viral nucleoprotein	6	2.0618556701030926	2.165267621361441E-4	HNRNPM, SNRPD3, SNRPB, HNRNPC, HNRNPU, HNRNPAB	269	22	10236	10.377830348090571	0.05597474043326334	0.0027392107912357355	0.28366051117725277
SP_PIR_KEYWORDS	mrna splicing	14	4.810996563573884	4.374983423776469E-4	STRAP, SNRPD3, PTBP1, HNRNPA2B1, SF3B5, SF3B3, HNRNPU, YBX1, DDX39, HNRNPM, PRPF8, DHX15, SNRPB, HNRNPC	269	167	10236	3.1899917636845267	0.10988091633702168	0.005048085950615122	0.5723774583250019
SP_PIR_KEYWORDS	Spliceosome	10	3.436426116838488	0.0016960362585871417	HNRNPM, STRAP, SNRPD3, PRPF8, HNRNPA2B1, SNRPB, HNRNPC, SF3B5, HNRNPU, SF3B3	269	105	10236	3.6240042485395647	0.3633458188749783	0.016584225754479487	2.202086711908824
SP_PIR_KEYWORDS	mrna processing	14	4.810996563573884	0.003100119292480496	STRAP, SNRPD3, PTBP1, HNRNPA2B1, SF3B5, SF3B3, HNRNPU, YBX1, DDX39, HNRNPM, PRPF8, DHX15, SNRPB, HNRNPC	269	207	10236	2.5735682344701254	0.5621647619022636	0.025479544025255207	3.9911232486701254
GOTERM_BP_FAT	GO:0008380~RNA splicing	13	4.4673539518900345	0.008321360566682309	STRAP, SNRPD3, PTBP1, HNRNPA2B1, SF3B5, SF3B3, YBX1, DDX39, HNRNPM, PRPF8, DHX15, SNRPB, HNRNPC	235	175	7517	2.37619452887538	0.9999956721023622	0.24473874813962027	12.941751743295082
GOTERM_CC_FAT	GO:0005681~spliceosome	10	3.436426116838488	0.013291860584994323	HNRNPM, STRAP, SNRPD3, PRPF8, HNRNPA2B1, SNRPB, DHX15, HNRNPC, SF3B5, SF3B3	214	118	6634	2.6271186440677967	0.9273915267716111	0.08371007748827086	15.393736660668667
KEGG_PATHWAY	mmu03040:Spliceosome	11	3.7800687285223367	0.021046066210925123	HNRNPM, SNRPD3, PRPF8, PCBP1, SNRPB, DHX15, HNRNPC, SF3B5, HNRNPU, SF3B3, HSPA8	144	106	3138	2.261399371069183	0.8928389730115317	0.18375312165703428	21.200077444581055
GOTERM_BP_FAT	GO:0006397~mRNA processing	14	4.810996563573884	0.022436516570549347	STRAP, SNRPD3, PTBP1, HNRNPA2B1, SF3B5, SF3B3, YBX1, DDX39, HNRNPM, PRPF8, PCBP1, DHX15, SNRPB, HNRNPC	235	224	7517	1.9992021276595746	0.9999999999999973	0.3568006363860895	31.364667207535902
GOTERM_BP_FAT	GO:0016071~mRNA metabolic process	15	5.154639175257731	0.031170903715701703	STRAP, SNRPD3, PTBP1, HNRNPA2B1, SF3B5, YBX1, SF3B3, DDX39, HNRNPM, EIF3E, PRPF8, PCBP1, DHX15, SNRPB, HNRNPC	235	259	7517	1.85254251211698	1.0	0.3827705788788405	40.85743246886611

Annotation Cluster 12	Enrichment Score: 2.4738215126766203
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR005937:26S proteasome subunit P45	4	1.3745704467353952	3.89903722927208E-4	PSMC5, PSMC4, PSMC3, PSMC2	272	6	9828	24.08823529411765	0.20646528820782262	0.03780966950045683	0.5733953158646554
SMART	SM00382:AAA	10	3.436426116838488	6.685806418047087E-4	ABCE1, LONP1, PSMC5, PSMC4, PSMC3, ATP5B, PSMC2, TAP1, DHX15, RUVBL2	123	105	5259	4.0720092915214865	0.05715631466366888	0.05715631466366888	0.721803554660605
INTERPRO	IPR003593:ATPase, AAA+ type, core	10	3.436426116838488	0.0024075246506276246	ABCE1, LONP1, PSMC5, PSMC4, PSMC3, ATP5B, PSMC2, TAP1, DHX15, RUVBL2	272	105	9828	3.4411764705882355	0.7605434856300853	0.1468504146241424	3.491877694061085
INTERPRO	IPR003959:ATPase, AAA-type, core	6	2.0618556701030926	0.00410662719646746	LONP1, PSMC5, PSMC4, PSMC3, PSMC2, RUVBL2	272	39	9828	5.558823529411765	0.9128604088418844	0.19895676660843065	5.887474853023356
COG_ONTOLOGY	Posttranslational modification, protein turnover, chaperones	7	2.405498281786942	0.0051981345319714566	CBLB, PSMC5, PSMC4, PSMC3, PSMC2, AHSA1, MARS	26	89	1307	3.9537597234226447	0.05571628287507502	0.05571628287507502	3.1944735839464222
PIR_SUPERFAMILY	PIRSF001171:ATP-dependent 26S proteinase	3	1.0309278350515463	0.010660752499988678	PSMC5, PSMC4, PSMC3	184	4	4206	17.144021739130434	0.8815043590675193	0.6557680419651879	12.560982948343568
INTERPRO	IPR003960:ATPase, AAA-type, conserved site	4	1.3745704467353952	0.0337634513027415	PSMC5, PSMC4, PSMC3, PSMC2	272	26	9828	5.5588235294117645	0.9999999985727752	0.6576684178279204	39.737404342556296

Annotation Cluster 13	Enrichment Score: 2.290492140207398
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:1-2	5	1.718213058419244	5.073631384504301E-4	RPL14, UBA1, DDX21, CALR, CANX	265	15	10040	12.628930817610062	0.3224326219322373	0.17685519009850836	0.771697000087046
UP_SEQ_FEATURE	repeat:1-3	4	1.3745704467353952	0.0033160545427242494	RPL14, DDX21, CALR, CANX	265	12	10040	12.628930817610064	0.9217338616287577	0.3992209479686649	4.943993313881167
UP_SEQ_FEATURE	repeat:2-1	4	1.3745704467353952	0.004227759284775336	RPL14, DDX21, CALR, CANX	265	13	10040	11.657474600870827	0.9612089377033245	0.37137704039100816	6.2626868014260095
UP_SEQ_FEATURE	repeat:2-2	4	1.3745704467353952	0.005277182303204728	RPL14, DDX21, CALR, CANX	265	14	10040	10.824797843665767	0.9827219178376486	0.39787460827892196	7.759406033908989
UP_SEQ_FEATURE	repeat:1-1	4	1.3745704467353952	0.006469637094296893	UBA1, DDX21, CALR, CANX	265	15	10040	10.10314465408805	0.9931144693498916	0.4248636406482239	9.43300429065822
UP_SEQ_FEATURE	repeat:2-3	3	1.0309278350515463	0.017370037272480685	DDX21, CALR, CANX	265	8	10040	14.207547169811319	0.9999985440983082	0.6737170820445721	23.46980000391332
UP_SEQ_FEATURE	repeat:1-4	3	1.0309278350515463	0.021949337795348633	RPL14, CALR, CANX	265	9	10040	12.628930817610062	0.9999999595278226	0.7300273707257752	28.736796246158992

Annotation Cluster 14	Enrichment Score: 2.2185288345886303
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0022613~ribonucleoprotein complex biogenesis	15	5.154639175257731	3.085589248714673E-5	EIF6, GTPBP4, GAR1, EMG1, RRP9, NOP10, EIF3D, PA2G4, EIF3A, DKC1, NOP58, RPL7A, NOP56, NHP2, FTSJ3	235	125	7517	3.838468085106383	0.044581402648349866	0.015086938590713195	0.0511642566176862
GOTERM_BP_FAT	GO:0042254~ribosome biogenesis	13	4.4673539518900345	8.555228396488037E-5	EIF6, GTPBP4, EMG1, GAR1, RRP9, NOP10, PA2G4, DKC1, NOP58, RPL7A, NOP56, NHP2, FTSJ3	235	104	7517	3.998404255319149	0.11878327540419875	0.020854749058014543	0.14179962140355995
SP_PIR_KEYWORDS	ribosome biogenesis	8	2.7491408934707904	1.3036770103436553E-4	GTPBP4, DKC1, GAR1, EMG1, NOP58, NOP56, NOP10, NHP2	269	44	10236	6.918553565393713	0.03408560731418808	0.0017325009398247992	0.17087713956570605
SP_PIR_KEYWORDS	rrna processing	8	2.7491408934707904	4.821392296999478E-4	PA2G4, DKC1, GAR1, EMG1, RRP9, NOP10, NHP2, FTSJ3	269	54	10236	5.637339942172656	0.12039291187780288	0.00533073932832806	0.6306104863149309
GOTERM_BP_FAT	GO:0006364~rRNA processing	8	2.7491408934707904	0.005858617234451025	PA2G4, DKC1, GAR1, EMG1, RRP9, NOP10, NHP2, FTSJ3	235	70	7517	3.6556838905775075	0.9998308121240704	0.21434391442244682	9.285669116117468
GOTERM_BP_FAT	GO:0016072~rRNA metabolic process	8	2.7491408934707904	0.006331742938606992	PA2G4, DKC1, GAR1, EMG1, RRP9, NOP10, NHP2, FTSJ3	235	71	7517	3.604195385076416	0.999916283037887	0.21890183528310236	9.999059642903763
GOTERM_CC_FAT	GO:0015030~Cajal body	5	1.718213058419244	0.01015062868532453	NOLC1, DKC1, GAR1, NOP10, NHP2	214	27	6634	5.7407407407407405	0.8646226930840144	0.07402786435038144	11.966663644016595
GOTERM_BP_FAT	GO:0034470~ncRNA processing	11	3.7800687285223367	0.018419782215848543	PA2G4, DKC1, GAR1, EMG1, METTL1, AARS, RRP9, NOP10, NSUN2, NHP2, FTSJ3	235	150	7517	2.3457304964539007	0.999999999998835	0.3405425276427101	26.53441346949126
GOTERM_BP_FAT	GO:0000154~rRNA modification	3	1.0309278350515463	0.023870288638837563	DKC1, NHP2, FTSJ3	235	8	7517	11.995212765957445	0.9999999999999997	0.35303667506772163	33.01533281995322
GOTERM_CC_FAT	GO:0016604~nuclear body	6	2.0618556701030926	0.33521904786339185	NOLC1, DKC1, GAR1, PRPF8, NOP10, NHP2	214	119	6634	1.5630252100840336	1.0	0.8178069118297681	99.39072494307923
GOTERM_CC_FAT	GO:0005654~nucleoplasm	17	5.841924398625429	0.38274650767411633	POLR2F, GAR1, HNRNPA2B1, TRIM28, CDK4, NCL, NOP10, TAF10, HIF1A, PSMC5, DKC1, NOLC1, PRPF8, EIF3L, RUVBL2, NHP2, GNL3	214	453	6634	1.163355408388521	1.0	0.843424904606097	99.75880537627819
GOTERM_CC_FAT	GO:0044451~nucleoplasm part	12	4.123711340206185	0.6769371675769804	TAF10, POLR2F, PSMC5, HIF1A, NOLC1, DKC1, GAR1, PRPF8, RUVBL2, CDK4, NOP10, NHP2	214	378	6634	0.9841269841269841	1.0	0.973497746238523	99.99992590793957

Annotation Cluster 15	Enrichment Score: 2.169472766331917
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00088:PINT	4	1.3745704467353952	0.004519860700534369	EIF3C, EIF3A, EIF3E, PSMD3	123	15	5259	11.401626016260163	0.32877396886527355	0.12443257218202264	4.788384567007609
INTERPRO	IPR000717:Proteasome component region PCI	4	1.3745704467353952	0.007377503632308688	EIF3C, EIF3A, EIF3E, PSMD3	272	15	9828	9.635294117647058	0.9876126221263151	0.2866443479262484	10.343852335358406
UP_SEQ_FEATURE	domain:PCI	4	1.3745704467353952	0.009301376385239408	EIF3C, EIF3A, EIF3E, PSMD3	265	17	10040	8.914539400665927	0.9992287836434658	0.4787860617244055	13.294306078262519

Annotation Cluster 16	Enrichment Score: 2.037414639096916
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
