"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"gene_assignment"
"6966175"	"0.433"	"0.00051572"	"-6.0588091"	"-0.29302"	"-0.96302833"	"---"
"6859765"	"0.433"	"0.00051884"	"6.0527144"	"-0.29665"	"1.07431667"	"---"
"7003201"	"0.433"	"0.00051949"	"6.0514497"	"-0.29741"	"1.20349333"	"---"
"6782585"	"0.445"	"0.00053962"	"6.0131164"	"-0.32039"	"0.75065667"	"---"
"6922234"	"0.445"	"0.00054217"	"-6.008369"	"-0.32326"	"-2.454335"	"---"
"6901798"	"0.448"	"0.00054885"	"5.9960537"	"-0.33069"	"2.61934167"	"---"
"6925411"	"0.452"	"0.00056251"	"5.9714051"	"-0.34565"	"1.57642667"	"---"
"6796802"	"0.452"	"0.00056665"	"5.964072"	"-0.35011"	"1.09216417"	"---"
"6785300"	"0.452"	"0.00056904"	"5.9598564"	"-0.35269"	"1.03628333"	"---"
"6850651"	"0.452"	"0.00057508"	"5.9493212"	"-0.35912"	"0.99716833"	"---"
"6992849"	"0.452"	"0.00057682"	"5.9462972"	"-0.36097"	"0.8975775"	"NM_010136 // Eomes // eomesodermin homolog (Xenopus laevis) // 9 F3|9 67.0 cM // 13813 /// BC094319 // Eomes // eomesodermin homolog (Xenopus laevis) // 9 F3|9 67.0 cM // 13813 /// ENSMUST00000035020 // Eomes // eomesodermin homolog (Xenopus laevis) // 9 F3|9 67.0 cM // 13813 /// ENSMUST00000111763 // Eomes // eomesodermin homolog (Xenopus laevis) // 9 F3|9 67.0 cM // 13813"
"6935442"	"0.452"	"0.00057821"	"-5.9438995"	"-0.36244"	"-1.48435667"	"---"
"7001509"	"0.452"	"0.00058358"	"5.9346805"	"-0.36809"	"1.64235833"	""
"6760452"	"0.452"	"0.00059096"	"5.9221653"	"-0.37579"	"1.1650475"	"---"
"6938707"	"0.452"	"0.0005993"	"5.9082198"	"-0.38439"	"1.8001"	"---"
"6784793"	"0.452"	"0.00060052"	"-5.9062039"	"-0.38564"	"-1.07472667"	"AK141927 // Slc16a6 // solute carrier family 16 (monocarboxylic acid transporters), member 6 // 11 E1 // 104681"
"6776572"	"0.452"	"0.00060116"	"-5.9051389"	"-0.3863"	"-1.01418917"	"---"
"6890836"	"0.452"	"0.00060313"	"-5.9018937"	"-0.3883"	"-0.72471417"	"---"
"6817578"	"0.452"	"0.00060514"	"-5.8985955"	"-0.39034"	"-1.0587575"	"---"
"6964664"	"0.452"	"0.00060824"	"5.8935277"	"-0.39348"	"2.40294833"	"AK028559 // Ctbp2 // C-terminal binding protein 2 // 7 F3|7 66.0 cM // 13017"
"6983155"	"0.452"	"0.00061266"	"5.886341"	"-0.39794"	"1.83466917"	"---"
"6792148"	"0.461"	"0.00062917"	"5.8600278"	"-0.41434"	"0.94367417"	"---"
"6971452"	"0.461"	"0.00063384"	"-5.8527361"	"-0.4189"	"-0.77853083"	"XM_915289 // EG639030 // predicted gene, EG639030 // 7 F3 // 639030"
"7005897"	"0.461"	"0.00064124"	"-5.8412788"	"-0.42608"	"-0.79886917"	""
"6931268"	"0.461"	"0.00064449"	"5.8363066"	"-0.42921"	"1.98995083"	"---"
"6794273"	"0.461"	"0.00064456"	"5.8361928"	"-0.42928"	"2.1790075"	"---"
"6999915"	"0.463"	"0.00065099"	"5.8264249"	"-0.43543"	"3.07915083"	"ENSMUST00000103656 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103656 // ENSMUSG00000076783 // predicted gene, ENSMUSG00000076783 // 14 C2 // 100043322 /// ENSMUST00000103587 // Trav12d-1 // T cell receptor alpha variable 12d-1 // 14 C2 // 100043177 /// ENSMUST00000103587 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103587 // Trav12n-1 // T cell receptor alpha variable 12N-1 // 14 C2 // 100043218 /// ENSMUST00000103587 // OTTMUSG00000015204 // predicted gene, OTTMUSG00000015204 // 14 C1|14 // 236118 /// ENSMUST00000103587 // Trav12-1 // T cell receptor alpha variable 12-1 // 14 C2 // 630086 /// ENSMUST00000110632 // Trav12d-1 // T cell receptor alpha variable 12d-1 // 14 C2 // 100043177 /// ENSMUST00000110632 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000110632 // Trav12n-1 // T cell receptor alpha variable 12N-1 // 14 C2 // 100043218 /// ENSMUST00000110632 // OTTMUSG00000015204 // predicted gene, OTTMUSG00000015204 // 14 C1|14 // 236118 /// ENSMUST00000110632 // Trav12-1 // T cell receptor alpha variable 12-1 // 14 C2 // 630086 /// ENSMUST00000103657 // ENSMUSG00000076785 // predicted gene, ENSMUSG00000076785 // 14 C2|14 // 667542 /// ENSMUST00000103595 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103595 // ENSMUSG00000076785 // predicted gene, ENSMUSG00000076785 // 14 C2|14 // 667542 /// ENSMUST00000103595 // EG667681 // predicted gene, EG667681 // 14 C2|14 // 667681 /// ENSMUST00000103621 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103621 // ENSMUSG00000076785 // predicted gene, ENSMUSG00000076785 // 14 C2|14 // 667542 /// ENSMUST00000103621 // EG667681 // predicted gene, EG667681 // 14 C2|14 // 667681 /// ENSMUST00000103650 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103593 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103593 // Trav12n-2 // T cell receptor alpha variable 12N-2 // 14 C2 // 100043270 /// ENSMUST00000103593 // LOC100044026 // similar to T cell receptor V alpha 8.5 // --- // 100044026 /// ENSMUST00000103619 // EG667677 // predicted gene, EG667677 // 14 C2 // 100043197 /// ENSMUST00000103619 // Trav12n-2 // T cell receptor alpha variable 12N-2 // 14 C2 // 100043270 /// ENSMUST00000103619 // LOC100044026 // similar to T cell receptor V alpha 8.5 // --- // 100044026"
"6876480"	"0.467"	"0.00066547"	"-5.8048019"	"-0.44908"	"-1.63888083"	"---"
"6785230"	"0.467"	"0.00066955"	"5.7988055"	"-0.45289"	"0.790675"	"---"
"6983112"	"0.467"	"0.00066982"	"5.7984093"	"-0.45314"	"1.80257417"	"---"
"6766131"	"0.468"	"0.00067557"	"-5.7900372"	"-0.45845"	"-0.65816417"	"---"
"7002121"	"0.468"	"0.00067811"	"5.7863536"	"-0.46079"	"2.11701"	"ENSMUST00000103659 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103659 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103659 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103659 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103659 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567 /// ENSMUST00000103597 // OTTMUSG00000015102 // predicted gene, OTTMUSG00000015102 // 14 C2 // 100043214 /// ENSMUST00000103597 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103597 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103597 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103597 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103597 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567 /// ENSMUST00000103623 // OTTMUSG00000015102 // predicted gene, OTTMUSG00000015102 // 14 C2 // 100043214 /// ENSMUST00000103623 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103623 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103623 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103623 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103623 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567 /// ENSMUST00000103635 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103635 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103635 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103635 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103635 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567"
"6810617"	"0.471"	"0.00069136"	"5.7674253"	"-0.47286"	"1.69068417"	"---"
"6864722"	"0.471"	"0.00069393"	"-5.7638134"	"-0.47517"	"-0.7478825"	"AK136271 // ENSMUSG00000073593 // predicted gene, ENSMUSG00000073593 // --- // 100038509"
"6749811"	"0.471"	"0.00069551"	"5.7615897"	"-0.4766"	"1.1090975"	"---"
"6946278"	"0.482"	"0.00072291"	"-5.723955"	"-0.50079"	"-2.45291417"	"---"
"6899312"	"0.482"	"0.00072811"	"5.7169909"	"-0.50529"	"0.86032417"	"BC048560 // 1700094D03Rik // RIKEN cDNA 1700094D03 gene // 3 F1 // 73545 /// ENSMUST00000029551 // 1700094D03Rik // RIKEN cDNA 1700094D03 gene // 3 F1 // 73545"
"6938557"	"0.482"	"0.00073011"	"5.7143186"	"-0.50702"	"0.72104"	"---"
"6889771"	"0.482"	"0.00073739"	"5.7046933"	"-0.51326"	"2.15134833"	"---"
"7008350"	"0.482"	"0.00074181"	"5.6989008"	"-0.51702"	"1.72713"	"NM_033616 // Csprs // component of Sp100-rs // 8 B1.3 // 114564 /// BC071209 // Csprs // component of Sp100-rs // 8 B1.3 // 114564 /// ENSMUST00000078827 // Csprs // component of Sp100-rs // 8 B1.3 // 114564"
"6769429"	"0.482"	"0.00074301"	"-5.6973454"	"-0.51803"	"-0.76618"	"---"
"6980939"	"0.482"	"0.00074452"	"5.6953735"	"-0.51931"	"1.25431583"	"---"
"6814028"	"0.482"	"0.00074695"	"5.6922116"	"-0.52136"	"0.907855"	"NM_177622 // Zfp595 // zin finger protein 595 // 13 B3 // 218314 /// ENSMUST00000109735 // Zfp595 // zin finger protein 595 // 13 B3 // 218314 /// ENSMUST00000012944 // Zfp595 // zin finger protein 595 // 13 B3 // 218314"
"6860931"	"0.482"	"0.00075027"	"-5.6879247"	"-0.52416"	"-1.485675"	"---"
"6845874"	"0.482"	"0.00075273"	"5.6847581"	"-0.52622"	"2.03539833"	"---"
"6768224"	"0.489"	"0.00076806"	"-5.6652845"	"-0.53894"	"-2.06729583"	"---"
"7005835"	"0.489"	"0.000773"	"-5.6590959"	"-0.543"	"-2.0476875"	""
"6860068"	"0.5"	"0.00080603"	"5.6188495"	"-0.56952"	"0.65575667"	"NM_133687 // Cxxc5 // CXXC finger 5 // 18 B3 // 67393 /// BC089314 // Cxxc5 // CXXC finger 5 // 18 B3 // 67393 /// ENSMUST00000060722 // Cxxc5 // CXXC finger 5 // 18 B3 // 67393"
"7001860"	"0.5"	"0.00080634"	"5.6184808"	"-0.56977"	"1.8176625"	""
"6943553"	"0.5"	"0.00080943"	"-5.6148155"	"-0.57219"	"-0.61625667"	"---"
"6971360"	"0.5"	"0.00081281"	"5.6108184"	"-0.57484"	"2.29551833"	"---"
"6993815"	"0.5"	"0.0008148"	"-5.6084706"	"-0.5764"	"-1.08218917"	"---"
"6989048"	"0.5"	"0.00081634"	"5.6066563"	"-0.57761"	"1.6236275"	"---"
"6876142"	"0.502"	"0.00082639"	"5.5949408"	"-0.5854"	"0.90587667"	"---"
"6931801"	"0.502"	"0.00082931"	"5.591569"	"-0.58764"	"1.65360333"	"---"
"6823721"	"0.502"	"0.00083628"	"5.5835721"	"-0.59298"	"0.68210917"	"NM_011894 // Sh3bp5 // SH3-domain binding protein 5 (BTK-associated) // 14 B // 24056 /// BC053741 // Sh3bp5 // SH3-domain binding protein 5 (BTK-associated) // 14 B // 24056 /// ENSMUST00000091903 // Sh3bp5 // SH3-domain binding protein 5 (BTK-associated) // 14 B // 24056 /// ENSMUST00000022449 // Sh3bp5 // SH3-domain binding protein 5 (BTK-associated) // 14 B // 24056 /// ENSMUST00000100730 // Sh3bp5 // SH3-domain binding protein 5 (BTK-associated) // 14 B // 24056"
"6865898"	"0.502"	"0.00083835"	"5.5812109"	"-0.59456"	"1.98807583"	"---"
"6843750"	"0.502"	"0.00084994"	"-5.5681119"	"-0.60332"	"-0.839775"	"---"
"6820183"	"0.502"	"0.00085085"	"-5.5670866"	"-0.60401"	"-0.73476583"	"---"
"7008001"	"0.502"	"0.00085221"	"5.5655659"	"-0.60503"	"2.8750625"	"NM_011561 // Tdg // thymine DNA glycosylase // 10 C1|10 43.0 cM // 21665 /// NM_172552 // Tdg // thymine DNA glycosylase // 10 C1|10 43.0 cM // 21665 /// ENSMUST00000051363 // EG545124 // predicted gene, EG545124 // 15 E1 // 545124"
"6856623"	"0.502"	"0.00085448"	"5.5630312"	"-0.60673"	"0.71964583"	"---"
"6768393"	"0.502"	"0.00086081"	"-5.5559916"	"-0.61146"	"-0.633245"	"---"
"6758254"	"0.502"	"0.00086478"	"-5.5516146"	"-0.6144"	"-0.87926583"	"---"
"6977284"	"0.502"	"0.00086849"	"-5.5475439"	"-0.61714"	"-0.78103917"	"---"
"6864803"	"0.502"	"0.00087227"	"5.5434131"	"-0.61993"	"1.01043"	"---"
"6760189"	"0.502"	"0.00087658"	"5.5387274"	"-0.62309"	"1.2739875"	"AK139597 // Drr1 // developmentally regulated repeat element-containing transcript 1 // --- // 13499"
"6819130"	"0.502"	"0.00088819"	"-5.526231"	"-0.63154"	"-3.10676083"	"---"
"7013846"	"0.502"	"0.00089476"	"5.5192449"	"-0.63627"	"1.37090917"	"---"
"6989987"	"0.502"	"0.00090123"	"5.512419"	"-0.6409"	"2.04814083"	"---"
"6959469"	"0.502"	"0.00090277"	"-5.5107971"	"-0.642"	"-0.73887083"	"---"
"6946339"	"0.502"	"0.0009054"	"5.5080499"	"-0.64387"	"0.76473583"	"NM_023543 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993 /// BC051139 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993 /// ENSMUST00000046856 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993 /// ENSMUST00000067741 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993 /// ENSMUST00000114401 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993 /// ENSMUST00000114402 // Chn2 // chimerin (chimaerin) 2 // 6 B3 // 69993"
"6781586"	"0.502"	"0.00090544"	"-5.5080061"	"-0.6439"	"-0.85752833"	"---"
"6971581"	"0.502"	"0.00090638"	"5.5070265"	"-0.64457"	"1.57204667"	"---"
"6818714"	"0.504"	"0.00091459"	"-5.4984946"	"-0.65038"	"-2.1473875"	"---"
"6991778"	"0.506"	"0.00092135"	"-5.4915282"	"-0.65513"	"-1.04778583"	"---"
"7014988"	"0.514"	"0.00094568"	"-5.4669393"	"-0.67196"	"-0.8450075"	"---"
"6957579"	"0.514"	"0.00094601"	"-5.4666119"	"-0.67219"	"-0.6653975"	"---"
"6783791"	"0.517"	"0.00095593"	"5.4567939"	"-0.67894"	"1.86246"	"---"
"6893824"	"0.521"	"0.00096907"	"5.4439637"	"-0.68778"	"1.16193833"	"ENSMUST00000108981 // 100043387 // predicted gene, 100043387 // 2 H4|2 // 100043387 /// ENSMUST00000108981 // OTTMUSG00000016578 // predicted gene, OTTMUSG00000016578 // 2 H4|2 // 100043403 /// ENSMUST00000108981 // OTTMUSG00000016609 // predicted gene, OTTMUSG00000016609 // 2 H4 // 668030"
"7002168"	"0.521"	"0.00097267"	"5.4404746"	"-0.69019"	"0.65485083"	""
"6883809"	"0.521"	"0.00097642"	"5.4368682"	"-0.69268"	"0.89931167"	"---"
"7002749"	"0.527"	"0.00099564"	"5.4185904"	"-0.70535"	"0.82886"	"---"
"6778917"	"0.527"	"0.00100699"	"5.4079856"	"-0.71273"	"1.1067"	"---"
"6959983"	"0.527"	"0.00100921"	"5.4059282"	"-0.71416"	"0.86474583"	"XM_001002565 // EG215208 // predicted gene, EG215208 // 7 B3 // 215208"
"6959572"	"0.527"	"0.00101379"	"-5.4016969"	"-0.71711"	"-2.08627333"	"---"
"7001644"	"0.527"	"0.00101395"	"5.4015469"	"-0.71721"	"2.36530833"	""
"7008961"	"0.527"	"0.0010145"	"-5.4010405"	"-0.71757"	"-1.07992583"	"---"
"6971365"	"0.53"	"0.00102414"	"5.3922079"	"-0.72373"	"1.93574083"	"---"
"6751652"	"0.539"	"0.00105106"	"-5.3680245"	"-0.74069"	"-0.76392083"	"---"
"6993877"	"0.539"	"0.00105217"	"-5.3670442"	"-0.74138"	"-0.7852125"	"---"
"7002807"	"0.543"	"0.00106575"	"5.3551185"	"-0.74977"	"2.06396667"	"---"
"6907378"	"0.543"	"0.00107162"	"5.3500173"	"-0.75337"	"2.81610333"	"---"
"6810239"	"0.543"	"0.00107653"	"5.3457754"	"-0.75637"	"1.8824275"	"---"
"6816742"	"0.543"	"0.00108011"	"-5.3426982"	"-0.75854"	"-0.786775"	"ENSMUST00000067738 // 2610318M16Rik // RIKEN cDNA 2610318M16 gene // --- // 78393"
"6977592"	"0.543"	"0.00108826"	"5.3357261"	"-0.76348"	"0.90437917"	"---"
"6883923"	"0.543"	"0.00109228"	"-5.3323105"	"-0.7659"	"-1.56786583"	"---"
"6828190"	"0.543"	"0.00109277"	"5.3318898"	"-0.7662"	"1.04478667"	"BC106771 // LOC547323 // similar to RIKEN cDNA A430107P09 gene // --- // 547323"
"7008947"	"0.544"	"0.00110125"	"5.324737"	"-0.77127"	"1.83320417"	"---"
"6967689"	"0.544"	"0.00110426"	"-5.3222038"	"-0.77307"	"-0.86103917"	"AK034189 // 9330162G02Rik // RIKEN cDNA 9330162G02 gene // --- // 319534"
"6986008"	"0.544"	"0.00110768"	"-5.3193505"	"-0.7751"	"-0.992775"	"---"
"6748509"	"0.544"	"0.00111393"	"5.3141418"	"-0.77881"	"1.8027825"	"---"
"6874500"	"0.544"	"0.00112864"	"-5.3020231"	"-0.78745"	"-0.78434333"	""
"6908356"	"0.544"	"0.00113342"	"5.2981276"	"-0.79023"	"0.61274083"	"---"
"6870135"	"0.544"	"0.00113399"	"5.2976599"	"-0.79057"	"2.42699333"	"---"
"6781585"	"0.544"	"0.00113402"	"-5.2976345"	"-0.79058"	"-1.4971375"	"AK171222 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 // 11 B2 // 22368"
"6762460"	"0.544"	"0.00113614"	"-5.2959145"	"-0.79181"	"-0.60165333"	"---"
"6796610"	"0.545"	"0.00115286"	"5.2824469"	"-0.80146"	"1.20423"	"---"
"6992123"	"0.545"	"0.00115791"	"5.278422"	"-0.80435"	"1.06025917"	"---"
"6919907"	"0.545"	"0.00116227"	"5.2749628"	"-0.80683"	"1.568175"	"---"
"6959185"	"0.545"	"0.0011627"	"-5.274624"	"-0.80708"	"-1.19772583"	"---"
"6791944"	"0.545"	"0.00117545"	"5.2645977"	"-0.81429"	"1.59558833"	"---"
"6793369"	"0.545"	"0.0011767"	"-5.2636184"	"-0.815"	"-0.59505667"	"---"
"6970913"	"0.545"	"0.00118133"	"5.2600163"	"-0.81759"	"0.68037667"	"---"
"6958264"	"0.545"	"0.0011896"	"-5.2536109"	"-0.82222"	"-0.68510833"	"---"
"6912955"	"0.545"	"0.00119085"	"5.2526439"	"-0.82292"	"0.55183083"	"---"
"6965948"	"0.545"	"0.00119618"	"5.2485489"	"-0.82588"	"0.91269167"	"ENSMUST00000062991 // Grpel2 // GrpE-like 2, mitochondrial // 18 D3 // 17714"
"6933854"	"0.545"	"0.001204"	"5.2425807"	"-0.8302"	"2.1127875"	"---"
"6821342"	"0.545"	"0.00121441"	"-5.2346929"	"-0.83591"	"-2.335445"	"---"
"6957331"	"0.545"	"0.00121905"	"5.2311992"	"-0.83845"	"0.55256167"	"BC027368 // 5930416I19Rik // RIKEN cDNA 5930416I19 gene // 6 F3 // 72440 /// ENSMUST00000112152 // 5930416I19Rik // RIKEN cDNA 5930416I19 gene // 6 F3 // 72440 /// ENSMUST00000057421 // 5930416I19Rik // RIKEN cDNA 5930416I19 gene // 6 F3 // 72440 /// ENSMUST00000112151 // 5930416I19Rik // RIKEN cDNA 5930416I19 gene // 6 F3 // 72440"
"6796939"	"0.545"	"0.00121923"	"5.231071"	"-0.83854"	"1.61146917"	"---"
"6833431"	"0.545"	"0.00123142"	"5.2219712"	"-0.84516"	"2.429195"	"---"
"6803742"	"0.545"	"0.00123843"	"-5.2167858"	"-0.84893"	"-0.76090333"	"---"
"6785861"	"0.545"	"0.00124774"	"-5.2099467"	"-0.85392"	"-0.71469667"	"---"
"6762264"	"0.545"	"0.0012534"	"5.2058129"	"-0.85694"	"2.22597417"	"---"
"6912499"	"0.545"	"0.0012614"	"5.200012"	"-0.86118"	"0.61039083"	"NM_001081392 // Mdn1 // midasin homolog (yeast) // 4 A5|4 11.4 cM // 100019 /// ENSMUST00000071642 // Mdn1 // midasin homolog (yeast) // 4 A5|4 11.4 cM // 100019 /// ENSMUST00000108170 // Mdn1 // midasin homolog (yeast) // 4 A5|4 11.4 cM // 100019"
"6828161"	"0.545"	"0.00126378"	"5.1982918"	"-0.86244"	"1.3918525"	"X63928 // OTTMUSG00000015161 // predicted gene, OTTMUSG00000015161 // 14 C1|14 // 386450"
"6841688"	"0.545"	"0.00126432"	"5.1979031"	"-0.86272"	"1.0713475"	"---"
"6839828"	"0.545"	"0.00126808"	"5.1952012"	"-0.8647"	"0.94252667"	"---"
"6833398"	"0.545"	"0.00128135"	"5.1857196"	"-0.87165"	"0.9127225"	"NM_153194 // Zfp740 // zinc finger protein 740 // 15 F3 // 68744 /// BC030410 // Zfp740 // zinc finger protein 740 // 15 F3 // 68744 /// ENSMUST00000087960 // Zfp740 // zinc finger protein 740 // 15 F3 // 68744"
"6964193"	"0.545"	"0.00128458"	"5.1834283"	"-0.87333"	"1.2969225"	"---"
"6987646"	"0.545"	"0.00128705"	"-5.1816807"	"-0.87462"	"-0.793575"	"---"
"6868652"	"0.545"	"0.00130166"	"-5.171421"	"-0.88216"	"-0.79635417"	"NM_008492 // Ldhb // lactate dehydrogenase B // 6 G2|6 62.0 cM // 16832 /// BC046755 // Ldhb // lactate dehydrogenase B // 6 G2|6 62.0 cM // 16832 /// ENSMUST00000032373 // Ldhb // lactate dehydrogenase B // 6 G2|6 62.0 cM // 16832"
"7018565"	"0.545"	"0.00131234"	"-5.1640049"	"-0.88763"	"-0.72555333"	"---"
"6796993"	"0.545"	"0.00131908"	"5.1593558"	"-0.89106"	"0.97452583"	"---"
"6768286"	"0.545"	"0.00132276"	"5.1568287"	"-0.89293"	"2.23643667"	"---"
"6783082"	"0.545"	"0.00132411"	"-5.1559077"	"-0.89361"	"-1.64306667"	"---"
"6849516"	"0.545"	"0.00132898"	"5.1525806"	"-0.89607"	"2.2231625"	"---"
"6963076"	"0.545"	"0.00132989"	"-5.1519602"	"-0.89653"	"-0.6518175"	"NM_146360 // Olfr574 // olfactory receptor 574 // --- // 258357 /// BC127050 // Olfr574 // olfactory receptor 574 // --- // 258357 /// ENSMUST00000052997 // Olfr574 // olfactory receptor 574 // --- // 258357"
"6980691"	"0.545"	"0.0013302"	"5.1517434"	"-0.89669"	"0.80715833"	"---"
"6957787"	"0.545"	"0.00133719"	"-5.1470004"	"-0.9002"	"-0.67655"	"---"
"6886404"	"0.545"	"0.00133925"	"-5.1456057"	"-0.90123"	"-0.68588833"	"---"
"6849929"	"0.545"	"0.00134703"	"-5.1403634"	"-0.90512"	"-1.43002583"	"---"
"6989410"	"0.545"	"0.00135018"	"5.1382483"	"-0.90669"	"1.80764333"	"---"
"6850207"	"0.545"	"0.00135051"	"5.1380287"	"-0.90685"	"1.00806083"	"---"
"6993825"	"0.545"	"0.00135113"	"5.1376092"	"-0.90716"	"1.825595"	"---"
"6929657"	"0.545"	"0.00135741"	"-5.1334186"	"-0.91028"	"-1.02301417"	"---"
"6874172"	"0.545"	"0.00136797"	"5.1264151"	"-0.91548"	"1.50077333"	"---"
"6959312"	"0.545"	"0.00137108"	"-5.1243643"	"-0.91701"	"-1.32528167"	"---"
"6995138"	"0.545"	"0.00137372"	"5.122629"	"-0.9183"	"1.42473583"	"---"
"6848632"	"0.545"	"0.00138619"	"5.1144724"	"-0.92438"	"0.8323425"	"AK043905 // Sgip1 // SH3-domain GRB2-like (endophilin) interacting protein 1 // 4 C6 // 73094 /// AK042254 // A630075K04Rik // RIKEN cDNA A630075K04 gene // 16 A1 // 319299 /// AK080354 // AU022855 // expressed sequence AU022855 // --- // 107295"
"7016196"	"0.545"	"0.00138992"	"-5.1120477"	"-0.92619"	"-0.802175"	"---"
"6769096"	"0.545"	"0.00139075"	"5.1115133"	"-0.92659"	"3.71982167"	"---"
"6819126"	"0.545"	"0.00139864"	"-5.1064105"	"-0.93041"	"-1.790255"	"---"
"6874103"	"0.545"	"0.00139987"	"5.1056221"	"-0.931"	"2.5242975"	"AK088487 // Pdzd8 // PDZ domain containing 8 // 19 D3 // 107368"
"6904508"	"0.545"	"0.00139987"	"-5.1056164"	"-0.931"	"-0.76548167"	"---"
"6872996"	"0.545"	"0.00140199"	"5.1042583"	"-0.93202"	"1.34005667"	"---"
