Gene symbol	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM
Macrod1	0.0	0.0	8.773	13.508
Ceacam19	0.0	0.0	0.0	0.053
Olfr1162	0.0	0.0	0.0	0.0
Olfr1242	0.0	0.0	0.0	0.0
Npc2	0.0	30.421999999999997	41.989	61.886
Olfr1090	0.0	0.0	0.0	0.0
Samd9l	0.0	10.235	3.01	1.022
4930529L06Rik	0.0	0.0	0.0	0.0
Ccdc24	0.0	0.0	0.0	0.254
Heatr5a	10.414000000000001	14.440999999999999	4.841	3.938
4930428O21Rik	0.0	0.0	0.0	0.083
Dock2	12.243	46.82	34.814	38.315
Ttc36	0.0	0.0	0.0	0.725
Serpinb1b	0.0	0.0	0.0	0.0
Fam83c	0.0	0.0	0.0	0.0
Mpp5	121.662	8.851	4.621	5.557
Nt5dc1	0.0	0.012	13.405	9.716000000000001
Spa17	0.0	0.0	0.034	0.07
Gm9895	0.0	0.0	0.0	0.0
Klk1	0.0	0.0	0.0	0.0
4930567K12Rik	0.0	0.0	0.0	0.0
Slc9a3	0.0	0.0	0.0	0.0
Slc5a7	0.0	0.0	0.0	0.0
Ucma	0.0	0.0	0.0	0.0
Pla2g6	0.0	31.826	7.375	6.99
Rwdd2a	0.0	0.0	0.0	0.0
Arid2	0.0	28.748	10.184	10.568
Gbas	0.0	0.0	12.715	15.411
1700019O17Rik	0.0	0.0	0.0	0.0
BC049730	0.0	0.0	0.0	0.0
Apoo	0.0	0.0	0.0	0.0
Dcp1a	0.0	7.809	25.116	21.608
Hrct1	0.0	0.0	0.0	0.0
Higd1b	0.0	0.0	0.0	0.0
Sh3rf1	0.0	20.066	30.177	14.995
Nipsnap1	0.195	0.0	10.181000000000001	8.263
2700062C07Rik	0.0	0.0	4.137	10.03
Tcp10a	0.0	0.0	0.0	0.0
Car8	0.0	0.0	0.0	0.0
Map3k15	0.0	0.0	4.291	5.148
EU599041	0.0	0.0	0.0	0.0
Olfr911-ps1	0.0	0.0	0.0	0.0
Arhgap21	0.0	0.0	0.925	2.156
Scrib	0.067	58.82899999999999	35.967	37.275
4931428L18Rik	0.0	0.0	0.0	0.0
Alyref2	0.0	0.0	2.094	2.372
Was	0.0	46.816	30.252	38.595
Ugcg	0.098	44.104	32.333	28.885
Tug1	0.0	6.327999999999999	24.359	20.811999999999998
Mrgprb4	0.0	0.0	0.0	0.0
1700128A07Rik	0.0	0.0	0.0	0.0
Rbp2	0.0	0.0	0.0	0.0
Klhl41	0.0	0.0	0.0	0.052000000000000005
Iqsec2	0.0	0.0	0.04	0.304
Lancl2	0.0	15.699000000000002	2.697	2.846
Fam219b	0.0	18.577	12.370999999999999	7.954
Tfap2a	0.0	0.01	0.0	0.0
Paqr4	0.0	10.869000000000002	1.521	2.991
C1ql4	0.0	0.0	0.0	0.0
Liph	0.0	0.0	0.0	0.0
Lrg1	0.0	0.0	0.0	0.0
Mir450b	0.0	0.0	0.0	0.0
Clcnka	0.0	0.0	0.0	0.0
Gpr26	0.0	0.0	0.0	0.0
Mir874	0.0	0.0	0.0	0.0
Lnp	0.0	3.613	3.123	2.9219999999999997
Mir881	0.0	0.0	0.0	0.0
Fem1a	0.0	24.151	16.177	17.754
Irx6	0.0	0.0	0.0	0.0
1700010K23Rik	0.0	0.0	0.0	0.0
Gje1	0.0	0.0	0.0	0.0
Trim41	0.0	0.019	18.176	14.835
D17Wsu92e	0.0	8.911	45.992	55.501000000000005
Med31	0.0	0.0	2.937	6.79
Tpsab1	0.0	0.0	0.0	0.0
Kdsr	0.0	4.298	7.47	6.636
Yme1l1	0.08	67.308	32.118	28.894000000000002
Mzb1	0.0	0.0	1.9869999999999999	3.2939999999999996
Nfx1	0.16	1.791	29.659000000000002	28.151
Kctd10	0.11699999999999999	34.423	21.714000000000002	35.83
4933402E13Rik	0.0	0.0	0.0	0.0
Zfp799	0.0	3.056	1.4169999999999998	1.815
4930488L21Rik	0.0	0.0	0.0	0.0
Usp28	0.0	11.960999999999999	2.804	4.857
1700034H15Rik	0.0	10.121	0.9259999999999999	1.6569999999999998
Ankrd13d	0.0	0.0	0.0	1.1540000000000001
BC026585	0.0	0.0	0.0	0.58
Pax4	0.0	0.0	0.0	0.0
Aldh3b1	0.0	0.0	0.39	0.414
Olfr1251	0.0	0.0	0.0	0.0
Ino80	0.0	36.399	33.433	29.91
Olfr54	0.0	0.0	0.0	0.0
Cdadc1	0.0	0.0	1.61	4.63
Prmt2	0.0	1.436	6.013	8.078
Klhdc4	0.0	0.0	45.315	45.341
Med15	0.221	60.776	49.341	31.37
Rrs1	1.24	28.154	113.105	78.329
Ap1s1	0.0	0.0	24.44	30.678
Fam221b	0.0	0.0	0.0	0.0
Mroh6	0.0	0.0	1.27	0.071
Piwil4	0.0	0.0	0.0	0.0
Lrrc39	0.0	0.0	2.336	1.4280000000000002
Cd2	0.0	0.028999999999999998	62.38	122.766
Gm16938	0.0	0.0	0.0	0.0
Lsm4	0.0	0.0	48.053999999999995	93.171
Noxa1	0.0	0.0	0.0	0.0
Sh2d1b1	0.0	0.0	0.0	0.0
Clrn2	0.0	0.0	0.0	0.0
Gm6093	0.0	0.0	0.0	0.0
Ptrhd1	0.18100000000000002	8.49	2.55	2.842
Arhgdig	0.0	0.0	0.0	0.105
Olfr623	0.0	0.0	0.0	0.0
Dlk1	0.0	0.0	0.0	0.0
Trp53inp1	54.148	64.33800000000001	90.098	107.678
Wscd2	0.0	0.0	0.0	0.0
Msantd3	0.0	0.0	0.0	0.33399999999999996
Mir20b	0.0	0.0	0.0	0.0
Oas1e	0.0	0.0	0.0	0.0
Serpinb5	0.0	0.0	0.0	0.0
Gm19395	0.0	0.0	0.0	0.0
Ppp1r17	0.0	0.0	0.0	0.0
Tbata	0.0	0.0	0.0	0.0
Dnmt3l	0.0	0.0	0.0	0.0
L3mbtl3	0.0	0.0	7.952999999999999	9.41
Gm19402	0.0	0.0	0.0	0.0
Tob2	54.842	85.285	67.265	52.521
Eif1a	0.0	21.468000000000004	70.725	41.983999999999995
Prdx2	0.0	62.003	31.44	43.839
Astn2	0.0	0.0	0.0	0.0
Zfp428	0.0	0.0	11.315999999999999	10.459000000000001
Ptpn13	0.044000000000000004	0.0	1.6569999999999998	1.037
4930430J02Rik	0.0	0.0	0.0	0.0
Znrd1	0.0	0.0	43.486999999999995	38.308
Znrf4	0.0	0.0	0.0	0.0
Gpr68	0.0	16.111	12.376	22.291999999999998
Wnt7b	0.0	0.0	0.0	0.0
Vmn2r80	0.0	0.0	0.0	0.0
Golga2	0.0	51.86	13.22	22.252
Cd81	0.48	33.088	28.7	29.34
Gm17745	0.0	0.0	0.0	0.0
Zfp329	0.0	0.0	3.597	3.0060000000000002
Dynlt3	0.16899999999999998	0.0	2.371	2.161
Stra13	0.0	0.16	0.0	24.271
Rnf182	0.0	0.0	0.0	0.0
Pdcl	0.0	0.0	12.065	11.267000000000001
Mir466b-2	0.0	0.0	0.0	0.0
Ank	129.64	0.0	4.938	5.864
Mir6367	0.0	0.0	0.0	67.30199999999999
Cgref1	0.0	0.0	0.0	0.0
Mxi1	0.0	0.0	1.128	2.0469999999999997
9330020H09Rik	0.0	0.0	2.469	1.867
Olfr1311	0.0	0.0	0.0	0.0
Mafa	0.0	0.0	0.0	0.111
Simc1	0.0	42.047	12.735	8.834
Amot	0.0	0.0	0.0	0.022000000000000002
4930509E16Rik	0.0	0.0	0.0	0.845
Osgepl1	0.0	0.0	1.183	2.93
Tmod3	63.688	13.514000000000001	19.477	21.33
4930539E08Rik	0.0	0.0	0.0	0.128
Skida1	0.0	0.0	0.0	0.0
Olfr672	0.0	0.0	0.0	0.0
Pxmp4	0.0	0.0	5.002	3.009
Gm3417	0.0	0.0	0.0	0.0
Pla2g5	0.0	0.0	0.0	0.0
Zfp182	0.0	0.0	2.815	2.256
Mup10	0.0	0.0	0.0	0.0
Vstm2a	0.0	0.0	0.0	0.0
Fubp1	80.365	20.195	29.749000000000002	34.902
Tifa	0.0	0.0	0.0	0.415
4930469G21Rik	0.0	0.0	0.0	0.0
3830403N18Rik	0.0	0.0	0.0	0.0
Mir195b	0.0	0.0	0.0	0.0
Ttll3	0.0	28.3	40.824	43.368
Gm19897	0.0	0.0	2.03	8.017000000000001
Klf2	329.077	182.605	98.39	93.56
Prmt6	0.0	0.044000000000000004	17.198	11.51
Scgb1c1	0.0	0.0	0.0	0.0
Stox2	0.0	0.0	0.0	0.0
Rock2	40.375	14.654000000000002	18.992	12.799000000000001
Mup11	0.0	0.0	0.0	0.0
Dtx1	0.0	0.0	5.231	5.398
Prm1	0.0	0.0	0.0	0.0
Tmem101	0.0	37.676	5.242000000000001	4.934
Cxxc1	0.0	118.535	69.389	63.888000000000005
Hist1h3g	0.0	0.0	0.0	0.0
Vmn1r16	0.0	0.0	0.0	0.0
Fos	0.0	1.911	17.105	6.527
Rnf113a1	0.0	0.0	2.734	6.608
Mfap3	0.075	0.027999999999999997	18.223	8.557
Maff	278.681	0.0	5.266	7.274
Ddt	0.0	0.0	104.37100000000001	65.752
Xrcc6bp1	0.0	0.0	7.077999999999999	7.292999999999999
Neu2	0.0	0.0	0.0	0.0
Hapln2	0.0	0.0	0.0	0.0
Rxfp3	0.0	0.0	0.0	0.0
Paqr7	0.0	0.0	0.0	1.659
Mab21l3	0.0	0.0	0.0	0.11800000000000001
Mmachc	0.0	0.0	10.175	10.725
1700001K19Rik	0.0	0.0	0.073	1.15
Sync	0.0	0.0	0.327	0.795
Platr8	0.0	0.0	0.0	0.125
Xylt2	0.0	2.998	17.184	7.787999999999999
Snf8	0.0	0.0	7.291	20.886
Txn2	0.0	99.363	159.60299999999998	179.239
Slc7a7	0.0	0.0	0.0	0.741
Cacna1h	0.0	0.0	0.0	0.025
Ldlrad1	0.0	0.0	0.0	0.254
Myo18b	0.0	0.0	0.0	0.064
Pld5	0.0	0.0	0.0	0.0
Tada3	0.0	1.675	9.632	23.365
Serp1	238.361	90.088	77.372	85.74799999999999
Olfr390	0.0	0.0	0.0	0.0
Mlxipl	0.0	0.0	0.0	0.0
Cela2a	0.0	0.0	0.152	0.61
Dhdh	0.0	0.0	2.285	0.591
Nrip2	0.0	0.0	2.75	0.846
Bcl2l13	0.0	25.605	15.468	15.517000000000001
Prelid1	0.335	89.50299999999999	96.271	149.34799999999998
Kcnh5	0.0	0.0	0.0	0.0
Gm5084	0.0	0.0	0.0	0.0
Fam188b	0.0	0.0	0.0	0.245
Aebp2	0.0	109.63	58.305	67.875
Sox10	0.0	0.0	0.0	0.115
Ddost	0.0	56.886	82.523	80.888
Ltbp2	0.0	0.0	0.0	0.0
2900079G21Rik	0.0	0.0	0.0	0.0
Trpv1	0.0	0.0	0.0	0.0
Angpt1	0.0	0.0	0.0	0.0
Col25a1	0.0	0.0	0.0	0.0
Rmdn2	0.0	0.0	0.026000000000000002	0.742
Atp8a1	57.255	0.0	2.371	3.284
Tmem63b	0.0	18.495	28.121	22.324
Chrm2	0.0	0.0	0.0	0.0
Gm31763	0.0	0.0	0.0	0.6579999999999999
LOC101055749	0.0	0.0	0.0	0.0
Ubn1	89.92399999999999	15.859000000000002	18.217	21.826999999999998
Plekha2	0.073	33.505	11.819	18.436
Hexb	0.192	58.97	3.4589999999999996	4.031000000000001
Tm9sf2	0.0	50.568999999999996	42.54	34.753
Zcchc10	0.0	9.301	3.042	17.144000000000002
Endou	0.0	0.0	0.0	0.0
Akap3	0.0	0.0	0.0	0.0
Figf	0.0	0.0	0.0	0.0
Amer2	0.0	0.0	0.0	0.0
Prnd	0.0	0.0	0.0	0.0
Kng2	0.0	0.0	0.0	0.0
Fam53b	134.577	38.369	19.508	27.127
Olfr344	0.0	0.0	0.0	0.0
Vmn1r6	0.0	0.0	0.0	0.0
Olfr448	0.0	0.0	0.0	0.0
Gm20750	0.0	0.0	0.0	0.0
Grm1	0.0	0.0	0.0	0.0
Taar1	0.0	0.0	0.0	0.0
Bsg	541.48	80.766	95.75299999999999	143.107
Mir7225	0.0	0.0	0.0	0.0
Mir133a-1	0.0	0.0	0.0	0.7140000000000001
Chat	0.0	0.0	0.0	0.0
Nanog	0.0	0.0	0.0	0.006
Cspg4	0.0	0.0	0.0	0.0
Stamos	0.0	0.0	0.0	0.7190000000000001
Ltk	0.0	0.0	0.0	0.0
Gm10941	0.0	0.0	0.0	0.0
Yy2	0.0	27.175	0.064	2.55
Scgb1b24	0.0	0.0	0.0	0.0
4930448I06Rik	0.0	0.0	0.0	0.0
Il15ra	0.0	0.061	9.627	19.532
Eldr	0.0	0.0	0.0	0.0
AA543186	0.0	0.0	0.0	0.17600000000000002
Fezf2	0.0	0.0	0.0	0.0
Scn3b	0.0	0.0	0.0	0.179
Dusp13	0.0	0.0	0.0	0.0
Fam107b	578.826	178.94299999999998	102.65299999999999	102.14200000000001
Gpr173	0.0	0.0	0.0	0.0
Rab17	0.0	0.0	0.0	0.0
Zyg11b	0.034	16.955	8.798	9.732000000000001
Gm7030	0.0	0.0	0.0	0.04
Fam124b	0.0	0.0	5.013	1.8780000000000001
Piezo2	0.0	0.0	0.0	0.0
Tmem41a	0.0	0.0	10.04	6.291
Hesx1	0.0	0.0	0.0	0.201
Hmox2	0.0	0.272	21.415	41.556000000000004
Rnf167	0.0	59.675	48.727	58.549
Gm6793	0.0	0.023	0.0	1.1079999999999999
Smim14	0.0	0.0	7.847	13.030999999999999
Gjb3	0.0	0.0	0.0	0.0
Dap	0.0	0.0	2.16	11.735999999999999
Hes1	0.0	0.0	0.0	0.0
Magea2	0.0	0.0	0.0	0.0
Snora44	0.0	0.0	0.0	4.019
Cd200	0.0	0.115	83.648	92.572
Pcdhga10	0.0	7.694	4.485	6.172999999999999
Oas1g	0.0	0.0	0.0	0.0
Xrcc1	0.0	15.73	22.29	23.328000000000003
Klhdc8a	0.0	0.0	0.0	0.0
Tdrd5	0.0	0.0	0.006999999999999999	0.0
Srms	0.0	0.0	0.0	0.193
Ndufa4l2	0.0	0.0	0.0	0.012
St3gal5	0.0	0.0	0.0	1.109
Ncor2	0.045	43.868	34.763000000000005	30.304000000000002
Mir7218	0.0	0.0	0.0	0.0
Serpina10	0.0	0.0	0.0	0.0
Cml1	0.0	0.0	0.319	1.3419999999999999
Gga3	0.0	0.22899999999999998	24.889	22.916999999999998
Trpv3	0.0	0.0	0.0	0.0
D930015M05Rik	0.0	0.0	7.596	0.7859999999999999
Eif4e1b	0.0	0.0	0.0	0.0
4930443O20Rik	0.0	0.0	0.0	0.166
Keg1	0.0	0.0	0.0	0.0
Dach1	0.0	0.0	0.0	0.0
Scx	0.0	0.0	0.0	0.9079999999999999
Fus	0.198	21.639	76.186	73.051
Spg7	0.0	58.586000000000006	18.635	20.807
Rnf2	0.0	0.111	25.855	21.807
Tas2r114	0.0	0.0	0.0	0.0
Sertad4	0.0	0.0	0.0	0.0
Snx27	0.066	0.0	19.268	16.349
Cdca7l	0.0	0.0	1.7819999999999998	3.813
Tab1	0.0	9.719	11.654000000000002	9.141
Rps10	0.0	123.70299999999999	121.34100000000001	181.83700000000002
Rdx	2.187	64.449	46.628	45.79600000000001
Tada1	0.0	18.998	9.958	12.755999999999998
Gm21119	0.0	0.0	0.0	0.0
Tmigd3	0.0	0.0	0.0	0.0
AI197445	0.0	0.0	0.0	0.0
Pdcd7	65.117	0.21899999999999997	15.638	16.711
Aldh8a1	0.0	0.0	0.0	0.182
Spink5	0.0	0.0	0.0	0.0
Gc	0.0	0.0	0.0	0.0
Pmis2	0.0	0.0	0.0	0.0
Olfr804	0.0	0.0	0.0	0.0
Arsj	0.0	0.0	0.0	0.0
Tekt3	0.0	0.0	0.0	0.0
Pwp1	0.141	18.69	32.148	32.5
Gpr55	0.0	0.0	0.0	1.01
BB283400	0.0	0.0	0.0	0.0
Krtap21-1	0.0	0.0	0.0	0.0
Lcn11	0.0	0.0	0.0	0.0
Gm3646	0.0	0.0	0.0	0.0
Pcdhgb7	0.0	7.7	5.416	6.462000000000001
Zscan22	0.0	0.184	13.683	8.297
Nabp2	250.09099999999998	0.0	24.484	30.592
Nmb	0.0	0.0	0.336	3.909
Snord33	0.0	0.0	0.0	2.3609999999999998
2900092C05Rik	0.0	0.0	0.0	0.0
Zfp276	0.0	21.185	9.586	9.003
Akr1c19	0.0	0.0	0.0	0.0
Gucy2c	0.0	0.0	0.0	0.0
Olfr1441	0.0	0.0	0.0	0.0
Mir367	0.0	0.0	0.0	0.0
Atcay	0.0	0.0	0.513	0.862
Six1	0.0	0.0	1.0390000000000001	0.0
Hck	0.0	0.0	0.011000000000000001	1.376
Scn3a	0.0	0.0	0.0	0.048
Hoxaas3	0.0	0.0	0.0	0.0
Dzank1	0.0	0.0	0.0	0.0
4930565D16Rik	0.0	0.0	0.0	0.0
Rps15a	0.0	15.749	37.544000000000004	62.032
Lekr1	0.0	0.0	1.446	0.034
1600015I10Rik	0.0	0.0	0.0	0.0
Olfr1368	0.0	0.0	0.0	0.0
Doc2b	0.0	9.471	0.0	0.002
Mir8108	0.0	0.0	0.8490000000000001	4.538
C8a	0.0	0.0	0.0	0.0
Fam161a	0.0	0.0	0.0	0.0
Fam160b1	0.0	16.817	12.71	8.571
Mir5112	0.0	0.0	0.0	0.0
Defb48	0.0	0.0	0.0	0.0
Slc35c1	0.0	21.21	18.538	21.379
Adnp2	0.0	11.843	16.976	14.245
Ormdl1	0.0	0.018000000000000002	16.507	9.902000000000001
Lcn12	0.0	0.0	0.0	0.0
St3gal6	0.0	0.0	0.0	0.7190000000000001
Tmem184a	0.0	0.0	0.0	0.188
Ascl3	0.0	0.0	0.0	0.017
Abi3bp	0.0	0.0	0.0	0.0
Chrne	0.0	0.0	0.0	0.174
Klra2	0.0	0.0	0.0	0.0
Numa1	0.966	34.478	49.215	59.635
Plekho2	0.0	0.006999999999999999	9.758	7.952000000000001
Becn1	0.18	27.480999999999998	57.667	52.591
Olfr889	0.0	0.0	0.0	0.0
Ecel1	0.0	0.0	0.0	0.13
Apoc4-apoc2	0.0	0.0	0.0	0.0
Atxn7l1os2	0.0	0.0	1.6	2.0380000000000003
A430105I19Rik	0.0	0.0	0.0	0.051
Spata9	0.0	0.0	0.0	0.6859999999999999
Astn1	0.0	0.0	0.0	0.0
Bag5	0.0	0.629	32.773	22.564
2410017I17Rik	0.0	0.0	0.046	0.151
Snord37	0.0	0.0	0.0	17.932000000000002
C4a	0.0	0.0	0.138	1.126
Ripk4	0.0	0.0	0.0	0.297
Cetn2	0.0	0.027999999999999997	9.722000000000001	8.842
Tmem245	0.0	0.015	8.933	7.312
Rpl8	0.424	365.52	963.3539999999999	1286.187
Tmem132a	0.10400000000000001	0.0	0.079	1.2590000000000001
Gm10052	0.0	20.854	25.535	14.679
4930539C22Rik	0.0	0.0	0.0	0.0
Gm13278	0.0	0.0	0.0	0.0
Nmur1	0.0	0.0	0.0	0.0
Arx	0.0	0.0	0.0	0.0
Psma1	0.0	31.401	54.662	73.28699999999999
Amigo3	0.0	0.0	5.018	4.024
Lat	421.973	43.647	107.96600000000001	179.85299999999998
Agfg2	0.0	1.08	3.945	3.37
Wfdc6a	0.0	0.0	0.0	0.0
Lilrb4a	0.0	0.0	6.827999999999999	4.8580000000000005
Mrgpra6	0.0	0.0	0.0	0.0
Slc51a	0.0	0.0	0.0	0.179
Mir6411	0.0	0.0	0.0	0.0
Fbxl5	0.0	0.0	17.092	9.822000000000001
Mir5099	0.0	0.0	0.0	0.0
Cnbd2	0.0	0.0	2.053	1.724
Pcdha8	0.0	0.0	0.0	0.0
Zc3h15	0.0	41.769	73.532	43.393
Pak4	0.0	20.229	8.173	9.287
Smoc1	0.0	0.0	0.033	0.48200000000000004
Ehd4	0.0	0.01	6.045	7.83
Psme4	0.0	4.988	12.414000000000001	11.373
Myh15	0.0	0.0	0.0	0.0
Pls3	0.0	0.0	0.0	0.0
Kcnh4	0.0	0.0	3.136	2.1719999999999997
Gk2	0.0	0.0	0.0	0.0
Txndc9	0.0	4.114	12.254000000000001	9.475
Dusp1	3.3680000000000003	95.40100000000001	69.564	48.165
Lhfpl1	0.0	0.0	0.0	0.0
Slc52a3	0.0	0.0	1.305	1.758
Ang6	0.0	0.0	0.0	0.0
Selo	0.0	0.8140000000000001	23.714000000000002	16.601
Arl3	0.0	0.0	8.392000000000001	19.004
Tmem121	0.0	0.0	0.0	0.172
Utp3	0.0	0.042	61.211000000000006	63.41
Ccdc91	0.0	0.0	2.457	2.7689999999999997
Zbtb44	0.0	5.822	11.083	12.944
Ccp110	0.0	0.0	4.245	4.971
Gprasp2	0.0	0.0	0.0	0.0
Hpgd	0.0	0.0	0.0	0.0
Clec2g	0.0	0.0	0.69	0.0
Pgc	0.0	0.0	0.0	0.0
Gm16548	0.0	0.0	0.0	0.0
Hykk	0.0	0.0	0.0	0.0
Htr7	0.0	0.0	0.0	0.785
Nob1	0.0	59.111999999999995	61.343999999999994	71.488
Zfp418	0.0	0.012	0.0	1.1320000000000001
Tchhl1	0.0	0.0	0.0	0.0
Scarna2	0.0	0.0	0.0	0.0
Upf3b	0.0	24.474	13.231	10.76
Tex13a	0.0	0.0	0.0	0.0
1700011I03Rik	0.0	0.0	0.0	0.0
Ppm1h	0.0	10.694	4.959	7.327000000000001
Olfm3	0.0	0.0	0.0	0.0
Olfr761	0.0	0.0	0.0	0.0
Adra1b	0.0	0.0	0.0	0.0
Fam171b	0.0	0.0	0.149	0.293
Mir6410	0.0	0.0	0.0	0.0
Tm7sf2	0.0	0.0	0.0	1.4909999999999999
Brk1	0.0	98.536	78.361	119.74600000000001
Zfp120	0.0	0.0	2.846	1.829
Wbscr25	0.0	0.0	0.0	0.0
Mtx3	0.0	5.455	1.475	1.949
Tap1	3.557	54.343	67.983	132.732
Krtap5-3	0.0	0.0	0.0	0.0
Trim75	0.0	0.0	0.0	0.14300000000000002
Them6	0.0	21.489	6.888999999999999	15.628
Vmn2r67	0.0	0.0	0.0	0.0
Ctrcos	0.0	0.0	0.0	0.0
Plppr1	0.0	0.0	0.0	0.0
Rmrp	0.0	0.0	0.0	1.1340000000000001
Gata4	0.0	0.0	0.0	0.0
Apol10b	0.0	0.0	0.0	0.133
Rai14	0.0	0.0	0.0	0.195
Akr1a1	0.0	66.563	69.26100000000001	117.853
Lncenc1	0.0	0.0	0.0	0.0
Spry3	0.0	0.0	0.0	0.0
Nfs1	0.0	0.0	11.732000000000001	21.785999999999998
Dpf3	0.0	0.0	0.0	0.0
Slc6a9	0.0	26.19	42.778	35.71
Tbxa2r	0.0	0.0	3.386	6.122000000000001
2010107G23Rik	0.0	0.0	0.0	0.0
Tmem54	0.0	0.0	0.0	0.0
Pcdh15	0.0	0.0	0.0	0.0
Ap5m1	0.0	19.131	3.182	6.127000000000001
Usp33	0.0	15.828	10.759	7.864
Gm21269	0.0	0.0	0.0	0.0
Gm9	0.0	0.0	0.0	0.0
Foxred2	0.076	9.291	10.905999999999999	8.11
Ino80d	81.153	18.055	24.836	22.250999999999998
Dhx34	0.0	0.0	23.269000000000002	12.65
Lrcol1	0.0	0.0	0.0	0.721
Alpk3	0.0	0.0	0.39	0.239
Tab3	0.0	16.315	2.7239999999999998	4.093
Prrt1	0.0	0.0	0.0	0.0
BC027072	0.0	0.0	0.0	0.0
Tmem179b	0.0	72.574	53.023999999999994	41.726000000000006
Clock	0.038	6.028	1.015	2.23
Pabpc2	0.0	0.0	0.0	0.005
Spns2	0.0	0.0	0.0	0.264
Gpr37	0.0	0.0	0.0	0.0
Cntnap4	0.0	0.0	0.0	0.0
Grin2d	0.0	0.0	0.614	0.317
Pus3	1.084	0.0	16.364	13.796
Myef2	0.0	0.0	8.846	3.812
Rpl23a	0.0	0.0	2.45	2.231
Gm14391	0.0	0.0	0.0	0.0
Wwc1	0.0	0.0	0.0	0.0
Mir6950	0.0	0.0	0.0	0.0
Rcl1	0.0	31.68	39.605	48.333
Pf4	0.0	0.0	0.0	0.0
Cpxm1	0.0	0.0	0.8009999999999999	0.139
Thegl	0.0	0.0	0.0	0.0
Krt8	0.0	0.0	0.0	0.0
1700092C10Rik	0.0	0.0	0.0	0.0
Atp2b3	0.0	0.0	0.0	0.0
Fkbp4	2.858	49.746	105.619	142.56
BC107364	0.0	0.0	0.0	0.0
Rnf8	0.0	25.247	8.713	10.729000000000001
Zbtb42	0.0	0.0	0.0	1.869
Bglap3	0.0	0.0	0.0	0.0
Ino80dos	0.0	0.0	5.712999999999999	3.07
Lin52	0.0	0.0	7.7379999999999995	5.558
Col13a1	0.0	0.0	0.0	0.0
D15Ertd621e	0.0	3.722	16.794	9.957
Olfr748	0.0	0.0	0.0	0.0
Reps1	0.0	20.06	19.497	26.203000000000003
Dctn4	0.0	0.0	19.676	17.918
Dph7	0.0	0.0	11.06	4.723
Olfr143	0.0	0.0	0.0	0.0
Rae1	0.0	20.414	35.525999999999996	40.071
Kbtbd11	0.0	12.984000000000002	16.229	16.375999999999998
Olfr100	0.0	0.0	0.0	0.0
Ddhd1	0.0	9.193999999999999	3.95	3.859
Aldh4a1	0.0	0.0	5.734	7.928999999999999
Spata16	0.0	0.0	0.0	0.0
Mageb16	0.0	0.0	0.0	0.0
Pwwp2a	0.0	7.956	12.277000000000001	8.396
Mir363	0.0	0.0	0.0	0.0
A830018L16Rik	0.0	0.0	0.0	0.0
Nrsn1	0.0	0.0	0.0	0.0
Mir1901	0.0	0.0	0.0	1.242
Pou2f3	0.0	0.0	0.0	0.0
Snora52	0.0	0.0	30.506999999999998	15.370999999999999
Nubp2	0.0	0.0	81.176	55.063
Clec1b	0.0	0.0	0.0	0.0
Chac1	0.0	45.746	36.81	32.045
Prl2c1	0.0	0.0	0.0	0.0
Lrrtm4	0.0	0.0	0.0	0.0
Pcbp2	215.851	149.591	185.793	202.583
Calml3	0.0	0.0	0.0	0.0
Stk10	0.0	17.822	20.768	23.195
Lpin2	0.0	5.144	4.361000000000001	3.917
Cnga3	0.0	0.0	0.0	0.0
Dsc3	0.0	0.0	0.0	0.0
Rsl1	0.0	0.0	9.118	5.617000000000001
Nxph4	0.0	0.0	0.013999999999999999	0.0
Mir702	0.0	0.0	0.0	2.435
4930571O06Rik	0.0	0.0	0.0	0.0
Ctps	51.022	1.5619999999999998	31.259	24.555999999999997
1700007B14Rik	0.0	0.0	0.0	0.0
1700080O16Rik	0.0	0.0	0.0	0.0
Polr2g	0.0	0.0	29.549	31.726
Dnajc5b	0.0	0.0	0.0	0.0
Cdh3	0.0	0.0	0.0	0.0
Tpd52l2	0.0	0.009000000000000001	24.06	28.988000000000003
Clcc1	0.0	0.0	13.874	12.102
Gm9926	0.0	0.0	0.0	0.0
Pcdhb20	0.0	0.0	0.0	0.0
Mir2137	0.0	0.0	0.0	0.0
Smim11	0.0	0.0	2.042	16.868
Dennd6a	0.0	0.33799999999999997	5.037	2.8
Olfr140	0.0	0.0	0.0	0.0
Olfr371	0.0	0.0	0.0	0.0
Polr3b	0.075	0.006999999999999999	20.717	18.236
Gm5477	0.0	0.0	0.0	0.0
Clec11a	0.0	0.0	0.541	0.067
Rbms2	0.0	10.489	8.769	10.051
Adam3	0.0	0.0	0.0	0.0
Arhgef3	132.644	107.8	65.82300000000001	50.431000000000004
Mir181c	0.0	0.0	0.0	0.0
Nop14	0.0	52.187	52.411	49.215
Myo18a	0.115	0.0	5.625	6.067
Slc39a5	0.0	0.0	0.0	0.0
Haglr	0.0	0.0	0.0	0.0
Orc4	0.0	0.0	10.276	8.291
4930423M02Rik	0.0	0.0	0.0	0.0
Gbf1	0.0	14.992	14.164000000000001	17.849
Krt75	0.0	0.0	0.0	0.0
Wdfy4	0.0	0.0	2.319	1.632
