chr_name	chromosome_id	end	id	id_13_11_20	id_13_11_25	id_14_06_11	start	tag_count_13_11_20	tag_count_13_11_25	tag_count_14_06_11
chr9	12	79920154	4866	4866.0	3077.0	20650.0	79918508	136.5	122.5	84.9
chr15	16	67411600	4876	4876.0	4839.0	38097.0	67407448	136.5	100.9	26.7
chr16	17	31235753	4879	4879.0	20821.0	25037.0	31232417	136.5	34.1	62.0
chrX	3	103477423	4884	4884.0	0.0	30443.0	103473041	136.5	0.0	42.9
chr3	4	135679485	4898	4898.0	7019.0	18589.0	135674679	136.0	84.8	98.3
chr4	5	62632779	4900	4900.0	5175.0	28903.0	62629557	136.0	97.4	46.8
chr6	7	38811166	4906	4906.0	18096.0	20773.0	38806966	136.0	40.7	84.0
chr7	8	58743928	4910	4910.0	3433.0	31670.0	58740492	136.0	117.0	39.1
chr12	15	99323546	4921	4921.0	25355.0	24347.0	99319740	136.0	24.6	64.9
chr14	11	27346094	4923	4923.0	11607.0	14412.0	27343174	136.0	62.7	134.6
chr1	1	88710817	4934	4934.0	4995.0	15429.0	88707395	135.4	98.9	124.1
chr10	9	93299030	4993	4993.0	10762.0	26116.0	93293714	134.9	66.3	57.3
chr19	21	24528806	5017	5017.0	7430.0	19103.0	24526084	134.9	82.8	95.4
chr7	8	99090337	5041	5041.0	2808.0	21743.0	99085423	134.4	127.5	78.3
chr2	2	17674338	5064	5064.0	5527.0	17076.0	17670712	133.9	94.9	109.7
chr10	9	37237515	5097	5097.0	3402.0	14968.0	37233625	133.9	117.5	128.8
chr11	13	3314771	5099	5099.0	2496.0	27102.0	3310015	133.9	133.0	53.4
chr3	4	52500578	5119	5119.0	24137.0	21060.0	52497870	133.4	26.6	82.1
chr7	8	16005042	5127	5127.0	0.0	24695.0	16000878	133.4	0.0	63.0
chr7	8	130801706	5128	5128.0	6728.0	22078.0	130799352	133.4	86.8	76.3
chr10	9	42767435	5134	5134.0	6260.0	52900.0	42762723	133.4	89.8	12.4
chr11	13	117674094	5142	5142.0	0.0	18375.0	117669040	133.4	0.0	100.2
chr15	16	6558616	5151	5151.0	22074.0	16942.0	6554090	133.4	31.1	111.7
chr18	20	39069418	5218	5218.0	5232.0	20874.0	39066412	132.8	97.4	84.0
chr9	12	94623020	5243	5243.0	8988.0	15687.0	94620112	132.3	74.3	122.2
chr11	13	5344762	5246	5246.0	33912.0	21119.0	5339830	132.3	13.1	82.1
chr5	6	24599145	5271	5271.0	8861.0	21896.0	24596073	131.8	74.8	77.3
chr10	9	21977557	5288	5288.0	4777.0	15592.0	21974683	131.8	101.4	123.1
chr11	13	84181389	5292	5292.0	5573.0	0.0	84178531	131.8	94.9	0.0
chr1	1	74180441	5317	5317.0	5305.0	26965.0	74176635	131.3	96.4	53.4
chr2	2	150580412	5320	5320.0	3288.0	15646.0	150577060	131.3	119.0	122.2
chr4	5	144982641	5324	5324.0	0.0	16873.0	144979577	131.3	0.0	111.7
chr9	12	120031323	5344	5344.0	2680.0	27877.0	120027837	131.3	129.5	50.6
chr11	13	118364599	5355	5355.0	9858.0	18507.0	118361075	131.3	70.3	99.2
chr13	14	30821181	5357	5357.0	2895.0	15606.0	30816727	131.3	126.0	123.1
chr2	2	32502731	5374	5374.0	3562.0	17309.0	32498861	130.7	114.9	107.8
chr3	4	84772057	5381	5381.0	5059.0	15758.0	84769359	130.7	98.4	121.2
chr11	13	11529746	5398	5398.0	17304.0	28411.0	11525454	130.7	43.2	48.7
chr2	2	6379520	5423	5423.0	22151.0	18840.0	6375622	130.2	30.6	96.4
chr9	12	44196687	5447	5447.0	21786.0	17244.0	44191701	130.2	31.6	108.8
chr12	15	26407725	5518	5518.0	24776.0	0.0	26404417	129.7	25.6	0.0
chr13	14	73729064	5521	5521.0	15612.0	16028.0	73724918	129.7	48.2	119.3
chr9	12	95317175	5560	5560.0	0.0	23510.0	95313493	129.2	0.0	68.7
chr11	13	121553452	5574	5574.0	8363.0	15398.0	121550296	129.2	77.3	125.0
chr17	18	73010471	5584	5584.0	2766.0	53221.0	73007467	129.2	128.5	12.4
chr1	1	30872483	5588	5588.0	16694.0	52335.0	30867989	128.6	44.7	12.4
chr1	1	161310903	5590	5590.0	10928.0	37670.0	161306895	128.6	65.3	26.7
chr1	1	144333768	5640	5640.0	7003.0	48373.0	144329158	128.1	84.8	15.3
chr4	5	143145867	5652	5652.0	3794.0	21893.0	143142481	128.1	111.9	77.3
chr12	15	16260464	5673	5673.0	4367.0	17150.0	16257756	128.1	105.4	109.7
chr3	4	116437849	5695	5695.0	6014.0	38984.0	116434649	127.6	91.4	24.8
chr3	4	21919498	5805	5805.0	7779.0	20308.0	21915568	126.6	80.3	86.8
chr3	4	152953386	5809	5809.0	15874.0	24661.0	152949580	126.6	47.2	63.0
chr7	8	68192800	5816	5816.0	16580.0	16004.0	68189254	126.6	45.2	119.3
chr9	12	13426947	5823	5823.0	6254.0	23335.0	13422261	126.6	89.8	69.7
chr15	16	62809830	5844	5844.0	8692.0	20119.0	62807034	126.6	75.8	88.8
chr6	7	100842060	5872	5872.0	4571.0	21240.0	100836492	126.0	103.4	81.1
chr6	7	118169242	5874	5874.0	7464.0	17460.0	118166298	126.0	82.3	106.9
chr7	8	37492254	5879	5879.0	4521.0	18211.0	37488884	126.0	103.9	101.2
chr11	13	106690200	5898	5898.0	0.0	19665.0	106686864	126.0	0.0	91.6
chr15	16	36457038	5905	5905.0	5361.0	28776.0	36452950	126.0	96.4	47.7
chr5	6	64299601	5930	5930.0	16199.0	16530.0	64294987	125.5	46.2	114.5
chr7	8	74497450	5935	5935.0	3127.0	15373.0	74493960	125.5	121.5	125.0
chr15	16	62160069	5966	5966.0	5219.0	24372.0	62157239	125.5	97.4	64.9
chr8	10	25580310	6005	6005.0	34775.0	19784.0	25576628	125.0	12.0	90.7
chr15	16	58176117	6023	6023.0	18185.0	36915.0	58170697	125.0	40.7	28.6
chr17	18	34104409	6031	6031.0	6597.0	35350.0	34101611	125.0	87.8	31.5
chr6	7	100281570	6052	6052.0	10489.0	20484.0	100275924	124.5	67.3	85.9
chr8	10	105790845	6059	6059.0	8982.0	19324.0	105788233	124.5	74.3	93.5
chr9	12	21432202	6062	6062.0	14433.0	18751.0	21427426	124.5	51.7	97.3
chr9	12	57273609	6064	6064.0	3232.0	15584.0	57271005	124.5	120.0	123.1
chr9	12	115471904	6118	6118.0	4359.0	26312.0	115467730	123.9	105.4	56.3
chr10	9	42963503	6120	6120.0	5197.0	16115.0	42961607	123.9	97.4	118.3
chr12	15	8360761	6128	6128.0	32831.0	21608.0	8357269	123.9	14.1	79.2
chr15	16	53104550	6141	6141.0	28897.0	33435.0	53100616	123.9	19.1	35.3
chr2	2	30249000	6155	6155.0	12629.0	28006.0	30245018	123.4	58.2	49.6
chr4	5	10772186	6160	6160.0	7711.0	19283.0	10768362	123.4	80.8	93.5
chr6	7	120115964	6168	6168.0	20265.0	18732.0	120111176	123.4	35.1	97.3
chr11	13	16979589	6181	6181.0	13603.0	15908.0	16976817	123.4	54.7	120.2
chr13	14	30168050	6186	6186.0	4217.0	17869.0	30165174	123.4	107.4	104.0
chr13	14	44771357	6187	6187.0	13215.0	17034.0	44767283	123.4	56.2	110.7
chr15	16	101486439	6194	6194.0	0.0	16712.0	101483885	123.4	0.0	113.6
chr8	10	121852911	6227	6227.0	0.0	40616.0	121849411	122.9	0.0	22.9
chr10	9	118797296	6234	6234.0	18730.0	22827.0	118793626	122.9	39.2	72.5
chr11	13	96968884	6236	6236.0	7747.0	37400.0	96965880	122.9	80.8	27.7
chr13	14	30156776	6239	6239.0	9094.0	30703.0	30153026	122.9	73.8	42.0
chr13	14	111656639	6240	6240.0	8010.0	18258.0	111654301	122.9	79.3	101.2
chrX	3	50605791	6258	6258.0	37084.0	35909.0	50600935	122.9	10.5	30.5
chr1	1	171851798	6265	6265.0	7161.0	16281.0	171848030	122.4	83.8	116.4
chr2	2	68982278	6271	6271.0	12145.0	16509.0	68978430	122.4	60.2	114.5
chr10	9	93264489	6297	6297.0	3136.0	41452.0	93261041	122.4	121.5	21.9
chr13	14	93758586	6306	6306.0	31188.0	37476.0	93755080	122.4	16.1	27.7
chr9	12	57634693	6356	6356.0	5340.0	55129.0	57631113	121.8	96.4	9.54
chr15	16	69081166	6377	6377.0	15972.0	20411.0	69078214	121.8	47.2	86.8
chr5	6	28245178	6407	6407.0	10960.0	23657.0	28242204	121.3	65.3	67.8
chr13	14	28504117	6428	6428.0	6128.0	16346.0	28500667	121.3	90.9	116.4
chr15	16	101135385	6439	6439.0	23080.0	31843.0	101131053	121.3	29.1	39.1
chr16	17	55790438	6441	6441.0	3356.0	31101.0	55787188	121.3	118.5	41.0
chr1	1	51594803	6453	6453.0	4383.0	31151.0	51591663	120.8	104.9	40.1
chr9	12	41170596	6474	6474.0	15757.0	24729.0	41166540	120.8	47.7	63.0
chr12	15	70234760	6489	6489.0	6195.0	18252.0	70231762	120.8	90.3	101.2
chr3	4	52864659	6514	6514.0	7095.0	21209.0	52862337	120.3	84.3	81.1
chr3	4	83989742	6515	6515.0	5247.0	49691.0	83986184	120.3	96.9	14.3
chr13	14	10067013	6547	6547.0	4593.0	17865.0	10065013	120.3	103.4	104.0
chr6	7	72513937	6585	6585.0	16384.0	55062.0	72511329	119.8	45.7	9.54
chr7	8	73525300	6593	6593.0	8248.0	49996.0	73520482	119.8	77.8	14.3
chr10	9	80034342	6605	6605.0	13893.0	29024.0	80030900	119.8	53.7	46.8
chr12	15	69519345	6610	6610.0	22048.0	24344.0	69515257	119.8	31.1	64.9
chr15	16	27796761	6615	6615.0	16999.0	21003.0	27792535	119.8	44.2	83.0
chr17	18	71193666	6627	6627.0	12862.0	35871.0	71188018	119.8	57.7	30.5
chr2	2	33909884	6638	6638.0	7357.0	16391.0	33907118	119.2	82.8	115.5
chr11	13	80514419	6682	6682.0	4212.0	24757.0	80511075	119.2	107.4	63.0
chr11	13	119682689	6687	6687.0	0.0	20244.0	119679355	119.2	0.0	87.8
chr14	11	122853833	6694	6694.0	4283.0	18398.0	122851571	119.2	106.4	100.2
chr16	17	95817471	6698	6698.0	9324.0	22892.0	95814765	119.2	72.8	72.5
chr4	5	57732207	6724	6724.0	3914.0	16081.0	57730067	118.7	110.4	118.3
chr11	13	83641980	6760	6760.0	9967.0	19814.0	83638996	118.7	69.8	90.7
chr13	14	37310516	6765	6765.0	10528.0	22294.0	37306386	118.7	67.3	75.4
chr15	16	62167581	6771	6771.0	6837.0	24373.0	62164337	118.7	86.3	64.9
chrX	3	130552710	6785	6785.0	35053.0	19573.0	130548976	118.7	12.0	92.6
chr5	6	115713734	6807	6807.0	3542.0	22221.0	115710618	118.2	115.4	75.4
chr5	6	130206055	6809	6809.0	4094.0	18460.0	130203493	118.2	108.4	99.2
chr7	8	139975797	6815	6815.0	6729.0	20637.0	139973291	118.2	86.8	84.9
chr12	15	17740678	6833	6833.0	5094.0	16805.0	17736964	118.2	98.4	112.6
chr15	16	9598094	6838	6838.0	11967.0	22150.0	9595598	118.2	61.2	76.3
chr16	17	10640889	6844	6844.0	0.0	31474.0	10637867	118.2	0.0	40.1
chr16	17	46109389	6846	6846.0	11978.0	21163.0	46105945	118.2	61.2	82.1
chr3	4	100504051	6868	6868.0	7546.0	16184.0	100501469	117.7	81.8	117.4
chr15	16	12218847	6909	6909.0	32892.0	52008.0	12215133	117.7	14.1	13.4
chr1	1	39026339	6921	6921.0	9122.0	18281.0	39024237	117.1	73.3	100.2
chr4	5	145266320	6935	6935.0	19046.0	16525.0	145264212	117.1	38.1	114.5
chr10	9	40529761	6957	6957.0	5085.0	16912.0	40526353	117.1	98.4	111.7
chr10	9	80764236	6960	6960.0	42762.0	20811.0	80759214	117.1	7.03	84.0
chr17	18	50581694	6984	6984.0	7763.0	16486.0	50579520	117.1	80.8	115.5
chr14	11	64435033	7033	7033.0	9986.0	44425.0	64431897	116.6	69.8	19.1
chr14	11	73400246	7035	7035.0	13104.0	23210.0	73397682	116.6	56.7	70.6
chr7	8	104401519	7077	7077.0	5749.0	25408.0	104398359	116.1	93.4	60.1
chr7	8	139443009	7080	7080.0	40787.0	16424.0	139438827	116.1	8.03	115.5
chr16	17	55583879	7115	7115.0	6676.0	17174.0	55581121	116.1	87.3	109.7
chr16	17	95864158	7116	7116.0	13504.0	26930.0	95861072	116.1	55.2	54.4
chr1	1	176947563	7130	7130.0	11532.0	20299.0	176944731	115.6	62.7	86.8
chr3	4	84855578	7134	7134.0	12516.0	17436.0	84851896	115.6	58.7	106.9
chr5	6	65092377	7146	7146.0	33709.0	28638.0	65087799	115.6	13.1	47.7
chr8	10	116631386	7161	7161.0	43130.0	37297.0	116627292	115.6	6.53	27.7
chr12	15	115405143	7175	7175.0	6831.0	18789.0	115403159	115.6	86.3	97.3
chr16	17	10587344	7182	7182.0	9020.0	17645.0	10584686	115.6	74.3	105.9
chr16	17	45045508	7185	7185.0	12237.0	19090.0	45043668	115.6	60.2	95.4
chr6	7	38790647	7218	7218.0	6878.0	18465.0	38787669	115.0	85.8	99.2
chr11	13	21249139	7237	7237.0	28805.0	23725.0	21246387	115.0	19.1	67.8
chr12	15	32382882	7243	7243.0	10525.0	16688.0	32379830	115.0	67.3	113.6
chr2	2	9751364	7275	7275.0	11873.0	18841.0	9748722	114.5	61.2	96.4
chr8	10	81638631	7302	7302.0	0.0	22799.0	81634193	114.5	0.0	72.5
chr5	6	9089173	7352	7352.0	43079.0	29587.0	9084979	114.0	6.53	44.9
chr11	13	11513541	7368	7368.0	7995.0	49008.0	11510961	114.0	79.3	15.3
chr2	2	145198806	7413	7413.0	0.0	20020.0	145195904	113.5	0.0	88.8
chr5	6	64765102	7428	7428.0	16560.0	25840.0	64761276	113.5	45.2	58.2
chr8	10	81704507	7440	7440.0	0.0	23501.0	81700753	113.5	0.0	68.7
chr10	9	93432648	7449	7449.0	24749.0	31747.0	93430096	113.5	25.6	39.1
chr12	15	115259605	7460	7460.0	11382.0	21619.0	115257013	113.5	63.7	79.2
chr9	12	61749916	7512	7512.0	6652.0	18908.0	61748264	113.0	87.3	96.4
chr12	15	73658042	7526	7526.0	5986.0	18110.0	73655338	113.0	91.9	102.1
chr3	4	51638293	7550	7550.0	3742.0	19276.0	51635411	112.4	112.4	93.5
chr9	12	44534684	7572	7572.0	13062.0	0.0	44531868	112.4	56.7	0.0
chr9	12	63694390	7573	7573.0	10623.0	20075.0	63690498	112.4	66.8	88.8
chr11	13	43360127	7577	7577.0	5980.0	16918.0	43357825	112.4	91.9	111.7
chr12	15	82395456	7581	7581.0	6502.0	18514.0	82393246	112.4	88.3	99.2
chr7	8	81076465	7632	7632.0	0.0	17829.0	81074505	111.9	0.0	104.0
chr10	9	96275620	7645	7645.0	8086.0	20812.0	96272580	111.9	78.8	84.0
chr5	6	33354197	7680	7680.0	41659.0	17685.0	33350647	111.4	7.53	105.0
chr15	16	100906772	7718	7718.0	10112.0	18659.0	100904540	111.4	69.3	98.3
chr16	17	4383563	7719	7719.0	15104.0	20415.0	4380673	111.4	49.7	86.8
chr1	1	82853467	7730	7730.0	29659.0	23811.0	82848893	110.9	17.6	66.8
chr2	2	60811834	7732	7732.0	26593.0	18034.0	60808324	110.9	22.1	102.1
chr8	10	22716039	7761	7761.0	24193.0	52755.0	22712181	110.9	26.6	12.4
chr14	11	20176300	7780	7780.0	18351.0	55252.0	20171752	110.9	40.2	9.54
chr2	2	102897071	7804	7804.0	33054.0	19866.0	102893319	110.3	13.6	89.7
chr3	4	28406814	7807	7807.0	6079.0	34002.0	28404436	110.3	90.9	33.4
chr6	7	99397226	7823	7823.0	9062.0	19629.0	99392798	110.3	73.8	91.6
chr7	8	114172556	7829	7829.0	6097.0	18620.0	114170370	110.3	90.9	98.3
chr9	12	69304693	7834	7834.0	18898.0	24116.0	69300191	110.3	38.6	65.8
chr12	15	26461090	7844	7844.0	7210.0	32144.0	26458870	110.3	83.8	38.2
chr3	4	37275254	7876	7876.0	7167.0	49675.0	37272208	109.8	83.8	14.3
chr19	21	40821003	7938	7938.0	10551.0	33501.0	40817485	109.8	67.3	35.3
chr2	2	179954754	7949	7949.0	0.0	30492.0	179950284	109.3	0.0	42.0
chr7	8	84144780	7964	7964.0	6030.0	24705.0	84142292	109.3	91.4	63.0
chr10	9	67658834	7976	7976.0	8993.0	23926.0	67656306	109.3	74.3	66.8
chr11	13	74577589	7981	7981.0	0.0	29049.0	74574243	109.3	0.0	46.8
chr11	13	86078621	7982	7982.0	11376.0	19815.0	86076273	109.3	63.7	90.7
chr15	16	82158695	7990	7990.0	10226.0	22667.0	82154009	109.3	68.8	73.5
chr2	2	13225819	8011	8011.0	5383.0	17775.0	13222969	108.8	95.9	104.0
chr9	12	61701399	8035	8035.0	22236.0	18487.0	61697543	108.8	30.6	99.2
chr11	13	101886785	8048	8048.0	13907.0	17263.0	101884685	108.8	53.7	108.8
chr17	18	12761147	8068	8068.0	21212.0	23226.0	12757451	108.8	33.1	70.6
chr7	8	66264572	8101	8101.0	9066.0	18472.0	66262622	108.3	73.8	99.2
chr13	14	30787466	8119	8119.0	5988.0	18792.0	30785136	108.3	91.9	97.3
chr13	14	52808942	8120	8120.0	0.0	18256.0	52806426	108.3	0.0	101.2
chr14	11	53804850	8124	8124.0	27766.0	27923.0	53800612	108.3	20.6	50.6
chr6	7	8633516	8175	8175.0	8234.0	21911.0	8631242	107.7	77.8	77.3
chr10	9	81644534	8199	8199.0	10875.0	18768.0	81642490	107.7	65.8	97.3
chr2	2	179968191	8244	8244.0	4953.0	18298.0	179965507	107.2	99.4	100.2
chr7	8	101619733	8268	8268.0	11345.0	48789.0	101616655	107.2	63.7	15.3
chr12	15	107561822	8295	8295.0	12698.0	32541.0	107559008	107.2	58.2	37.2
chr14	11	73113449	8304	8304.0	24277.0	18805.0	73110319	107.2	26.6	97.3
chr17	18	44460103	8319	8319.0	29609.0	22330.0	44455519	107.2	18.1	75.4
chr17	18	50486471	8320	8320.0	8391.0	18818.0	50483719	107.2	77.3	97.3
chr1	1	61031707	8330	8330.0	6768.0	19719.0	61028769	106.7	86.3	90.7
chr3	4	52619960	8341	8341.0	5056.0	19878.0	52617448	106.7	98.4	89.7
chr8	10	115507902	8363	8363.0	9388.0	18225.0	115506144	106.7	72.3	101.2
chr10	9	39422755	8369	8369.0	6330.0	22274.0	39419073	106.7	89.3	75.4
chr11	13	20617586	8375	8375.0	4644.0	20518.0	20614988	106.7	102.9	85.9
chr15	16	66791959	8404	8404.0	9634.0	17743.0	66788701	106.7	71.3	105.0
chr15	16	93951036	8407	8407.0	22321.0	28220.0	93947988	106.7	30.6	49.6
chr16	17	76325632	8412	8412.0	5436.0	21323.0	76322174	106.7	95.9	81.1
chr17	18	56845016	8421	8421.0	12612.0	17757.0	56842384	106.7	58.7	105.0
chr1	1	177261929	8434	8434.0	0.0	23434.0	177259225	106.2	0.0	68.7
chr2	2	35417870	8437	8437.0	7008.0	18289.0	35415482	106.2	84.8	100.2
chr4	5	45404501	8445	8445.0	25213.0	17680.0	45401701	106.2	24.6	105.0
chr6	7	125341238	8459	8459.0	16054.0	22972.0	125339334	106.2	46.7	71.6
chr18	20	41862293	8516	8516.0	5786.0	18420.0	41860313	106.2	93.4	100.2
chr6	7	91507925	8558	8558.0	35930.0	32799.0	91503963	105.6	11.0	36.3
chr7	8	75494206	8562	8562.0	4863.0	22978.0	75490370	105.6	100.4	71.6
chr7	8	110979674	8563	8563.0	6173.0	20938.0	110977366	105.6	90.3	83.0
chr10	9	41573750	8580	8580.0	27369.0	22106.0	41570434	105.6	21.1	76.3
chr11	13	53805091	8585	8585.0	42780.0	19055.0	53802743	105.6	7.03	95.4
chr6	7	15749653	8629	8629.0	8235.0	18196.0	15746377	105.1	77.8	101.2
chr6	7	146523054	8633	8633.0	7974.0	25627.0	146520136	105.1	79.3	59.2
chr10	9	108191549	8650	8650.0	14750.0	20815.0	108188451	105.1	50.7	84.0
chr17	18	45490285	8669	8669.0	6680.0	18817.0	45487943	105.1	87.3	97.3
chr4	5	101299871	8692	8692.0	15695.0	30197.0	101297239	104.6	47.7	42.9
chr5	6	65103907	8697	8697.0	0.0	19762.0	65101801	104.6	0.0	90.7
chr7	8	90025347	8709	8709.0	8343.0	54590.0	90022653	104.6	77.3	10.5
chr15	16	36347278	8746	8746.0	21190.0	18808.0	36344132	104.6	33.1	97.3
chr16	17	32128153	8753	8753.0	32432.0	21822.0	32124679	104.6	14.6	78.3
chr19	21	32236414	8763	8763.0	12618.0	21845.0	32234100	104.6	58.7	78.3
chr1	1	180372423	8767	8767.0	0.0	38905.0	180368847	104.1	0.0	24.8
chr3	4	121444946	8778	8778.0	9358.0	36021.0	121442112	104.1	72.3	29.6
chr9	12	96417270	8807	8807.0	7119.0	22623.0	96415030	104.1	84.3	73.5
chr9	12	114795800	8808	8808.0	6259.0	19649.0	114793646	104.1	89.8	91.6
chr11	13	43364367	8813	8813.0	5626.0	19194.0	43361461	104.1	94.4	94.5
chr14	11	20775762	8825	8825.0	32877.0	21633.0	20772144	104.1	14.1	79.2
chr1	1	35937013	8848	8848.0	0.0	21032.0	35934493	103.5	0.0	82.1
chr2	2	78962481	8854	8854.0	12148.0	19270.0	78959283	103.5	60.2	93.5
chr3	4	22097431	8860	8860.0	17227.0	25557.0	22092333	103.5	43.2	59.2
chr6	7	84657809	8877	8877.0	7463.0	19911.0	84655297	103.5	82.3	89.7
chr6	7	145106323	8880	8880.0	10055.0	24094.0	145103549	103.5	69.3	65.8
chr7	8	117435041	8884	8884.0	7980.0	19780.0	117432551	103.5	79.3	90.7
chr12	15	118412911	8905	8905.0	5501.0	19071.0	118410085	103.5	95.4	95.4
chr13	14	51888327	8908	8908.0	13216.0	25468.0	51886145	103.5	56.2	60.1
chr13	14	52005097	8909	8909.0	42197.0	18524.0	52002313	103.5	7.53	99.2
chr3	4	131015914	8942	8942.0	6080.0	19142.0	131013236	103.0	90.9	94.5
chr4	5	135913498	8945	8945.0	11209.0	18055.0	135910940	103.0	64.2	102.1
chr7	8	58687902	8962	8962.0	11343.0	18615.0	58685776	103.0	63.7	98.3
chr8	10	85625791	8966	8966.0	5263.0	18223.0	85623707	103.0	96.9	101.2
chr2	2	33916193	9013	9013.0	0.0	25092.0	33913583	102.5	0.0	61.1
chr4	5	57351923	9025	9025.0	0.0	25366.0	57349439	102.5	0.0	60.1
chr4	5	106795419	9029	9029.0	6701.0	18049.0	106793479	102.5	86.8	102.1
chr5	6	114506006	9039	9039.0	0.0	19292.0	114503592	102.5	0.0	93.5
chr9	12	110668694	9059	9059.0	17753.0	19336.0	110665572	102.5	41.7	93.5
chr11	13	70081133	9065	9065.0	14328.0	55589.0	70079165	102.5	52.2	8.59
chr16	17	57457930	9086	9086.0	12238.0	18403.0	57455966	102.5	60.2	100.2
chr2	2	44924571	9103	9103.0	0.0	47036.0	44921203	102.0	0.0	16.2
chr11	13	106565167	9151	9151.0	14931.0	0.0	106562105	102.0	50.2	0.0
chr13	14	19183576	9160	9160.0	11821.0	23949.0	19181248	102.0	61.7	66.8
chr14	11	27268427	9164	9164.0	36923.0	23759.0	27264655	102.0	10.5	67.8
chr14	11	62872631	9165	9165.0	33432.0	24795.0	62869411	102.0	13.6	63.0
chr7	8	12950561	9207	9207.0	0.0	19019.0	12948501	101.5	0.0	95.4
chr10	9	118635406	9228	9228.0	5689.0	18498.0	118632558	101.5	93.9	99.2
chr12	15	113449540	9242	9242.0	7752.0	30020.0	113444970	101.5	80.8	43.9
chr14	11	79269846	9248	9248.0	30276.0	43489.0	79267056	101.5	17.1	20.0
chr3	4	129562924	9276	9276.0	0.0	22383.0	129560424	100.9	0.0	74.4
chr4	5	88168555	9280	9280.0	10951.0	19611.0	88165883	100.9	65.3	91.6
chr4	5	95215950	9281	9281.0	16547.0	23291.0	95211636	100.9	45.2	69.7
chr7	8	132403382	9306	9306.0	13298.0	22079.0	132402136	100.9	55.7	76.3
chr14	11	122789589	9329	9329.0	38851.0	23395.0	122786481	100.9	9.54	69.7
chr15	16	63124095	9331	9331.0	9209.0	19542.0	63122429	100.9	73.3	92.6
chr1	1	135808800	9343	9343.0	4901.0	18690.0	135806834	100.4	99.9	97.3
chr8	10	81758542	9371	9371.0	8981.0	20494.0	81755940	100.4	74.3	85.9
chr9	12	123060637	9378	9378.0	15386.0	20081.0	123057751	100.4	48.7	88.8
chr13	14	48844436	9392	9392.0	7833.0	23379.0	48841822	100.4	80.3	69.7
chr15	16	59731030	9398	9398.0	19168.0	23770.0	59727418	100.4	38.1	67.8
chr16	17	50071782	9404	9404.0	12467.0	19239.0	50069344	100.4	59.2	94.5
chr17	18	84634587	9409	9409.0	5228.0	46811.0	84632237	100.4	97.4	17.2
chr1	1	151690666	9417	9417.0	0.0	19416.0	151688332	99.9	0.0	92.6
chr4	5	47321677	9437	9437.0	14276.0	19447.0	47318491	99.9	52.2	92.6
chr12	15	25014182	9469	9469.0	0.0	19351.0	25010000	99.9	0.0	93.5
chr13	14	9778851	9472	9472.0	15242.0	19521.0	9775745	99.9	49.2	92.6
chr13	14	54218249	9475	9475.0	0.0	30706.0	54214697	99.9	0.0	42.0
chr13	14	96957725	9476	9476.0	0.0	19076.0	96955715	99.9	0.0	95.4
chr2	2	77271335	9506	9506.0	9669.0	19864.0	77269031	99.4	70.8	89.7
chr2	2	164561024	9512	9512.0	29704.0	18850.0	164558142	99.4	17.6	96.4
chr3	4	101034654	9513	9513.0	9463.0	19881.0	101032728	99.4	71.8	89.7
chr10	9	95782422	9551	9551.0	12426.0	20088.0	95778748	99.4	59.2	88.8
chr10	9	117436694	9553	9553.0	7050.0	51687.0	117434530	99.4	84.8	13.4
chr12	15	117996209	9562	9562.0	12442.0	24780.0	117993745	99.4	59.2	63.0
chr13	14	110565665	9569	9569.0	14343.0	29426.0	110562807	99.4	52.2	45.8
chr13	14	113582286	9570	9570.0	7756.0	41585.0	113579298	99.4	80.8	21.9
chr14	11	64868025	9638	9638.0	16125.0	19081.0	64866173	98.8	46.7	95.4
chr1	1	43226547	9654	9654.0	7247.0	18835.0	43224225	98.3	83.3	96.4
chr3	4	41605077	9666	9666.0	13413.0	21208.0	41601949	98.3	55.2	81.1
chr5	6	31715213	9679	9679.0	11214.0	34542.0	31713121	98.3	64.2	32.4
chr5	6	67396785	9681	9681.0	7968.0	25602.0	67394549	98.3	79.3	59.2
chr7	8	75802518	9697	9697.0	38436.0	30246.0	75800020	98.3	9.54	42.9
chr10	9	40071212	9708	9708.0	33886.0	19042.0	40068214	98.3	13.1	95.4
chr15	16	64068456	9723	9723.0	7594.0	26170.0	64067014	98.3	81.8	57.3
chr16	17	48790741	9735	9735.0	19574.0	22505.0	48787739	98.3	37.1	74.4
chr19	21	10775135	9741	9741.0	6213.0	22908.0	10772061	98.3	90.3	72.5
chr1	1	131494277	9744	9744.0	8721.0	55383.0	131490431	97.8	75.3	8.59
chr5	6	144922220	9759	9759.0	16749.0	39068.0	144918492	97.8	44.7	24.8
chr9	12	75263512	9778	9778.0	12810.0	26835.0	75261442	97.8	57.7	54.4
chr17	18	26664454	9806	9806.0	11982.0	20423.0	26662768	97.8	61.2	86.8
chr1	1	64487231	9814	9814.0	11997.0	23251.0	64485281	97.3	60.7	69.7
chr2	2	84020428	9819	9819.0	21268.0	21869.0	84017502	97.3	32.6	77.3
chr6	7	94648660	9841	9841.0	8757.0	34100.0	94645578	97.3	75.3	33.4
chr6	7	130239110	9845	9845.0	0.0	28080.0	130236754	97.3	0.0	49.6
chr7	8	90313658	9852	9852.0	6395.0	26552.0	90311602	97.3	88.8	55.3
chr7	8	127085187	9854	9854.0	25281.0	47501.0	127082121	97.3	24.6	16.2
chr10	9	53528168	9864	9864.0	15391.0	31740.0	53524896	97.3	48.7	39.1
