id	chr_name	start	end	chromosome_id	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_10um_pcc	id_10um_pcc
306	chr8	83735743	83742483	10	402.0	306	513.1	169.0	442.5	240.0	298.6	221.0	292.3	323.0
308	chr1	51469699	51480571	1	400.7	308	219.4	1254.0	321.6	512.0	63.3	7210.0	183.7	1070.0
309	chr2	32961077	32968365	2	400.1	309	221.1	1229.0	214.9	1319.0	136.3	1552.0	134.0	2144.0
311	chr2	43748056	43753576	2	399.5	311	414.7	304.0	410.6	293.0	275.4	289.0	292.3	322.0
313	chr10	99260511	99266717	9	399.5	313	453.9	236.0	416.0	283.0	179.8	850.0	292.3	324.0
314	chr13	46718909	46727225	14	399.5	314	423.0	294.0	432.5	256.0	164.6	1042.0	325.8	247.0
315	chr16	23222854	23228742	17	398.3	315	367.1	409.0	375.9	353.0	166.8	997.0	176.8	1176.0
316	chr10	6976739	6983461	9	397.0	316	428.0	282.0	410.1	295.0	165.1	1031.0	139.8	1954.0
317	chr1	193196862	193202730	1	396.4	317	381.3	374.0	393.7	324.0	207.0	609.0	220.7	690.0
319	chr6	129267522	129276518	7	395.8	319	275.3	767.0	293.8	635.0				
320	chr4	136173168	136182456	5	395.2	320	424.7	290.0	445.7	236.0	315.6	192.0	322.9	255.0
321	chr7	143622725	143630005	8	395.2	321	440.5	254.0	431.1	261.0	272.0	301.0	310.8	280.0
322	chr19	5870042	5875302	21	395.2	322	485.6	197.0	414.7	286.0	246.6	399.0	383.6	162.0
323	chr10	60276594	60285140	9	393.9	323	317.0	561.0	387.8	330.0	114.8	2313.0	354.7	197.0
324	chr1	171766862	171774232	1	393.3	324	158.5	2619.0	228.6	1136.0	296.3	225.0	448.3	99.0
325	chr2	92456420	92461940	2	393.3	325	423.8	293.0	366.3	377.0	253.4	365.0	270.3	407.0
326	chr9	106369049	106373393	12	393.3	326	388.0	364.0	343.1	442.0	273.2	298.0	285.9	352.0
327	chr3	88143106	88148178	4	392.7	327	731.7	59.0	607.6	94.0	281.6	264.0	505.4	72.0
329	chr6	39376030	39382998	7	392.1	329	223.6	1197.0	209.4	1397.0	293.5	229.0	144.4	1807.0
332	chr19	44292740	44299156	21	389.6	332	379.6	379.0	343.1	445.0	297.5	224.0	288.8	342.0
333	chr5	72745275	72753379	6	389.0	333	514.8	168.0	337.1	465.0	269.2	313.0	262.3	440.0
334	chr9	63752339	63757713	12	389.0	334	523.1	157.0	462.1	214.0	278.8	281.0	255.9	466.0
336	chr17	72916617	72925651	18	388.4	336	372.1	394.0	443.0	239.0	144.8	1355.0	262.8	439.0
338	chr19	34639693	34646765	21	388.4	338	415.5	303.0	364.5	383.0	248.8	393.0	239.1	562.0
339	chr2	79252878	79260806	2	387.8	339	406.3	319.0	373.2	360.0	285.0	259.0	256.5	461.0
341	chr4	122880925	122887361	5	386.5	341	314.5	573.0	410.1	294.0	230.2	465.0	287.1	346.0
342	chr9	21285446	21290942	12	386.5	342	368.8	401.0	416.5	282.0	140.3	1445.0	167.5	1312.0
343	chr9	58243531	58250919	12	386.5	343	297.0	649.0	303.8	582.0	134.6	1600.0	243.8	528.0
345	chr17	33947577	33955301	18	385.9	345	337.9	487.0	464.4	210.0	301.4	213.0	305.6	294.0
346	chr11	103342037	103347361	13	385.3	346	413.8	307.0	332.6	482.0	251.1	378.0	284.2	359.0
347	chr4	135870728	135878376	5	384.7	347	142.7	3320.0	340.8	453.0	140.8	1429.0	134.0	2146.0
348	chr8	120734976	120744348	10	384.7	348	89.3	8067.0	242.2	1008.0	175.9	892.0	219.5	703.0
351	chr7	118110021	118115839	8	383.4	351	340.4	478.0	386.9	336.0	252.2	370.0	351.8	199.0
352	chr1	88276603	88278091	1	382.2	352	432.2	272.0	469.9	196.0	236.4	429.0	418.8	132.0
355	chr3	87523091	87530117	4	380.3	355	285.3	715.0	297.4	614.0	233.6	441.0	243.2	532.0
356	chr11	32531022	32537272	13	380.3	356	731.7	60.0	661.0	73.0	202.5	650.0	502.0	74.0
357	chr1	95664489	95669303	1	379.7	357	385.5	369.0	446.6	234.0	289.6	242.0	284.2	358.0
358	chr17	35240370	35246910	18	379.7	358	286.2	712.0	354.0	413.0	225.1	498.0	217.2	723.0
359	chr2	32719455	32725265	2	379.1	359	466.4	219.0	339.9	457.0	215.5	557.0	213.7	756.0
360	chr15	99391825	99397485	16	379.1	360	299.5	642.0	343.1	443.0	279.9	277.0	276.1	391.0
361	chr17	25218917	25225555	18	379.1	361	357.9	431.0	367.7	374.0	294.7	228.0	299.8	305.0
362	chr16	35867925	35872699	17	378.5	362	443.9	250.0	370.0	370.0	216.0	555.0	244.3	523.0
363	chr16	49856190	49863102	17	378.5	363	370.4	399.0	292.9	647.0	173.1	921.0	181.4	1106.0
364	chr16	76365471	76372855	17	378.5	364	217.8	1282.0	214.4	1334.0	179.3	857.0	182.5	1094.0
365	chr15	98867619	98872013	16	377.9	365	385.5	371.0	329.8	492.0	251.1	380.0	289.4	338.0
366	chr6	129181281	129187475	7	377.3	366	392.1	355.0	386.9	335.0	259.6	339.0	286.5	349.0
367	chr10	79981547	79988397	9	377.3	367	388.0	365.0	473.1	191.0	274.9	291.0	277.3	383.0
369	chr6	129232018	129238872	7	376.6	369	365.4	412.0	360.8	390.0	182.1	819.0	224.7	661.0
370	chr1	191178539	191186539	1	376.0	370	189.4	1741.0	285.6	682.0	148.2	1280.0	183.7	1072.0
371	chr12	86945969	86951595	15	376.0	371	403.0	330.0	360.8	392.0	218.9	536.0	317.7	266.0
372	chr15	61983529	61991855	16	376.0	372	470.6	217.0	370.9	366.0	80.3	4889.0	106.9	3565.0
376	chr4	101257510	101265410	5	373.6	376	413.8	306.0	334.8	476.0	300.3	217.0	283.0	361.0
377	chr7	45918968	45924838	8	373.6	377	607.4	104.0	407.8	297.0	209.8	592.0	224.7	662.0
378	chr10	93161929	93168993	9	373.6	378	383.0	373.0	431.6	260.0	226.2	487.0	435.5	114.0
379	chr13	24613185	24618985	14	373.6	379	564.0	130.0	435.7	248.0	356.9	139.0	335.0	226.0
380	chr15	89306732	89314092	16	372.3	380	413.0	308.0	387.3	334.0	247.7	396.0	324.1	251.0
381	chr3	88450726	88457690	4	371.7	381	317.9	558.0	356.7	403.0	320.1	184.0	236.8	575.0
382	chr5	123016066	123022408	6	371.7	382	270.3	802.0	316.6	527.0	233.0	448.0	299.8	304.0
383	chr13	24600756	24606364	14	371.7	383	567.3	129.0	378.2	347.0	262.4	332.0	255.3	470.0
384	chr11	100934000	100940318	13	371.1	384	364.6	418.0	355.8	407.0	213.8	570.0	243.2	536.0
385	chr1	60745181	60752375	1	370.5	385	441.4	252.0	413.8	287.0	188.9	745.0	312.5	274.0
386	chr1	133131541	133136225	1	370.5	386	507.3	175.0	416.5	281.0	295.8	226.0	307.9	287.0
387	chr2	129178899	129187443	2	370.5	387	241.1	1018.0	208.9	1406.0	303.7	205.0	318.9	261.0
388	chr10	75588589	75593311	9	370.5	388	431.3	274.0	366.3	380.0	291.8	238.0	291.1	330.0
389	chr11	60932432	60938464	13	370.5	389	171.9	2175.0	328.0	498.0	267.5	318.0	339.1	220.0
390	chr14	55602568	55608332	11	370.5	390	339.6	482.0	309.3	558.0	251.1	379.0	239.7	557.0
391	chr10	37138207	37142689	9	369.9	391	327.9	520.0	357.7	401.0	225.7	492.0	266.3	429.0
392	chr16	97534338	97540244	17	369.9	392	396.3	350.0	328.5	496.0	249.4	387.0	272.1	401.0
396	chr5	144218487	144224605	6	368.6	396	399.6	340.0	414.7	285.0	217.7	541.0	291.7	327.0
397	chr14	121369857	121378717	11	368.0	397	362.1	421.0	239.5	1030.0	303.7	207.0	216.0	732.0
401	chr19	57355149	57361267	21	366.8	401	403.0	332.0	369.1	371.0	279.4	278.0	303.3	300.0
402	chr1	52007599	52014435	1	366.1	402	322.9	539.0	358.1	398.0	256.8	349.0	316.5	268.0
403	chr3	88136235	88141469	4	366.1	403	404.6	325.0	358.6	395.0	278.8	280.0	254.2	476.0
404	chr1	36306783	36313791	1	364.9	404	309.5	594.0	308.8	559.0	220.6	522.0	268.0	417.0
406	chr17	28206785	28213179	18	364.3	406	381.3	375.0	427.5	268.0	300.9	215.0	325.8	248.0
408	chr1	125428554	125434826	1	363.1	408	396.3	347.0	392.8	326.0	254.5	361.0	306.2	290.0
410	chr17	7925476	7932298	18	362.4	410	255.3	906.0	354.9	410.0	233.0	450.0	297.5	314.0
411	chr1	134074290	134080170	1	361.8	411	307.0	608.0	297.9	610.0	224.5	500.0	236.8	574.0
412	chr6	86847470	86854248	7	361.2	412	442.2	251.0	350.8	423.0	195.1	700.0	336.8	223.0
413	chr6	145120475	145126415	7	360.6	413	337.9	486.0	313.4	538.0	231.9	454.0	231.1	612.0
414	chr19	10824722	10830118	21	360.6	414	369.6	400.0	374.1	358.0	266.9	321.0	309.6	283.0
416	chr3	89959716	89965402	4	359.4	416	339.6	480.0	359.0	394.0	229.0	472.0	299.2	307.0
417	chr11	34778617	34784677	13	359.4	417	426.3	287.0	381.4	343.0	336.5	163.0	328.7	239.0
418	chr14	121913156	121919848	11	359.4	418	414.7	305.0	352.2	419.0	248.8	390.0	276.7	385.0
419	chr16	45222813	45229187	17	359.4	419	361.3	422.0	417.4	280.0	117.1	2218.0	287.7	345.0
420	chr11	106154862	106159784	13	358.7	420	436.4	263.0	375.0	356.0	238.1	421.0	241.5	546.0
422	chr2	160731834	160736690	2	358.1	422	355.4	437.0	334.8	475.0	254.5	362.0	290.6	333.0
423	chr5	123135415	123142097	6	358.1	423	473.9	210.0	458.0	220.0	143.1	1383.0	204.5	852.0
424	chr9	106171159	106177379	12	358.1	424	389.6	360.0	343.1	441.0	117.1	2211.0	262.8	438.0
426	chr3	131105378	131111112	4	356.9	426	194.4	1643.0	196.6	1629.0	231.3	458.0	285.9	351.0
428	chr1	132008483	132014445	1	355.7	428	330.4	511.0	350.4	424.0	232.4	451.0	295.2	319.0
429	chr16	23607888	23614312	17	355.7	429	350.4	452.0	362.7	385.0	186.1	778.0	223.0	677.0
430	chr19	3321535	3326699	21	355.7	430	402.1	334.0	393.7	325.0	216.0	556.0	240.3	554.0
432	chr11	49247600	49253386	13	354.4	432	302.9	625.0	322.5	511.0	282.8	262.0	385.9	158.0
433	chr17	35230254	35236076	18	354.4	433	336.2	493.0	362.7	386.0	246.6	398.0	270.3	408.0
434	chr7	25217049	25222915	8	353.8	434	306.2	611.0	307.0	563.0	259.6	340.0	268.0	419.0
436	chr17	46159384	46164742	18	353.8	436	325.4	531.0	342.6	447.0	261.8	334.0	269.8	410.0
437	chr11	98958773	98967055	13	353.2	437	316.2	567.0	312.0	543.0	205.3	627.0	266.3	430.0
438	chr10	54070465	54075337	9	351.9	438	319.5	552.0	292.9	645.0	268.1	315.0	255.3	469.0
439	chr10	81493931	81499181	9	351.9	439	410.5	312.0	367.2	375.0	173.6	913.0	141.5	1905.0
440	chr2	170125050	170130386	2	351.3	440	329.6	515.0	297.9	611.0	240.4	413.0	229.3	629.0
442	chr3	93551661	93558939	4	350.7	442	288.7	698.0	309.3	555.0	237.5	423.0	288.8	339.0
443	chr11	78982285	78985899	13	349.5	443	392.1	356.0	350.4	427.0	265.2	326.0	288.2	344.0
445	chr11	95836990	95844096	13	347.6	445	282.0	727.0	277.8	719.0	153.8	1183.0	395.7	147.0
446	chr16	91547162	91554658	17	347.6	446	253.6	919.0	447.1	233.0	273.2	299.0	144.4	1814.0
447	chr1	75207715	75214659	1	347.0	447	364.6	414.0	242.7	1000.0	131.2	1674.0	208.0	818.0
448	chr11	80075228	80081678	13	347.0	448	383.8	372.0	550.2	120.0	213.2	573.0	249.5	501.0
449	chr11	115152830	115159952	13	347.0	449	378.8	381.0	299.7	600.0	292.4	235.0	412.4	136.0
450	chr6	30298342	30303700	7	346.4	450	328.7	516.0	364.5	382.0	251.1	376.0	273.2	398.0
451	chr8	117257220	117264012	10	346.4	451	372.1	393.0	341.7	451.0	261.3	335.0	269.2	413.0
452	chr18	4347550	4355074	20	345.8	452	237.8	1054.0	354.0	414.0	76.3	5386.0	202.8	872.0
453	chr10	79855850	79859648	9	345.2	453	347.9	457.0	353.1	416.0	290.1	241.0	291.1	331.0
454	chr17	57076081	57080933	18	345.2	454	429.7	281.0	351.3	421.0	249.4	388.0	255.3	472.0
458	chr13	112464651	112471515	14	343.9	458	367.9	406.0	396.4	319.0	256.8	351.0	196.4	923.0
459	chr1	162733472	162739960	1	343.3	459	344.6	463.0	298.8	604.0	197.9	667.0	192.9	956.0
460	chr5	137629610	137633038	6	343.3	460	424.7	291.0	432.0	257.0	276.6	286.0	273.8	396.0
462	chr5	142402360	142409242	6	342.7	462	304.5	617.0	333.0	481.0	281.1	268.0	309.6	281.0
463	chr8	34141398	34146010	10	342.1	463	464.7	222.0	397.8	313.0	234.1	437.0	280.2	372.0
465	chr14	70773593	70778687	11	340.8	465	338.7	485.0	310.2	551.0	207.6	608.0	232.8	599.0
466	chr4	152445518	152449978	5	340.2	466	388.8	362.0	342.1	448.0	242.6	406.0	253.6	479.0
467	chr11	97657411	97663549	13	340.2	467	421.3	296.0	308.8	560.0	135.7	1573.0	166.9	1329.0
468	chr4	150237303	150243329	5	339.6	468	281.2	733.0	265.0	803.0	185.5	779.0	217.8	716.0
469	chr17	70845990	70852868	18	339.6	469	447.2	243.0	485.8	176.0	217.2	546.0	216.0	734.0
470	chr2	25193202	25197536	2	339.0	470	370.4	398.0	344.4	440.0	246.0	400.0	290.0	337.0
471	chr11	59220882	59227576	13	338.4	471	296.2	657.0	350.4	426.0	186.6	770.0	234.5	590.0
472	chr2	154655899	154662213	2	337.1	472	208.6	1410.0	290.6	655.0	156.7	1139.0	267.4	422.0
476	chr2	157128664	157134704	2	335.3	476	404.6	324.0	399.6	310.0	127.2	1810.0	135.7	2086.0
477	chr6	124729070	124734268	7	335.3	477	347.9	455.0	377.3	349.0	260.2	336.0	274.4	393.0
478	chr6	134036351	134043799	7	335.3	478	181.0	1917.0	358.6	396.0	132.3	1647.0	212.0	779.0
480	chr4	63858091	63863921	5	334.7	480	333.7	498.0	376.4	351.0	199.1	661.0	230.5	616.0
481	chr7	16401767	16406867	8	334.7	481	374.6	387.0	387.3	333.0	251.1	377.0	286.5	350.0
482	chr13	55369030	55374590	14	334.7	482	393.0	353.0	337.6	464.0	293.0	233.0	239.1	561.0
484	chr12	100894721	100904319	15	334.0	484	140.2	3492.0	216.7	1287.0	60.5	7746.0	215.5	741.0
485	chr19	34290603	34296509	21	333.4	485	262.8	854.0	308.4	561.0	249.4	389.0	193.5	954.0
486	chr4	154924864	154929776	5	332.8	486	371.3	396.0	315.7	532.0	207.0	611.0	243.2	534.0
488	chr7	28980488	28985094	8	332.8	488	310.4	591.0	297.9	612.0	216.0	552.0	237.4	571.0
489	chr18	46520786	46525690	20	332.8	489	267.0	829.0	335.3	474.0	164.6	1044.0	244.3	524.0
490	chr1	58710420	58717352	1	332.2	490	712.5	65.0	983.1	15.0	198.5	662.0	250.7	490.0
492	chr5	139791345	139795807	6	332.2	492	339.6	481.0	285.6	683.0	221.7	519.0	278.4	378.0
493	chr11	69577460	69583194	13	332.2	493	286.2	710.0	320.2	517.0	147.0	1308.0	157.7	1504.0
494	chr9	66913980	66919352	12	331.6	494	354.6	443.0	454.8	225.0	257.9	346.0	239.1	560.0
496	chr2	22772835	22777847	2	329.7	496	335.4	495.0	340.3	454.0	189.5	740.0	202.2	873.0
497	chr2	93188316	93195806	2	329.7	497	190.2	1721.0	357.2	402.0	226.2	483.0	143.3	1831.0
498	chr11	40689896	40695554	13	329.7	498	337.1	490.0	326.6	502.0	208.7	599.0	240.3	552.0
499	chr11	58197957	58205499	13	329.7	499	338.7	484.0	303.8	583.0	197.9	673.0	190.0	1001.0
503	chr4	152114750	152122046	5	328.5	503	354.6	441.0	379.6	344.0	209.8	590.0	113.2	3150.0
504	chr1	36269912	36275444	1	327.9	504	392.1	354.0	292.0	649.0	162.3	1065.0	177.9	1151.0
507	chr8	121900991	121907179	10	327.9	507	191.1	1713.0	209.4	1398.0	218.9	533.0	249.5	500.0
508	chr6	117908289	117914665	7	327.2	508	218.6	1270.0	251.8	916.0	165.1	1027.0	266.3	428.0
509	chr10	42859945	42865083	9	327.2	509	570.7	127.0	399.2	311.0	94.4	3545.0	213.7	758.0
510	chr1	34837623	34844439	1	326.6	510	310.4	589.0	312.0	542.0	211.0	583.0	173.3	1219.0
512	chr13	49305906	49309658	14	326.6	512	348.7	453.0	333.5	480.0	293.5	230.0	260.5	447.0
514	chr5	107721070	107727266	6	326.0	514	366.3	410.0	356.3	405.0	130.6	1698.0	123.0	2614.0
515	chr13	41482998	41487968	14	326.0	515	309.5	602.0	311.1	548.0	220.0	526.0	271.5	404.0
516	chr13	63239025	63244413	14	326.0	516	211.9	1366.0	264.6	808.0	163.4	1055.0	478.9	82.0
517	chr5	122158776	122164522	6	325.4	517	346.2	460.0	330.7	487.0	138.6	1491.0	247.2	514.0
518	chr6	97209004	97214596	7	325.4	518	355.4	438.0	293.8	634.0	155.5	1158.0	255.9	465.0
519	chr15	102242525	102248483	16	325.4	519	389.6	361.0	345.3	436.0	232.4	453.0	269.8	409.0
520	chr18	32939323	32946493	20	325.4	520	266.2	839.0	219.4	1252.0	87.1	4169.0	128.8	2362.0
522	chr19	7338074	7341586	21	325.4	522	297.0	652.0	328.0	499.0	221.1	521.0	284.8	357.0
523	chr10	67535182	67541926	9	324.8	523	342.9	470.0	350.4	425.0	176.5	885.0	223.5	672.0
524	chr10	128491127	128495791	9	324.8	524	366.3	411.0	292.9	646.0	238.1	420.0	249.0	506.0
525	chr12	98267613	98273929	15	324.8	525	264.5	846.0	300.6	595.0	247.1	397.0	258.8	455.0
526	chr14	120275565	120279999	11	324.8	526	332.1	507.0	362.7	384.0	255.6	357.0	242.6	539.0
528	chr1	52120024	52125814	1	324.2	528	304.5	616.0	293.3	639.0			218.3	710.0
530	chr7	127011099	127017659	8	324.2	530	221.1	1235.0	221.7	1225.0	195.7	697.0	190.6	991.0
531	chr15	53342216	53347140	16	324.2	531	333.7	501.0	338.5	461.0	200.2	658.0	212.0	781.0
532	chr18	60843894	60850314	20	324.2	532	158.5	2648.0	265.5	801.0	161.2	1089.0	201.6	881.0
533	chr7	140854942	140860462	8	323.5	533	322.1	545.0	286.0	680.0	109.2	2574.0	224.7	663.0
534	chr9	107284949	107290817	12	323.5	534	189.4	1753.0	293.3	642.0	251.7	373.0	259.4	453.0
537	chr11	62574849	62578329	13	322.9	537	327.1	522.0	304.7	574.0	219.4	529.0	232.2	605.0
538	chr12	101023873	101029241	15	322.9	538	327.1	524.0	295.2	628.0	196.2	690.0	239.7	556.0
539	chr6	125096337	125099697	7	321.7	539	332.9	503.0	333.5	479.0	216.0	551.0	272.6	399.0
540	chr10	80755740	80760128	9	321.7	540	119.3	4889.0	256.4	871.0	270.9	306.0	306.7	289.0
541	chr12	36153676	36159098	15	321.7	541	332.1	506.0	329.4	495.0	110.8	2481.0	229.9	626.0
542	chr18	60373014	60380300	20	321.7	542	613.2	101.0	300.6	596.0	37.3	13500.0	106.3	3614.0
544	chr9	21029104	21033784	12	319.8	544	343.7	464.0	338.0	463.0	186.1	776.0	212.6	772.0
545	chr11	57645756	57652682	13	319.8	545	321.2	549.0	302.5	589.0	216.0	553.0	270.9	406.0
546	chr17	32399072	32404610	18	319.8	546	357.9	432.0	331.7	485.0	187.8	762.0	247.8	512.0
547	chr3	142495260	142501594	4	319.2	547	250.3	940.0	223.5	1198.0	103.5	2871.0	210.8	790.0
550	chr15	80079032	80084418	16	319.2	550	159.4	2608.0	226.3	1164.0	233.6	446.0	228.7	635.0
552	chr17	57245776	57251194	18	319.2	552	316.2	568.0	295.6	625.0	158.9	1118.0	218.9	708.0
553	chr10	68275043	68281715	9	318.6	553	294.5	667.0	330.3	491.0	213.8	568.0	257.6	458.0
554	chr10	117839150	117845512	9	318.6	554	343.7	466.0	344.9	438.0	251.7	374.0	309.6	282.0
556	chr7	16781182	16785810	8	318.0	556	309.5	597.0	281.0	701.0	211.0	584.0	164.1	1370.0
557	chr12	112822349	112828735	15	318.0	557	135.2	3792.0	289.7	661.0	58.3	8154.0	238.0	569.0
558	chr15	79738393	79742329	16	318.0	558	367.1	407.0	298.4	608.0	216.0	554.0	190.6	995.0
559	chr5	64803935	64808619	6	317.4	559	318.7	554.0	340.3	455.0	252.2	369.0	254.7	473.0
560	chr11	118399777	118403487	13	317.4	560	310.4	592.0	303.8	584.0	229.6	470.0	220.7	695.0
561	chr12	103440718	103445724	15	317.4	561	280.3	739.0	303.8	585.0	188.3	753.0	261.1	445.0
562	chr1	58725192	58731770	1	316.8	562			983.1	15.0	174.2	904.0	213.2	761.0
564	chr9	96357256	96363880	12	316.8	564	250.3	943.0	241.8	1011.0	65.0	6960.0	168.7	1296.0
565	chr11	100861017	100866819	13	316.8	565	208.6	1413.0	252.3	912.0	214.3	565.0	223.0	676.0
566	chr16	8732503	8738293	17	316.8	566	308.7	605.0	304.3	581.0	255.6	358.0	266.9	426.0
567	chr17	45554350	45559466	18	316.8	567	326.2	530.0	303.8	586.0	165.7	1024.0	199.3	905.0
568	chr5	57714321	57720797	6	316.1	568	364.6	415.0	383.2	339.0	207.0	612.0	240.9	550.0
569	chr11	97698167	97704315	13	316.1	569	169.4	2245.0	286.5	679.0	163.4	1054.0	237.4	573.0
571	chr11	120627334	120632986	13	316.1	571	265.3	841.0	316.6	529.0	231.9	455.0	280.7	369.0
575	chr4	145242741	145247613	5	315.5	575	261.1	862.0	294.7	630.0	302.6	209.0	388.2	157.0
576	chr5	121831942	121836012	6	315.5	576	256.1	892.0	276.0	729.0	221.7	518.0	235.1	584.0
578	chr2	32446925	32453727	2	314.9	578	317.9	557.0	320.7	514.0	251.1	375.0	241.5	543.0
580	chr8	85079256	85084720	10	314.9	580	227.8	1148.0	328.0	497.0	265.8	324.0	267.4	424.0
582	chr5	142906911	142910555	6	314.3	582	314.5	574.0	317.5	523.0	253.4	366.0	243.8	527.0
586	chr11	74829401	74835337	13	313.7	586	337.1	491.0	309.3	557.0	139.1	1479.0	173.9	1213.0
588	chr11	118207406	118213742	13	313.0	588	341.2	475.0	274.6	736.0	266.9	319.0	279.0	377.0
590	chr11	70236547	70241211	13	311.8	590	342.9	471.0	320.2	518.0	148.2	1283.0	164.6	1359.0
591	chr15	78770158	78773862	16	311.8	591	356.3	435.0	299.3	603.0	185.5	784.0	212.0	782.0
592	chr6	48743363	48748833	7	311.2	592	592.4	109.0	561.1	114.0	234.7	434.0	226.4	646.0
593	chr7	17023543	17028799	8	311.2	593	255.3	899.0	259.1	857.0	192.9	718.0	215.5	737.0
594	chr9	108565658	108570616	12	311.2	594	300.4	639.0	324.8	509.0	110.3	2517.0	134.6	2128.0
595	chr9	111272218	111277334	12	311.2	595	267.8	822.0	311.1	547.0	214.9	561.0	253.6	480.0
596	chr15	27625919	27631835	16	310.6	596	252.8	925.0	273.3	743.0	200.2	657.0	205.6	843.0
597	chr12	110484273	110489563	15	310.0	597	323.7	538.0	285.1	688.0	197.9	674.0	215.5	742.0
598	chr4	48045151	48051317	5	309.3	598	439.7	255.0	347.2	430.0	163.4	1052.0	201.6	879.0
599	chr11	79140371	79147091	13	309.3	599	135.2	3784.0	237.2	1046.0	242.1	408.0	216.0	731.0
600	chr11	80382709	80387839	13	309.3	600	211.9	1363.0	271.0	760.0	123.3	1958.0	227.0	643.0
601	chr15	27674735	27682071	16	308.7	601	372.9	391.0	82.1	9131.0	165.7	1022.0	273.8	397.0
602	chr3	105796017	105800963	4	308.1	602	280.3	737.0	272.8	744.0	160.1	1094.0	305.6	293.0
603	chr2	180696675	180702905	2	307.5	603	244.5	988.0	283.8	692.0	117.1	2200.0	255.9	464.0
605	chr7	126469541	126476133	8	306.9	605	327.9	519.0	320.7	516.0	207.6	607.0	217.2	719.0
607	chr10	80671705	80676573	9	306.9	607	309.5	601.0	329.4	494.0	217.2	545.0	204.5	855.0
608	chr13	55445403	55450017	14	306.9	608	405.5	323.0	327.5	501.0	256.8	350.0	263.4	436.0
609	chr17	34626356	34633098	18	306.9	609	170.2	2229.0	267.3	794.0	100.7	3088.0	225.3	657.0
611	chr6	48717420	48722606	7	306.3	611	352.1	448.0	516.0	145.0	164.6	1040.0	159.4	1461.0
613	chr9	20640706	20645850	12	306.3	613	332.9	504.0	326.2	505.0	203.6	639.0	231.6	609.0
614	chr6	87845590	87850662	7	305.6	614	201.1	1534.0	267.3	791.0	218.9	532.0	232.2	602.0
615	chr7	141433388	141437512	8	305.6	615	271.2	796.0	234.9	1074.0	211.0	585.0	205.6	839.0
618	chr19	46039567	46044599	21	305.6	618	515.6	166.0	474.9	187.0	153.3	1193.0	254.2	478.0
619	chr11	117986917	117993333	13	305.0	619	158.5	2642.0	156.0	2766.0	121.6	2027.0	437.9	111.0
620	chr1	88697050	88701718	1	304.4	620	314.5	572.0	324.8	508.0	224.5	499.0	232.2	601.0
621	chr9	107631647	107636433	12	304.4	621	544.0	140.0	275.1	733.0	218.9	535.0	220.1	699.0
622	chr9	123478970	123483766	12	304.4	622	309.5	600.0	326.2	506.0	207.0	615.0	250.1	498.0
624	chr9	56088910	56094214	12	303.8	624	391.3	357.0	263.7	815.0	187.2	765.0	193.5	951.0
628	chr7	79272217	79276781	8	303.2	628	347.9	456.0	317.1	526.0	250.0	384.0	207.4	825.0
629	chr8	3352675	3356285	10	303.2	629	430.5	279.0	301.1	591.0	226.2	484.0	244.9	519.0
630	chr9	106474913	106479087	12	302.6	630	288.7	699.0	291.1	652.0	139.1	1476.0	244.3	522.0
634	chr10	128409007	128413723	9	301.9	634	312.0	584.0	316.1	530.0	165.1	1032.0	223.5	673.0
636	chr12	85472060	85477096	15	301.9	636	364.6	419.0	276.0	730.0	91.1	3824.0	230.5	621.0
637	chr19	4116469	4123213	21	301.9	637	325.4	533.0	278.3	715.0	225.7	494.0	207.4	828.0
638	chr4	40849559	40853293	5	301.3	638	318.7	553.0	298.8	605.0	233.6	442.0	244.9	518.0
639	chr11	100735122	100739384	13	301.3	639	342.9	472.0	372.3	363.0	270.3	309.0	221.8	686.0
641	chr8	85033993	85038851	10	300.7	641	179.4	1962.0	300.2	598.0	97.3	3301.0	139.8	1950.0
642	chr10	75514135	75519983	9	300.7	642	296.2	656.0	296.1	620.0	156.7	1144.0	147.3	1738.0
643	chr10	28667828	28673632	9	300.1	643	189.4	1754.0	183.4	1897.0	131.2	1685.0	134.6	2130.0
644	chr11	58182087	58187481	13	299.5	644	358.8	426.0	295.6	623.0	119.3	2108.0	161.2	1424.0
645	chr11	115474600	115478894	13	299.5	645	306.2	612.0	287.4	675.0	177.6	877.0	229.9	625.0
646	chr1	69682186	69687054	1	298.8	646	405.5	321.0	406.9	299.0	301.4	211.0	229.3	628.0
648	chr18	35736705	35740943	20	298.8	648	361.3	423.0	304.7	576.0	209.3	596.0	225.3	658.0
649	chr3	142528987	142533593	4	298.2	649	281.2	730.0	251.8	915.0	76.3	5333.0	75.7	6835.0
651	chr4	62518177	62521477	5	297.6	651	285.3	716.0	277.8	717.0	198.5	664.0	174.4	1199.0
653	chr17	29032734	29038280	18	297.6	653	262.0	861.0	383.2	340.0	178.1	872.0	216.6	730.0
654	chr4	126196686	126202252	5	297.0	654	293.7	673.0	338.0	462.0	184.4	796.0	178.5	1143.0
655	chr15	79691213	79694957	16	297.0	655	278.7	748.0	271.4	755.0	225.1	497.0	212.0	783.0
656	chr2	153236191	153241185	2	296.4	656	138.5	3550.0	332.1	483.0	216.0	549.0	251.3	485.0
