id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
328	chr1	138169161	138176283	1	403.8	328	472.2	193.0	209.8	588.0	473.6	197.0	342.5	209.0
329	chr3	115708581	115714625	4	403.8	329	455.3	223.0	341.6	160.0	451.4	222.0	351.8	198.0
330	chr12	86945322	86950978	15	403.0	330	360.8	392.0	218.9	536.0	376.0	371.0	317.7	266.0
331	chr19	11444087	11450879	21	403.0	331	437.0	245.0	208.1	606.0	388.4	337.0	242.6	540.0
332	chr19	57354584	57360834	21	403.0	332	369.1	371.0	279.4	278.0	366.8	401.0	303.3	300.0
333	chr14	121960373	121966185	11	402.1	333	898.7	23.0	493.2	47.0	557.6	130.0	556.3	54.0
334	chr19	3321606	3326554	21	402.1	334	393.7	325.0	216.0	556.0	355.7	430.0	240.3	554.0
337	chr5	123125251	123133107	6	400.5	337	467.6	201.0	365.9	119.0	487.8	182.0	448.3	101.0
338	chr3	103857440	103864252	4	399.6	338	428.8	265.0	322.9	177.0	424.2	258.0	277.8	381.0
340	chr5	144218313	144224689	6	399.6	340	414.7	285.0	217.7	541.0	368.6	396.0	291.7	327.0
341	chr10	7831229	7836367	9	399.6	341	374.5	357.0	291.8	237.0	442.7	233.0	303.3	299.0
342	chr10	19011009	19016977	9	398.0	342	456.2	222.0	272.0	302.0	531.0	153.0	231.1	613.0
343	chr17	51805621	51813329	18	398.0	343	468.5	200.0	217.7	543.0	449.5	225.0	377.8	170.0
344	chr1	106709171	106714403	1	397.1	344	434.3	253.0	218.3	539.0	413.7	284.0	285.4	353.0
346	chr8	34153201	34159957	10	397.1	346	354.5	411.0	168.5	976.0	277.9	753.0	218.3	714.0
347	chr1	125427613	125435773	1	396.3	347	392.8	326.0	254.5	361.0	363.1	408.0	306.2	290.0
349	chr15	81855493	81860403	16	396.3	349	349.9	428.0	201.9	652.0	289.0	693.0	177.3	1166.0
350	chr16	97534087	97539903	17	396.3	350	328.5	496.0	249.4	387.0	369.9	392.0	272.1	401.0
353	chr13	55368865	55374737	14	393.0	353	337.6	464.0	293.0	233.0	334.7	482.0	239.1	561.0
354	chr1	36270041	36275803	1	392.1	354	292.0	649.0	162.3	1065.0	327.9	504.0	177.9	1151.0
356	chr11	78982242	78985788	13	392.1	356	350.4	427.0	265.2	326.0	349.5	443.0	288.2	344.0
357	chr9	56089159	56095483	12	391.3	357	263.7	815.0	187.2	765.0	303.8	624.0	193.5	951.0
360	chr9	106170208	106177530	12	389.6	360	343.1	441.0	117.1	2211.0	358.1	424.0	262.8	438.0
361	chr15	102242830	102249480	16	389.6	361	345.3	436.0	232.4	453.0	325.4	519.0	269.8	409.0
362	chr4	152445764	152449856	5	388.8	362	342.1	448.0	242.6	406.0	340.2	466.0	253.6	479.0
364	chr9	106368909	106373449	12	388.0	364	343.1	442.0	273.2	298.0	393.3	326.0	285.9	352.0
365	chr10	79982475	79988607	9	388.0	365	473.1	191.0	274.9	291.0	377.3	367.0	277.3	383.0
366	chr2	91957251	91963741	2	387.1	366	397.3	314.0	341.6	159.0	426.0	256.0	199.9	891.0
367	chr1	131276062	131281652	1	386.3	367	453.0	228.0	359.7	135.0	421.7	266.0	295.2	318.0
369	chr1	95664655	95669063	1	385.5	369	446.6	234.0	289.6	242.0	379.7	357.0	284.2	358.0
371	chr15	98867683	98871911	16	385.5	371	329.8	492.0	251.1	380.0	377.9	365.0	289.4	338.0
372	chr11	80075328	80081638	13	383.8	372	550.2	120.0	213.2	573.0	347.0	448.0	249.5	501.0
373	chr10	93161789	93168997	9	383.0	373	431.6	260.0	226.2	487.0	373.6	378.0	435.5	114.0
374	chr1	193196070	193202006	1	381.3	374	393.7	324.0	207.0	609.0	396.4	317.0	220.7	690.0
375	chr17	28206340	28212402	18	381.3	375	427.5	268.0	300.9	215.0	364.3	406.0	325.8	248.0
376	chr6	120463608	120468488	7	380.5	376	572.5	109.0	264.1	328.0	525.5	157.0	428.0	122.0
377	chr6	124882554	124888190	7	379.6	377	357.7	400.0	212.1	579.0	273.5	781.0	220.1	698.0
379	chr19	44292302	44297616	21	379.6	379	343.1	445.0	297.5	224.0	389.6	332.0	288.8	342.0
380	chr1	9742380	9747812	1	378.8	380	395.1	320.0	269.2	312.0	416.8	275.0	290.0	336.0
381	chr11	115153336	115160294	13	378.8	381	299.7	600.0	292.4	235.0	347.0	449.0	412.4	136.0
383	chr6	142957667	142965785	7	377.1	383	278.3	712.0	108.0	2626.0	221.0	1298.0	101.7	3965.0
386	chr5	120774819	120780581	6	375.4	386	346.3	432.0	297.5	222.0	405.7	298.0	291.1	328.0
387	chr7	16400790	16405944	8	374.6	387	387.3	333.0	251.1	377.0	334.7	481.0	286.5	350.0
388	chr11	75530498	75535882	13	374.6	388	351.7	420.0	109.7	2547.0	259.9	881.0	79.1	6397.0
389	chr4	134091482	134096080	5	372.9	389	565.2	111.0	315.0	194.0	569.9	121.0	340.2	216.0
390	chr11	3290411	3294681	13	372.9	390	297.0	616.0	190.6	731.0	266.1	836.0	199.3	899.0
391	chr15	27675254	27682694	16	372.9	391	82.1	9131.0	165.7	1022.0	308.7	601.0	273.8	397.0
392	chr7	16840464	16846828	8	372.1	392	401.0	307.0	297.5	223.0	412.5	288.0	311.9	278.0
393	chr8	117257607	117264129	10	372.1	393	341.7	451.0	261.3	335.0	346.4	451.0	269.2	413.0
394	chr17	72917128	72923316	18	372.1	394	443.0	239.0	144.8	1355.0	388.4	336.0	262.8	439.0
395	chr19	11512320	11518468	21	372.1	395	682.9	68.0	359.7	136.0	603.9	100.0	449.4	98.0
396	chr4	154924746	154929960	5	371.3	396	315.7	532.0	207.0	611.0	332.8	486.0	243.2	534.0
398	chr2	25193709	25197923	2	370.4	398	344.4	440.0	246.0	400.0	339.0	470.0	290.0	337.0
399	chr16	49856316	49860812	17	370.4	399	292.9	647.0	173.1	921.0	378.5	363.0	181.4	1106.0
400	chr19	10824302	10830556	21	369.6	400	374.1	358.0	266.9	321.0	360.6	414.0	309.6	283.0
401	chr9	21286051	21290337	12	368.8	401	416.5	282.0	140.3	1445.0	386.5	342.0	167.5	1312.0
404	chr6	117898467	117906399	7	367.9	404	229.0	1131.0	229.6	468.0	230.9	1159.0	311.9	277.0
405	chr7	125485659	125492381	8	367.9	405	245.4	974.0	237.0	426.0	197.6	1652.0	225.9	650.0
406	chr13	112464652	112469866	14	367.9	406	396.4	319.0	256.8	351.0	343.9	458.0	196.4	923.0
407	chr15	79738574	79742294	16	367.1	407	298.4	608.0	216.0	554.0	318.0	558.0	190.6	995.0
408	chr16	19978105	19983023	17	367.1	408	435.7	249.0	243.8	405.0	285.9	709.0	218.3	715.0
409	chr16	23222650	23228778	17	367.1	409	375.9	353.0	166.8	997.0	398.3	315.0	176.8	1176.0
410	chr5	107722571	107727447	6	366.3	410	356.3	405.0	130.6	1698.0	326.0	514.0	123.0	2614.0
411	chr10	128491037	128495523	9	366.3	411	292.9	646.0	238.1	420.0	324.8	524.0	249.0	506.0
412	chr6	129233301	129238891	7	365.4	412	360.8	390.0	182.1	819.0	376.6	369.0	224.7	661.0
414	chr1	75212266	75220196	1	364.6	414	242.7	1000.0	128.9	1748.0	347.0	447.0	208.0	818.0
415	chr5	57713914	57720298	6	364.6	415	383.2	339.0	207.0	612.0	316.1	568.0	240.9	550.0
418	chr11	100934840	100940942	13	364.6	418	355.8	407.0	213.8	570.0	371.1	384.0	243.2	536.0
419	chr12	85471542	85475520	15	364.6	419	276.0	730.0	91.1	3824.0	301.9	636.0	230.5	621.0
422	chr16	45222635	45228353	17	361.3	422	417.4	280.0	117.1	2218.0	359.4	419.0	287.7	345.0
423	chr18	35736487	35741065	20	361.3	423	304.7	576.0	209.3	596.0	298.8	648.0	225.3	658.0
424	chr2	158665704	158671210	2	358.8	424	446.2	235.0	177.6	873.0	544.0	139.0	383.6	161.0
425	chr11	30193979	30198877	13	358.8	425	434.8	252.0	225.7	493.0	431.6	251.0	209.1	811.0
426	chr11	58181293	58186857	13	358.8	426	295.6	623.0	119.3	2108.0	299.5	644.0	161.2	1424.0
427	chr17	29002419	29008631	18	358.8	427	335.3	473.0	208.1	604.0	268.0	828.0	163.5	1388.0
431	chr17	25219027	25225463	18	357.9	431	367.7	374.0	294.7	228.0	379.1	361.0	299.8	305.0
432	chr17	32400450	32405434	18	357.9	432	331.7	485.0	187.8	762.0	319.8	546.0	247.8	512.0
434	chr10	75833330	75837974	9	356.3	434	401.9	304.0	255.1	359.0	432.8	248.0	343.1	206.0
435	chr15	78770166	78773826	16	356.3	435	299.3	603.0	185.5	784.0	311.8	591.0	212.0	782.0
437	chr2	160732261	160736893	2	355.4	437	334.8	475.0	254.5	362.0	358.1	422.0	290.6	333.0
438	chr6	97208522	97215304	7	355.4	438	293.8	634.0	155.5	1158.0	325.4	518.0	255.9	465.0
439	chr7	19265799	19272877	8	355.4	439	435.2	250.0	290.7	240.0	413.7	285.0	308.5	285.0
440	chr11	100574063	100579267	13	355.4	440	230.4	1116.0	149.3	1265.0	216.1	1370.0	159.4	1465.0
441	chr4	152115371	152122835	5	354.6	441	379.6	344.0	209.8	590.0	328.5	503.0	113.2	3150.0
442	chr7	73535076	73542076	8	354.6	442	635.9	79.0	65.6	6861.0	290.2	686.0	159.4	1462.0
443	chr9	66914968	66920760	12	354.6	443	454.8	225.0	257.9	346.0	331.6	494.0	239.1	560.0
444	chr13	113614175	113617957	14	354.6	444	398.7	312.0	235.8	430.0	413.1	287.0	266.3	431.0
445	chr9	44492611	44499881	12	353.8	445	287.9	672.0	220.6	523.0	290.8	685.0	230.5	619.0
448	chr6	48718482	48722932	7	352.1	448	516.0	145.0	164.6	1040.0	306.3	611.0	159.4	1461.0
449	chr17	35045816	35053066	18	352.1	449	161.0	2576.0	76.9	5318.0	282.8	729.0	133.4	2176.0
452	chr16	23608391	23614715	17	350.4	452	362.7	385.0	186.1	778.0	355.7	429.0	223.0	677.0
453	chr13	49305874	49309668	14	348.7	453	333.5	480.0	293.5	230.0	326.6	512.0	260.5	447.0
455	chr6	124729172	124734000	7	347.9	455	377.3	349.0	260.2	336.0	335.3	477.0	274.4	393.0
456	chr7	79272189	79276825	8	347.9	456	317.1	526.0	250.0	384.0	303.2	628.0	207.4	825.0
459	chr18	49978159	49983639	20	347.1	459	330.7	488.0	220.0	527.0	278.5	751.0	271.5	405.0
460	chr5	122158651	122164279	6	346.2	460	330.7	487.0	138.6	1491.0	325.4	517.0	247.2	514.0
461	chr10	77529609	77534551	9	346.2	461	438.4	243.0	333.1	167.0	449.5	224.0	314.2	272.0
463	chr1	162733519	162740433	1	344.6	463	298.8	604.0	197.9	667.0	343.3	459.0	192.9	956.0
464	chr9	21028618	21033424	12	343.7	464	338.0	463.0	186.1	776.0	319.8	544.0	212.6	772.0
465	chr9	111055126	111058354	12	343.7	465	305.2	572.0	225.1	496.0	289.0	690.0	214.3	755.0
466	chr10	117839343	117845357	9	343.7	466	344.9	438.0	251.7	374.0	318.6	554.0	309.6	282.0
468	chr19	34596695	34599973	21	343.7	468	94.4	7527.0	52.0	9531.0	105.6	6370.0	42.2	13912.0
470	chr10	67535783	67540421	9	342.9	470	350.4	425.0	176.5	885.0	324.8	523.0	223.5	672.0
471	chr11	70237338	70241338	13	342.9	471	320.2	518.0	148.2	1283.0	311.8	590.0	164.6	1359.0
472	chr11	100735769	100739939	13	342.9	472	372.3	363.0	270.3	309.0	301.3	639.0	221.8	686.0
473	chr2	166707796	166713652	2	341.2	473	305.6	569.0	271.5	303.0	289.6	687.0	267.4	423.0
474	chr8	72161664	72167664	10	341.2	474	280.1	706.0	226.2	485.0	237.1	1084.0	238.0	568.0
475	chr11	118207304	118213748	13	341.2	475	274.6	736.0	266.9	319.0	313.0	588.0	279.0	377.0
476	chr15	100417437	100424359	16	341.2	476	136.4	3751.0	109.2	2583.0	209.9	1464.0	188.3	1014.0
477	chr7	106639935	106644971	8	340.4	477	316.6	528.0	169.1	968.0	285.3	710.0	192.9	957.0
478	chr7	118111484	118117296	8	340.4	478	386.9	336.0	252.2	370.0	383.4	351.0	351.8	199.0
479	chr2	144264920	144272490	2	339.6	479	377.3	348.0	256.2	354.0	418.6	273.0	292.9	320.0
480	chr3	89959907	89965173	4	339.6	480	359.0	394.0	229.0	472.0	359.4	416.0	299.2	307.0
481	chr5	139791698	139795548	6	339.6	481	285.6	683.0	221.7	519.0	332.2	492.0	278.4	378.0
482	chr14	55602515	55607111	11	339.6	482	309.3	558.0	251.1	379.0	370.5	390.0	239.7	557.0
484	chr11	58198066	58204920	13	338.7	484	303.8	583.0	197.9	673.0	329.7	499.0	190.0	1001.0
485	chr14	70773012	70776382	11	338.7	485	310.2	551.0	207.6	608.0	340.8	465.0	232.8	599.0
486	chr6	145120237	145124433	7	337.9	486	313.4	538.0	231.9	454.0	360.6	413.0	231.1	612.0
487	chr17	33947544	33952810	18	337.9	487	464.4	210.0	301.4	213.0	385.9	345.0	305.6	294.0
488	chr19	11407632	11414972	21	337.9	488	342.1	449.0	108.6	2614.0	185.9	1900.0	94.2	4682.0
489	chr10	80928676	80933870	9	337.1	489	315.2	535.0	104.1	2853.0	234.6	1118.0	161.2	1423.0
490	chr11	40690411	40696055	13	337.1	490	326.6	502.0	208.7	599.0	329.7	498.0	240.3	552.0
491	chr11	74827336	74834374	13	337.1	491	309.3	557.0	139.1	1479.0	313.7	586.0	173.9	1213.0
492	chr12	84768527	84773823	15	336.2	492	310.2	550.0	127.2	1823.0	250.1	957.0	114.4	3092.0
493	chr17	35230722	35236224	18	336.2	493	362.7	386.0	246.6	398.0	354.4	433.0	270.3	408.0
494	chr18	82474090	82481520	20	336.2	494	450.3	231.0	350.6	148.0	707.0	67.0	402.0	141.0
495	chr2	22772584	22777664	2	335.4	495	340.3	454.0	189.5	740.0	329.7	496.0	202.2	873.0
496	chr19	10734611	10739417	21	334.6	496	682.0	69.0	445.7	63.0	770.6	50.0	648.1	25.0
498	chr4	63857997	63862211	5	333.7	498	376.4	351.0	199.1	661.0	334.7	480.0	230.5	616.0
499	chr7	127215455	127219645	8	333.7	499	267.3	792.0	228.5	475.0	277.2	757.0	220.7	693.0
500	chr12	55487923	55491755	15	333.7	500	266.9	796.0	173.1	920.0	316.1	572.0	209.7	805.0
501	chr15	53341937	53346611	16	333.7	501	338.5	461.0	200.2	658.0	324.2	531.0	212.0	781.0
502	chr19	4200468	4205244	21	333.7	502	197.1	1627.0	160.1	1096.0	198.8	1632.0	151.9	1617.0
503	chr6	125097728	125101294	7	332.9	503	333.5	479.0	216.0	551.0	321.7	539.0	272.6	399.0
504	chr9	20641422	20645922	12	332.9	504	326.2	505.0	203.6	639.0	306.3	613.0	231.6	609.0
506	chr12	36155153	36159163	15	332.1	506	329.4	495.0	110.8	2481.0	321.7	541.0	229.9	626.0
507	chr14	120274793	120279439	11	332.1	507	362.7	384.0	255.6	357.0	324.8	526.0	242.6	539.0
509	chr9	14276784	14282618	12	331.2	509	304.3	579.0	57.1	8329.0	284.6	716.0	79.7	6298.0
513	chr15	59646600	59654184	16	330.4	513	255.9	878.0	231.9	456.0	271.7	796.0	226.4	648.0
514	chr16	52032427	52038937	17	330.4	514	407.8	298.0	198.5	665.0	367.4	398.0	304.4	297.0
515	chr2	170125652	170130864	2	329.6	515	297.9	611.0	240.4	413.0	351.3	440.0	229.3	629.0
516	chr6	30298810	30304056	7	328.7	516	364.5	382.0	251.1	376.0	346.4	450.0	273.2	398.0
518	chr5	123395762	123400196	6	327.9	518	333.9	478.0	230.7	462.0	332.2	491.0	213.2	765.0
519	chr7	126469129	126475843	8	327.9	519	320.7	516.0	207.6	607.0	306.9	605.0	217.2	719.0
520	chr10	37136768	37141192	9	327.9	520	357.7	401.0	225.7	492.0	369.9	391.0	266.3	429.0
522	chr11	62573839	62577071	13	327.1	522	304.7	574.0	219.4	529.0	322.9	537.0	232.2	605.0
523	chr11	100844614	100849962	13	327.1	523	502.7	157.0	346.1	153.0	500.8	173.0	384.1	159.0
524	chr12	101022631	101027895	15	327.1	524	295.2	628.0	196.2	690.0	322.9	538.0	239.7	556.0
526	chr8	81010068	81014712	10	326.2	526	297.0	615.0	194.5	707.0	267.4	831.0	217.8	717.0
528	chr11	103114546	103119218	13	326.2	528	201.6	1542.0	108.0	2633.0	205.0	1527.0	131.7	2251.0
529	chr13	30747162	30751176	14	326.2	529	354.5	412.0	219.4	531.0	945.9	18.0	839.9	9.0
530	chr17	45555216	45559118	18	326.2	530	303.8	586.0	165.7	1024.0	316.8	567.0	199.3	905.0
531	chr17	46158917	46163545	18	325.4	531	342.6	447.0	261.8	334.0	353.8	436.0	269.8	410.0
532	chr17	56029950	56035866	18	325.4	532	276.9	724.0	224.5	502.0	296.4	660.0	265.7	432.0
533	chr19	4116332	4123294	21	325.4	533	278.3	715.0	225.7	494.0	301.9	637.0	207.4	828.0
534	chr2	156884413	156888159	2	324.6	534	278.7	709.0	219.4	528.0	259.9	877.0	222.4	679.0
535	chr10	41886782	41892140	9	324.6	535	264.6	807.0	152.1	1208.0	243.9	1009.0	201.0	886.0
536	chr11	58976605	58982287	13	324.6	536	315.2	536.0	183.8	807.0	239.6	1054.0	190.6	992.0
537	chr19	53887861	53894219	21	324.6	537	304.7	577.0	204.2	636.0	267.4	833.0	278.4	380.0
538	chr12	110484311	110489483	15	323.7	538	285.1	688.0	197.9	674.0	310.0	597.0	215.5	742.0
539	chr1	52007807	52013181	1	322.9	539	358.1	398.0	256.8	349.0	366.1	402.0	316.5	268.0
540	chr1	54921578	54926588	1	322.9	540	315.2	533.0	218.3	538.0	303.8	623.0	255.3	467.0
545	chr7	140854834	140859502	8	322.1	545	286.0	680.0	109.2	2574.0	323.5	533.0	224.7	663.0
546	chr7	126774418	126781178	8	321.2	546	249.1	934.0	156.1	1151.0	209.3	1468.0	161.7	1411.0
548	chr11	4235443	4239875	13	321.2	548	275.1	734.0	169.1	971.0	285.9	707.0	195.2	937.0
549	chr11	57646100	57652048	13	321.2	549	302.5	589.0	216.0	553.0	319.8	545.0	270.9	406.0
552	chr10	54070950	54075022	9	319.5	552	292.9	645.0	268.1	315.0	351.9	438.0	255.3	469.0
553	chr4	40849886	40853606	5	318.7	553	298.8	605.0	233.6	442.0	301.3	638.0	244.9	518.0
554	chr5	64803867	64808709	6	318.7	554	340.3	455.0	252.2	369.0	317.4	559.0	254.7	473.0
555	chr13	97238825	97244375	14	318.7	555	168.8	2328.0	110.8	2484.0	179.7	2068.0	131.1	2276.0
556	chr14	70173143	70177707	11	318.7	556	290.6	658.0	195.7	699.0	284.0	722.0	195.8	932.0
557	chr2	32447131	32453503	2	317.9	557	320.7	514.0	251.1	375.0	314.9	578.0	241.5	543.0
558	chr3	88451521	88456921	4	317.9	558	356.7	403.0	320.1	184.0	371.7	381.0	236.8	575.0
560	chr10	128091173	128095571	9	317.9	560	375.4	354.0	275.4	290.0	185.2	1907.0	139.2	1977.0
561	chr10	60277156	60283654	9	317.0	561	387.8	330.0	114.8	2313.0	393.9	323.0	354.7	197.0
562	chr11	72300199	72304347	13	317.0	562	257.3	864.0	205.3	626.0	269.2	818.0	210.8	794.0
564	chr17	31058551	31063045	18	317.0	564	271.9	752.0	105.8	2759.0	245.7	996.0	213.7	760.0
565	chr6	83436108	83442684	7	316.2	565	315.2	534.0	266.4	322.0	282.2	730.0	279.6	373.0
567	chr11	98959102	98965782	13	316.2	567	312.0	543.0	205.3	627.0	353.2	437.0	266.3	430.0
568	chr17	57245892	57251024	18	316.2	568	295.6	625.0	158.9	1118.0	319.2	552.0	218.9	708.0
570	chr2	165652601	165657889	2	315.4	570	250.0	930.0	218.3	540.0	274.8	774.0	203.3	860.0
571	chr3	88620049	88625763	4	315.4	571	275.5	731.0	222.8	512.0	284.0	719.0	212.0	778.0
572	chr1	88697150	88701552	1	314.5	572	324.8	508.0	224.5	499.0	304.4	620.0	232.2	601.0
573	chr4	122881221	122886529	5	314.5	573	410.1	294.0	230.2	465.0	386.5	341.0	287.1	346.0
574	chr5	142906885	142910801	6	314.5	574	317.5	523.0	253.4	366.0	314.3	582.0	243.8	527.0
575	chr16	32162449	32166163	17	314.5	575	425.2	270.0	152.1	1215.0	276.0	768.0	246.7	516.0
577	chr9	44042894	44048188	12	313.7	577	282.8	697.0	197.4	677.0	455.7	217.0	419.9	131.0
578	chr9	66585930	66592476	12	313.7	578	170.2	2283.0	104.6	2806.0	134.0	4021.0	110.9	3314.0
580	chr1	91178887	91183723	1	312.9	580	246.3	960.0	227.9	477.0	271.1	797.0	182.0	1096.0
581	chr7	45714001	45720277	8	312.9	581	331.7	484.0	170.2	956.0	205.6	1519.0	164.1	1371.0
582	chr7	80859959	80865807	8	312.9	582	307.0	564.0	152.1	1206.0	277.2	756.0	143.3	1838.0
584	chr10	128409087	128413587	9	312.0	584	316.1	530.0	165.1	1032.0	301.9	634.0	223.5	673.0
585	chr12	12262188	12266400	15	312.0	585	198.0	1600.0	137.4	1529.0	254.4	922.0	146.1	1765.0
586	chr7	114415993	114422637	8	311.2	586	263.7	814.0	97.3	3298.0	250.1	954.0	162.9	1391.0
587	chr9	121640808	121648176	12	311.2	587	190.7	1738.0	55.4	8699.0	95.1	7562.0	66.4	8344.0
588	chr17	35192393	35197795	18	311.2	588	738.1	52.0	451.9	59.0	624.9	93.0	492.7	76.0
589	chr1	34838161	34843805	1	310.4	589	312.0	542.0	211.0	583.0	326.6	510.0	173.3	1219.0
590	chr3	60471594	60477846	4	310.4	590	563.9	112.0	233.6	440.0	287.1	703.0	206.2	837.0
591	chr7	28981022	28984614	8	310.4	591	297.9	612.0	216.0	552.0	332.8	488.0	237.4	571.0
592	chr11	118400325	118403571	13	310.4	592	303.8	584.0	229.6	470.0	317.4	560.0	220.7	695.0
593	chr15	80797539	80802409	16	310.4	593	283.3	696.0	186.6	773.0	289.0	692.0	236.8	578.0
594	chr1	36307133	36312423	1	309.5	594	308.8	559.0	220.6	522.0	364.9	404.0	268.0	417.0
597	chr7	16780844	16784634	8	309.5	597	281.0	701.0	211.0	584.0	318.0	556.0	164.1	1370.0
600	chr9	123478199	123482653	12	309.5	600	326.2	506.0	207.0	615.0	304.4	622.0	250.1	498.0
601	chr10	80672107	80676383	9	309.5	601	329.4	494.0	217.2	545.0	306.9	607.0	204.5	855.0
602	chr13	41484063	41488207	14	309.5	602	311.1	548.0	220.0	526.0	326.0	515.0	271.5	404.0
603	chr15	66556885	66562027	16	309.5	603	255.5	884.0			243.9	1012.0	166.9	1332.0
604	chr16	97459300	97463640	17	309.5	604	232.2	1095.0	222.8	514.0	292.7	678.0	225.9	653.0
605	chr16	8733631	8738149	17	308.7	605	304.3	581.0	255.6	358.0	316.8	566.0	266.9	426.0
606	chr7	102267496	102272326	8	307.9	606	306.1	567.0	145.3	1339.0	164.2	2561.0	157.7	1499.0
607	chr18	82911118	82915400	20	307.9	607	413.3	290.0	181.5	832.0	263.0	854.0	207.4	827.0
608	chr1	134074538	134078502	1	307.0	608	297.9	610.0	224.5	500.0	361.8	411.0	236.8	574.0
610	chr6	48744804	48748488	7	307.0	610	285.1	686.0	234.7	434.0	311.2	592.0	226.4	646.0
611	chr7	25217424	25222508	8	306.2	611	307.0	563.0	259.6	340.0	353.8	434.0	268.0	419.0
612	chr11	115475224	115479362	13	306.2	612	287.4	675.0	177.6	877.0	299.5	645.0	229.9	625.0
614	chr14	77903750	77908334	11	306.2	614	269.2	773.0	164.0	1050.0	239.0	1069.0	120.7	2738.0
615	chr6	134925655	134932551	7	305.4	615	437.9	244.0	84.8	4349.0	173.5	2253.0	104.0	3750.0
616	chr1	52120102	52125604	1	304.5	616	293.3	639.0			324.2	528.0	218.3	710.0
617	chr5	142402380	142407592	6	304.5	617	333.0	481.0	281.1	268.0	342.7	462.0	309.6	281.0
618	chr9	7867571	7872181	12	304.5	618	165.6	2404.0	239.8	415.0	319.2	548.0	128.8	2345.0
620	chr16	46005843	46011331	17	304.5	620	387.8	332.0	330.8	171.0	411.8	290.0	512.4	66.0
621	chr6	128886685	128891763	7	303.7	621	271.0	759.0	229.6	469.0	259.3	884.0	210.3	799.0
622	chr14	40961956	40966406	11	303.7	622	301.5	590.0	233.0	449.0	269.8	814.0	224.1	668.0
623	chr19	11044716	11051740	21	303.7	623	471.2	195.0	181.0	839.0	482.2	186.0	333.9	230.0
625	chr11	49247751	49253233	13	302.9	625	322.5	511.0	282.8	262.0	354.4	432.0	385.9	158.0
626	chr13	51845293	51850163	14	302.9	626	278.3	714.0	115.9	2261.0	235.9	1104.0	177.9	1157.0
627	chr13	120298295	120302265	14	302.9	627	277.4	721.0	195.7	698.0	270.4	808.0	187.2	1035.0
628	chr14	103651131	103655341	11	302.9	628	260.0	851.0	185.5	783.0	278.5	750.0	190.0	1004.0
629	chr2	35459896	35464726	2	302.0	629	272.3	746.0	238.1	419.0	279.7	740.0	243.2	531.0
630	chr4	134762335	134768729	5	302.0	630	237.2	1045.0	91.6	3748.0	232.8	1140.0	88.4	5230.0
631	chr8	22803827	22809911	10	302.0	631	298.4	607.0	188.9	750.0	269.2	817.0	127.7	2397.0
634	chr16	35934285	35940347	17	302.0	634	262.3	835.0	188.3	754.0	269.2	820.0	199.3	904.0
636	chr5	24423256	24427022	6	301.2	636	267.3	790.0	113.7	2346.0	180.3	2038.0	202.2	876.0
639	chr9	108565258	108570440	12	300.4	639	324.8	509.0	110.3	2517.0	311.2	594.0	134.6	2128.0
640	chr13	34129255	34132665	14	299.5	640	286.0	681.0	175.9	894.0	292.1	680.0	216.6	727.0
641	chr14	31430648	31436988	11	299.5	641	283.3	695.0	172.5	932.0	233.4	1137.0	142.7	1864.0
642	chr15	99393626	99397564	16	299.5	642	343.1	443.0	279.9	277.0	379.1	360.0	276.1	391.0
644	chr13	109903399	109908223	14	298.7	644	271.4	754.0	84.8	4380.0	240.8	1039.0	220.1	701.0
646	chr15	3269701	3275101	16	297.9	646	216.2	1295.0	155.5	1161.0	219.8	1319.0	164.6	1364.0
647	chr18	70568998	70574958	20	297.9	647	255.0	888.0	196.8	686.0	314.9	581.0	188.3	1016.0
648	chr3	28262316	28266650	4	297.0	648	269.2	772.0	147.6	1293.0	261.8	861.0	218.9	706.0
649	chr9	58245009	58249707	12	297.0	649	303.8	582.0	134.6	1600.0	386.5	343.0	243.8	528.0
650	chr12	80791314	80796676	15	297.0	650	282.4	698.0	182.1	820.0	276.0	766.0	210.8	795.0
651	chr13	43475187	43480421	14	297.0	651	223.5	1203.0	170.2	958.0	159.3	2764.0	247.8	511.0
652	chr19	7337766	7341454	21	297.0	652	328.0	499.0	221.1	521.0	325.4	522.0	284.8	357.0
654	chr8	120485905	120491591	10	296.2	654	149.2	3062.0	132.9	1639.0	178.4	2103.0	132.3	2214.0
655	chr9	106202159	106207057	12	296.2	655	255.5	882.0	184.9	789.0	239.6	1053.0	126.5	2436.0
656	chr10	75514508	75519574	9	296.2	656	296.1	620.0	156.7	1144.0	300.7	642.0	147.3	1738.0
657	chr11	59224055	59229241	13	296.2	657	350.4	426.0	186.6	770.0	338.4	471.0	234.5	590.0
659	chr17	70985518	70990236	18	296.2	659	311.6	546.0	217.7	544.0	277.2	760.0	215.5	744.0
660	chr19	4096988	4101432	21	296.2	660	279.6	708.0	210.4	587.0	279.1	745.0	215.5	745.0
662	chr3	100484113	100488681	4	295.4	662	140.5	3495.0	109.7	2534.0	238.3	1071.0	94.7	4584.0
664	chr16	52450180	52454948	17	295.4	664	301.1	594.0	208.1	603.0	287.7	701.0	212.6	776.0
665	chr16	55891205	55896459	17	295.4	665	254.1	895.0	118.8	2137.0	272.3	791.0	126.5	2447.0
