id	chr_name	start	end	chromosome_id	tag_count_10um_k99a	id_10um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
1053	chr3	87907901	87912415	4	236.3	1053	126.0	4337.0	213.8	566.0	288.3	695.0	224.7	660.0
1055	chr4	63384415	63389997	5	236.3	1055	225.3	1177.0	182.7	813.0	238.3	1072.0	113.8	3109.0
1056	chr4	101252452	101257284	5	236.3	1056	269.5	808.0			12.3	29461.0	138.6	1989.0
1062	chr1	105992243	105995497	1	235.9	1062	242.0	1004.0	161.2	1079.0	206.8	1504.0	153.1	1585.0
1065	chr8	15028928	15032348	10	235.9	1065	433.0	271.0	165.1	1030.0	353.8	435.0	156.5	1518.0
1072	chr1	136578282	136582910	1	234.9	1072	248.6	949.0	93.3	3614.0	246.4	984.0	183.7	1071.0
1075	chr8	119421747	119426129	10	234.9	1075	300.4	638.0	187.8	757.0	239.0	1066.0	199.9	892.0
1076	chr2	71811744	71816710	2	234.5	1076	282.0	726.0	193.4	716.0	241.4	1029.0	189.5	1007.0
1077	chr4	127022792	127026832	5	234.5	1077	219.4	1257.0	134.0	1611.0	230.9	1156.0	168.7	1291.0
1080	chr12	85703497	85707843	15	234.0	1080	10.0	31533.0	18.1	21874.0	226.0	1237.0	221.8	687.0
1083	chr6	97220919	97225607	7	233.6	1083	259.5	876.0	196.2	688.0	15.4	27120.0	179.1	1135.0
1085	chr9	44029032	44035016	12	233.1	1085	272.8	785.0	140.3	1446.0	252.5	934.0		
1086	chr11	87732104	87735846	13	233.1	1086	410.5	313.0	300.9	214.0	423.0	263.0	376.6	173.0
1087	chr19	44280645	44285513	21	233.1	1087	221.9	1228.0	205.9	621.0	258.1	899.0	205.6	844.0
1096	chr5	140612853	140618791	6	231.7	1096	178.5	1984.0	153.3	1186.0	218.0	1340.0	162.9	1390.0
1101	chr10	77518495	77523601	9	231.3	1101	140.2	3486.0	186.1	777.0	219.2	1324.0	156.0	1532.0
1102	chr10	117828831	117833895	9	231.3	1102	40.0	17441.0	99.0	3194.0	85.8	8728.0	258.2	456.0
1103	chr11	107413342	107418650	13	231.3	1103	186.1	1823.0	181.5	830.0	153.7	2998.0	56.6	10285.0
1104	chr12	91764953	91767457	15	231.3	1104	209.4	1405.0	170.8	951.0	229.7	1180.0	161.7	1414.0
1106	chr4	59544026	59548292	5	230.8	1106	236.9	1059.0	33.4	14696.0	188.9	1818.0	176.8	1172.0
1107	chr9	57650913	57655141	12	230.8	1107	206.9	1436.0	181.5	828.0	210.6	1454.0	168.7	1295.0
1111	chr2	166654359	166660667	2	230.4	1111	10.0	31139.0	67.3	6578.0	306.3	610.0	264.6	433.0
1112	chr5	134268121	134275007	6	230.4	1112	79.3	9448.0	179.8	847.0	64.2	12129.0	12.7	27633.0
1118	chr1	54909302	54914724	1	229.9	1118	21.7	23669.0	195.7	694.0	96.3	7352.0	62.4	9016.0
1121	chr11	11555207	11560349	13	229.9	1121	228.6	1141.0	58.3	8141.0	256.2	911.0	199.3	900.0
1125	chr6	31112379	31117295	7	229.5	1125	226.1	1170.0	136.3	1555.0	241.4	1032.0	143.8	1818.0
1133	chr11	97998144	98002974	13	229.0	1133	276.2	762.0	14.1	24599.0	228.5	1196.0	205.1	850.0
1137	chr4	40836985	40841995	5	228.6	1137	168.5	2260.0	180.4	841.0	245.1	998.0	216.6	724.0
1139	chr7	31032044	31037924	8	228.6	1139	631.6	91.0	99.0	3185.0	76.6	10033.0	43.9	13299.0
1143	chr17	47519306	47524526	18	228.6	1143	232.8	1105.0	78.6	5093.0	182.1	1996.0	77.4	6633.0
1150	chr19	46615974	46621450	21	228.1	1150	209.4	1408.0	217.2	547.0	255.0	919.0	251.3	489.0
1171	chr19	57362115	57368651	21	225.8	1171	124.3	4522.0	183.8	810.0	106.2	6313.0	183.1	1087.0
1173	chr2	32061613	32065729	2	225.4	1173	412.2	309.0	161.7	1069.0	214.3	1388.0	154.2	1564.0
1175	chr5	123143206	123146694	6	225.4	1175	211.1	1370.0	152.1	1204.0	213.0	1412.0	160.0	1444.0
1177	chr13	109819552	109824354	14	225.4	1177	216.9	1293.0	190.0	738.0	220.4	1307.0	205.6	842.0
1179	chr5	103759478	103763544	6	224.9	1179	170.2	2217.0	200.2	656.0	249.4	959.0	432.7	116.0
1182	chr6	114891877	114895997	7	224.4	1182	237.8	1052.0	175.9	891.0	214.3	1393.0	170.4	1264.0
1186	chr8	111592364	111597382	10	224.4	1186	322.9	543.0	40.7	12361.0	234.6	1117.0	202.8	869.0
1187	chr10	94826869	94829803	9	224.4	1187	213.6	1332.0	184.4	797.0	218.0	1344.0	157.7	1503.0
1191	chr4	32240144	32244102	5	224.0	1191	250.3	941.0	148.7	1273.0	208.7	1473.0	161.7	1409.0
1193	chr11	60779547	60782989	13	224.0	1193	455.5	235.0	363.1	126.0	479.8	191.0	432.1	117.0
1201	chr5	123149939	123152605	6	223.5	1201	236.9	1063.0	161.2	1085.0	213.0	1413.0	148.5	1711.0
1209	chr11	117344384	117350732	13	223.1	1209	30.0	20542.0	78.6	5079.0	287.7	700.0	149.6	1679.0
1210	chr13	85503560	85509972	14	223.1	1210	85.1	8652.0	58.8	8064.0	22.8	23257.0	64.1	8788.0
1217	chr8	84196733	84200485	10	222.2	1217	157.7	2664.0	123.3	1953.0	190.2	1797.0	12.7	27726.0
1218	chr11	6389526	6392638	13	222.2	1218	181.9	1909.0	175.9	893.0	250.1	956.0	191.2	983.0
1220	chr13	51752495	51757643	14	222.2	1220	298.7	643.0	203.6	642.0	226.0	1238.0	190.0	1003.0
1221	chr15	55842121	55848875	16	222.2	1221	85.9	8545.0			103.7	6560.0	37.0	15480.0
1222	chr17	23548866	23551906	18	222.2	1222	205.2	1471.0	147.0	1312.0	216.7	1362.0	146.1	1768.0
1229	chr6	91108817	91112913	7	221.3	1229	580.7	120.0	209.8	591.0	226.6	1226.0	206.8	831.0
1231	chr19	4330350	4334760	21	221.3	1231	211.1	1380.0	164.0	1051.0	237.1	1089.0	160.6	1441.0
1232	chr8	4212788	4215460	10	220.8	1232	206.9	1434.0	102.9	2923.0	216.1	1369.0	134.0	2156.0
1233	chr10	116914478	116918734	9	220.8	1233	293.7	674.0	56.0	8584.0	261.2	870.0	68.7	7960.0
1237	chr5	142902173	142905261	6	220.3	1237	209.4	1399.0	170.2	954.0	225.4	1243.0	164.6	1354.0
1239	chr10	126979723	126984585	9	220.3	1239	292.0	686.0	159.5	1104.0	218.6	1336.0	103.4	3826.0
1241	chr8	84201742	84205436	10	219.9	1241	188.6	1770.0	149.3	1261.0	194.5	1719.0	132.3	2212.0
1242	chr10	14042991	14048203	9	219.9	1242	15.0	27560.0	224.0	504.0	247.6	980.0	212.6	773.0
1244	chr12	110502482	110506888	15	219.9	1244	292.8	679.0	203.6	641.0	246.4	990.0	467.9	88.0
1245	chr3	103383301	103388017	4	219.4	1245	240.3	1025.0	36.8	13545.0	217.3	1348.0	41.6	13946.0
1247	chr8	13598592	13602548	10	219.4	1247	251.1	935.0	204.7	630.0	241.4	1035.0	180.2	1114.0
1254	chr1	165810646	165815270	1	219.0	1254	227.8	1145.0	179.3	854.0	210.6	1451.0	198.1	911.0
1256	chr2	167504080	167506786	2	218.5	1256	246.1	971.0	159.5	1099.0	210.6	1452.0	162.3	1397.0
1257	chr4	98435111	98439303	5	218.5	1257	322.9	542.0	116.5	2225.0	227.8	1202.0	15.0	25692.0
1258	chr6	142947988	142952636	7	218.5	1258	191.1	1709.0	147.6	1297.0	99.4	7009.0		
1260	chr9	121451773	121457635	12	218.5	1260	197.7	1587.0	10.2	28479.0	141.4	3614.0	43.3	13474.0
1269	chr11	79129261	79134795	13	218.1	1269	62.6	12285.0	260.2	337.0	272.9	786.0	240.9	551.0
1273	chr12	85485629	85488353	15	217.6	1273	195.2	1632.0	148.2	1285.0	211.2	1449.0	143.3	1845.0
1278	chr19	45574240	45577962	21	217.6	1278	230.3	1126.0	195.1	702.0	179.1	2093.0	199.9	895.0
1280	chr4	150565428	150569220	5	217.1	1280	261.1	863.0	183.2	811.0	227.8	1203.0	63.5	8836.0
1293	chr11	79610140	79615782	13	216.2	1293	247.0	969.0			205.0	1526.0		
1296	chr2	32164349	32168279	2	215.8	1296	259.5	874.0	198.5	663.0	214.3	1389.0	183.7	1073.0
1306	chr12	80116119	80119651	15	215.8	1306	228.6	1142.0	151.6	1226.0	242.7	1022.0	164.6	1362.0
1309	chr5	20942808	20948238	6	215.3	1309	126.8	4293.0	115.4	2278.0	230.3	1169.0	118.4	2838.0
1312	chr9	41080898	41085598	12	215.3	1312	216.1	1303.0	69.0	6335.0	282.8	725.0	276.1	388.0
1313	chr9	44019801	44025763	12	215.3	1313	126.0	4358.0	114.8	2309.0	279.1	744.0	100.5	4058.0
1314	chr16	23268355	23273561	17	215.3	1314	167.7	2298.0	147.0	1311.0	227.8	1210.0	220.1	702.0
1330	chr11	69060875	69064727	13	214.4	1330	65.1	11860.0	94.4	3546.0	245.7	995.0	177.9	1155.0
1331	chr12	3832514	3837868	15	214.4	1331	100.1	6801.0	194.0	715.0	273.5	782.0	230.5	620.0
1335	chr17	52147967	52153053	18	214.4	1335	176.9	2042.0	127.8	1806.0	188.3	1846.0	119.6	2796.0
1339	chr16	34093347	34096147	17	214.0	1339	234.4	1091.0	147.6	1299.0	185.2	1910.0	138.6	2002.0
1345	chr19	53804821	53811053	21	213.5	1345	84.3	8787.0	28.8	16597.0	264.3	845.0	98.8	4250.0
1352	chr10	96369113	96374695	9	212.6	1352	73.4	10404.0	97.3	3308.0	250.7	949.0	117.8	2886.0
1353	chr10	96720129	96726111	9	212.6	1353	98.5	6972.0	24.3	18455.0	58.7	13209.0	73.4	7212.0
1355	chr17	28521644	28525146	18	212.6	1355	201.9	1525.0	38.5	13133.0	228.5	1199.0	41.0	14207.0
1357	chr19	12009326	12013192	21	212.6	1357	199.4	1565.0	62.8	7371.0	234.6	1123.0		
1358	chr5	34194023	34199187	6	212.1	1358	215.3	1309.0	200.8	653.0	222.3	1285.0	195.2	935.0
1359	chr6	97311023	97313753	7	212.1	1359	234.4	1087.0	123.9	1931.0	197.6	1649.0	131.7	2242.0
1360	chr13	111474657	111481691	14	212.1	1360	69.2	11114.0	34.5	14417.0	56.2	13763.0	33.5	16598.0
1363	chr1	60757254	60762798	1	211.7	1363	165.2	2362.0	27.1	17072.0	17.3	25834.0	9.82	30489.0
1365	chr11	54567941	54573187	13	211.7	1365	292.8	678.0	85.4	4309.0	207.5	1500.0	76.2	6781.0
1371	chr6	128841510	128844490	7	211.2	1371	168.5	2261.0	52.0	9468.0	188.9	1823.0	58.9	9749.0
1372	chr7	73593541	73598213	8	211.2	1372	205.2	1464.0	131.8	1663.0	208.7	1475.0	218.3	713.0
1380	chr16	76362926	76368506	17	210.8	1380	95.1	7383.0	179.3	857.0	378.5	364.0	182.5	1094.0
1382	chr1	133797505	133802247	1	210.3	1382	173.5	2105.0	172.5	923.0	234.6	1113.0	192.9	955.0
1385	chr7	126283399	126287771	8	210.3	1385	186.1	1819.0	23.2	18947.0	175.4	2199.0	123.6	2591.0
1391	chr9	63718862	63723140	12	209.8	1391	290.3	692.0	196.8	684.0	400.1	310.0	238.6	563.0
1393	chr11	119052926	119059064	13	209.8	1393	236.1	1074.0	44.7	11297.0	205.0	1528.0	164.6	1360.0
1395	chr12	106307866	106312264	15	209.8	1395	200.2	1552.0	8.48	30605.0	190.8	1786.0	73.9	7136.0
1398	chr8	121902258	121906624	10	209.4	1398	191.1	1713.0	218.9	533.0	327.9	507.0	249.5	500.0
1399	chr9	32724490	32728640	12	209.4	1399	199.4	1561.0	178.7	862.0	2220.4	3.0	173.3	1224.0
1400	chr10	80676859	80679937	9	209.4	1400	259.5	878.0	157.2	1136.0	203.8	1545.0	210.3	801.0
1401	chr13	5862521	5865633	14	209.4	1401	226.9	1162.0	61.6	7539.0	237.1	1086.0	208.0	821.0
1406	chr2	129181836	129186396	2	208.9	1406	241.1	1018.0	303.7	205.0	370.5	387.0	318.9	261.0
1409	chr9	121674578	121678168	12	208.9	1409	269.5	810.0	160.6	1092.0	168.6	2409.0	169.2	1286.0
1411	chr11	11724624	11728650	13	208.9	1411	277.8	751.0	62.8	7344.0	169.2	2390.0	132.3	2219.0
1417	chr7	127479207	127481925	8	208.5	1417	234.4	1089.0	169.1	969.0	209.9	1459.0	154.8	1551.0
1418	chr8	94362895	94366781	10	208.5	1418	98.5	6964.0	189.5	743.0	215.5	1374.0	90.1	5065.0
1423	chr14	122061023	122066753	11	208.5	1423	257.8	884.0	8.48	30680.0	115.5	5402.0	18.5	23404.0
1424	chr15	66443081	66447867	16	208.5	1424	220.3	1253.0	180.4	845.0	208.7	1479.0	189.5	1011.0
1429	chr7	101582167	101586771	8	208.0	1429	279.5	742.0	54.3	8928.0	178.4	2102.0	64.1	8748.0
1430	chr7	125634963	125639333	8	208.0	1430	238.6	1044.0	170.8	948.0	214.3	1395.0	151.3	1626.0
1435	chr2	166662110	166667362	2	207.6	1435	172.7	2132.0	20.4	20416.0	142.0	3559.0	11.0	29123.0
1438	chr11	118013585	118016869	13	207.6	1438	254.5	909.0	7.92	31530.0	165.5	2524.0	158.9	1479.0
1440	chr12	84205908	84211002	15	207.6	1440	231.9	1113.0	170.8	950.0	192.0	1768.0	182.0	1097.0
1441	chr13	58111457	58114753	14	207.6	1441	179.4	1969.0	196.2	691.0	235.2	1111.0	194.1	945.0
1442	chr15	73729862	73734778	16	207.6	1442	197.7	1592.0	136.9	1544.0	192.6	1757.0	140.4	1938.0
1446	chr2	170153223	170156277	2	207.1	1446	183.6	1865.0	110.8	2470.0	205.6	1517.0	132.9	2182.0
1447	chr5	150598144	150602028	6	207.1	1447	238.6	1043.0	167.4	988.0	232.2	1147.0	169.8	1271.0
1450	chr11	4589305	4593577	13	207.1	1450	189.4	1756.0	67.3	6611.0	63.0	12387.0	49.7	11810.0
1453	chr14	25471509	25477807	11	207.1	1453	196.9	1607.0	234.7	435.0	217.3	1356.0	208.0	822.0
1454	chr3	88591688	88594276	4	206.7	1454	191.1	1704.0	144.8	1346.0	201.3	1584.0	148.5	1709.0
1458	chr6	145339568	145341974	7	206.7	1458	189.4	1749.0	40.2	12512.0	197.6	1650.0	136.9	2046.0
1470	chr13	43450176	43455164	14	206.2	1470	262.0	860.0	83.1	4596.0	155.6	2910.0	123.0	2630.0
1482	chr2	32552468	32557188	2	205.3	1482	269.5	807.0	181.0	833.0	215.5	1373.0	148.5	1707.0
1487	chr2	160742501	160747391	2	204.8	1487	214.4	1322.0	66.7	6653.0	235.2	1105.0	72.2	7342.0
1490	chr5	115488299	115492223	6	204.8	1490	229.4	1128.0	54.9	8787.0	232.2	1146.0	58.3	9857.0
1499	chr13	28417203	28420639	14	204.4	1499	211.1	1377.0			72.9	10637.0	63.0	8992.0
1505	chr9	45944354	45947676	12	203.9	1505	213.6	1331.0	140.8	1433.0	160.5	2704.0	125.3	2489.0
1512	chr9	115608563	115613813	12	203.5	1512	170.2	2222.0	194.0	713.0	202.5	1561.0	191.8	972.0
1516	chr1	87874022	87878522	1	203.0	1516	216.9	1285.0	166.3	999.0	182.1	1983.0	176.8	1169.0
1523	chr12	84173859	84177847	15	203.0	1523	86.8	8420.0	124.4	1922.0	210.6	1456.0	52.0	11304.0
1532	chr2	170132433	170135147	2	202.1	1532	197.7	1581.0	147.6	1292.0	179.1	2079.0	113.8	3105.0
1534	chr11	119162795	119167137	13	202.1	1534	173.5	2117.0	94.4	3551.0	205.0	1529.0	124.2	2566.0
1538	chr3	106772962	106778704	4	201.6	1538	168.5	2258.0	106.3	2704.0	177.8	2118.0	150.8	1641.0
1540	chr11	75278735	75282859	13	201.6	1540	176.0	2060.0	177.6	876.0	218.0	1345.0	177.9	1156.0
1543	chr14	19983734	19986642	11	201.6	1543	234.4	1090.0	135.2	1588.0	201.9	1579.0	155.4	1545.0
1544	chr19	53440400	53445208	21	201.6	1544	122.6	4658.0	125.6	1883.0	55.0	14073.0	128.2	2386.0
1547	chr4	123570932	123573532	5	201.2	1547	204.4	1476.0	166.8	993.0	218.6	1333.0	171.6	1254.0
1549	chr11	117305956	117310216	13	201.2	1549	216.1	1305.0	156.1	1152.0	301.9	635.0	251.3	488.0
1550	chr12	73908965	73913259	15	201.2	1550	111.0	5693.0	27.1	17257.0	273.5	783.0	97.0	4400.0
1554	chr19	11434394	11439196	21	201.2	1554	191.1	1718.0	119.3	2118.0	180.3	2052.0	127.7	2403.0
1558	chr18	68226881	68233027	20	200.7	1558	161.9	2528.0	145.9	1331.0	88.9	8340.0	167.5	1317.0
1559	chr1	52797868	52801316	1	200.3	1559	226.9	1154.0	195.7	693.0	227.2	1214.0	195.8	924.0
1561	chr4	133754801	133758429	5	200.3	1561	189.4	1745.0	121.6	2018.0	213.0	1411.0	149.6	1667.0
1562	chr7	75654157	75658179	8	200.3	1562	153.5	2851.0	115.4	2285.0	174.7	2213.0	159.4	1463.0
1564	chr11	115171302	115175544	13	200.3	1564	182.7	1891.0	183.8	808.0	222.3	1287.0	172.7	1238.0
1566	chr18	34853503	34857249	20	200.3	1566	172.7	2154.0	188.9	751.0	234.6	1122.0	229.3	631.0
1568	chr1	173488136	173492030	1	199.8	1568	219.4	1256.0	18.1	21656.0	199.4	1610.0	97.6	4307.0
1572	chr10	44527086	44530780	9	199.8	1572	179.4	1965.0	123.9	1937.0	193.3	1739.0	150.8	1647.0
1573	chr11	34007716	34012042	13	199.8	1573	188.6	1772.0	151.6	1224.0	245.7	994.0	151.3	1630.0
1575	chr1	172512341	172514707	1	199.4	1575	216.1	1297.0	164.6	1036.0	206.8	1505.0	149.6	1663.0
1577	chr2	38823086	38826102	2	199.4	1577	220.3	1248.0	125.6	1864.0	172.9	2264.0	132.9	2180.0
1578	chr7	28811996	28814402	8	199.4	1578	184.4	1852.0	128.4	1780.0	198.2	1638.0	171.0	1256.0
1582	chr4	149854398	149857808	5	198.9	1582	231.9	1108.0	182.1	816.0	239.0	1060.0	71.1	7535.0
1584	chr7	101092662	101096430	8	198.9	1584	216.1	1302.0	161.2	1087.0	183.4	1956.0	198.7	906.0
1590	chr2	167947390	167951548	2	198.4	1590	170.2	2215.0	216.0	550.0	211.2	1441.0	142.7	1855.0
1591	chr8	126660150	126664604	10	198.4	1591	227.8	1149.0	332.0	168.0	228.5	1193.0	179.6	1130.0
1597	chr8	70863025	70867135	10	198.0	1597	156.9	2699.0	165.7	1014.0	242.7	1021.0	195.8	930.0
1599	chr10	42631712	42634594	9	198.0	1599	210.3	1387.0	109.2	2577.0	182.8	1973.0	146.1	1759.0
1602	chr15	64021681	64026143	16	198.0	1602	224.4	1191.0	116.5	2236.0	221.7	1297.0	177.3	1165.0
1606	chr4	8536753	8540515	5	197.5	1606	140.2	3467.0	132.9	1637.0	185.9	1890.0	95.9	4487.0
1608	chr5	134309853	134313617	6	197.5	1608	216.1	1301.0	140.3	1443.0	190.2	1796.0	97.0	4382.0
1610	chr9	61373556	61378528	12	197.5	1610	201.1	1536.0	158.9	1114.0	196.3	1677.0	176.8	1174.0
1614	chr19	53904361	53907543	21	197.5	1614	270.3	806.0	153.8	1185.0	198.2	1646.0	162.3	1408.0
1616	chr2	6704253	6707693	2	197.1	1616	205.2	1459.0	138.6	1488.0	198.2	1633.0	206.2	834.0
1622	chr8	81775514	81780490	10	197.1	1622	734.2	57.0	166.3	1005.0	224.8	1255.0	102.2	3919.0
1623	chr10	81138362	81141640	9	197.1	1623	219.4	1264.0	131.2	1687.0	219.8	1314.0	160.0	1447.0
1626	chr17	56020427	56025325	18	197.1	1626	106.0	6214.0	210.4	586.0	202.5	1567.0	152.5	1606.0
1629	chr3	131105096	131108324	4	196.6	1629	194.4	1643.0	231.3	458.0	356.9	426.0	285.9	351.0
1630	chr4	129736107	129741277	5	196.6	1630	13.3	28496.0	62.8	7315.0	15.4	27069.0	21.4	21590.0
1638	chr2	155018495	155020305	2	196.2	1638	194.4	1641.0	127.8	1795.0	192.6	1747.0	151.9	1610.0
1641	chr7	73606474	73609860	8	196.2	1641	189.4	1750.0	138.6	1493.0	207.5	1498.0	155.4	1541.0
1646	chr17	5089422	5093882	18	196.2	1646	242.0	1016.0	165.1	1033.0	184.6	1927.0	53.1	11088.0
1649	chr4	83313534	83316586	5	195.7	1649	165.2	2370.0	144.8	1347.0	224.1	1262.0	174.4	1200.0
1651	chr5	120576718	120581542	6	195.7	1651	246.1	974.0	132.9	1638.0	13.6	28497.0	142.1	1877.0
1654	chr8	116944596	116948968	10	195.7	1654	48.4	15322.0	181.5	827.0	230.3	1171.0	201.0	885.0
1655	chr9	32729955	32734081	12	195.7	1655	201.9	1520.0	27.7	16959.0	2220.4	3.0	151.9	1613.0
1656	chr11	57664088	57670764	13	195.7	1656	275.3	769.0	35.1	14177.0	303.8	625.0	174.4	1206.0
1667	chr15	86343712	86347076	16	195.3	1667	115.1	5292.0	142.0	1414.0	187.7	1860.0	104.0	3783.0
1674	chr2	11644163	11648387	2	194.3	1674					207.5	1493.0	210.8	789.0
1678	chr12	73601974	73605884	15	194.3	1678	306.2	613.0	459.2	55.0	249.4	966.0	470.2	87.0
1681	chr1	193188933	193193871	1	193.9	1681	187.7	1783.0	108.0	2615.0	174.7	2205.0	8.09	32969.0
1683	chr4	139578062	139582114	5	193.9	1683	90.9	7823.0	166.8	994.0	171.7	2296.0	43.3	13430.0
1690	chr12	111159466	111163014	15	193.4	1690	183.6	1875.0	152.1	1212.0	191.4	1778.0	188.3	1013.0
1694	chr1	166046678	166048548	1	193.0	1694	181.0	1915.0	127.2	1808.0	178.4	2097.0	135.2	2100.0
1697	chr5	136144359	136149975	6	193.0	1697	238.6	1042.0	177.6	874.0	224.8	1254.0	183.1	1081.0
1700	chr11	87743685	87746541	13	193.0	1700	1042.9	13.0	870.9	7.0	1082.4	9.0	928.9	7.0
1704	chr7	34384992	34388522	8	192.5	1704	141.8	3375.0	143.6	1366.0	179.7	2057.0	150.8	1645.0
1706	chr10	99459991	99462513	9	192.5	1706	171.9	2173.0	131.8	1666.0	149.4	3194.0	120.7	2733.0
1708	chr17	28216219	28219619	18	192.5	1708	152.7	2890.0	149.3	1270.0	176.6	2169.0	157.7	1508.0
1712	chr5	111057227	111060887	6	192.1	1712	192.7	1679.0	193.4	717.0	227.2	1217.0	187.2	1029.0
1715	chr15	80613161	80617375	16	192.1	1715	168.5	2274.0	123.3	1962.0	188.3	1844.0	157.7	1506.0
1716	chr4	122932424	122935938	5	191.6	1716	191.1	1705.0	170.8	946.0	207.5	1496.0	153.7	1575.0
1719	chr7	73543259	73547831	8	191.6	1719	9.18	31912.0	11.9	26603.0	135.8	3910.0		
1723	chr1	36292520	36297618	1	191.1	1723	106.0	6137.0	56.0	8517.0	237.1	1081.0	106.3	3576.0
1724	chr1	180402378	180406906	1	191.1	1724	155.2	2750.0	11.9	26465.0	201.9	1569.0	298.6	310.0
1728	chr7	75700890	75704116	8	191.1	1728	198.6	1572.0	120.5	2063.0	184.0	1935.0	128.2	2371.0
1730	chr12	78978529	78981507	15	191.1	1730	229.4	1133.0	124.4	1921.0	202.5	1563.0	142.7	1863.0
1733	chr15	60177627	60180731	16	191.1	1733	244.5	993.0	118.8	2134.0	155.0	2944.0	105.1	3688.0
1735	chr18	56455468	56459984	20	191.1	1735	188.6	1779.0	67.3	6637.0	203.1	1556.0	49.7	11853.0
1736	chr2	127316677	127321201	2	190.7	1736	34.2	19026.0	165.1	1026.0	249.4	958.0	174.4	1198.0
1739	chr10	80150719	80153419	9	190.7	1739	187.7	1794.0	111.4	2451.0	190.8	1785.0	129.4	2331.0
1740	chr10	80983633	80989003	9	190.7	1740	85.1	8627.0	25.4	17940.0	29.6	20661.0	227.6	638.0
1742	chr13	55212967	55216905	14	190.7	1742	69.2	11110.0	144.2	1359.0	195.1	1707.0	161.2	1425.0
1746	chr2	122374859	122378677	2	190.2	1746	30.9	20094.0	27.1	17097.0	47.5	15697.0	75.7	6827.0
1748	chr4	133728085	133732025	5	190.2	1748	180.2	1929.0	175.3	897.0	237.7	1075.0	184.3	1061.0
1752	chr15	97422236	97426792	16	190.2	1752	186.9	1813.0	106.3	2720.0	164.2	2569.0	60.1	9552.0
1757	chr18	80607622	80611884	20	190.2	1757	203.6	1498.0	208.1	605.0	237.1	1087.0		
1762	chr11	118199197	118204751	13	189.8	1762	129.3	4132.0	147.0	1310.0	163.0	2602.0		
1764	chr15	60184091	60187861	16	189.8	1764	173.5	2123.0	155.5	1162.0	176.0	2188.0	160.0	1449.0
1769	chr7	75586065	75588911	8	189.3	1769	204.4	1481.0	102.9	2921.0	216.7	1360.0	128.8	2342.0
1772	chr9	21434513	21438851	12	189.3	1772	225.3	1181.0	179.8	848.0	197.6	1653.0	204.5	854.0
1777	chr14	51062609	51066075	11	189.3	1777	173.5	2120.0	55.4	8725.0	182.1	1993.0	115.5	3031.0
1786	chr6	87502035	87505315	7	188.4	1786	196.1	1614.0	144.2	1356.0	230.9	1158.0	181.4	1102.0
1789	chr8	124699608	124704098	10	188.4	1789	42.6	16748.0	33.9	14562.0	198.8	1624.0	32.3	16973.0
1795	chr17	84144782	84149612	18	188.4	1795	312.9	583.0	46.9	10750.0	358.7	421.0	161.2	1429.0
1796	chr18	65432008	65435914	20	188.4	1796	191.1	1717.0	14.1	24717.0	252.5	937.0	210.3	803.0
1799	chr4	139596116	139600106	5	188.0	1799	180.2	1930.0	123.9	1929.0	179.1	2081.0	145.6	1775.0
1805	chr17	71484887	71487991	18	188.0	1805	8.34	32620.0	112.5	2407.0	195.1	1711.0	139.2	1981.0
1810	chr6	142914262	142917742	7	187.5	1810	149.3	3008.0	143.1	1384.0	99.4	7008.0		
1818	chr17	27341222	27343588	18	187.0	1818	210.3	1395.0	171.4	944.0	182.8	1980.0	175.6	1190.0
1821	chr3	51552601	51555133	4	186.6	1821	185.2	1832.0	143.6	1363.0	213.0	1409.0	145.6	1772.0
1825	chr19	47907476	47911182	21	186.6	1825	186.1	1830.0	204.7	635.0	176.6	2173.0	187.2	1037.0
1826	chr1	88584229	88589071	1	186.1	1826	126.8	4278.0	95.0	3460.0	72.9	10578.0	104.0	3738.0
1828	chr3	97295979	97299067	4	186.1	1828	206.9	1432.0	168.5	975.0	174.1	2226.0	159.4	1454.0
1832	chr7	27541421	27544215	8	186.1	1832	177.7	2010.0	109.2	2570.0	174.1	2227.0	124.2	2554.0
1837	chr14	25854858	25858576	11	186.1	1837	184.4	1859.0	165.7	1021.0	194.5	1723.0	137.5	2038.0
1840	chr1	39902275	39904575	1	185.7	1840	262.8	851.0	49.2	10050.0	240.2	1042.0	124.2	2543.0
1841	chr3	79176857	79179683	4	185.7	1841	196.1	1611.0	144.8	1345.0	196.3	1672.0	177.3	1161.0
1843	chr5	115533784	115537100	6	185.7	1843	185.2	1835.0	118.8	2123.0	168.6	2404.0	130.5	2287.0
1845	chr8	126594507	126597399	10	185.7	1845	188.6	1771.0	114.2	2333.0	155.6	2905.0	75.7	6862.0
1855	chr9	57761304	57764460	12	185.2	1855	162.7	2480.0	172.5	929.0	185.9	1894.0	166.9	1327.0
1857	chr14	54146522	54152402	11	185.2	1857	26.7	21795.0	190.6	732.0	217.3	1357.0	214.9	751.0
1859	chr1	86440354	86443698	1	184.8	1859	171.9	2157.0	91.1	3788.0	188.9	1815.0	108.0	3466.0
1861	chr2	30251546	30254804	2	184.8	1861	211.9	1353.0	164.0	1047.0	167.3	2445.0	95.9	4477.0
1866	chr9	118486057	118489817	12	184.8	1866	139.3	3526.0	142.5	1402.0	204.4	1536.0	164.6	1358.0
