id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc
821	chr13	5863093	5867859	14	208.0	821	226.9	1162.0	209.4	1401.0	61.6	7539.0	237.1	1086.0
822	chr14	25471525	25477327	11	208.0	822	196.9	1607.0	207.1	1453.0	234.7	435.0	217.3	1356.0
826	chr8	124271537	124275847	10	207.4	826	338.7	483.0	243.6	995.0	228.5	476.0	278.5	748.0
830	chr4	123561001	123566231	5	206.8	830	212.8	1336.0	243.2	997.0	197.9	669.0	242.0	1025.0
831	chr6	91107876	91112416	7	206.8	831	580.7	120.0	221.3	1229.0	209.8	591.0	226.6	1226.0
834	chr2	6703916	6707670	2	206.2	834	205.2	1459.0	197.1	1616.0	138.6	1488.0	198.2	1633.0
840	chr10	80157051	80161757	9	205.6	840	277.8	750.0	293.8	638.0	11.3	27186.0	280.3	738.0
842	chr13	109819944	109825142	14	205.6	842	216.9	1293.0	225.4	1177.0	190.0	738.0	220.4	1307.0
844	chr19	44280259	44285091	21	205.6	844	221.9	1228.0	233.1	1087.0	205.9	621.0	258.1	899.0
845	chr19	53193278	53197450	21	205.6	845	431.3	277.0	411.5	292.0	183.2	812.0	387.8	340.0
846	chr2	25532537	25539217	2	205.1	846			149.2	3053.0	115.4	2273.0		
847	chr5	23415579	23420441	6	205.1	847	239.5	1033.0	276.5	726.0	186.1	774.0	235.2	1107.0
848	chr6	99093444	99097892	7	205.1	848	269.5	809.0	245.9	968.0	188.9	747.0	322.9	536.0
849	chr10	60369956	60376844	9	205.1	849	178.5	1989.0	158.8	2650.0	6.79	32656.0	51.9	14731.0
850	chr11	97998128	98002912	13	205.1	850	276.2	762.0	229.0	1133.0	111.4	2453.0	228.5	1196.0
852	chr5	123134586	123138576	6	204.5	852	473.9	210.0	458.0	220.0	143.1	1383.0	358.1	423.0
854	chr9	21435813	21441395	12	204.5	854	225.3	1181.0	189.3	1772.0	179.8	848.0	197.6	1653.0
856	chr8	84980464	84985434	10	203.9	856	227.8	1147.0	612.7	91.0	150.4	1245.0	480.4	189.0
859	chr12	76360293	76364945	15	203.9	859	142.7	3339.0	153.3	2892.0	130.6	1706.0	211.8	1438.0
861	chr6	128836478	128840486	7	203.3	861	267.8	820.0	296.1	618.0	197.9	670.0	316.8	563.0
863	chr11	32551169	32555973	13	203.3	863	218.6	1271.0	360.4	393.0	202.5	651.0	245.7	993.0
865	chr19	47446533	47452449	21	203.3	865	268.7	817.0	246.3	966.0	222.8	516.0	230.3	1175.0
868	chr8	105622378	105626298	10	202.8	868	279.5	743.0	271.4	753.0	204.7	631.0	272.3	790.0
869	chr8	111592142	111596788	10	202.8	869	322.9	543.0	224.4	1186.0	142.0	1412.0	234.6	1117.0
874	chr2	153347978	153352978	2	202.2	874	99.3	6850.0	294.2	631.0	212.1	578.0	262.4	856.0
880	chr8	126853103	126859107	10	201.6	880	116.8	5106.0	137.8	3659.0	233.6	444.0	34.0	19324.0
884	chr5	125404267	125407989	6	201.0	884	204.4	1479.0	245.0	979.0	169.7	960.0	220.4	1301.0
887	chr11	97139141	97145275	13	201.0	887	116.0	5206.0	38.8	17383.0	43.0	11736.0	96.9	7320.0
892	chr8	119422889	119426985	10	199.9	892	300.4	638.0	234.9	1075.0	187.8	757.0	239.0	1066.0
894	chr17	71617423	71621279	18	199.9	894	191.9	1699.0	203.5	1514.0	139.1	1485.0	206.8	1510.0
895	chr19	45575263	45579921	21	199.9	895	230.3	1126.0	217.6	1278.0	195.1	702.0	179.1	2093.0
897	chr3	52395643	52401069	4	199.3	897	108.5	5901.0	104.0	6418.0	63.3	7222.0	92.6	7834.0
898	chr8	15017687	15021581	10	199.3	898	561.5	131.0	555.6	115.0	397.0	87.0	461.9	207.0
900	chr11	11555417	11560283	13	199.3	900	228.6	1141.0	229.9	1121.0	58.3	8141.0	256.2	911.0
901	chr11	88617332	88623180	13	199.3	901	25.9	22066.0	120.4	4820.0	178.7	863.0	182.8	1975.0
903	chr15	102408170	102414830	16	199.3	903	12.5	29726.0	173.8	2168.0	175.3	900.0	280.3	739.0
906	chr7	101092604	101096894	8	198.7	906	216.1	1302.0	198.9	1584.0	161.2	1087.0	183.4	1956.0
911	chr1	165809910	165814500	1	198.1	911	227.8	1145.0	219.0	1254.0	179.3	854.0	210.6	1451.0
913	chr15	59595372	59601282	16	198.1	913	71.8	10712.0	182.9	1915.0	209.3	595.0	230.9	1164.0
914	chr17	5801032	5805820	18	198.1	914	229.4	1135.0	142.8	3397.0			228.5	1198.0
917	chr5	142439091	142442813	6	197.0	917	264.5	842.0	352.2	418.0	181.5	825.0	260.6	871.0
920	chr1	134091919	134096683	1	196.4	920	43.4	16416.0	252.7	905.0	46.9	10623.0	280.3	737.0
924	chr1	52797289	52801821	1	195.8	924	226.9	1154.0	200.3	1559.0	195.7	693.0	227.2	1214.0
930	chr8	70862598	70867590	10	195.8	930	156.9	2699.0	198.0	1597.0	165.7	1014.0	242.7	1021.0
935	chr5	34194121	34198993	6	195.2	935	215.3	1309.0	212.1	1358.0	200.8	653.0	222.3	1285.0
940	chr1	88653486	88658680	1	194.7	940	201.1	1526.0	85.8	8554.0	8.48	30059.0	229.7	1177.0
942	chr13	21166585	21169793	14	194.7	942	252.0	930.0	244.1	989.0	137.4	1531.0	250.7	950.0
944	chr3	84678082	84682572	4	194.1	944	75.9	9944.0	164.2	2440.0	183.8	802.0	203.8	1540.0
945	chr13	58111274	58115642	14	194.1	945	179.4	1969.0	207.6	1441.0	196.2	691.0	235.2	1111.0
950	chr7	128379861	128384315	8	193.5	950	226.9	1158.0	173.8	2160.0	161.7	1072.0	53.1	14441.0
955	chr1	133796939	133801635	1	192.9	955	173.5	2105.0	210.3	1382.0	172.5	923.0	234.6	1113.0
968	chr17	45566655	45572123	18	192.4	968	145.2	3236.0	60.2	12720.0	119.3	2117.0	178.4	2111.0
970	chr6	120484504	120489742	7	191.8	970	76.8	9839.0	90.3	8008.0	194.0	709.0	67.9	11483.0
972	chr9	115608622	115613744	12	191.8	972	170.2	2222.0	203.5	1512.0	194.0	713.0	202.5	1561.0
975	chr11	118143730	118148054	13	191.8	975	281.2	735.0	237.2	1047.0	83.1	4595.0	200.1	1608.0
978	chr17	47511961	47516525	18	191.8	978	30.9	20327.0	21.4	22957.0	33.4	14836.0	61.1	12758.0
980	chr7	127141402	127145434	8	191.2	980	8.34	32365.0	304.3	578.0	194.0	710.0	292.1	679.0
983	chr11	6390220	6393208	13	191.2	983	181.9	1909.0	222.2	1218.0	175.9	893.0	250.1	956.0
989	chr7	75777907	75783773	8	190.6	989	146.8	3126.0	156.9	2733.0	146.5	1320.0	235.9	1100.0
994	chr14	25460794	25466742	11	190.6	994	56.7	13502.0	134.6	3859.0	184.9	791.0	80.9	9428.0
997	chr1	180390188	180394340	1	190.0	997	52.6	14265.0	26.5	20933.0	61.1	7579.0	213.6	1400.0
1002	chr11	117324660	117328118	13	190.0	1002	238.6	1048.0	236.8	1051.0	791.8	9.0	898.4	26.0
1003	chr13	51752194	51757304	14	190.0	1003	298.7	643.0	222.2	1220.0	203.6	642.0	226.0	1238.0
1007	chr2	71812483	71816603	2	189.5	1007	282.0	726.0	234.5	1076.0	193.4	716.0	241.4	1029.0
1010	chr11	108270602	108273976	13	189.5	1010	194.4	1653.0	164.7	2435.0	137.4	1528.0	182.1	1991.0
1011	chr15	66443669	66448323	16	189.5	1011	220.3	1253.0	208.5	1424.0	180.4	845.0	208.7	1479.0
1013	chr12	111159382	111163166	15	188.3	1013	183.6	1875.0	193.4	1690.0	152.1	1212.0	191.4	1778.0
1015	chr17	53568428	53571926	18	188.3	1015	254.5	912.0	241.3	1015.0	180.4	846.0	225.4	1248.0
1016	chr18	70569407	70573605	20	188.3	1016	297.9	647.0	255.0	888.0	196.8	686.0	314.9	581.0
1017	chr19	32273712	32278022	21	188.3	1017	213.6	1335.0	173.8	2174.0	18.1	21967.0	186.5	1887.0
1018	chr1	82829700	82835498	1	187.7	1018	101.8	6554.0	103.6	6463.0	123.9	1926.0	215.5	1372.0
1026	chr15	27668683	27672617	16	187.7	1026	410.5	314.0	344.9	439.0	213.8	571.0	263.0	853.0
1027	chr4	6444107	6448283	5	187.2	1027	37.5	18054.0	156.9	2725.0	45.8	10924.0	161.2	2671.0
1028	chr4	15266910	15271400	5	187.2	1028	275.3	764.0	222.6	1211.0	181.5	823.0	230.3	1167.0
1029	chr5	111057039	111060591	6	187.2	1029	192.7	1679.0	192.1	1712.0	193.4	717.0	227.2	1217.0
1034	chr10	128036747	128040839	9	187.2	1034	176.0	2057.0	268.2	782.0	114.8	2314.0	248.8	972.0
1037	chr19	47907802	47912542	21	187.2	1037	186.1	1830.0	12.8	27759.0	204.7	635.0	176.6	2173.0
1040	chr9	32486683	32490783	12	186.6	1040	109.3	5834.0	116.3	5182.0	156.7	1142.0	152.5	3052.0
1041	chr11	116614820	116619274	13	186.6	1041	188.6	1773.0	15.1	26201.0	93.9	3596.0	213.0	1418.0
1045	chr2	173059753	173064947	2	186.0	1045	153.5	2838.0	180.7	1957.0	155.5	1157.0	196.3	1671.0
1047	chr9	96436986	96439262	12	186.0	1047	302.0	633.0	244.1	987.0	170.8	949.0	240.2	1046.0
1048	chr11	54773614	54777870	13	186.0	1048	211.1	1375.0	106.7	6119.0	102.9	2937.0	236.5	1092.0
1050	chr1	155048976	155053076	1	185.4	1050	100.1	6748.0	126.4	4339.0	158.9	1107.0	7.41	34508.0
1051	chr4	62661163	62665081	5	185.4	1051	176.0	2049.0	117.7	5019.0	129.5	1731.0	188.3	1836.0
1054	chr9	108307455	108311003	12	185.4	1054	181.0	1919.0	210.3	1386.0	147.0	1306.0	224.8	1256.0
1055	chr11	52338667	52343629	13	185.4	1055	247.0	968.0	240.0	1027.0	214.3	564.0	264.9	841.0
1061	chr4	133727812	133732312	5	184.3	1061	180.2	1929.0	190.2	1748.0	175.3	897.0	237.7	1075.0
1068	chr19	8708147	8712125	21	184.3	1068	207.7	1428.0	180.2	1967.0			207.5	1502.0
1071	chr1	136578203	136582487	1	183.7	1071	248.6	949.0	8.67	30889.0	93.3	3614.0	246.4	984.0
1072	chr1	191178621	191182237	1	183.7	1072	10.0	31072.0	285.6	682.0	123.3	1948.0	376.0	370.0
1073	chr2	32164368	32168256	2	183.7	1073	259.5	874.0	215.8	1296.0	198.5	663.0	214.3	1389.0
1076	chr10	122738196	122743186	9	183.7	1076	117.6	5054.0	94.4	7506.0	18.7	21493.0	179.1	2086.0
1081	chr5	136144085	136150201	6	183.1	1081	238.6	1042.0	193.0	1697.0	177.6	874.0	224.8	1254.0
1087	chr19	57362221	57368469	21	183.1	1087	95.1	7393.0	225.8	1171.0	183.8	810.0	84.0	8988.0
1088	chrX	48423443	48430773	3	183.1	1088	491.4	191.0	426.1	269.0	179.3	858.0	453.8	221.0
1089	chr1	138156393	138160983	1	182.5	1089	182.7	1881.0	616.3	90.0	141.4	1416.0	522.4	158.0
1090	chr5	124021453	124025673	6	182.5	1090	1485.9	4.0	1078.0	10.0	561.6	32.0	866.3	31.0
1091	chr6	124899012	124903412	7	182.5	1091	93.4	7529.0	157.8	2685.0	22.6	19261.0	43.2	16781.0
1094	chr16	76368184	76371716	17	182.5	1094	217.8	1282.0	214.4	1334.0	179.3	857.0	378.5	364.0
1095	chrX	167101366	167109066	3	182.5	1095	58.4	13182.0	96.3	7315.0	15.3	23853.0	90.1	8207.0
1097	chr12	84205645	84210765	15	182.0	1097	231.9	1113.0	207.6	1440.0	170.8	950.0	192.0	1768.0
1098	chr13	112423570	112428250	14	182.0	1098	146.0	3193.0	179.3	2005.0	141.4	1426.0	184.0	1943.0
1099	chr14	121903109	121907693	11	182.0	1099	69.2	11121.0	75.3	10079.0	157.8	1130.0	84.6	8888.0
1101	chr5	112270245	112274693	6	181.4	1101	879.4	33.0	310.7	549.0	137.4	1521.0	293.9	668.0
1102	chr6	87500887	87505019	7	181.4	1102	36.7	18337.0	12.8	27510.0	9.05	29605.0	230.9	1158.0
1103	chr9	32719577	32723343	12	181.4	1103	1938.1	3.0	1798.8	3.0	1231.8	4.0	2220.4	3.0
1106	chr16	49857875	49860695	17	181.4	1106	370.4	399.0	292.9	647.0	173.1	921.0	378.5	363.0
1108	chr3	105891422	105894930	4	180.8	1108	251.1	933.0	242.2	1006.0	192.3	720.0	274.8	776.0
1110	chr14	40947366	40950954	11	180.8	1110	55.1	13836.0	54.7	13771.0	54.3	8977.0	215.5	1378.0
1114	chr8	13598630	13602564	10	180.2	1114	251.1	935.0	219.4	1247.0	204.7	630.0	241.4	1035.0
1119	chr12	86832235	86837199	15	180.2	1119	206.9	1439.0	243.2	999.0	171.9	936.0	247.6	981.0
1129	chr8	120699664	120704090	10	179.6	1129	20.9	24176.0	47.4	15324.0	87.1	4145.0	176.0	2182.0
1130	chr8	126660287	126664189	10	179.6	1130	227.8	1149.0	198.4	1591.0	332.0	168.0	228.5	1193.0
1131	chr9	61678854	61682780	12	179.6	1131	37.5	18123.0	41.5	16683.0	149.9	1251.0	17.3	26024.0
1135	chr6	97220433	97225173	7	179.1	1135	259.5	876.0	233.6	1083.0	196.2	688.0	15.4	27120.0
1137	chr8	11000543	11004565	10	179.1	1137	151.0	2938.0	135.5	3788.0	158.4	1122.0	193.9	1728.0
1142	chr1	138161783	138166067	1	178.5	1142	352.1	446.0	616.3	90.0	191.7	722.0	522.4	158.0
1143	chr4	126197669	126201353	5	178.5	1143	293.7	673.0	338.0	462.0	184.4	796.0	297.0	654.0
1154	chr7	104443918	104448420	8	177.9	1154	270.3	804.0	266.9	795.0	190.0	736.0	312.4	589.0
1155	chr11	69060823	69065311	13	177.9	1155	132.7	3939.0	214.4	1330.0	46.4	10854.0	245.7	995.0
1156	chr11	75279204	75283488	13	177.9	1156	176.0	2060.0	201.6	1540.0	177.6	876.0	218.0	1345.0
1161	chr3	79176627	79180535	4	177.3	1161	196.1	1611.0	185.7	1841.0	144.8	1345.0	196.3	1672.0
1163	chr12	51864655	51868315	15	177.3	1163	98.5	6990.0	140.1	3536.0	108.0	2634.0	198.2	1641.0
1165	chr15	64021587	64026247	16	177.3	1165	224.4	1191.0	198.0	1602.0	116.5	2236.0	221.7	1297.0
1169	chr1	87874253	87878937	1	176.8	1169	216.9	1285.0	203.0	1516.0	166.3	999.0	182.1	1983.0
1174	chr9	61374383	61378831	12	176.8	1174	201.1	1536.0	197.5	1610.0	158.9	1114.0	196.3	1677.0
1177	chr17	34115563	34118635	18	176.8	1177	216.9	1294.0	245.9	971.0	191.2	728.0	251.3	947.0
1187	chr7	19930772	19935728	8	175.6	1187	119.3	4875.0	92.6	7707.0	28.8	16467.0	209.9	1458.0
1188	chr7	24377895	24383457	8	175.6	1188	8.34	32344.0	19.6	23720.0	380.6	99.0	666.8	78.0
1190	chr17	27341328	27343506	18	175.6	1190	210.3	1395.0	187.0	1818.0	171.4	944.0	182.8	1980.0
1191	chr1	181837316	181841370	1	175.0	1191	244.5	987.0	205.3	1481.0	146.5	1314.0	8.64	33256.0
1193	chr8	35631002	35635252	10	175.0	1193	155.2	2771.0	140.5	3500.0	125.6	1869.0	180.9	2016.0
1194	chr9	44477367	44480311	12	175.0	1194	252.0	929.0	253.6	900.0	152.7	1197.0	258.1	894.0
1198	chr2	127316752	127321316	2	174.4	1198	118.5	4936.0	190.7	1736.0	165.1	1026.0	249.4	958.0
1200	chr4	83313437	83316663	5	174.4	1200	165.2	2370.0	195.7	1649.0	144.8	1347.0	224.1	1262.0
1201	chr5	23428162	23432682	6	174.4	1201	15.9	26775.0	267.3	789.0	105.2	2767.0	265.5	838.0
1202	chr7	25204293	25207239	8	174.4	1202	245.3	981.0	247.3	954.0	173.1	918.0	225.4	1244.0
1206	chr11	57666111	57672013	13	174.4	1206	71.8	10685.0	195.7	1656.0	122.7	1976.0	303.8	625.0
1213	chr11	74832648	74836356	13	173.9	1213	337.1	491.0	309.3	557.0	13.6	25034.0	313.7	586.0
1220	chr1	137899048	137902310	1	173.3	1220	231.1	1114.0	260.5	845.0	170.2	952.0	237.1	1082.0
1224	chr9	32724718	32728624	12	173.3	1224	199.4	1561.0	209.4	1399.0	178.7	862.0	2220.4	3.0
1225	chr10	93187972	93193442	9	173.3	1225	71.8	10675.0	83.9	8833.0	91.6	3768.0	16.7	26397.0
1226	chr11	34769325	34772219	13	173.3	1226	316.2	566.0	277.8	718.0	194.0	714.0	277.9	754.0
1238	chr11	115171599	115175785	13	172.7	1238	182.7	1891.0	200.3	1564.0	183.8	808.0	222.3	1287.0
1244	chr7	68286141	68289799	8	172.1	1244	1160.6	8.0	1158.3	7.0	67.9	6512.0	384.1	350.0
1245	chr10	19185251	19189529	9	172.1	1245	264.5	844.0	287.9	673.0	207.0	616.0	302.6	631.0
1247	chr11	63989226	63992812	13	172.1	1247	396.3	348.0	264.1	809.0	177.6	875.0	261.8	864.0
1250	chr17	27557725	27561575	18	172.1	1250	9.18	32100.0	138.7	3618.0	113.1	2385.0	212.4	1428.0
1254	chr4	123570618	123573828	5	171.6	1254	204.4	1476.0	201.2	1547.0	166.8	993.0	218.6	1333.0
1262	chr17	36022337	36026625	18	171.0	1262	35.0	18975.0	153.7	2875.0	147.6	1301.0	188.3	1845.0
1264	chr6	114891693	114895513	7	170.4	1264	237.8	1052.0	224.4	1182.0	175.9	891.0	214.3	1393.0
1269	chr12	69536504	69539942	15	170.4	1269	85.1	8646.0	138.7	3611.0	109.7	2551.0	168.6	2412.0
1271	chr5	150598786	150602584	6	169.8	1271	238.6	1043.0	207.1	1447.0	167.4	988.0	232.2	1147.0
1272	chr11	5173495	5178863	13	169.8	1272	144.3	3266.0	159.7	2623.0	18.1	21838.0	167.3	2456.0
1279	chr2	18956900	18960594	2	169.2	1279	225.3	1176.0	246.3	961.0	177.0	879.0	234.6	1114.0
1280	chr3	37653472	37657258	4	169.2	1280	63.4	12061.0	51.5	14373.0	57.7	8195.0	181.5	1998.0
1281	chr4	122869905	122875187	5	169.2	1281	126.0	4345.0	123.2	4597.0	29.4	16218.0	160.5	2700.0
1286	chr9	121673819	121677369	12	169.2	1286	269.5	810.0	208.9	1409.0	160.6	1092.0	168.6	2409.0
1287	chr10	68238577	68242295	9	169.2	1287	190.2	1731.0	179.7	1977.0	123.9	1939.0	172.9	2273.0
1288	chr11	68449845	68453469	13	169.2	1288	232.8	1100.0	250.9	923.0	97.3	3310.0	249.4	964.0
1289	chr17	57274832	57277622	18	169.2	1289	229.4	1137.0	239.5	1031.0	125.0	1907.0	238.3	1073.0
1291	chr4	127022653	127025979	5	168.7	1291	219.4	1257.0	234.5	1077.0	134.0	1611.0	230.9	1156.0
1295	chr9	57649617	57653275	12	168.7	1295	206.9	1436.0	230.8	1107.0	181.5	828.0	210.6	1454.0
1296	chr9	96360089	96363105	12	168.7	1296	250.3	943.0	241.8	1011.0	116.5	2230.0	316.8	564.0
1297	chr11	70788878	70792912	13	168.7	1297	49.2	15138.0	147.8	3124.0	35.6	13990.0	194.5	1721.0
1298	chr11	88550030	88554314	13	168.7	1298	22.5	23504.0	58.8	12962.0			123.5	4747.0
1303	chr11	98782767	98787549	13	168.1	1303	149.3	3024.0	90.3	8027.0	49.8	10005.0	83.4	9056.0
1311	chr7	90131429	90135755	8	167.5	1311	255.3	900.0	272.3	748.0	158.4	1121.0	274.1	778.0
1313	chr9	32492112	32496290	12	167.5	1313	106.8	6098.0	140.1	3529.0	117.6	2179.0	149.4	3193.0
1314	chr12	69373215	69376913	15	167.5	1314	187.7	1799.0	229.0	1134.0	33.9	14604.0	212.4	1423.0
1315	chr16	92782906	92787834	17	167.5	1315	90.1	7989.0	58.8	12986.0	77.5	5237.0	61.7	12635.0
1317	chr18	68226242	68230852	20	167.5	1317	161.9	2528.0	200.7	1558.0	145.9	1331.0	88.9	8340.0
1321	chr3	100478197	100483195	4	166.9	1321	209.4	1397.0	162.4	2506.0	127.2	1811.0	158.7	2770.0
1327	chr9	57761297	57764465	12	166.9	1327	162.7	2480.0	185.2	1855.0	172.5	929.0	185.9	1894.0
1334	chr11	60112851	60116675	13	166.4	1334	184.4	1857.0	252.7	909.0	152.1	1210.0	275.4	773.0
1337	chr15	27782904	27785938	16	166.4	1337	206.1	1453.0	171.5	2243.0	145.9	1329.0	188.9	1830.0
1338	chr18	62162594	62166836	20	166.4	1338	75.9	10050.0	71.6	10674.0	17.5	22350.0	20.4	24466.0
1339	chr1	193336048	193339688	1	165.8	1339	173.5	2106.0	158.8	2642.0	121.0	2035.0	165.5	2511.0
1341	chr2	168576963	168581265	2	165.8	1341	95.9	7215.0	163.8	2457.0	174.2	905.0	319.8	543.0
1342	chr9	114438998	114443140	12	165.8	1342	141.8	3383.0	138.7	3605.0	145.3	1340.0	189.6	1808.0
1343	chr11	46393309	46397189	13	165.8	1343	84.3	8743.0	137.3	3692.0	172.5	930.0	182.8	1974.0
1346	chr19	12537791	12542851	21	165.8	1346	222.8	1220.0	240.4	1022.0	179.8	853.0	268.6	826.0
1347	chr1	39921705	39925547	1	165.2	1347	204.4	1473.0	178.8	2007.0	142.0	1409.0	122.9	4763.0
1348	chr1	88575394	88579248	1	165.2	1348	146.8	3114.0	151.5	2952.0	155.5	1156.0	14.2	27943.0
1354	chr5	142902176	142905224	6	164.6	1354	209.4	1399.0	220.3	1237.0	170.2	954.0	225.4	1243.0
1355	chr5	146779366	146784312	6	164.6	1355	179.4	1956.0	156.0	2763.0	139.1	1472.0	157.4	2833.0
1356	chr9	44010698	44014872	12	164.6	1356	157.7	2666.0	160.6	2590.0	62.8	7335.0	163.6	2579.0
1358	chr9	118486102	118489736	12	164.6	1358	22.5	23459.0	184.8	1866.0	142.5	1402.0	204.4	1536.0
1360	chr11	119053095	119058751	13	164.6	1360	236.1	1074.0	209.8	1393.0	44.7	11297.0	205.0	1528.0
1362	chr12	80116842	80120332	15	164.6	1362	228.6	1142.0	215.8	1306.0	151.6	1226.0	242.7	1022.0
1365	chr18	50031101	50033847	20	164.6	1365	275.3	773.0	243.6	996.0	166.3	1010.0	445.8	229.0
1367	chr1	160305816	160309582	1	164.1	1367	262.8	852.0	253.6	897.0	164.6	1035.0	254.4	920.0
1370	chr7	16782887	16785781	8	164.1	1370	309.5	597.0	281.0	701.0	211.0	584.0	318.0	556.0
1372	chr7	63983766	63988356	8	164.1	1372	330.4	512.0	169.2	2308.0	145.9	1323.0	221.7	1294.0
1375	chr11	34061903	34065983	13	164.1	1375	161.0	2549.0	172.0	2224.0	154.4	1176.0	126.6	4523.0
1376	chr11	57683465	57688555	13	164.1	1376	80.9	9247.0	90.3	8024.0	181.0	837.0	188.9	1829.0
1377	chr11	69667446	69670920	13	164.1	1377	89.3	8080.0	152.4	2924.0	134.6	1603.0	203.1	1553.0
1378	chr12	102671063	102675025	15	164.1	1378	163.5	2458.0	250.0	931.0	219.4	530.0	219.8	1317.0
1379	chr14	121323489	121327395	11	164.1	1379	161.0	2555.0	9.12	30787.0	161.7	1076.0	166.7	2485.0
1380	chr17	31221520	31224858	18	164.1	1380	87.6	8318.0	124.5	4524.0	149.9	1254.0	133.4	4069.0
1381	chrX	48431135	48436245	3	164.1	1381	491.4	191.0	426.1	269.0	151.6	1230.0	453.8	221.0
1383	chr4	119124847	119128847	5	163.5	1383	13.3	28492.0	172.0	2219.0	146.5	1317.0	213.0	1410.0
1390	chr5	140614555	140619157	6	162.9	1390	178.5	1984.0	231.7	1096.0	153.3	1186.0	218.0	1340.0
1391	chr7	114416913	114421701	8	162.9	1391	311.2	586.0	263.7	814.0	97.3	3298.0	250.1	954.0
1395	chr13	109228968	109232340	14	162.9	1395	60.1	12818.0	126.8	4329.0	89.4	3961.0	223.5	1271.0
1397	chr2	167504256	167506618	2	162.3	1397	246.1	971.0	218.5	1256.0	159.5	1099.0	210.6	1452.0
1398	chr4	133619249	133622281	5	162.3	1398	802.6	46.0	775.1	45.0	157.8	1126.0	785.4	48.0
1409	chr4	32240454	32243792	5	161.7	1409	250.3	941.0	224.0	1191.0	148.7	1273.0	208.7	1473.0
1410	chr4	32373037	32378005	5	161.7	1410	12.5	29133.0	7.3	32762.0	45.8	10925.0	113.6	5537.0
1414	chr12	91764517	91767027	15	161.7	1414	209.4	1405.0	231.3	1104.0	170.8	951.0	229.7	1180.0
1417	chr19	6277919	6280629	21	161.7	1417	96.8	7201.0	170.6	2274.0	161.2	1090.0	289.0	694.0
1418	chr1	180363798	180366922	1	161.2	1418	210.3	1381.0	265.0	802.0	235.3	431.0	261.8	860.0
1425	chr13	55212734	55216540	14	161.2	1425	96.8	7176.0	190.7	1742.0	144.2	1359.0	195.1	1707.0
1429	chr17	84144638	84149188	18	161.2	1429	312.9	583.0	188.4	1795.0	46.9	10750.0	358.7	421.0
1430	chr19	53184265	53188401	21	161.2	1430	251.1	938.0	273.7	740.0	184.4	799.0	272.9	787.0
1432	chr2	31115002	31119226	2	160.6	1432	155.2	2752.0	158.8	2643.0	175.3	895.0	161.8	2636.0
1433	chr3	35762736	35767038	4	160.6	1433	13.3	28446.0	153.7	2852.0	62.2	7391.0	182.1	1984.0
1434	chr5	24823761	24828057	6	160.6	1434	90.1	7926.0	101.3	6699.0	94.4	3526.0	149.4	3183.0
1436	chr7	63933910	63937318	8	160.6	1436	365.4	413.0	250.5	926.0	188.9	749.0	300.7	640.0
1441	chr19	4330777	4334319	21	160.6	1441	211.1	1380.0	221.3	1231.0	164.0	1051.0	237.1	1089.0
1444	chr5	123143578	123146300	6	160.0	1444	211.1	1370.0	225.4	1175.0	152.1	1204.0	213.0	1412.0
1447	chr10	81138745	81141935	9	160.0	1447	219.4	1264.0	197.1	1623.0	131.2	1687.0	219.8	1314.0
1449	chr15	60185221	60188763	16	160.0	1449	173.5	2123.0	189.8	1764.0	155.5	1162.0	176.0	2188.0
1454	chr3	97295784	97299008	4	159.4	1454	206.9	1432.0	186.1	1828.0	168.5	975.0	174.1	2226.0
1456	chr4	62754962	62759280	5	159.4	1456	140.2	3469.0	101.7	6643.0	126.1	1850.0	130.3	4263.0
1458	chr4	145219252	145223172	5	159.4	1458			125.5	4436.0	130.6	1697.0	142.0	3564.0
1463	chr7	75654641	75658533	8	159.4	1463	153.5	2851.0	200.3	1562.0	115.4	2285.0	174.7	2213.0
1469	chr15	66822554	66826718	16	159.4	1469	155.2	2788.0	104.5	6395.0	126.7	1842.0	133.4	4066.0
1470	chr17	29302215	29306929	18	159.4	1470	169.4	2251.0	163.8	2470.0	152.7	1199.0	193.9	1732.0
1471	chr2	75683630	75687902	2	158.9	1471	267.0	824.0	293.3	640.0	215.5	558.0	314.9	579.0
1472	chr5	111175780	111179558	6	158.9	1472	37.5	18077.0	160.6	2585.0	134.0	1612.0	164.9	2532.0
1475	chr7	30392190	30394822	8	158.9	1475	197.7	1586.0	179.3	1997.0	129.5	1736.0	195.7	1687.0
1476	chr7	141095224	141098456	8	158.9	1476	160.2	2571.0	147.4	3145.0	169.1	970.0	187.7	1856.0
1477	chr8	72136485	72140235	10	158.9	1477	211.1	1373.0	151.9	2935.0	17.5	22154.0	169.2	2387.0
1479	chr11	118013125	118016463	13	158.9	1479	254.5	909.0	207.6	1438.0	118.2	2157.0	165.5	2524.0
1482	chr17	31072392	31077184	18	158.9	1482	189.4	1760.0	178.4	2029.0	156.1	1155.0	34.6	19227.0
1486	chr1	178332806	178336200	1	158.3	1486	147.7	3071.0	156.5	2744.0	128.4	1774.0	177.2	2134.0
1488	chr2	152787532	152790412	2	158.3	1488	113.5	5405.0	136.9	3706.0	120.5	2059.0	158.1	2795.0
