id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
596	chr6	114872845	114877373	7	309.5	596	303.4	587.0	286.2	256.0	284.0	720.0	211.4	786.0	27.5	1352.0	24.3	14518.0					68.1	6072.0	30.4	14159.0
598	chr8	72320137	72323935	10	309.5	598	306.6	565.0	237.5	425.0	279.7	742.0	250.1	496.0					36.8	11925.0			12.9	50048.0		
599	chr9	62345070	62350454	12	309.5	599	295.2	627.0	208.7	598.0	263.7	848.0	261.1	444.0					47.6	9471.0	42.3	7555.0	66.7	6328.0	34.6	11735.0
609	chr3	100555629	100563617	4	307.0	609	175.6	2095.0	39.6	12643.0	180.9	2012.0	15.0	25673.0	20.3	2848.0	20.4	17459.0					28.3	25908.0	7.84	48749.0
613	chr12	73603131	73608843	15	306.2	613	194.3	1678.0	459.2	55.0	105.0	6425.0	470.2	87.0	29.3	1146.0	39.0	8151.0	242.3	488.0	69.6	2723.0	106.6	1917.0	60.9	4126.0
619	chr16	22257825	22264745	17	304.5	619	356.7	404.0	248.3	394.0	42.0	17193.0	280.7	370.0			18.5	19783.0	15.0	18770.0					18.4	26496.0
624	chr3	88508816	88514500	4	302.9	624	330.3	489.0	289.6	243.0	343.9	455.0	306.2	292.0	25.7	1585.0	25.5	13620.0	30.1	13753.0	68.9	2745.0	146.9	624.0	64.6	3618.0
632	chr9	32515251	32521815	12	302.0	632	272.3	749.0	226.2	486.0	271.7	794.0	79.1	6384.0	17.6	3831.0	12.1	27517.0					11.6	53391.0	17.5	27912.0
633	chr9	96435800	96439442	12	302.0	633	244.1	987.0	170.8	949.0	240.2	1046.0	186.0	1047.0	26.6	1478.0	24.3	14590.0					10.2	57152.0	12.2	38287.0
635	chr2	166617423	166623931	2	301.2	635	86.2	8501.0	99.0	3172.0	25.9	21866.0	42.2	13743.0	37.9	506.0	12.1	27258.0	12.5	19326.0			19.9	36548.0	14.1	34101.0
637	chr5	64809998	64814124	6	301.2	637	263.7	813.0	128.9	1757.0	237.1	1083.0	123.6	2586.0			9.58	31159.0					9.69	58555.0	27.4	16361.0
638	chr8	119421391	119426493	10	300.4	638	234.9	1075.0	187.8	757.0	239.0	1066.0	199.9	892.0	24.4	1854.0	47.3	6212.0	170.4	1167.0	70.3	2648.0	131.6	965.0	45.0	7485.0
643	chr13	51751762	51757826	14	298.7	643	222.2	1220.0	203.6	642.0	226.0	1238.0	116.1	2999.0	9.48	8341.0	47.3	6248.0	27.6	14678.0	30.0	12547.0	46.8	12711.0	37.1	10503.0
645	chr6	125479020	125483650	7	297.9	645	320.7	515.0	10.7	27644.0	306.3	612.0	259.4	451.0	9.03	8526.0	133.5	891.0	248.9	448.0			138.9	785.0	24.9	18637.0
653	chr1	136626160	136630184	1	296.2	653	401.9	303.0	145.3	1334.0	324.2	529.0	222.4	678.0							19.1	18711.0				
658	chr16	10780403	10784397	17	296.2	658	295.6	624.0	203.0	649.0	307.5	604.0	227.6	640.0			44.7	6751.0	127.8	2150.0			111.7	1632.0	117.6	790.0
661	chr19	53421054	53425958	21	296.2	661	298.4	609.0	117.1	2220.0	364.3	407.0	279.6	375.0	43.8	363.0	37.7	8571.0	88.5	4115.0	39.6	8584.0	132.4	946.0	120.3	740.0
663	chr5	122948326	122953446	6	295.4	663	423.3	272.0	289.0	247.0	399.5	312.0	28.3	18478.0			11.5	28302.0	40.1	11029.0	28.7	13068.0	70.5	5639.0	24.9	18620.0
669	chr12	113041073	113049169	15	294.5	669	68.9	11117.0	15.8	23285.0	224.8	1257.0	60.1	9530.0					61.8	7000.0	38.2	9013.0	18.8	38526.0	15.7	31234.0
674	chr10	116914170	116920428	9	293.7	674	220.8	1233.0	56.0	8584.0	38.3	18082.0	68.7	7960.0	46.9	309.0					25.2	15088.0	18.8	38470.0		
675	chr11	48852180	48856100	13	293.7	675	465.8	206.0	53.2	9234.0	440.2	236.0	374.9	176.0	84.0	64.0	22.4	16083.0			14.3	22227.0	19.6	37169.0	23.7	19843.0
676	chr7	100853472	100857496	8	292.8	676	293.8	636.0	270.9	305.0	314.3	583.0	214.3	754.0	21.2	2612.0					27.3	13838.0				
678	chr11	54567613	54575175	13	292.8	678	8.21	31717.0	6.79	32672.0	207.5	1500.0	13.9	26738.0	17.2	4042.0					8.87	25350.0			9.45	44971.0
679	chr12	110502504	110507696	15	292.8	679	219.9	1244.0	203.6	641.0	246.4	990.0	467.9	88.0	23.9	1971.0	33.9	9824.0	85.2	4391.0			45.7	13209.0	34.8	11633.0
681	chr17	29392741	29398249	18	292.8	681	383.7	338.0	281.6	265.0	351.3	441.0	250.7	494.0	9.03	8689.0	157.1	573.0	65.2	6566.0	28.7	13301.0	71.6	5479.0	42.2	8452.0
686	chr10	126979832	126984670	9	292.0	686	220.3	1239.0	159.5	1104.0	218.6	1336.0	103.4	3826.0									11.3	54184.0	12.2	38321.0
692	chr9	63718616	63723368	12	290.3	692	209.8	1391.0	196.8	684.0	400.1	310.0	238.6	563.0	30.2	1034.0	69.0	3467.0	39.3	11288.0	41.6	7757.0	54.9	9421.0	40.8	8940.0
694	chr7	127141283	127144745	8	289.5	694	304.3	578.0	194.0	710.0	292.1	679.0	42.2	13790.0	18.5	3435.0	28.1	12239.0			21.8	17157.0	55.7	9157.0	19.4	25025.0
695	chr14	54059716	54067162	11	289.5	695	252.3	913.0	9.05	29874.0	228.5	1197.0	217.2	722.0												
711	chr12	102694613	102700307	15	286.2	711	312.0	544.0	392.5	90.0	252.5	936.0	233.9	595.0			44.1	6864.0	34.3	12667.0			25.6	29089.0	14.8	32985.0
713	chr17	51813861	51819261	18	286.2	713	923.3	21.0	32.8	15035.0	900.9	25.0	624.4	29.0			66.4	3700.0			51.9	5182.0				
718	chr6	31123356	31128030	7	284.5	718	286.9	677.0	229.6	467.0	287.1	704.0	229.3	630.0	22.1	2358.0	146.3	706.0	119.5	2417.0	53.9	4730.0	162.0	430.0	196.0	154.0
720	chr11	46370952	46375676	13	283.7	720	996.3	13.0	282.8	261.0	391.5	330.0	254.2	477.0	30.2	1038.0	30.7	11038.0	59.3	7352.0	45.0	6780.0	60.6	7788.0	13.8	34818.0
722	chr16	10768204	10773186	17	283.7	722	63.0	12197.0	54.9	8852.0	285.3	711.0	209.7	807.0	12.6	6400.0	62.6	4093.0	76.9	5164.0	77.1	2117.0	34.2	20693.0	62.5	3899.0
725	chr2	18607469	18610569	2	282.8	725	262.8	829.0	17.5	22020.0	218.6	1331.0	150.8	1638.0	14.4	5212.0	13.4	25424.0			19.1	18732.0	23.1	31885.0	18.2	26592.0
726	chr2	71811666	71816680	2	282.0	726	234.5	1076.0	193.4	716.0	241.4	1029.0	189.5	1007.0	31.1	926.0	21.7	16307.0	50.1	8895.0	22.5	16555.0	57.1	8713.0	44.5	7614.0
728	chr14	40955118	40960532	11	282.0	728	304.7	575.0	286.2	257.0	331.0	495.0	318.9	263.0	19.0	3344.0	20.4	17816.0			17.7	20001.0	26.6	27806.0	19.1	25470.0
732	chr4	135152571	135158773	5	281.2	732	321.6	513.0	280.5	272.0	327.9	506.0	279.0	376.0			14.7	23871.0			19.8	18346.0				
734	chr10	78296019	78300327	9	281.2	734	296.1	621.0	212.6	575.0	354.4	431.0	250.7	493.0	46.0	324.0	104.1	1579.0	101.9	3196.0	111.2	723.0			65.9	3481.0
735	chr11	118143405	118148353	13	281.2	735	237.2	1047.0	14.1	24610.0	200.1	1608.0	191.8	975.0	47.4	302.0	34.5	9584.0	59.3	7357.0	75.1	2254.0	187.6	214.0	68.5	3186.0
743	chr8	105622132	105626434	10	279.5	743	271.4	753.0	204.7	631.0	272.3	790.0	202.8	868.0	22.1	2371.0	31.9	10459.0	20.9	16780.0	30.7	12130.0	54.9	9416.0	33.2	12488.0
748	chr15	79692046	79695764	16	278.7	748	271.4	755.0	225.1	497.0	297.0	655.0	212.0	783.0			18.5	19771.0			15.0	21905.0	27.4	26957.0	17.8	27667.0
750	chr10	80157483	80162149	9	277.8	750	293.8	638.0	11.3	27186.0	280.3	738.0	205.6	840.0	17.2	4027.0	19.8	18293.0	24.2	15726.0	73.7	2348.0	63.2	7134.0	33.7	12230.0
751	chr11	11723849	11728833	13	277.8	751	208.9	1411.0	62.8	7344.0	169.2	2390.0	132.3	2219.0	39.3	464.0	66.4	3684.0			49.8	5584.0	62.4	7309.0	51.2	5877.0
759	chr3	96499520	96503584	4	276.2	759	263.2	823.0	32.8	14877.0	272.3	788.0	233.9	591.0	61.8	155.0	44.1	6799.0					37.1	18303.0	14.1	34127.0
762	chr11	97998053	98003081	13	276.2	762	229.0	1133.0	33.9	14597.0	228.5	1196.0	205.1	850.0	34.3	717.0	23.6	15143.0	81.9	4691.0	35.5	10097.0	56.5	8929.0	33.4	12377.0
763	chrX	48136449	48145075	3	276.2	763	276.9	725.0	164.6	1046.0	218.0	1346.0	148.5	1720.0	13.1	6194.0	102.8	1626.0	28.4	14472.0			47.6	12360.0	54.6	5167.0
766	chr5	140870442	140875090	6	275.3	766	183.4	1894.0	84.8	4346.0	179.1	2084.0	99.9	4100.0	12.6	6263.0	10.9	29222.0					25.3	29272.0	23.1	20497.0
768	chr10	14042202	14048178	9	275.3	768	219.9	1242.0	224.0	504.0	247.6	980.0	212.6	773.0	14.4	5333.0	38.3	8286.0	19.2	17379.0	40.9	7986.0	23.7	31337.0	53.7	5323.0
769	chr11	57667302	57676436	13	275.3	769	195.7	1656.0	122.7	1976.0	303.8	625.0	97.0	4395.0	14.9	5096.0	15.3	23337.0					33.6	21096.0	22.6	21026.0
771	chr14	121364025	121368681	11	275.3	771	245.0	982.0	233.6	445.0	240.2	1047.0	224.7	664.0	26.2	1563.0	21.7	16692.0	19.2	17461.0			26.6	27817.0	11.1	40975.0
773	chr18	50029614	50033586	20	275.3	773	243.6	996.0	166.3	1010.0	445.8	229.0	164.6	1365.0							23.9	16069.0	18.3	39519.0	8.07	48594.0
774	chr19	12471849	12477281	21	275.3	774	76.2	9964.0	69.6	6286.0	72.2	10779.0	68.7	8000.0			17.9	20642.0					9.42	59865.0	12.2	38504.0
783	chr14	25514393	25520457	11	273.7	783	65.7	11690.0	280.5	274.0	188.3	1843.0	220.7	696.0			30.7	11073.0	21.7	16597.0	23.2	16424.0	21.3	34777.0	36.9	10619.0
785	chr9	44029268	44034830	12	272.8	785	233.1	1085.0	140.3	1446.0	252.5	934.0			20.8	2764.0	51.1	5519.0	84.4	4454.0	66.2	3052.0	67.0	6271.0	118.3	768.0
793	chr11	118229847	118235285	13	272.0	793	1499.5	4.0	1294.5	2.0	59.3	13096.0	570.7	49.0	24.4	1875.0					21.2	17679.0	36.6	18795.0	20.3	23881.0
804	chr7	104442979	104448161	8	270.3	804	266.9	795.0	190.0	736.0	312.4	589.0	177.9	1154.0	18.1	3617.0	26.2	13339.0			18.4	19363.0	33.4	21273.0	21.9	21811.0
807	chr2	32552378	32557268	2	269.5	807	205.3	1482.0	181.0	833.0	215.5	1373.0	148.5	1707.0			18.5	19263.0					24.5	30164.0	12.0	38562.0
808	chr4	101251638	101256728	5	269.5	808	236.3	1056.0			185.2	1904.0	15.6	25200.0	26.2	1527.0	39.6	7908.0			40.3	8146.0	35.8	19293.0	29.7	14598.0
809	chr6	99091840	99097332	7	269.5	809	20.5	23254.0	188.9	747.0	322.9	536.0	11.0	29238.0	28.0	1299.0			23.4	15942.0	34.8	10281.0	31.2	23063.0		
810	chr9	121674579	121678273	12	269.5	810	208.9	1409.0	160.6	1092.0	168.6	2409.0	169.2	1286.0	33.0	807.0	58.8	4510.0	62.7	6861.0			84.8	3607.0	31.6	13473.0
813	chr4	129808789	129813283	5	268.7	813	267.3	788.0	103.5	2873.0	291.4	682.0	220.7	691.0	30.7	971.0	22.4	15897.0	10.9	19723.0			67.0	6258.0	61.1	4080.0
814	chr6	127446258	127449804	7	268.7	814	248.6	939.0	159.5	1101.0	235.2	1108.0	152.5	1604.0									12.9	49985.0	5.99	53306.0
817	chr19	47445724	47451608	21	268.7	817	246.3	966.0	222.8	516.0	230.3	1175.0	203.3	865.0	10.4	7824.0							13.7	48491.0		
820	chr6	128835348	128840242	7	267.8	820	296.1	618.0	197.9	670.0	316.8	563.0	203.3	861.0	38.8	478.0					17.1	20281.0	41.4	15536.0	76.1	2481.0
821	chr6	136519922	136524358	7	267.8	821	192.5	1703.0	82.0	4690.0	220.4	1302.0	173.3	1222.0												
824	chr2	75680365	75687359	2	267.0	824	293.3	640.0	215.5	558.0	314.9	579.0	35.2	15884.0	34.3	703.0	74.1	3057.0	48.5	9222.0	72.3	2437.0	149.9	579.0	131.2	576.0
827	chr6	143168307	143173107	7	267.0	827	296.1	619.0	208.7	597.0	280.9	735.0	224.1	666.0	18.1	3610.0										
834	chr3	131133669	131140545	4	266.2	834	64.3	11904.0	18.7	21380.0	75.9	10112.0	54.3	10739.0			30.7	10931.0	55.1	7974.0			10.5	56133.0	40.1	9192.0
842	chr5	142440080	142443234	6	264.5	842	352.2	418.0	181.5	825.0	260.6	871.0	197.0	917.0	12.2	6538.0	62.0	4121.0	70.2	5855.0	23.2	16218.0	25.6	28961.0	116.2	813.0
844	chr10	19185375	19189787	9	264.5	844	287.9	673.0	207.0	616.0	302.6	631.0	172.1	1245.0	40.2	443.0	79.2	2724.0	56.8	7757.0			51.9	10455.0	31.6	13476.0
852	chr1	160305007	160309819	1	262.8	852	253.6	897.0	164.6	1035.0	254.4	920.0	164.1	1367.0	13.1	5963.0	16.0	22158.0					15.9	43535.0	8.76	46381.0
860	chr13	43450658	43455636	14	262.0	860	206.2	1470.0	83.1	4596.0	41.4	17327.0	123.0	2630.0	20.3	2913.0	106.0	1515.0					19.4	37643.0	31.1	13783.0
863	chr4	150565424	150569138	5	261.1	863	217.1	1280.0	183.2	811.0	227.8	1203.0	63.5	8836.0	28.0	1293.0	19.2	18698.0	64.3	6614.0	15.0	21649.0	24.0	30892.0	27.7	16175.0
869	chr4	8909607	8915425	5	260.3	869	240.9	1017.0	47.5	10496.0	241.4	1031.0	91.8	4862.0	25.7	1589.0	46.0	6432.0	78.5	4961.0	38.9	8639.0	74.0	5037.0	62.7	3852.0
874	chr2	32164558	32169258	2	259.5	874	215.8	1296.0	198.5	663.0	214.3	1389.0	183.7	1073.0			11.5	28102.0	23.4	15861.0	25.2	14872.0	77.5	4509.0	36.9	10545.0
876	chr6	97220642	97225090	7	259.5	876	233.6	1083.0	196.2	688.0	15.4	27120.0	179.1	1135.0			8.94	32088.0	63.5	6729.0	15.0	21685.0	70.0	5753.0	42.9	8169.0
877	chr8	119829704	119834864	10	259.5	877	290.6	657.0	279.9	276.0	743.4	60.0	593.8	36.0	12.6	6311.0	14.1	24922.0			23.2	16293.0	25.6	29023.0	20.5	23528.0
878	chr10	80676746	80679998	9	259.5	878	209.4	1400.0	157.2	1136.0	203.8	1545.0	210.3	801.0	32.5	836.0	44.1	6846.0	64.3	6650.0			90.4	3061.0	43.8	7876.0
884	chr14	122060828	122066304	11	257.8	884	208.5	1423.0	8.48	30680.0	115.5	5402.0	18.5	23404.0	15.8	4695.0	21.7	16693.0					20.7	35547.0	14.3	33946.0
886	chr2	11202940	11208944	2	257.0	886	13.7	26821.0	149.9	1248.0	170.4	2329.0	147.9	1722.0	23.5	2014.0	43.4	6919.0	44.3	10063.0	64.1	3245.0	34.2	20529.0	16.6	29350.0
900	chr7	90131389	90135965	8	255.3	900	272.3	748.0	158.4	1121.0	274.1	778.0	167.5	1311.0												
905	chr13	95959832	95964882	14	255.3	905	68.9	11120.0	66.2	6805.0	255.6	915.0	70.5	7659.0	20.8	2794.0	22.4	16148.0	31.7	13391.0			31.5	22930.0	13.6	35361.0
907	chr17	84310024	84314806	18	255.3	907	153.7	2877.0	40.7	12432.0	198.2	1644.0			24.4	1899.0	52.4	5344.0	74.3	5437.0	28.0	13686.0	49.2	11622.0	45.6	7324.0
909	chr11	118013009	118016575	13	254.5	909	207.6	1438.0	118.2	2157.0	165.5	2524.0	158.9	1479.0			22.4	16107.0	91.1	3913.0	16.4	20889.0	28.8	25503.0	24.0	19624.0
912	chr17	53568281	53571569	18	254.5	912	241.3	1015.0	180.4	846.0	225.4	1248.0	188.3	1015.0			26.8	13170.0			19.1	19134.0	51.4	10677.0	67.1	3365.0
920	chr17	72934299	72940535	18	253.6	920	132.3	3972.0	125.0	1908.0	123.5	4759.0	102.8	3886.0	15.3	4937.0	17.2	21298.0					17.5	40981.0	5.76	54084.0
923	chr2	29668849	29674575	2	252.8	923	183.8	1878.0	177.0	880.0	48.2	15521.0	24.3	20131.0			24.3	14415.0	49.3	9049.0	32.1	11362.0	38.5	17389.0	24.7	18810.0
929	chr9	44477315	44480319	12	252.0	929	253.6	900.0	152.7	1197.0	258.1	894.0	175.0	1194.0			22.4	16028.0			34.1	10605.0	36.6	18743.0	12.2	38267.0
930	chr13	21166698	21170520	14	252.0	930	244.1	989.0	137.4	1531.0	250.7	950.0	194.7	942.0	57.3	193.0	28.7	11992.0			18.4	19506.0	28.8	25518.0	17.8	27617.0
932	chr2	164081420	164086244	2	251.1	932	238.1	1038.0	167.4	984.0	234.0	1125.0	149.6	1664.0			33.2	9920.0			30.7	12015.0	33.1	21426.0	18.2	26612.0
933	chr3	105892054	105895784	4	251.1	933	242.2	1006.0	192.3	720.0	274.8	776.0	180.8	1108.0	20.3	2849.0	40.2	7725.0	31.7	13248.0	49.8	5506.0	151.0	562.0	86.7	1799.0
934	chr7	73551889	73557055	8	251.1	934	292.9	644.0	93.9	3578.0	271.7	793.0	208.0	820.0	52.4	237.0	36.4	8869.0					43.1	14579.0		
935	chr8	13598409	13602155	10	251.1	935	219.4	1247.0	204.7	630.0	241.4	1035.0	180.2	1114.0	31.1	940.0	17.2	20957.0			11.6	23835.0	27.2	27140.0	13.6	35209.0
938	chr19	53184342	53189282	21	251.1	938	273.7	740.0	184.4	799.0	272.9	787.0	161.2	1430.0	23.0	2200.0	20.4	17964.0	36.8	12049.0	43.7	7256.0	14.5	46779.0	9.68	44586.0
939	chrX	96097081	96104255	3	251.1	939	237.2	1049.0	139.7	1467.0	18.5	25460.0	177.3	1168.0									21.5	34447.0		
941	chr4	32240533	32244679	5	250.3	941	22.4	22460.0	148.7	1273.0	208.7	1473.0	161.7	1409.0			24.3	14463.0	25.9	15102.0					33.7	12177.0
946	chr4	137350936	137356712	5	249.5	946	278.7	710.0	10.7	27571.0	266.1	835.0	223.5	670.0			12.1	27353.0								
949	chr1	136577602	136582136	1	248.6	949	234.9	1072.0	93.3	3614.0	246.4	984.0	183.7	1071.0	12.2	6456.0									16.4	29754.0
958	chr6	48722896	48727394	7	247.8	958	516.0	145.0	56.6	8435.0	256.9	905.0	28.3	18486.0	29.3	1125.0	54.3	5022.0	61.0	7081.0			70.0	5751.0	24.2	19303.0
961	chr11	117317084	117321250	13	247.8	961	239.0	1032.0	180.4	844.0	316.1	570.0	296.9	316.0	19.9	3042.0	54.3	5045.0	340.0	164.0	37.5	9262.0	73.5	5159.0	46.6	7019.0
963	chr3	115970384	115975338	4	247.0	963			23.2	18869.0	79.7	9559.0	18.5	23198.0	18.5	3395.0	12.8	26419.0	36.8	11867.0	7.51	25745.0	33.6	21004.0	20.1	24035.0
966	chr7	24889817	24894075	8	247.0	966	14.1	26618.0	89.4	3940.0	253.2	931.0	96.5	4439.0			14.1	24833.0			21.8	17128.0	34.4	20368.0	9.45	44832.0
968	chr11	52337945	52343917	13	247.0	968	240.0	1027.0	214.3	564.0	264.9	841.0	185.4	1055.0	19.9	3034.0	67.7	3582.0	157.0	1414.0	88.7	1445.0	22.1	33543.0	124.3	683.0
969	chr11	79610028	79616476	13	247.0	969	216.2	1293.0			205.0	1526.0			18.5	3471.0	21.7	16599.0	30.1	13851.0	23.9	15945.0	48.4	11932.0	106.7	1045.0
971	chr2	167504089	167506751	2	246.1	971	218.5	1256.0	159.5	1099.0	210.6	1452.0	162.3	1397.0	26.2	1523.0	19.8	18059.0			34.1	10498.0	28.3	25896.0	12.4	37553.0
974	chr5	120576428	120581478	6	246.1	974	195.7	1651.0	132.9	1638.0	156.2	2876.0	142.1	1877.0	14.4	5272.0	16.0	22341.0	38.4	11458.0	19.1	18838.0	19.4	37463.0	14.8	32811.0
981	chr7	25203803	25207221	8	245.3	981	247.3	954.0	173.1	918.0	225.4	1244.0	174.4	1202.0	26.6	1469.0	28.7	11882.0	30.9	13542.0			57.6	8585.0	47.5	6753.0
982	chr8	122986272	122990956	10	245.3	982	167.9	2354.0	172.5	928.0	217.3	1353.0	140.9	1917.0	19.0	3305.0	106.0	1510.0	61.8	6966.0			44.9	13614.0	8.3	47792.0
993	chr15	60176374	60180518	16	244.5	993	191.1	1733.0	118.8	2134.0	155.0	2944.0	105.1	3688.0	11.3	7212.0										
996	chr11	54949834	54955900	13	243.6	996	734.5	55.0	196.8	685.0	768.7	51.0	264.0	434.0			32.6	10251.0	52.6	8493.0	31.4	11850.0	43.1	14621.0	77.7	2366.0
1004	chr1	105992315	105995339	1	242.0	1004	235.9	1062.0	161.2	1079.0	206.8	1504.0	153.1	1585.0							24.6	15269.0	25.3	29197.0	33.2	12427.0
1013	chr13	46734818	46738404	14	242.0	1013	29.2	20105.0	112.5	2405.0	140.8	3657.0	118.4	2859.0	23.9	1973.0	47.3	6246.0	111.1	2758.0	23.2	16410.0	39.3	16959.0	30.9	13914.0
1016	chr17	5088852	5093388	18	242.0	1016	196.2	1646.0	165.1	1033.0	184.6	1927.0	94.2	4675.0	10.8	7517.0	15.3	23556.0					7.54	65570.0		
1022	chr12	108644358	108648452	15	241.1	1022	182.9	1914.0	81.4	4771.0	121.6	4900.0	25.4	19739.0	12.2	6645.0	86.2	2308.0	220.5	625.0	54.6	4661.0	58.4	8387.0	65.2	3559.0
1023	chr13	21158539	21161269	14	241.1	1023	283.3	694.0	186.6	772.0	256.9	906.0	215.5	743.0	63.2	149.0							38.5	17514.0	6.46	52395.0
1025	chr3	103383400	103387760	4	240.3	1025	219.4	1245.0	79.7	4914.0	217.3	1348.0	41.6	13946.0	16.7	4144.0	59.4	4399.0	55.1	7973.0	17.7	19720.0	36.3	18896.0	47.3	6797.0
1028	chr11	80070251	80075245	13	240.3	1028	550.2	120.0	53.7	9100.0	181.5	2005.0	125.9	2470.0									7.8	64492.0	8.76	46722.0
1033	chr5	23415648	23420298	6	239.5	1033	276.5	726.0	186.1	774.0	235.2	1107.0	205.1	847.0	51.0	249.0			45.1	9922.0			26.6	27644.0	39.7	9375.0
1034	chr14	54229615	54234159	11	239.5	1034	3600.7	1.0	1400.3	1.0	213.6	1406.0	1537.7	1.0	45.1	337.0	107.3	1475.0	117.8	2511.0	34.1	10673.0	88.3	3250.0	169.4	258.0
1042	chr5	136144255	136150091	6	238.6	1042	193.0	1697.0	177.6	874.0	224.8	1254.0	183.1	1081.0	15.3	4798.0	12.8	26527.0					15.1	45231.0	10.4	42442.0
1043	chr5	150597376	150601170	6	238.6	1043	207.1	1447.0	167.4	988.0	232.2	1147.0	169.8	1271.0	18.5	3413.0	132.2	912.0	34.3	12576.0	62.1	3510.0	79.4	4264.0	79.1	2262.0
1044	chr7	125634943	125639353	8	238.6	1044	208.0	1430.0	170.8	948.0	214.3	1395.0	151.3	1626.0	32.1	858.0	16.6	21691.0			160.4	207.0	37.9	17793.0	25.8	17791.0
1048	chr11	117325288	117328234	13	238.6	1048	236.8	1051.0	791.8	9.0	898.4	26.0	190.0	1002.0	27.5	1364.0			43.4	10366.0	47.1	6266.0	56.8	8839.0	35.7	11169.0
1052	chr6	114892025	114895873	7	237.8	1052	224.4	1182.0	175.9	891.0	214.3	1393.0	170.4	1264.0			32.6	10182.0	138.7	1819.0	40.3	8190.0	39.0	17065.0	136.2	514.0
1056	chr19	6950917	6953623	21	237.8	1056	244.1	993.0	106.9	2698.0	229.1	1187.0	140.4	1940.0	13.5	5931.0	34.5	9645.0			17.1	20548.0	20.7	35622.0	13.4	35943.0
1063	chr5	123149238	123151946	6	236.9	1063	223.5	1201.0	161.2	1085.0	213.0	1413.0	148.5	1711.0			10.9	29213.0			20.5	17957.0	41.4	15527.0	34.4	11836.0
1074	chr11	119053122	119058814	13	236.1	1074	209.8	1393.0	115.9	2260.0	205.0	1528.0	164.6	1360.0			23.0	15619.0			34.1	10652.0	35.0	20023.0	44.0	7810.0
1087	chr6	97309858	97312414	7	234.4	1087	212.1	1359.0	123.9	1931.0	197.6	1649.0	131.7	2242.0	9.93	7929.0	109.9	1406.0	52.6	8453.0	15.0	21686.0	51.1	10722.0	57.9	4565.0
1089	chr7	127479350	127481800	8	234.4	1089	208.5	1417.0	169.1	969.0	209.9	1459.0	154.8	1551.0			28.1	12240.0	27.6	14581.0			68.6	5995.0	25.4	18197.0
1090	chr14	19984340	19987186	11	234.4	1090	201.6	1543.0	135.2	1588.0	201.9	1579.0	155.4	1545.0	15.8	4683.0	27.5	12730.0	66.0	6439.0	15.7	21409.0	40.4	16271.0	61.8	3998.0
1091	chr16	34093113	34096293	17	234.4	1091	214.0	1339.0	147.6	1299.0	185.2	1910.0	138.6	2002.0									6.46	68876.0	13.1	36398.0
1094	chr5	72159183	72163351	6	233.6	1094	179.7	1972.0	142.5	1397.0	173.5	2250.0	120.7	2727.0	16.7	4162.0	17.2	20866.0					5.65	70919.0		
1098	chr2	32069862	32075252	2	232.8	1098	75.7	9975.0	38.5	12990.0	126.6	4500.0	39.3	14617.0					89.4	3995.0	58.7	3964.0	41.2	15676.0	10.4	42320.0
1100	chr11	68450205	68454161	13	232.8	1100	250.9	923.0	97.3	3310.0	249.4	964.0	169.2	1288.0			51.1	5538.0	35.9	12185.0	47.1	6250.0	56.8	8834.0	30.2	14361.0
1102	chr11	118225337	118229471	13	232.8	1102	1499.5	4.0	1294.5	2.0	671.2	76.0	570.7	49.0	16.7	4238.0	74.7	3029.0	42.6	10542.0			24.8	30018.0	15.7	31213.0
1103	chr13	20183361	20187139	14	232.8	1103	245.4	976.0	175.3	899.0	263.7	849.0	225.9	652.0	25.7	1632.0	28.1	12340.0	37.6	11760.0	23.9	15976.0	68.4	6047.0	12.4	37858.0
1104	chr15	73136860	73141378	16	232.8	1104	170.6	2272.0	17.0	22643.0	208.1	1488.0	80.3	6242.0	23.5	2082.0	12.8	26973.0	32.6	13166.0	24.6	15588.0	33.6	21137.0	19.8	24533.0
1105	chr17	47519216	47524652	18	232.8	1105	228.6	1143.0	78.6	5093.0	182.1	1996.0	32.9	16851.0			26.2	13531.0			16.4	21018.0	34.4	20489.0	28.1	15910.0
1108	chr4	149854316	149858984	5	231.9	1108	198.9	1582.0	182.1	816.0	239.0	1060.0	71.1	7535.0	39.3	460.0	33.2	9937.0	159.6	1351.0	40.3	8153.0	34.4	20338.0	96.8	1325.0
1109	chr4	150582060	150588240	5	231.9	1109	147.4	3138.0			115.5	5372.0	11.6	28634.0									6.46	68333.0		
1113	chr12	84205326	84210150	15	231.9	1113	207.6	1440.0	170.8	950.0	192.0	1768.0	182.0	1097.0	21.2	2645.0	24.3	14681.0					29.1	25222.0	29.3	15003.0
1114	chr1	137898688	137901912	1	231.1	1114	260.5	845.0	170.2	952.0	237.1	1082.0	173.3	1220.0	14.9	4966.0	19.8	18007.0					9.69	58387.0	12.7	36958.0
1115	chr3	58417609	58420957	4	231.1	1115	272.3	747.0	195.7	695.0	284.0	718.0	234.5	588.0												
